id,name,cost,ict_index,total_points,points_per_game,form,status,starts_per_90,position,team
82,Luis Sinisterra,50,3.2,2,2.0,2.0,a,1.43,MID,BOU
83,Adam Smith,45,1.2,2,2.0,2.0,a,1.45,DEF,BOU
84,Marcus Tavernier,55,7.9,2,2.0,2.0,a,1.0,MID,BOU
85,Mark Travers,45,0.0,0,0.0,0.0,a,0.0,GKP,BOU
86,Illia Zabarnyi,45,1.7,2,2.0,2.0,a,1.0,DEF,BOU
87,Dean Huijsen,45,2.5,2,2.0,2.0,a,1.0,DEF,BOU
88,Julián Araujo Zúñiga,45,0.6,1,1.0,1.0,a,0.0,DEF,BOU
89,Will Dennis,40,0.0,0,0.0,0.0,a,0.0,GKP,BOU
90,Kristoffer Ajer,45,4.2,2,2.0,2.0,a,1.0,DEF,BRE
91,Ethan Brierley,45,0.0,0,0.0,0.0,a,0.0,MID,BRE
92,Nathan Collins,45,5.7,6,6.0,6.0,a,1.0,DEF,BRE
93,Mikkel Damsgaard,50,0.3,1,1.0,1.0,a,0.0,MID,BRE
94,Josh Dasilva,50,0.0,0,0.0,0.0,i,0.0,MID,BRE
95,Mark Flekken,45,4.6,4,4.0,4.0,a,1.0,GKP,BRE
96,Rico Henry,45,0.0,0,0.0,0.0,d,0.0,DEF,BRE
97,Aaron Hickey,45,0.0,0,0.0,0.0,i,0.0,DEF,BRE
98,Vitaly Janelt,50,3.1,2,2.0,2.0,a,1.23,MID,BRE
99,Mathias Jensen,55,2.9,2,2.0,2.0,a,1.08,MID,BRE
100,Kim Ji-soo,40,0.0,0,0.0,0.0,a,0.0,DEF,BRE
101,Yunus Emre Konak,45,0.0,0,0.0,0.0,a,0.0,MID,BRE
102,Keane Lewis-Potter,50,0.3,1,1.0,1.0,a,0.0,MID,BRE
103,Bryan Mbeumo,70,10.8,9,9.0,9.0,a,1.01,MID,BRE
104,Ben Mee,45,0.0,1,1.0,1.0,a,0.0,DEF,BRE
105,Christian Nørgaard,50,3.0,2,2.0,2.0,a,1.0,MID,BRE
106,Frank Onyeka,50,0.0,1,1.0,1.0,a,0.0,MID,BRE
107,Myles Peart-Harris,45,0.0,0,0.0,0.0,a,0.0,MID,BRE
108,Ethan Pinnock,45,3.6,0,0.0,0.0,a,1.0,DEF,BRE
109,Mads Roerslev Rasmussen,45,0.9,2,2.0,2.0,a,1.0,DEF,BRE
110,Kevin Schade,55,1.6,2,2.0,2.0,a,1.23,MID,BRE
111,Igor Thiago Nascimento Rodrigues,60,0.0,0,0.0,0.0,i,0.0,FWD,BRE
112,Ivan Toney,75,0.0,0,0.0,0.0,a,0.0,FWD,BRE
113,Hákon Valdimarsson,40,0.0,0,0.0,0.0,a,0.0,GKP,BRE
114,Yoane Wissa,60,10.8,11,11.0,11.0,a,1.08,FWD,BRE
115,Yehor Yarmoliuk,45,0.0,0,0.0,0.0,a,0.0,MID,BRE
116,Mathias Jorgensen,45,0.0,0,0.0,0.0,u,0.0,DEF,BRE
117,Fábio Freitas Gouveia Carvalho,50,0.3,1,1.0,1.0,a,0.0,MID,BRE
118,Ryan Trevitt,45,0.0,0,0.0,0.0,a,0.0,MID,BRE
119,Simon Adingra,55,7.2,6,6.0,6.0,a,0.0,MID,BHA
120,Benicio Baker-Boaitey,45,0.0,0,0.0,0.0,u,0.0,MID,BHA
121,Carlos Baleba,50,0.0,0,0.0,0.0,a,0.0,MID,BHA
122,Valentín Barco,40,0.0,0,0.0,0.0,a,0.0,DEF,BHA
123,Amario Cozier-Duberry,45,0.0,0,0.0,0.0,a,0.0,MID,BHA
124,Mahmoud Dahoud,50,0.0,0,0.0,0.0,a,0.0,MID,BHA
125,Lewis Dunk,45,1.3,6,6.0,6.0,a,1.2,DEF,BHA
126,Julio Enciso,55,0.0,0,0.0,0.0,d,0.0,MID,BHA
127,Pervis Estupiñán,50,0.0,0,0.0,0.0,d,0.0,DEF,BHA
128,Evan Ferguson,55,0.0,0,0.0,0.0,d,0.0,FWD,BHA
129,Billy Gilmour,50,0.8,1,1.0,1.0,a,0.0,MID,BHA
130,Pascal Groß,65,0.0,0,0.0,0.0,u,0.0,MID,BHA
131,Jack Hinshelwood,50,2.0,3,3.0,3.0,a,1.0,MID,BHA
132,Ibrahim Osman,50,0.0,0,0.0,0.0,u,0.0,MID,BHA
133,Igor Julio dos Santos de Paulo,45,0.0,0,0.0,0.0,a,0.0,DEF,BHA
134,João Pedro Junqueira de Jesus,55,2.3,2,2.0,2.0,a,1.11,FWD,BHA
135,Kacper Kozłowski,45,0.0,0,0.0,0.0,u,0.0,MID,BHA
136,Tariq Lamptey,45,0.0,0,0.0,0.0,d,0.0,DEF,BHA
137,Solly March,65,0.0,0,0.0,0.0,i,0.0,MID,BHA
138,Adrian Mazilu,45,0.0,0,0.0,0.0,a,0.0,MID,BHA
139,James Milner,50,7.0,2,2.0,2.0,a,1.11,MID,BHA
140,Yankuba Minteh,55,6.4,4,4.0,4.0,d,2.0,MID,BHA
141,Mitoma Kaoru,65,13.2,8,8.0,8.0,a,1.02,MID,BHA
142,Jakub Moder,45,0.0,0,0.0,0.0,a,0.0,MID,BHA
143,Mark O’Mahony,45,0.0,0,0.0,0.0,a,0.0,FWD,BHA
144,Odeluga Offiah,40,0.0,0,0.0,0.0,a,0.0,DEF,BHA
145,Cameron Peupion,45,0.0,0,0.0,0.0,a,0.0,MID,BHA
146,Jeremy Sarmiento Morante,50,0.1,1,1.0,1.0,a,0.0,MID,BHA
147,Jason Steele,45,1.9,7,7.0,7.0,a,1.0,GKP,BHA
148,Deniz Undav,55,0.0,0,0.0,0.0,u,0.0,FWD,BHA
149,Jan Paul van Hecke,45,1.9,6,6.0,6.0,a,1.0,DEF,BHA
150,Joël Veltman,45,2.2,8,8.0,8.0,a,1.0,DEF,BHA
151,Bart Verbruggen,45,0.0,0,0.0,0.0,d,0.0,GKP,BHA
152,Adam Webster,45,0.8,1,1.0,1.0,a,0.0,DEF,BHA
153,Danny Welbeck,55,11.1,12,12.0,12.0,a,1.0,FWD,BHA
154,Mats Wieffer,50,4.7,6,6.0,6.0,a,1.0,MID,BHA
155,Brajan Gruda,55,0.0,0,0.0,0.0,a,0.0,MID,BHA
156,Yasin Ayari,50,0.0,1,1.0,1.0,a,0.0,MID,BHA
157,Andrew Moran,50,0.0,0,0.0,0.0,a,0.0,MID,BHA
158,Carl Rushworth,40,0.0,0,0.0,0.0,a,0.0,GKP,BHA
159,Andrey Nascimento dos Santos,45,0.0,0,0.0,0.0,u,0.0,MID,CHE
160,Ângelo Gabriel Borges Damaceno,45,0.0,0,0.0,0.0,a,0.0,MID,CHE
161,Kepa Arrizabalaga,45,0.0,0,0.0,0.0,a,0.0,GKP,CHE
162,Benoît Badiashile,45,0.0,0,0.0,0.0,a,0.0,DEF,CHE
163,Lucas Bergström,40,0.0,0,0.0,0.0,a,0.0,GKP,CHE
164,Marcus Bettinelli,40,0.0,0,0.0,0.0,a,0.0,GKP,CHE
165,Armando Broja,55,0.0,0,0.0,0.0,a,0.0,FWD,CHE
166,Moisés Caicedo Corozo,50,4.2,1,1.0,1.0,a,1.0,MID,CHE
167,Cesare Casadei,45,0.0,0,0.0,0.0,a,0.0,MID,CHE
168,Trevoh Chalobah,45,0.0,0,0.0,0.0,a,0.0,DEF,CHE
169,Ben Chilwell,50,0.0,0,0.0,0.0,a,0.0,DEF,CHE
170,Carney Chukwuemeka,50,0.0,0,0.0,0.0,a,0.0,MID,CHE
171,Levi Colwill,45,2.1,1,1.0,1.0,a,1.0,DEF,CHE
172,Marc Cucurella Saseta,50,2.4,2,2.0,2.0,a,1.14,DEF,CHE
173,David Datro Fofana,55,0.0,0,0.0,0.0,a,0.0,FWD,CHE
174,Deivid Washington de Souza Eugênio,50,0.0,0,0.0,0.0,a,0.0,FWD,CHE
175,Kiernan Dewsbury-Hall,60,0.4,1,1.0,1.0,a,0.0,MID,CHE
176,Axel Disasi,45,0.0,0,0.0,0.0,a,0.0,DEF,CHE
177,Enzo Fernández,50,4.6,2,2.0,2.0,a,1.0,MID,CHE
178,Conor Gallagher,60,0.0,0,0.0,0.0,a,0.0,MID,CHE
179,Alfie Gilchrist,40,0.0,0,0.0,0.0,u,0.0,DEF,CHE
180,Malo Gusto,50,1.6,1,1.0,1.0,a,1.0,DEF,CHE
181,Reece James,50,0.0,0,0.0,0.0,s,0.0,DEF,CHE
182,Omari Kellyman,45,0.0,0,0.0,0.0,a,0.0,MID,CHE
183,Roméo Lavia,45,2.9,2,2.0,2.0,a,1.38,MID,CHE
184,Romelu Lukaku Bolingoli,65,0.0,0,0.0,0.0,a,0.0,FWD,CHE
185,Malang Sarr,45,0.0,0,0.0,0.0,u,0.0,DEF,CHE
186,Noni Madueke,65,0.0,0,0.0,0.0,a,0.0,MID,CHE
187,Marc Guiu Paz,50,0.0,1,1.0,1.0,a,0.0,FWD,CHE
188,Mykhailo Mudryk,65,0.0,0,0.0,0.0,a,0.0,MID,CHE
189,Nicolas Jackson,75,5.1,2,2.0,2.0,a,1.38,FWD,CHE
190,Christopher Nkunku,65,3.4,1,1.0,1.0,a,1.58,MID,CHE
191,Cole Palmer,105,6.8,2,2.0,2.0,a,1.0,MID,CHE
192,Đorđe Petrović,45,0.0,0,0.0,0.0,a,0.0,GKP,CHE
193,Renato Palma Veiga,45,0.0,1,1.0,1.0,a,0.0,MID,CHE
194,Robert Sánchez,45,2.3,2,2.0,2.0,a,1.0,GKP,CHE
195,Raheem Sterling,70,0.0,0,0.0,0.0,a,0.0,MID,CHE
196,Tosin Adarabioyo,45,0.0,0,0.0,0.0,a,0.0,DEF,CHE
197,Wesley Fofana,45,1.9,1,1.0,1.0,a,1.0,DEF,CHE
198,Pedro Lomba Neto,65,4.3,1,1.0,1.0,a,0.0,MID,CHE
199,Caleb Wiley,40,0.0,0,0.0,0.0,u,0.0,DEF,CHE
200,Filip Jørgensen,45,0.0,0,0.0,0.0,a,0.0,GKP,CHE
201,Naouirou Ahamada,45,0.0,0,0.0,0.0,a,0.0,MID,CRY
202,Joachim Andersen,45,2.8,0,0.0,0.0,a,1.0,DEF,CRY
203,Jordan Ayew,55,2.0,0,0.0,0.0,a,0.0,MID,CRY
204,Cheick Doucouré,50,0.3,1,1.0,1.0,a,0.0,MID,CRY
205,Chris Richards,45,1.8,0,0.0,0.0,a,1.08,DEF,CRY
206,Chadi Riad Dnanou,45,0.0,0,0.0,0.0,a,0.0,DEF,CRY
207,Nathaniel Clyne,45,0.0,0,0.0,0.0,a,0.0,DEF,CRY
208,Malcolm Ebiowei,45,0.0,0,0.0,0.0,u,0.0,MID,CRY
209,Odsonne Edouard,55,1.5,1,1.0,1.0,a,0.0,FWD,CRY
210,Eberechi Eze,70,8.4,2,2.0,2.0,a,1.0,MID,CRY
211,Marc Guéhi,45,2.4,0,0.0,0.0,a,1.0,DEF,CRY
212,Dean Henderson,45,2.6,2,2.0,2.0,a,1.0,GKP,CRY
213,Rob Holding,45,0.0,0,0.0,0.0,a,0.0,DEF,CRY
214,Will Hughes,50,3.2,2,2.0,2.0,a,1.08,MID,CRY
215,Sam Johnstone,45,0.0,0,0.0,0.0,a,0.0,GKP,CRY
216,Daichi Kamada,55,3.7,1,1.0,1.0,a,1.3,MID,CRY
217,Jefferson Lerma Solís,50,1.8,1,1.0,1.0,a,0.0,MID,CRY
218,Jean-Philippe Mateta,75,0.7,1,1.0,1.0,a,2.0,FWD,CRY
219,Matheus França de Oliveira,45,0.0,0,0.0,0.0,i,0.0,MID,CRY
220,Remi Matthews,40,0.0,0,0.0,0.0,a,0.0,GKP,CRY
221,Tyrick Mitchell,50,4.7,1,1.0,1.0,a,1.0,DEF,CRY
222,Daniel Muñoz,50,3.2,4,4.0,4.0,a,1.0,DEF,CRY
223,David Ozoh,45,0.0,0,0.0,0.0,u,0.0,MID,CRY
224,Jesurun Rak-Sakyi,45,0.0,0,0.0,0.0,a,0.0,MID,CRY
225,Jeffrey Schlupp,50,0.0,0,0.0,0.0,a,0.0,MID,CRY
226,Joel Ward,45,0.0,0,0.0,0.0,a,0.0,DEF,CRY
227,Adam Wharton,50,3.4,2,2.0,2.0,a,1.23,MID,CRY
228,Ismaïla Sarr,60,0.1,1,1.0,1.0,a,0.0,MID,CRY
229,Abdoulaye Doucouré,55,1.1,2,2.0,2.0,a,1.45,MID,EVE
230,Norberto Bercique Gomes Betuncal,50,0.0,1,1.0,1.0,a,0.0,FWD,EVE
231,Jarrad Branthwaite,50,0.0,0,0.0,0.0,i,0.0,DEF,EVE
232,Dominic Calvert-Lewin,60,0.8,2,2.0,2.0,a,1.2,FWD,EVE
233,Séamus Coleman,45,0.0,0,0.0,0.0,i,0.0,DEF,EVE
234,Idrissa Gueye,50,0.8,2,2.0,2.0,a,1.0,MID,EVE
235,James Garner,50,0.0,0,0.0,0.0,i,0.0,MID,EVE
236,Jack Harrison,55,5.8,2,2.0,2.0,a,1.07,MID,EVE
237,Mason Holgate,40,0.0,1,1.0,1.0,a,0.0,DEF,EVE
238,Tim Iroegbunam,45,3.1,2,2.0,2.0,a,1.0,MID,EVE
239,João Neves Virgínia,40,0.0,0,0.0,0.0,a,0.0,GKP,EVE
240,Michael Keane,40,1.7,1,1.0,1.0,a,1.0,DEF,EVE
241,Neal Maupay,50,0.0,0,0.0,0.0,a,0.0,FWD,EVE
242,Dwight McNeil,55,2.9,2,2.0,2.0,a,1.0,MID,EVE
243,Vitalii Mykolenko,45,0.8,1,1.0,1.0,a,1.0,DEF,EVE
244,Iliman Ndiaye,55,0.7,1,1.0,1.0,a,0.0,FWD,EVE
245,Nathan Patterson,45,0.0,0,0.0,0.0,i,0.0,DEF,EVE
246,Jordan Pickford,50,2.4,1,1.0,1.0,a,1.0,GKP,EVE
247,James Tarkowski,50,3.2,0,0.0,0.0,a,1.0,DEF,EVE
248,Youssef Ramalho Chermiti,50,0.0,0,0.0,0.0,i,0.0,FWD,EVE
249,Ashley Young,45,2.5,-2,-2.0,-2.0,s,1.38,DEF,EVE
250,Jesper Lindstrøm,55,0.0,0,0.0,0.0,a,0.0,MID,EVE
251,Jake O'Brien,50,0.0,0,0.0,0.0,a,0.0,DEF,EVE
252,Harrison Armstrong,45,0.0,0,0.0,0.0,a,0.0,MID,EVE
253,Jenson Metcalfe,45,0.0,0,0.0,0.0,a,0.0,MID,EVE
254,Emile Smith Rowe,55,0.8,3,3.0,3.0,a,1.43,MID,FUL
255,Adama Traoré,50,1.9,3,3.0,3.0,a,1.17,MID,FUL
256,Andreas Hoelgebaum Pereira,55,9.6,1,1.0,1.0,a,1.0,MID,FUL
257,Calvin Bassey,45,1.8,1,1.0,1.0,a,1.0,DEF,FUL
258,Steven Benda,40,0.0,0,0.0,0.0,a,0.0,GKP,FUL
259,Tom Cairney,50,2.0,0,0.0,0.0,a,0.0,MID,FUL
260,Timothy Castagne,45,0.0,0,0.0,0.0,a,0.0,DEF,FUL
261,Issa Diop,45,2.6,2,2.0,2.0,a,1.0,DEF,FUL
262,Luke Harris,45,0.0,0,0.0,0.0,u,0.0,MID,FUL
263,Alex Iwobi,55,3.5,2,2.0,2.0,a,1.0,MID,FUL
264,Bernd Leno,50,3.3,3,3.0,3.0,a,1.0,GKP,FUL
265,Saša Lukić,50,1.5,2,2.0,2.0,a,1.0,MID,FUL
266,Kevin Mbabu,40,0.0,0,0.0,0.0,a,0.0,DEF,FUL
267,Rodrigo Muniz Carvalho,60,5.8,2,2.0,2.0,a,1.17,FWD,FUL
268,Raúl Jiménez,55,0.1,1,1.0,1.0,a,0.0,FWD,FUL
269,Tim Ream,45,0.0,0,0.0,0.0,u,0.0,DEF,FUL
270,Harrison Reed,50,0.2,1,1.0,1.0,a,0.0,MID,FUL
271,Antonee Robinson,45,3.3,2,2.0,2.0,a,1.0,DEF,FUL
272,Jay Stansfield,50,0.0,1,1.0,1.0,a,0.0,FWD,FUL
273,Kenny Tete,45,2.5,2,2.0,2.0,a,1.0,DEF,FUL
274,Carlos Vinícius Alves Morais,50,0.0,0,0.0,0.0,a,0.0,FWD,FUL
275,Harry Wilson,55,0.8,1,1.0,1.0,a,0.0,MID,FUL
276,Ryan Sessegnon,45,0.0,0,0.0,0.0,a,0.0,DEF,FUL
277,Jorge Cuenca Barreno,45,0.0,0,0.0,0.0,a,0.0,DEF,FUL
278,Josh King,45,0.0,0,0.0,0.0,a,0.0,MID,FUL
279,Martial Godo,45,0.0,0,0.0,0.0,a,0.0,MID,FUL
280,Ali Al-Hamadi,50,0.4,1,1.0,1.0,a,0.0,FWD,IPS
281,Elkan Baggott,40,0.0,0,0.0,0.0,u,0.0,DEF,IPS
282,Nathan Broadhead,50,0.0,0,0.0,0.0,i,0.0,MID,IPS
283,Cameron Burgess,40,0.0,0,0.0,0.0,a,0.0,DEF,IPS
284,Wes Burns,50,0.0,0,0.0,0.0,d,1.61,MID,IPS
285,Conor Chaplin,55,0.9,2,2.0,2.0,a,1.41,MID,IPS
286,Harry Clarke,40,0.0,0,0.0,0.0,i,0.0,DEF,IPS
287,Leif Davis,45,2.1,1,1.0,1.0,a,1.0,DEF,IPS
288,Liam Delap,55,3.5,2,2.0,2.0,a,1.23,FWD,IPS
289,George Edmundson,40,0.0,0,0.0,0.0,a,0.0,DEF,IPS
290,Jacob Greaves,40,4.9,1,1.0,1.0,a,1.0,DEF,IPS
291,Marcus Myers-Harness,50,1.1,1,1.0,1.0,a,0.0,MID,IPS
292,George Hirst,55,0.0,0,0.0,0.0,i,0.0,FWD,IPS
293,Cameron Humphreys,45,0.0,0,0.0,0.0,a,0.0,MID,IPS
294,Omari Giraud-Hutchinson,55,2.7,1,1.0,1.0,a,1.0,MID,IPS
295,Ben Johnson,40,1.1,0,0.0,0.0,a,0.0,DEF,IPS
296,Freddie Ladapo,45,0.0,0,0.0,0.0,a,0.0,FWD,IPS
297,Massimo Luongo,45,1.2,2,2.0,2.0,a,1.41,MID,IPS
298,Sam Morsy,50,3.4,2,2.0,2.0,a,1.0,MID,IPS
299,Corrie Ndaba,40,0.0,0,0.0,0.0,u,0.0,DEF,IPS
300,Cieran Slicker,40,0.0,0,0.0,0.0,a,0.0,GKP,IPS
301,Jack Taylor,50,0.6,1,1.0,1.0,a,0.0,MID,IPS
302,Axel Tuanzebe,40,1.2,1,1.0,1.0,a,1.23,DEF,IPS
303,Christian Walton,45,2.8,2,2.0,2.0,a,1.0,GKP,IPS
304,Luke Woolfenden,40,3.0,0,0.0,0.0,a,1.0,DEF,IPS
305,Kalvin Phillips,50,0.0,0,0.0,0.0,n,0.0,MID,IPS
306,Arijanet Muric,45,0.0,0,0.0,0.0,d,0.0,GKP,IPS
307,Conor Townsend,40,0.0,0,0.0,0.0,a,0.0,DEF,IPS
308,Sam Szmodics,60,1.4,1,1.0,1.0,a,0.0,MID,IPS
309,Facundo Buonanotte,50,3.1,2,2.0,2.0,a,1.15,MID,LEI
310,Boubakary Soumaré,45,0.1,1,1.0,1.0,a,0.0,MID,LEI
311,Tom Cannon,45,0.0,0,0.0,0.0,a,0.0,FWD,LEI
312,Hamza Choudhury,45,0.0,0,0.0,0.0,a,0.0,MID,LEI
313,Conor Coady,40,0.0,0,0.0,0.0,i,0.0,DEF,LEI
314,Patson Daka,50,0.0,0,0.0,0.0,i,0.0,FWD,LEI
315,Bobby De Cordova-Reid,55,1.1,2,2.0,2.0,a,1.06,MID,LEI
316,Wout Faes,40,1.6,1,1.0,1.0,a,1.0,DEF,LEI
317,Michael Golding,45,0.0,0,0.0,0.0,a,0.0,MID,LEI
318,Mads Hermansen,45,4.2,3,3.0,3.0,a,1.0,GKP,LEI
319,Daniel Iversen,40,0.0,0,0.0,0.0,a,0.0,GKP,LEI
320,James Justin,45,3.8,2,2.0,2.0,a,1.0,DEF,LEI
321,Victor Kristiansen,45,3.1,2,2.0,2.0,a,1.0,DEF,LEI
322,Wanya Marçal-Madivádua,45,0.0,0,0.0,0.0,a,0.0,MID,LEI
323,Stephy Mavididi,55,2.0,1,1.0,1.0,a,0.0,MID,LEI
324,Kasey McAteer,50,0.8,1,1.0,1.0,a,0.0,MID,LEI
325,Wilfred Ndidi,50,4.8,2,2.0,2.0,a,1.0,MID,LEI
326,Caleb Okoli,40,0.0,0,0.0,0.0,a,0.0,DEF,LEI
327,Ricardo Barbosa Pereira,45,0.0,0,0.0,0.0,a,0.0,DEF,LEI
328,Harry Souttar,40,0.0,0,0.0,0.0,u,0.0,DEF,LEI
329,Jakub Stolarczyk,40,0.0,0,0.0,0.0,i,0.0,GKP,LEI
330,Luke Thomas,40,0.0,0,0.0,0.0,a,0.0,DEF,LEI
331,Jamie Vardy,55,9.5,8,8.0,8.0,a,1.15,FWD,LEI
332,Jannik Vestergaard,40,1.6,2,2.0,2.0,a,1.0,DEF,LEI
333,Danny Ward,40,0.0,0,0.0,0.0,a,0.0,GKP,LEI
334,Harry Winks,45,3.5,2,2.0,2.0,a,1.0,MID,LEI
335,Abdul Fatawu,55,8.0,8,8.0,8.0,a,1.0,MID,LEI
