id,name,cost,ict_index,total_points,points_per_game,form,status,starts_per_90,position,team
61,Youri Tielemans,55,33.4,19,3.2,3.0,a,1.01,MID,AVL
62,Ollie Watkins,91,45.1,39,6.5,10.0,a,1.22,FWD,AVL
63,Amadou Onana,52,25.6,25,4.2,1.7,d,1.28,MID,AVL
64,Jaden Philogene,53,0.9,2,0.7,0.7,a,0.0,MID,AVL
65,Lamare Bogarde,40,4.4,2,1.0,0.3,a,1.07,DEF,AVL
66,Sil Swinkels,40,0.0,0,0.0,0.0,a,0.0,DEF,AVL
67,Oliwier Zych,40,0.0,0,0.0,0.0,a,0.0,GKP,AVL
68,Kadan Young,45,0.0,0,0.0,0.0,a,0.0,MID,AVL
69,Max Aarons,44,0.0,0,0.0,0.0,a,0.0,DEF,BOU
70,Tyler Adams,49,0.0,0,0.0,0.0,i,0.0,MID,BOU
71,Jaidon Anthony,45,0.0,0,0.0,0.0,u,0.0,MID,BOU
72,David Brooks,49,0.0,0,0.0,0.0,a,0.0,MID,BOU
73,Ryan Christie,49,17.5,10,1.7,1.7,a,1.18,MID,BOU
74,Lewis Cook,50,34.3,22,3.7,4.0,a,1.01,MID,BOU
75,Enes Ünal,54,5.8,3,1.0,1.0,a,0.0,FWD,BOU
76,Romain Faivre,50,0.0,0,0.0,0.0,u,0.0,MID,BOU
77,Hamed Traorè,45,0.0,0,0.0,0.0,u,0.0,MID,BOU
78,James Hill,40,0.0,0,0.0,0.0,a,0.0,DEF,BOU
79,Daniel Jebbison,45,1.6,2,1.0,0.0,u,0.0,FWD,BOU
80,Milos Kerkez,45,15.7,8,1.3,1.3,a,1.05,DEF,BOU
81,Justin Kluivert,53,25.0,11,1.8,1.0,a,1.07,MID,BOU
82,Chris Mepham,44,0.0,0,0.0,0.0,u,0.0,DEF,BOU
83,Dango Ouattara,50,20.0,16,3.2,3.0,a,0.84,MID,BOU
84,Alex Paulsen,40,0.0,0,0.0,0.0,u,0.0,GKP,BOU
85,Philip Billing,48,1.4,2,1.0,0.3,a,0.0,MID,BOU
86,Alex Scott,49,8.3,7,1.2,1.0,a,0.53,MID,BOU
87,Antoine Semenyo,57,46.9,29,4.8,3.3,a,1.04,MID,BOU
88,Marcos Senesi,48,14.7,5,1.2,1.0,a,1.04,DEF,BOU
89,Luis Sinisterra,50,31.5,17,2.8,1.0,a,0.6,MID,BOU
90,Adam Smith,45,5.3,12,2.0,2.7,a,1.02,DEF,BOU
91,Marcus Tavernier,55,53.3,22,3.7,3.0,a,1.06,MID,BOU
92,Mark Travers,44,1.4,2,2.0,0.7,a,1.0,GKP,BOU
93,Illia Zabarnyi,45,12.8,10,1.7,1.7,a,1.0,DEF,BOU
94,Kepa Arrizabalaga,45,11.9,9,3.0,2.0,a,1.0,GKP,BOU
95,Dean Huijsen,44,7.5,3,1.0,0.0,a,0.93,DEF,BOU
96,Julián Araujo Zúñiga,45,3.9,6,1.2,0.7,a,0.99,DEF,BOU
97,Will Dennis,40,0.0,0,0.0,0.0,a,0.0,GKP,BOU
98,Francisco Evanilson de Lima Barbosa,59,20.3,15,3.0,3.7,a,1.28,FWD,BOU
99,Kristoffer Ajer,45,12.9,7,1.2,1.0,a,1.18,DEF,BRE
100,Ethan Brierley,45,0.0,0,0.0,0.0,a,0.0,MID,BRE
101,Nathan Collins,45,26.5,15,2.5,1.0,a,1.0,DEF,BRE
102,Mikkel Damsgaard,50,24.5,12,2.0,2.3,a,0.97,MID,BRE
103,Josh Dasilva,49,0.0,0,0.0,0.0,i,0.0,MID,BRE
104,Mark Flekken,45,25.5,17,2.8,2.3,a,1.0,GKP,BRE
105,Rico Henry,43,0.0,0,0.0,0.0,i,0.0,DEF,BRE
106,Aaron Hickey,44,0.0,0,0.0,0.0,i,0.0,DEF,BRE
107,Vitaly Janelt,49,10.5,13,2.2,2.0,a,1.15,MID,BRE
108,Mathias Jensen,53,12.9,9,3.0,0.0,i,1.13,MID,BRE
109,Kim Ji-soo,40,0.0,0,0.0,0.0,a,0.0,DEF,BRE
110,Yunus Emre Konak,45,0.3,2,1.0,0.7,a,0.0,MID,BRE
111,Keane Lewis-Potter,50,17.2,12,2.0,2.7,a,0.98,MID,BRE
112,Bryan Mbeumo,74,58.9,43,7.2,6.3,a,1.0,MID,BRE
113,Ben Mee,43,0.0,1,1.0,0.0,a,0.0,DEF,BRE
114,Christian Nørgaard,48,13.1,7,1.8,0.7,a,1.0,MID,BRE
115,Frank Onyeka,49,0.0,2,1.0,0.0,u,0.0,MID,BRE
116,Myles Peart-Harris,45,0.0,0,0.0,0.0,u,0.0,MID,BRE
117,Ethan Pinnock,45,20.0,6,1.0,1.3,a,1.0,DEF,BRE
118,Mads Roerslev Rasmussen,44,5.0,6,1.2,0.7,a,0.69,DEF,BRE
119,Kevin Schade,54,12.6,12,2.0,1.0,a,0.92,MID,BRE
120,Igor Thiago Nascimento Rodrigues,59,0.0,0,0.0,0.0,i,0.0,FWD,BRE
121,Ivan Toney,73,0.0,0,0.0,0.0,u,0.0,FWD,BRE
122,Hákon Valdimarsson,40,0.0,0,0.0,0.0,a,0.0,GKP,BRE
123,Yoane Wissa,59,33.7,28,7.0,2.3,i,1.24,FWD,BRE
124,Yehor Yarmoliuk,44,5.5,3,1.0,1.0,a,0.92,MID,BRE
125,Mathias Jorgensen,45,0.0,0,0.0,0.0,u,0.0,DEF,BRE
126,Fábio Freitas Gouveia Carvalho,48,12.0,12,2.0,3.0,a,0.8,MID,BRE
127,Sepp van den Berg,40,8.7,5,1.2,1.3,a,0.95,DEF,BRE
128,Ryan Trevitt,45,0.3,1,1.0,0.3,a,0.0,MID,BRE
129,Gustavo Nunes Fernandes Gomes,49,0.0,0,0.0,0.0,i,0.0,MID,BRE
130,Jayden Meghoma,40,0.0,0,0.0,0.0,a,0.0,DEF,BRE
131,Tony Yogane,45,0.0,0,0.0,0.0,a,0.0,MID,BRE
132,Simon Adingra,55,14.0,14,2.8,1.0,d,0.67,MID,BHA
133,Benicio Baker-Boaitey,45,0.0,0,0.0,0.0,u,0.0,MID,BHA
134,Carlos Baleba,50,20.8,19,3.8,5.3,a,1.03,MID,BHA
135,Valentín Barco,40,0.0,0,0.0,0.0,u,0.0,DEF,BHA
136,Amario Cozier-Duberry,45,0.0,0,0.0,0.0,u,0.0,MID,BHA
137,Mahmoud Dahoud,49,0.0,0,0.0,0.0,u,0.0,MID,BHA
138,Lewis Dunk,45,17.1,15,2.5,1.7,a,1.03,DEF,BHA
139,Julio Enciso,54,7.6,4,1.0,0.7,a,0.0,MID,BHA
140,Pervis Estupiñán,50,13.0,1,0.3,0.0,a,0.95,DEF,BHA
141,Evan Ferguson,55,0.6,3,1.0,1.0,a,0.0,FWD,BHA
142,Billy Gilmour,50,2.5,3,1.5,0.0,u,0.93,MID,BHA
143,Pascal Groß,65,0.0,0,0.0,0.0,u,0.0,MID,BHA
144,Jack Hinshelwood,50,23.1,21,3.5,4.7,a,1.05,MID,BHA
145,Ibrahim Osman,50,0.0,0,0.0,0.0,u,0.0,MID,BHA
146,Igor Julio dos Santos de Paulo,44,0.8,1,1.0,0.3,a,0.0,DEF,BHA
147,João Pedro Junqueira de Jesus,55,24.6,19,4.8,0.3,i,0.96,FWD,BHA
148,Kacper Kozłowski,45,0.0,0,0.0,0.0,u,0.0,MID,BHA
149,Tariq Lamptey,45,0.0,0,0.0,0.0,a,0.0,DEF,BHA
150,Solly March,65,0.0,0,0.0,0.0,d,0.0,MID,BHA
151,Adrian Mazilu,45,0.0,0,0.0,0.0,u,0.0,MID,BHA
152,James Milner,50,10.7,5,1.7,0.0,d,1.6,MID,BHA
153,Yankuba Minteh,54,25.6,14,2.3,1.3,a,1.13,MID,BHA
154,Mitoma Kaoru,66,40.8,26,4.3,3.3,a,1.02,MID,BHA
155,Jakub Moder,44,0.0,0,0.0,0.0,a,0.0,MID,BHA
156,Mark O’Mahony,45,0.0,0,0.0,0.0,u,0.0,FWD,BHA
157,Odeluga Offiah,40,0.0,0,0.0,0.0,u,0.0,DEF,BHA
158,Cameron Peupion,45,0.0,0,0.0,0.0,a,0.0,MID,BHA
159,Jeremy Sarmiento Morante,49,0.1,1,1.0,0.0,u,0.0,MID,BHA
160,Jason Steele,44,4.1,9,4.5,0.0,a,1.0,GKP,BHA
161,Deniz Undav,55,0.0,0,0.0,0.0,u,0.0,FWD,BHA
162,Jan Paul van Hecke,45,14.7,19,3.8,3.3,i,1.0,DEF,BHA
163,Joël Veltman,45,12.1,20,4.0,2.7,a,1.04,DEF,BHA
164,Bart Verbruggen,45,9.8,10,2.5,2.0,a,1.0,GKP,BHA
165,Adam Webster,44,1.9,0,0.0,-0.3,a,1.29,DEF,BHA
166,Danny Welbeck,58,44.5,33,5.5,3.3,a,1.07,FWD,BHA
167,Mats Wieffer,49,9.2,8,2.7,0.7,a,1.03,MID,BHA
168,Brajan Gruda,54,0.0,0,0.0,0.0,d,0.0,MID,BHA
169,Yasin Ayari,50,13.8,8,1.6,1.3,a,0.45,MID,BHA
170,Andrew Moran,50,0.0,0,0.0,0.0,u,0.0,MID,BHA
171,Carl Rushworth,40,0.0,0,0.0,0.0,u,0.0,GKP,BHA
172,Georginio Rutter,55,18.0,14,2.8,4.0,a,1.2,MID,BHA
173,Ferdi Kadioglu,45,7.1,1,0.5,0.3,a,0.97,DEF,BHA
174,Matt O'Riley,55,0.0,0,0.0,0.0,i,0.0,MID,BHA
175,Imari Samuels,40,0.0,0,0.0,0.0,a,0.0,DEF,BHA
176,Andrey Nascimento dos Santos,45,0.0,0,0.0,0.0,u,0.0,MID,CHE
177,Ângelo Gabriel Borges Damaceno,45,0.0,0,0.0,0.0,u,0.0,MID,CHE
178,Benoît Badiashile,43,0.0,0,0.0,0.0,a,0.0,DEF,CHE
179,Lucas Bergström,40,0.0,0,0.0,0.0,a,0.0,GKP,CHE
180,Marcus Bettinelli,40,0.0,0,0.0,0.0,a,0.0,GKP,CHE
181,Moisés Caicedo Corozo,49,22.1,16,2.7,3.7,a,1.03,MID,CHE
182,Cesare Casadei,45,0.0,0,0.0,0.0,a,0.0,MID,CHE
183,Ben Chilwell,48,0.0,0,0.0,0.0,a,0.0,DEF,CHE
184,Carney Chukwuemeka,49,0.0,0,0.0,0.0,d,0.0,MID,CHE
185,Levi Colwill,45,19.2,17,2.8,4.3,a,1.0,DEF,CHE
186,Marc Cucurella Saseta,50,13.2,14,2.3,3.3,a,1.08,DEF,CHE
187,David Datro Fofana,54,0.0,0,0.0,0.0,u,0.0,FWD,CHE
188,Deivid Washington de Souza Eugênio,50,0.0,0,0.0,0.0,a,0.0,FWD,CHE
189,Kiernan Dewsbury-Hall,57,2.0,3,1.0,0.3,a,0.0,MID,CHE
190,Axel Disasi,44,1.5,7,3.5,2.3,a,0.96,DEF,CHE
191,Enzo Fernández,49,20.5,10,2.0,1.3,a,1.04,MID,CHE
192,Conor Gallagher,59,0.0,0,0.0,0.0,u,0.0,MID,CHE
193,Alfie Gilchrist,40,0.0,0,0.0,0.0,u,0.0,DEF,CHE
194,Malo Gusto,49,8.9,4,1.0,0.3,a,1.05,DEF,CHE
195,Reece James,49,0.0,0,0.0,0.0,i,0.0,DEF,CHE
196,Omari Kellyman,44,0.0,0,0.0,0.0,i,0.0,MID,CHE
197,Roméo Lavia,45,3.3,3,1.5,0.3,a,1.18,MID,CHE
198,Romelu Lukaku Bolingoli,63,0.0,0,0.0,0.0,u,0.0,FWD,CHE
199,Malang Sarr,45,0.0,0,0.0,0.0,u,0.0,DEF,CHE
200,Noni Madueke,65,35.7,33,6.6,3.7,a,1.16,MID,CHE
201,Marc Guiu Paz,49,0.0,1,1.0,0.0,a,0.0,FWD,CHE
202,Mykhailo Mudryk,62,2.2,3,1.0,0.3,a,1.12,MID,CHE
203,Nicolas Jackson,79,54.7,40,6.7,7.3,a,1.22,FWD,CHE
204,Christopher Nkunku,61,17.5,12,2.0,3.0,a,0.78,MID,CHE
205,Cole Palmer,107,70.7,61,10.2,12.0,a,1.07,MID,CHE
206,Đorđe Petrović,44,0.0,0,0.0,0.0,u,0.0,GKP,CHE
207,Renato Palma Veiga,45,5.1,5,1.2,1.0,a,0.71,MID,CHE
208,Robert Sánchez,47,18.9,32,5.3,9.0,a,1.0,GKP,CHE
209,Tosin Adarabioyo,44,4.7,7,3.5,2.3,a,0.76,DEF,CHE
210,Wesley Fofana,45,14.8,10,1.7,2.3,a,1.07,DEF,CHE
211,Jadon Sancho,64,15.5,16,5.3,5.3,a,1.05,MID,CHE
212,Pedro Lomba Neto,62,14.7,8,1.3,1.0,a,0.75,MID,CHE
213,Caleb Wiley,40,0.0,0,0.0,0.0,u,0.0,DEF,CHE
214,Filip Jørgensen,43,0.0,0,0.0,0.0,a,0.0,GKP,CHE
215,João Félix Sequeira,62,9.9,8,2.0,0.3,a,0.0,MID,CHE
216,Eddie Nketiah,59,10.4,6,2.0,2.0,a,1.19,FWD,CRY
217,Trevoh Chalobah,44,0.0,0,0.0,0.0,a,0.0,DEF,CRY
218,Naouirou Ahamada,45,0.0,0,0.0,0.0,u,0.0,MID,CRY
219,Cheick Doucouré,49,2.9,6,2.0,0.3,i,0.99,MID,CRY
220,Chris Richards,44,6.7,9,2.2,2.0,i,1.05,DEF,CRY
221,Chadi Riad Dnanou,44,2.0,1,1.0,0.0,i,1.0,DEF,CRY
222,Nathaniel Clyne,44,3.0,3,1.5,0.3,a,1.18,DEF,CRY
223,Malcolm Ebiowei,45,0.0,0,0.0,0.0,u,0.0,MID,CRY
224,Eberechi Eze,68,47.1,21,3.5,2.3,a,1.0,MID,CRY
225,Marc Guéhi,44,27.3,19,3.2,5.3,a,1.0,DEF,CRY
226,Dean Henderson,45,16.2,18,3.0,3.7,a,1.0,GKP,CRY
227,Rob Holding,44,0.0,0,0.0,0.0,a,0.0,DEF,CRY
228,Will Hughes,49,6.7,4,0.8,0.7,a,0.89,MID,CRY
229,Daichi Kamada,52,17.3,10,1.7,2.0,a,1.0,MID,CRY
230,Jefferson Lerma Solís,48,8.2,6,1.5,1.0,a,0.85,MID,CRY
231,Jean-Philippe Mateta,74,20.8,21,3.5,5.3,a,1.26,FWD,CRY
232,Matheus França de Oliveira,44,0.0,0,0.0,0.0,i,0.0,MID,CRY
233,Remi Matthews,40,0.0,0,0.0,0.0,a,0.0,GKP,CRY
234,Tyrick Mitchell,49,31.2,15,2.5,3.7,a,1.0,DEF,CRY
235,Daniel Muñoz,49,25.0,14,2.3,2.7,a,1.02,DEF,CRY
236,David Ozoh,45,0.0,0,0.0,0.0,u,0.0,MID,CRY
237,Jesurun Rak-Sakyi,45,0.0,0,0.0,0.0,u,0.0,MID,CRY
238,Jeffrey Schlupp,48,3.1,5,1.0,1.0,a,0.0,MID,CRY
239,Joel Ward,44,0.0,0,0.0,0.0,a,0.0,DEF,CRY
240,Adam Wharton,49,26.3,11,1.8,1.7,a,1.14,MID,CRY
241,Matt Turner,40,0.0,0,0.0,0.0,a,0.0,GKP,CRY
242,Ismaïla Sarr,58,15.0,9,1.5,2.0,a,0.0,MID,CRY
243,Franco Umeh-Chibueze,45,0.0,0,0.0,0.0,a,0.0,MID,CRY
244,Justin Devenny,45,0.0,0,0.0,0.0,a,0.0,MID,CRY
245,Asher Agbinone,45,0.0,0,0.0,0.0,a,0.0,MID,CRY
246,Kaden Rodney,45,0.0,0,0.0,0.0,a,0.0,MID,CRY
247,Maxence Lacroix,45,10.6,10,3.3,3.3,a,1.0,DEF,CRY
248,Armando Broja,54,0.0,0,0.0,0.0,i,0.0,FWD,EVE
249,Abdoulaye Doucouré,52,6.7,8,1.6,1.3,a,1.18,MID,EVE
250,Norberto Bercique Gomes Betuncal,50,0.2,4,1.0,0.3,a,0.0,FWD,EVE
251,Jarrad Branthwaite,48,2.0,2,2.0,0.7,d,1.0,DEF,EVE
252,Dominic Calvert-Lewin,60,30.4,25,4.2,3.0,a,1.07,FWD,EVE
253,Séamus Coleman,43,3.9,1,1.0,0.0,i,1.0,DEF,EVE
254,Idrissa Gueye,49,7.9,9,1.8,1.0,a,1.06,MID,EVE
255,James Garner,50,6.2,4,1.3,1.3,a,0.56,MID,EVE
256,Jack Harrison,53,20.1,12,2.0,2.3,a,0.98,MID,EVE
257,Mason Holgate,40,0.0,1,1.0,0.0,u,0.0,DEF,EVE
258,Tim Iroegbunam,45,10.0,7,1.4,0.7,a,1.0,MID,EVE
259,João Neves Virgínia,40,0.0,0,0.0,0.0,a,0.0,GKP,EVE
260,Michael Keane,40,17.0,9,1.8,0.7,a,1.0,DEF,EVE
261,Neal Maupay,49,0.0,0,0.0,0.0,u,0.0,FWD,EVE
262,Dwight McNeil,56,64.9,39,6.5,9.7,a,1.02,MID,EVE
263,Vitalii Mykolenko,43,9.5,5,1.0,1.0,a,1.17,DEF,EVE
264,Iliman Ndiaye,54,26.0,16,2.7,4.0,a,0.92,FWD,EVE
265,Nathan Patterson,44,0.0,0,0.0,0.0,d,0.0,DEF,EVE
266,Jordan Pickford,48,13.9,10,1.7,2.0,a,1.0,GKP,EVE
267,James Tarkowski,48,21.5,6,1.0,1.7,a,1.0,DEF,EVE
268,Youssef Ramalho Chermiti,49,0.0,0,0.0,0.0,i,0.0,FWD,EVE
269,Ashley Young,45,14.4,9,2.2,3.7,a,1.07,DEF,EVE
270,Jesper Lindstrøm,52,12.9,6,1.5,1.7,a,1.22,MID,EVE
271,Jake O'Brien,47,0.4,0,0.0,0.0,a,0.0,DEF,EVE
272,Harrison Armstrong,45,0.2,1,1.0,0.0,a,0.0,MID,EVE
273,Jenson Metcalfe,45,0.0,0,0.0,0.0,u,0.0,MID,EVE
274,Asmir Begovic,40,0.0,0,0.0,0.0,a,0.0,GKP,EVE
275,Roman Dixon,40,1.6,0,0.0,0.0,a,1.0,DEF,EVE
276,Orel Mangala,50,4.9,5,1.7,1.7,a,0.91,MID,EVE
277,Reiss Nelson,50,11.8,9,2.2,2.7,a,0.0,MID,FUL
278,Emile Smith Rowe,58,31.4,33,5.5,6.0,a,1.22,MID,FUL
279,Joachim Andersen,44,15.6,12,3.0,4.0,a,1.0,DEF,FUL
280,Adama Traoré,51,39.3,26,4.3,3.0,a,1.16,MID,FUL
281,Andreas Hoelgebaum Pereira,53,39.4,15,2.5,3.3,a,1.12,MID,FUL
282,Calvin Bassey,45,10.7,15,2.5,3.3,a,1.0,DEF,FUL
283,Steven Benda,40,0.0,0,0.0,0.0,a,0.0,GKP,FUL
284,Tom Cairney,49,4.6,2,0.5,0.3,a,0.0,MID,FUL
285,Timothy Castagne,42,0.0,0,0.0,0.0,a,0.0,DEF,FUL
286,Issa Diop,45,8.2,8,1.6,0.7,a,0.97,DEF,FUL
287,Luke Harris,45,0.0,0,0.0,0.0,u,0.0,MID,FUL
288,Alex Iwobi,55,42.4,25,4.2,4.3,a,1.06,MID,FUL
289,Bernd Leno,50,13.5,18,3.0,3.0,a,1.0,GKP,FUL
290,Saša Lukić,49,10.6,9,1.5,1.3,a,1.18,MID,FUL
291,Kevin Mbabu,40,0.0,0,0.0,0.0,u,0.0,DEF,FUL
292,Rodrigo Muniz Carvalho,58,23.3,12,2.0,2.0,a,0.99,FWD,FUL
293,Raúl Jiménez,56,33.3,27,4.5,8.0,a,1.04,FWD,FUL
294,Tim Ream,45,0.0,0,0.0,0.0,u,0.0,DEF,FUL
295,Harrison Reed,48,3.1,4,0.7,0.3,a,0.0,MID,FUL
296,Antonee Robinson,47,26.9,24,4.0,3.7,a,1.0,DEF,FUL
297,Jay Stansfield,50,0.0,1,1.0,0.0,u,0.0,FWD,FUL
298,Kenny Tete,45,18.5,14,2.3,2.7,a,1.0,DEF,FUL
299,Carlos Vinícius Alves Morais,50,0.0,0,0.0,0.0,i,0.0,FWD,FUL
300,Harry Wilson,53,1.6,2,0.7,0.0,a,0.0,MID,FUL
301,Ryan Sessegnon,43,0.0,0,0.0,0.0,a,0.0,DEF,FUL
302,Jorge Cuenca Barreno,44,0.0,0,0.0,0.0,i,0.0,DEF,FUL
303,Josh King,45,0.0,0,0.0,0.0,a,0.0,MID,FUL
304,Martial Godo,45,0.0,0,0.0,0.0,a,0.0,MID,FUL
305,Sander Berge,50,7.6,4,1.0,1.0,a,0.0,MID,FUL
306,Ali Al-Hamadi,49,2.0,1,0.3,0.0,d,0.0,FWD,IPS
307,Elkan Baggott,40,0.0,0,0.0,0.0,u,0.0,DEF,IPS
308,Nathan Broadhead,49,0.0,0,0.0,0.0,a,0.0,MID,IPS
309,Cameron Burgess,39,0.0,0,0.0,0.0,a,0.0,DEF,IPS
310,Wes Burns,49,5.6,4,1.0,1.3,a,1.3,MID,IPS
311,Conor Chaplin,52,1.7,6,1.2,0.7,a,1.01,MID,IPS
312,Harry Clarke,40,0.0,0,0.0,0.0,a,0.0,DEF,IPS
313,Leif Davis,45,33.5,18,3.0,3.3,a,1.0,DEF,IPS
314,Liam Delap,56,26.6,25,4.2,4.7,a,1.19,FWD,IPS
315,George Edmundson,40,0.0,1,1.0,0.0,u,0.0,DEF,IPS
316,Jacob Greaves,41,17.5,11,1.8,2.7,a,1.0,DEF,IPS
317,Marcus Myers-Harness,49,1.7,2,1.0,0.0,u,0.0,MID,IPS
318,George Hirst,54,5.8,3,1.0,1.0,a,0.0,FWD,IPS
319,Cameron Humphreys,45,0.0,0,0.0,0.0,u,0.0,MID,IPS
320,Omari Giraud-Hutchinson,53,20.2,14,2.3,3.0,a,1.02,MID,IPS
321,Ben Johnson,40,6.1,4,1.3,0.3,a,0.69,DEF,IPS
322,Freddie Ladapo,45,0.0,0,0.0,0.0,u,0.0,FWD,IPS
323,Massimo Luongo,45,3.0,6,1.5,0.7,a,1.27,MID,IPS
324,Sam Morsy,49,20.2,16,2.7,4.0,a,1.01,MID,IPS
325,Corrie Ndaba,40,0.0,0,0.0,0.0,u,0.0,DEF,IPS
326,Cieran Slicker,40,0.0,0,0.0,0.0,a,0.0,GKP,IPS
327,Jack Taylor,49,3.1,3,0.8,0.3,a,0.0,MID,IPS
328,Axel Tuanzebe,40,16.4,11,1.8,2.7,d,1.05,DEF,IPS
329,Christian Walton,44,2.8,2,2.0,0.0,a,1.0,GKP,IPS
330,Luke Woolfenden,40,6.6,2,0.7,0.0,a,1.0,DEF,IPS
331,Kalvin Phillips,49,6.3,6,2.0,1.3,a,1.19,MID,IPS
332,Arijanet Muric,44,10.3,17,3.4,4.7,a,1.0,GKP,IPS
333,Conor Townsend,40,0.0,0,0.0,0.0,a,0.0,DEF,IPS
334,Sam Szmodics,59,9.9,13,2.2,1.3,a,1.26,MID,IPS
335,Jens Cajuste,45,3.4,3,1.5,0.7,i,1.12,MID,IPS
