id,name,cost,ict_index,total_points,points_per_game,form,status,starts_per_90,position,team
35,Diego Carlos Santos Silva,45,0.0,0,0.0,0.0,d,0.0,DEF,AVL
36,Lucas Digne,45,11.0,11,3.7,3.7,a,1.13,DEF,AVL
37,Lewis Dobbin,50,0.0,0,0.0,0.0,u,0.0,MID,AVL
38,Jhon Durán,60,14.9,14,4.7,4.7,a,0.0,FWD,AVL
39,Joe Gauci,40,0.0,0,0.0,0.0,a,0.0,GKP,AVL
40,Kortney Hause,40,0.0,0,0.0,0.0,a,0.0,DEF,AVL
41,Samuel Iling-Junior,54,0.0,0,0.0,0.0,u,0.0,MID,AVL
42,Boubacar Kamara,50,0.0,0,0.0,0.0,d,0.0,MID,AVL
43,Kaine Kesler-Hayden,40,0.0,0,0.0,0.0,u,0.0,DEF,AVL
44,Ezri Konsa Ngoyo,45,6.8,5,1.7,1.7,a,1.0,DEF,AVL
45,Ian Maatsen,49,4.3,3,1.0,1.0,a,0.0,DEF,AVL
46,Filip Marschall,40,0.0,0,0.0,0.0,u,0.0,GKP,AVL
47,Emiliano Martínez Romero,50,6.0,6,2.0,2.0,a,1.0,GKP,AVL
48,John McGinn,55,3.9,6,2.0,2.0,a,1.26,MID,AVL
49,Tyrone Mings,44,0.0,0,0.0,0.0,d,0.0,DEF,AVL
50,Kosta Nedeljković,40,2.9,3,1.0,1.0,a,0.0,DEF,AVL
51,Robin Olsen,45,0.0,0,0.0,0.0,a,0.0,GKP,AVL
52,Pau Torres,45,5.0,5,1.7,1.7,a,1.0,DEF,AVL
53,Jacob Ramsey,55,12.1,7,2.3,2.3,a,0.0,MID,AVL
54,Morgan Rogers,51,13.3,6,2.0,2.0,a,1.0,MID,AVL
55,Viljami Sinisalo,40,0.0,0,0.0,0.0,u,0.0,GKP,AVL
56,Lino da Cruz Sousa,40,0.0,0,0.0,0.0,u,0.0,DEF,AVL
57,Youri Tielemans,55,16.1,10,3.3,3.3,a,1.0,MID,AVL
58,Ollie Watkins,89,10.6,9,3.0,3.0,d,1.46,FWD,AVL
59,Amadou Onana,51,19.2,20,6.7,6.7,a,1.19,MID,AVL
60,Jaden Philogene,54,0.5,0,0.0,0.0,d,0.0,MID,AVL
61,Lamare Bogarde,40,1.2,1,1.0,0.3,a,1.15,DEF,AVL
62,Sil Swinkels,40,0.0,0,0.0,0.0,a,0.0,DEF,AVL
63,Oliwier Zych,40,0.0,0,0.0,0.0,a,0.0,GKP,AVL
64,Max Aarons,45,0.0,0,0.0,0.0,a,0.0,DEF,BOU
65,Tyler Adams,50,0.0,0,0.0,0.0,i,0.0,MID,BOU
66,Jaidon Anthony,45,0.0,0,0.0,0.0,u,0.0,MID,BOU
67,David Brooks,49,0.0,0,0.0,0.0,d,0.0,MID,BOU
68,Ryan Christie,49,7.1,5,1.7,1.7,a,1.16,MID,BOU
69,Lewis Cook,50,15.7,10,3.3,3.3,a,1.03,MID,BOU
70,Enes Ünal,54,0.0,0,0.0,0.0,d,0.0,FWD,BOU
71,Romain Faivre,50,0.0,0,0.0,0.0,u,0.0,MID,BOU
72,Hamed Traorè,45,0.0,0,0.0,0.0,u,0.0,MID,BOU
73,James Hill,40,0.0,0,0.0,0.0,a,0.0,DEF,BOU
74,Daniel Jebbison,45,1.6,2,1.0,0.7,u,0.0,FWD,BOU
75,Milos Kerkez,45,7.9,4,1.3,1.3,a,1.1,DEF,BOU
76,Justin Kluivert,54,13.3,8,2.7,2.7,a,0.96,MID,BOU
77,Chris Mepham,44,0.0,0,0.0,0.0,u,0.0,DEF,BOU
78,Dango Ouattara,50,10.6,7,2.3,2.3,a,0.82,MID,BOU
79,Alex Paulsen,40,0.0,0,0.0,0.0,u,0.0,GKP,BOU
80,Philip Billing,49,0.4,1,1.0,0.3,d,0.0,MID,BOU
81,Alex Scott,50,5.6,4,1.3,1.3,a,0.8,MID,BOU
82,Antoine Semenyo,56,31.2,19,6.3,6.3,a,1.0,MID,BOU
83,Marcos Senesi,49,6.4,2,1.0,0.7,a,1.08,DEF,BOU
84,Luis Sinisterra,50,17.7,14,4.7,4.7,a,0.85,MID,BOU
85,Adam Smith,45,2.9,4,1.3,1.3,a,1.14,DEF,BOU
86,Marcus Tavernier,55,34.2,13,4.3,4.3,a,1.02,MID,BOU
87,Mark Travers,45,0.0,0,0.0,0.0,a,0.0,GKP,BOU
88,Illia Zabarnyi,45,6.5,5,1.7,1.7,a,1.0,DEF,BOU
89,Kepa Arrizabalaga,45,4.4,3,3.0,1.0,a,1.0,GKP,BOU
90,Dean Huijsen,45,4.3,3,1.5,1.0,a,0.87,DEF,BOU
91,Julián Araujo Zúñiga,45,2.4,4,1.3,1.3,a,0.96,DEF,BOU
92,Will Dennis,40,0.0,0,0.0,0.0,a,0.0,GKP,BOU
93,Francisco Evanilson de Lima Barbosa,60,5.5,4,2.0,2.0,a,1.33,FWD,BOU
94,Kristoffer Ajer,45,7.3,4,1.3,1.3,d,1.24,DEF,BRE
95,Ethan Brierley,45,0.0,0,0.0,0.0,a,0.0,MID,BRE
96,Nathan Collins,45,18.0,12,4.0,4.0,a,1.0,DEF,BRE
97,Mikkel Damsgaard,50,10.7,5,1.7,1.7,a,0.74,MID,BRE
98,Josh Dasilva,49,0.0,0,0.0,0.0,i,0.0,MID,BRE
99,Mark Flekken,45,13.8,10,3.3,3.3,a,1.0,GKP,BRE
100,Rico Henry,44,0.0,0,0.0,0.0,d,0.0,DEF,BRE
101,Aaron Hickey,44,0.0,0,0.0,0.0,i,0.0,DEF,BRE
102,Vitaly Janelt,49,6.4,7,2.3,2.3,a,1.23,MID,BRE
103,Mathias Jensen,55,12.9,9,3.0,3.0,a,1.13,MID,BRE
104,Kim Ji-soo,40,0.0,0,0.0,0.0,a,0.0,DEF,BRE
105,Yunus Emre Konak,45,0.0,0,0.0,0.0,a,0.0,MID,BRE
106,Keane Lewis-Potter,50,3.5,4,1.3,1.3,a,0.94,MID,BRE
107,Bryan Mbeumo,71,31.6,24,8.0,8.0,a,1.0,MID,BRE
108,Ben Mee,44,0.0,1,1.0,0.3,a,0.0,DEF,BRE
109,Christian Nørgaard,50,8.6,5,1.7,1.7,a,1.0,MID,BRE
110,Frank Onyeka,49,0.0,2,1.0,0.7,u,0.0,MID,BRE
111,Myles Peart-Harris,45,0.0,0,0.0,0.0,u,0.0,MID,BRE
112,Ethan Pinnock,45,7.2,2,0.7,0.7,a,1.0,DEF,BRE
113,Mads Roerslev Rasmussen,45,4.3,4,1.3,1.3,a,0.78,DEF,BRE
114,Kevin Schade,55,6.3,9,3.0,3.0,a,1.1,MID,BRE
115,Igor Thiago Nascimento Rodrigues,59,0.0,0,0.0,0.0,i,0.0,FWD,BRE
116,Ivan Toney,73,0.0,0,0.0,0.0,u,0.0,FWD,BRE
117,Hákon Valdimarsson,40,0.0,0,0.0,0.0,a,0.0,GKP,BRE
118,Yoane Wissa,61,26.3,21,7.0,7.0,a,1.1,FWD,BRE
119,Yehor Yarmoliuk,45,0.0,0,0.0,0.0,a,0.0,MID,BRE
120,Mathias Jorgensen,45,0.0,0,0.0,0.0,u,0.0,DEF,BRE
121,Fábio Freitas Gouveia Carvalho,49,2.0,3,1.0,1.0,a,0.0,MID,BRE
122,Sepp van den Berg,40,0.1,1,1.0,0.3,a,0.0,DEF,BRE
123,Ryan Trevitt,45,0.0,0,0.0,0.0,a,0.0,MID,BRE
124,Gustavo Nunes Fernandes Gomes,50,0.0,0,0.0,0.0,a,0.0,MID,BRE
125,Jayden Meghoma,40,0.0,0,0.0,0.0,a,0.0,DEF,BRE
126,Simon Adingra,55,10.8,11,3.7,3.7,a,0.0,MID,BHA
127,Benicio Baker-Boaitey,45,0.0,0,0.0,0.0,u,0.0,MID,BHA
128,Carlos Baleba,50,3.3,3,1.5,1.0,a,0.84,MID,BHA
129,Valentín Barco,40,0.0,0,0.0,0.0,u,0.0,DEF,BHA
130,Amario Cozier-Duberry,45,0.0,0,0.0,0.0,u,0.0,MID,BHA
131,Mahmoud Dahoud,49,0.0,0,0.0,0.0,u,0.0,MID,BHA
132,Lewis Dunk,45,11.2,10,3.3,3.3,a,1.06,DEF,BHA
133,Julio Enciso,54,3.7,2,1.0,0.7,a,0.0,MID,BHA
134,Pervis Estupiñán,50,4.6,1,1.0,0.3,a,0.0,DEF,BHA
135,Evan Ferguson,55,0.0,0,0.0,0.0,a,0.0,FWD,BHA
136,Billy Gilmour,50,2.5,3,1.5,1.0,u,0.93,MID,BHA
137,Pascal Groß,65,0.0,0,0.0,0.0,u,0.0,MID,BHA
138,Jack Hinshelwood,50,9.8,7,2.3,2.3,a,1.0,MID,BHA
139,Ibrahim Osman,50,0.0,0,0.0,0.0,u,0.0,MID,BHA
140,Igor Julio dos Santos de Paulo,44,0.0,0,0.0,0.0,a,0.0,DEF,BHA
141,João Pedro Junqueira de Jesus,57,24.0,18,6.0,6.0,a,1.03,FWD,BHA
142,Kacper Kozłowski,45,0.0,0,0.0,0.0,u,0.0,MID,BHA
143,Tariq Lamptey,45,0.0,0,0.0,0.0,a,0.0,DEF,BHA
144,Solly March,65,0.0,0,0.0,0.0,d,0.0,MID,BHA
145,Adrian Mazilu,45,0.0,0,0.0,0.0,u,0.0,MID,BHA
146,James Milner,50,10.7,5,1.7,1.7,d,1.6,MID,BHA
147,Yankuba Minteh,55,15.7,10,3.3,3.3,a,1.32,MID,BHA
148,Mitoma Kaoru,66,21.3,16,5.3,5.3,a,1.03,MID,BHA
149,Jakub Moder,45,0.0,0,0.0,0.0,a,0.0,MID,BHA
150,Mark O’Mahony,45,0.0,0,0.0,0.0,u,0.0,FWD,BHA
151,Odeluga Offiah,40,0.0,0,0.0,0.0,u,0.0,DEF,BHA
152,Cameron Peupion,45,0.0,0,0.0,0.0,a,0.0,MID,BHA
153,Jeremy Sarmiento Morante,49,0.1,1,1.0,0.3,u,0.0,MID,BHA
154,Jason Steele,45,4.1,9,4.5,3.0,a,1.0,GKP,BHA
155,Deniz Undav,55,0.0,0,0.0,0.0,u,0.0,FWD,BHA
156,Jan Paul van Hecke,45,7.9,9,3.0,3.0,a,1.0,DEF,BHA
157,Joël Veltman,45,8.1,12,4.0,4.0,d,1.08,DEF,BHA
158,Bart Verbruggen,45,5.2,4,4.0,1.3,a,1.0,GKP,BHA
159,Adam Webster,45,0.8,1,1.0,0.3,a,0.0,DEF,BHA
160,Danny Welbeck,57,24.4,23,7.7,7.7,a,1.07,FWD,BHA
161,Mats Wieffer,50,4.7,6,6.0,2.0,d,1.0,MID,BHA
162,Brajan Gruda,55,0.0,0,0.0,0.0,d,0.0,MID,BHA
163,Yasin Ayari,50,6.6,4,1.3,1.3,a,0.0,MID,BHA
164,Andrew Moran,50,0.0,0,0.0,0.0,u,0.0,MID,BHA
165,Carl Rushworth,40,0.0,0,0.0,0.0,u,0.0,GKP,BHA
166,Georginio Rutter,55,1.1,2,1.0,1.0,a,0.0,MID,BHA
167,Ferdi Kadioglu,45,0.0,0,0.0,0.0,a,0.0,DEF,BHA
168,Matt O'Riley,55,0.0,0,0.0,0.0,i,0.0,MID,BHA
169,Andrey Nascimento dos Santos,45,0.0,0,0.0,0.0,u,0.0,MID,CHE
170,Ângelo Gabriel Borges Damaceno,45,0.0,0,0.0,0.0,a,0.0,MID,CHE
171,Benoît Badiashile,45,0.0,0,0.0,0.0,a,0.0,DEF,CHE
172,Lucas Bergström,40,0.0,0,0.0,0.0,a,0.0,GKP,CHE
173,Marcus Bettinelli,40,0.0,0,0.0,0.0,a,0.0,GKP,CHE
174,Moisés Caicedo Corozo,50,8.0,5,1.7,1.7,a,1.06,MID,CHE
175,Cesare Casadei,45,0.0,0,0.0,0.0,a,0.0,MID,CHE
176,Ben Chilwell,49,0.0,0,0.0,0.0,a,0.0,DEF,CHE
177,Carney Chukwuemeka,49,0.0,0,0.0,0.0,a,0.0,MID,CHE
178,Levi Colwill,45,9.0,4,1.3,1.3,a,1.0,DEF,CHE
179,Marc Cucurella Saseta,50,6.2,4,1.3,1.3,a,1.08,DEF,CHE
180,David Datro Fofana,54,0.0,0,0.0,0.0,a,0.0,FWD,CHE
181,Deivid Washington de Souza Eugênio,50,0.0,0,0.0,0.0,a,0.0,FWD,CHE
182,Kiernan Dewsbury-Hall,59,0.4,2,1.0,0.7,a,0.0,MID,CHE
183,Axel Disasi,44,0.0,0,0.0,0.0,a,0.0,DEF,CHE
184,Enzo Fernández,50,14.1,6,2.0,2.0,a,1.0,MID,CHE
185,Conor Gallagher,59,0.0,0,0.0,0.0,u,0.0,MID,CHE
186,Alfie Gilchrist,40,0.0,0,0.0,0.0,u,0.0,DEF,CHE
187,Malo Gusto,50,6.4,3,1.0,1.0,d,1.07,DEF,CHE
188,Reece James,50,0.0,0,0.0,0.0,d,0.0,DEF,CHE
189,Omari Kellyman,45,0.0,0,0.0,0.0,a,0.0,MID,CHE
190,Roméo Lavia,45,2.9,2,2.0,0.7,d,1.38,MID,CHE
191,Romelu Lukaku Bolingoli,63,0.0,0,0.0,0.0,u,0.0,FWD,CHE
192,Malang Sarr,45,0.0,0,0.0,0.0,u,0.0,DEF,CHE
193,Noni Madueke,66,26.4,22,11.0,7.3,a,1.03,MID,CHE
194,Marc Guiu Paz,50,0.0,1,1.0,0.3,a,0.0,FWD,CHE
195,Mykhailo Mudryk,64,2.2,2,1.0,0.7,a,1.48,MID,CHE
196,Nicolas Jackson,76,28.1,18,6.0,6.0,a,1.22,FWD,CHE
197,Christopher Nkunku,62,6.6,3,1.0,1.0,a,1.32,MID,CHE
198,Cole Palmer,106,32.3,25,8.3,8.3,d,1.03,MID,CHE
199,Đorđe Petrović,44,0.0,0,0.0,0.0,u,0.0,GKP,CHE
200,Renato Palma Veiga,45,0.4,2,1.0,0.7,a,0.0,MID,CHE
201,Robert Sánchez,45,5.4,5,1.7,1.7,a,1.0,GKP,CHE
202,Tosin Adarabioyo,44,0.0,0,0.0,0.0,a,0.0,DEF,CHE
203,Wesley Fofana,45,7.4,3,1.0,1.0,a,1.0,DEF,CHE
204,Jadon Sancho,63,0.0,0,0.0,0.0,a,0.0,MID,CHE
205,Pedro Lomba Neto,65,8.5,5,1.7,1.7,a,0.67,MID,CHE
206,Caleb Wiley,40,0.0,0,0.0,0.0,u,0.0,DEF,CHE
207,Filip Jørgensen,44,0.0,0,0.0,0.0,a,0.0,GKP,CHE
208,João Félix Sequeira,65,7.3,7,3.5,3.5,a,0.0,MID,CHE
209,Eddie Nketiah,59,0.0,0,0.0,0.0,a,0.0,FWD,CRY
210,Trevoh Chalobah,44,0.0,0,0.0,0.0,a,0.0,DEF,CRY
211,Naouirou Ahamada,45,0.0,0,0.0,0.0,u,0.0,MID,CRY
212,Cheick Doucouré,49,1.8,5,2.5,1.7,a,0.0,MID,CRY
213,Chris Richards,45,4.5,3,1.0,1.0,a,1.07,DEF,CRY
214,Chadi Riad Dnanou,44,2.0,1,1.0,0.3,i,1.0,DEF,CRY
215,Nathaniel Clyne,44,1.5,2,2.0,0.7,a,1.0,DEF,CRY
216,Malcolm Ebiowei,45,0.0,0,0.0,0.0,u,0.0,MID,CRY
217,Eberechi Eze,69,26.8,14,4.7,4.7,a,1.0,MID,CRY
218,Marc Guéhi,45,8.3,3,1.0,1.0,a,1.0,DEF,CRY
219,Dean Henderson,45,8.0,7,2.3,2.3,a,1.0,GKP,CRY
220,Rob Holding,44,0.0,0,0.0,0.0,a,0.0,DEF,CRY
221,Will Hughes,49,3.5,2,1.0,0.7,a,1.36,MID,CRY
222,Daichi Kamada,54,11.1,4,1.3,1.3,a,0.98,MID,CRY
223,Jefferson Lerma Solís,49,2.8,3,1.5,1.0,d,1.15,MID,CRY
224,Jean-Philippe Mateta,74,4.7,5,1.7,1.7,a,1.33,FWD,CRY
225,Matheus França de Oliveira,44,0.0,0,0.0,0.0,i,0.0,MID,CRY
226,Remi Matthews,40,0.0,0,0.0,0.0,a,0.0,GKP,CRY
227,Tyrick Mitchell,49,12.2,4,1.3,1.3,a,1.0,DEF,CRY
228,Daniel Muñoz,50,9.0,6,2.0,2.0,a,1.0,DEF,CRY
229,David Ozoh,45,0.0,0,0.0,0.0,u,0.0,MID,CRY
230,Jesurun Rak-Sakyi,45,0.0,0,0.0,0.0,u,0.0,MID,CRY
231,Jeffrey Schlupp,49,0.2,2,1.0,0.7,a,0.0,MID,CRY
232,Joel Ward,44,0.0,0,0.0,0.0,a,0.0,DEF,CRY
233,Adam Wharton,50,12.6,6,2.0,2.0,d,1.07,MID,CRY
234,Matt Turner,40,0.0,0,0.0,0.0,a,0.0,GKP,CRY
235,Ismaïla Sarr,59,6.6,3,1.0,1.0,a,0.0,MID,CRY
236,Franco Umeh-Chibueze,45,0.0,0,0.0,0.0,a,0.0,MID,CRY
237,Justin Devenny,45,0.0,0,0.0,0.0,a,0.0,MID,CRY
238,Asher Agbinone,45,0.0,0,0.0,0.0,a,0.0,MID,CRY
239,Kaden Rodney,45,0.0,0,0.0,0.0,a,0.0,MID,CRY
240,Maxence Lacroix,45,0.0,0,0.0,0.0,a,0.0,DEF,CRY
241,Armando Broja,55,0.0,0,0.0,0.0,a,0.0,FWD,EVE
242,Abdoulaye Doucouré,54,2.6,4,1.3,1.3,a,1.44,MID,EVE
243,Norberto Bercique Gomes Betuncal,50,0.2,3,1.0,1.0,a,0.0,FWD,EVE
244,Jarrad Branthwaite,49,0.0,0,0.0,0.0,i,0.0,DEF,EVE
245,Dominic Calvert-Lewin,59,12.3,16,5.3,5.3,a,1.16,FWD,EVE
246,Séamus Coleman,44,3.9,1,1.0,0.3,a,1.0,DEF,EVE
247,Idrissa Gueye,50,6.9,6,2.0,2.0,a,1.0,MID,EVE
248,James Garner,50,0.0,0,0.0,0.0,a,0.0,MID,EVE
249,Jack Harrison,54,16.5,5,1.7,1.7,a,1.17,MID,EVE
250,Mason Holgate,40,0.0,1,1.0,0.3,u,0.0,DEF,EVE
251,Tim Iroegbunam,45,8.7,5,1.7,1.7,a,1.0,MID,EVE
252,João Neves Virgínia,40,0.0,0,0.0,0.0,a,0.0,GKP,EVE
253,Michael Keane,40,11.7,7,2.3,2.3,a,1.0,DEF,EVE
254,Neal Maupay,49,0.0,0,0.0,0.0,u,0.0,FWD,EVE
255,Dwight McNeil,54,28.7,10,3.3,3.3,a,1.0,MID,EVE
256,Vitalii Mykolenko,44,6.3,2,0.7,0.7,a,1.0,DEF,EVE
257,Iliman Ndiaye,54,8.9,4,1.3,1.3,a,0.63,FWD,EVE
258,Nathan Patterson,44,0.0,0,0.0,0.0,i,0.0,DEF,EVE
259,Jordan Pickford,49,7.4,4,1.3,1.3,a,1.0,GKP,EVE
260,James Tarkowski,49,11.7,1,0.3,0.3,a,1.0,DEF,EVE
261,Youssef Ramalho Chermiti,50,0.0,0,0.0,0.0,i,0.0,FWD,EVE
262,Ashley Young,45,2.5,-2,-2.0,-0.7,a,1.38,DEF,EVE
263,Jesper Lindstrøm,53,3.0,1,1.0,0.3,a,0.0,MID,EVE
264,Jake O'Brien,49,0.0,0,0.0,0.0,a,0.0,DEF,EVE
265,Harrison Armstrong,45,0.2,1,1.0,0.3,a,0.0,MID,EVE
266,Jenson Metcalfe,45,0.0,0,0.0,0.0,u,0.0,MID,EVE
267,Asmir Begovic,40,0.0,0,0.0,0.0,a,0.0,GKP,EVE
268,Roman Dixon,40,1.6,0,0.0,0.0,a,1.0,DEF,EVE
269,Orel Mangala,50,0.0,0,0.0,0.0,a,0.0,MID,EVE
270,Reiss Nelson,50,0.2,1,1.0,0.3,a,0.0,MID,FUL
271,Emile Smith Rowe,56,9.4,15,5.0,5.0,a,1.34,MID,FUL
272,Joachim Andersen,44,2.8,0,0.0,0.0,a,1.0,DEF,FUL
273,Adama Traoré,50,21.2,17,5.7,5.7,a,1.15,MID,FUL
274,Andreas Hoelgebaum Pereira,54,24.1,5,1.7,1.7,a,1.03,MID,FUL
275,Calvin Bassey,45,4.8,5,1.7,1.7,a,1.0,DEF,FUL
276,Steven Benda,40,0.0,0,0.0,0.0,a,0.0,GKP,FUL
277,Tom Cairney,49,2.5,1,0.3,0.3,a,0.0,MID,FUL
278,Timothy Castagne,44,0.0,0,0.0,0.0,a,0.0,DEF,FUL
279,Issa Diop,45,7.2,6,2.0,2.0,a,1.0,DEF,FUL
280,Luke Harris,45,0.0,0,0.0,0.0,u,0.0,MID,FUL
281,Alex Iwobi,55,18.1,12,4.0,4.0,a,1.02,MID,FUL
282,Bernd Leno,50,8.2,9,3.0,3.0,a,1.0,GKP,FUL
283,Saša Lukić,50,5.5,5,1.7,1.7,a,1.02,MID,FUL
284,Kevin Mbabu,40,0.0,0,0.0,0.0,u,0.0,DEF,FUL
285,Rodrigo Muniz Carvalho,61,18.2,6,2.0,2.0,a,1.15,FWD,FUL
286,Raúl Jiménez,54,2.5,3,1.0,1.0,a,0.0,FWD,FUL
287,Tim Ream,45,0.0,0,0.0,0.0,u,0.0,DEF,FUL
288,Harrison Reed,49,0.4,3,1.0,1.0,a,0.0,MID,FUL
289,Antonee Robinson,46,15.4,13,4.3,4.3,a,1.0,DEF,FUL
290,Jay Stansfield,50,0.0,1,1.0,0.3,u,0.0,FWD,FUL
291,Kenny Tete,45,7.5,6,2.0,2.0,a,1.0,DEF,FUL
292,Carlos Vinícius Alves Morais,50,0.0,0,0.0,0.0,a,0.0,FWD,FUL
293,Harry Wilson,54,1.6,2,0.7,0.7,a,0.0,MID,FUL
294,Ryan Sessegnon,44,0.0,0,0.0,0.0,a,0.0,DEF,FUL
295,Jorge Cuenca Barreno,44,0.0,0,0.0,0.0,a,0.0,DEF,FUL
296,Josh King,45,0.0,0,0.0,0.0,a,0.0,MID,FUL
297,Martial Godo,45,0.0,0,0.0,0.0,a,0.0,MID,FUL
298,Sander Berge,50,2.8,1,1.0,0.5,a,0.0,MID,FUL
299,Ali Al-Hamadi,50,2.0,1,0.3,0.3,a,0.0,FWD,IPS
300,Elkan Baggott,40,0.0,0,0.0,0.0,u,0.0,DEF,IPS
301,Nathan Broadhead,49,0.0,0,0.0,0.0,d,0.0,MID,IPS
302,Cameron Burgess,40,0.0,0,0.0,0.0,a,0.0,DEF,IPS
303,Wes Burns,49,0.0,0,0.0,0.0,i,1.61,MID,IPS
304,Conor Chaplin,54,1.0,4,1.3,1.3,a,1.34,MID,IPS
305,Harry Clarke,40,0.0,0,0.0,0.0,i,0.0,DEF,IPS
306,Leif Davis,45,11.0,8,2.7,2.7,a,1.0,DEF,IPS
307,Liam Delap,55,12.9,11,3.7,3.7,a,1.15,FWD,IPS
308,George Edmundson,40,0.0,1,1.0,0.3,u,0.0,DEF,IPS
309,Jacob Greaves,40,10.1,3,1.0,1.0,a,1.0,DEF,IPS
310,Marcus Myers-Harness,49,1.7,2,1.0,0.7,u,0.0,MID,IPS
311,George Hirst,54,0.0,0,0.0,0.0,i,0.0,FWD,IPS
312,Cameron Humphreys,45,0.0,0,0.0,0.0,u,0.0,MID,IPS
313,Omari Giraud-Hutchinson,55,6.4,5,1.7,1.7,a,1.01,MID,IPS
314,Ben Johnson,40,6.0,3,1.5,1.0,a,0.73,DEF,IPS
315,Freddie Ladapo,45,0.0,0,0.0,0.0,u,0.0,FWD,IPS
316,Massimo Luongo,45,2.1,4,2.0,1.3,a,1.33,MID,IPS
317,Sam Morsy,49,9.4,4,1.3,1.3,a,1.0,MID,IPS
318,Corrie Ndaba,40,0.0,0,0.0,0.0,u,0.0,DEF,IPS
319,Cieran Slicker,40,0.0,0,0.0,0.0,a,0.0,GKP,IPS
320,Jack Taylor,49,1.3,2,1.0,0.7,a,0.0,MID,IPS
321,Axel Tuanzebe,40,7.2,3,1.0,1.0,a,1.08,DEF,IPS
322,Christian Walton,45,2.8,2,2.0,0.7,a,1.0,GKP,IPS
323,Luke Woolfenden,40,6.6,2,0.7,0.7,a,1.0,DEF,IPS
324,Kalvin Phillips,50,0.9,2,2.0,0.7,a,1.3,MID,IPS
325,Arijanet Muric,44,3.3,3,1.5,1.0,a,1.0,GKP,IPS
326,Conor Townsend,40,0.0,0,0.0,0.0,a,0.0,DEF,IPS
327,Sam Szmodics,60,6.5,9,3.0,3.0,a,1.08,MID,IPS
328,Jens Cajuste,45,1.7,1,1.0,0.5,a,0.0,MID,IPS
329,Dara O'Shea,40,0.0,0,0.0,0.0,a,0.0,DEF,IPS
330,Jack Clarke,55,0.4,1,1.0,1.0,a,0.0,MID,IPS
331,Chiedozie Ogbene,50,3.3,2,2.0,2.0,a,1.03,MID,IPS
332,Facundo Buonanotte,50,15.5,13,4.3,4.3,a,1.06,MID,LEI
333,Jordan Ayew,54,7.2,3,1.0,1.0,a,0.8,MID,LEI
334,Odsonne Edouard,54,4.5,3,1.5,1.0,a,0.78,FWD,LEI
335,Boubakary Soumaré,45,0.1,1,1.0,0.3,a,0.0,MID,LEI
