id,name,cost,ict_index,total_points,points_per_game,form,status,starts_per_90,position,team
81,Daniel Jebbison,45,1.6,2,1.0,0.0,u,0.0,FWD,BOU
82,Milos Kerkez,44,44.2,31,2.6,4.0,a,1.07,DEF,BOU
83,Justin Kluivert,53,58.4,37,3.1,4.0,a,1.16,MID,BOU
84,Chris Mepham,44,0.0,0,0.0,0.0,u,0.0,DEF,BOU
85,Dango Ouattara,50,33.0,23,2.6,0.3,a,0.82,MID,BOU
86,Alex Paulsen,40,0.0,0,0.0,0.0,u,0.0,GKP,BOU
87,Philip Billing,48,1.4,2,1.0,0.0,a,0.0,MID,BOU
88,Alex Scott,48,15.8,11,1.4,0.0,i,0.7,MID,BOU
89,Antoine Semenyo,57,88.2,47,3.9,4.3,s,1.02,MID,BOU
90,Marcos Senesi,48,30.0,20,2.0,1.0,a,1.08,DEF,BOU
91,Luis Sinisterra,49,37.2,19,2.4,0.0,i,0.44,MID,BOU
92,Adam Smith,45,13.7,19,1.6,1.0,a,0.93,DEF,BOU
93,Marcus Tavernier,55,77.6,35,2.9,1.7,a,1.01,MID,BOU
94,Mark Travers,44,9.4,10,3.3,1.0,a,1.0,GKP,BOU
95,Illia Zabarnyi,44,25.9,23,1.9,1.0,a,1.0,DEF,BOU
96,Kepa Arrizabalaga,45,18.7,20,2.9,1.0,a,1.0,GKP,BOU
97,Dean Huijsen,43,13.5,6,1.0,1.0,a,0.74,DEF,BOU
98,Julián Araujo Zúñiga,44,5.1,8,1.0,0.3,i,1.28,DEF,BOU
99,Will Dennis,40,0.0,0,0.0,0.0,a,0.0,GKP,BOU
100,Francisco Evanilson de Lima Barbosa,60,54.7,47,4.3,5.7,a,1.13,FWD,BOU
101,Max Kinsey,40,0.0,0,0.0,0.0,a,0.0,DEF,BOU
102,Kristoffer Ajer,44,15.9,7,0.9,0.0,i,1.13,DEF,BRE
103,Ethan Brierley,45,0.0,0,0.0,0.0,a,0.0,MID,BRE
104,Nathan Collins,45,59.8,35,2.9,2.7,a,1.0,DEF,BRE
105,Mikkel Damsgaard,50,67.5,43,3.6,4.7,a,1.05,MID,BRE
106,Josh Dasilva,48,0.0,0,0.0,0.0,i,0.0,MID,BRE
107,Mark Flekken,45,48.1,38,3.2,4.7,a,1.0,GKP,BRE
108,Rico Henry,43,0.0,0,0.0,0.0,i,0.0,DEF,BRE
109,Aaron Hickey,43,0.0,0,0.0,0.0,i,0.0,DEF,BRE
110,Vitaly Janelt,49,45.1,41,3.4,5.7,a,1.09,MID,BRE
111,Mathias Jensen,53,19.3,16,2.3,2.0,a,1.03,MID,BRE
112,Kim Ji-soo,39,0.0,0,0.0,0.0,a,0.0,DEF,BRE
113,Yunus Emre Konak,45,0.4,4,1.0,0.3,a,0.0,MID,BRE
114,Keane Lewis-Potter,50,45.9,32,2.7,2.7,a,1.06,MID,BRE
115,Bryan Mbeumo,79,100.1,79,6.6,3.7,a,1.0,MID,BRE
116,Ben Mee,42,0.8,1,0.5,0.0,a,0.0,DEF,BRE
117,Christian Nørgaard,48,37.2,22,2.2,1.7,a,1.1,MID,BRE
118,Frank Onyeka,49,0.0,2,1.0,0.0,u,0.0,MID,BRE
119,Myles Peart-Harris,45,0.0,0,0.0,0.0,u,0.0,MID,BRE
120,Ethan Pinnock,45,60.6,29,2.4,2.7,a,1.0,DEF,BRE
121,Mads Roerslev Rasmussen,44,18.8,12,1.3,0.0,a,0.81,DEF,BRE
122,Kevin Schade,51,22.2,19,1.6,0.7,a,0.9,MID,BRE
123,Igor Thiago Nascimento Rodrigues,59,0.1,1,1.0,0.3,a,0.0,FWD,BRE
124,Ivan Toney,73,0.0,0,0.0,0.0,u,0.0,FWD,BRE
125,Hákon Valdimarsson,40,0.0,0,0.0,0.0,a,0.0,GKP,BRE
126,Yoane Wissa,61,58.9,56,6.2,5.7,a,1.13,FWD,BRE
127,Yehor Yarmoliuk,44,8.3,8,1.0,1.0,a,0.63,MID,BRE
128,Mathias Jorgensen,45,0.0,0,0.0,0.0,u,0.0,DEF,BRE
129,Fábio Freitas Gouveia Carvalho,48,21.9,21,1.9,0.3,a,0.64,MID,BRE
130,Sepp van den Berg,41,29.1,16,1.6,2.7,a,0.99,DEF,BRE
131,Ryan Trevitt,45,0.3,1,1.0,0.0,a,0.0,MID,BRE
132,Gustavo Nunes Fernandes Gomes,49,0.0,0,0.0,0.0,d,0.0,MID,BRE
133,Jayden Meghoma,40,0.0,0,0.0,0.0,a,0.0,DEF,BRE
134,Tony Yogane,45,0.0,0,0.0,0.0,a,0.0,MID,BRE
135,Paris Maghoma,45,0.0,0,0.0,0.0,a,0.0,MID,BRE
136,Simon Adingra,53,15.6,18,2.2,1.3,a,0.79,MID,BHA
137,Benicio Baker-Boaitey,45,0.0,0,0.0,0.0,u,0.0,MID,BHA
138,Carlos Baleba,50,34.5,26,2.6,-0.3,s,1.07,MID,BHA
139,Valentín Barco,40,0.0,0,0.0,0.0,u,0.0,DEF,BHA
140,Amario Cozier-Duberry,45,0.0,0,0.0,0.0,u,0.0,MID,BHA
141,Mahmoud Dahoud,49,0.0,0,0.0,0.0,u,0.0,MID,BHA
142,Lewis Dunk,44,21.2,22,2.8,0.0,d,1.02,DEF,BHA
143,Julio Enciso,54,11.2,7,1.0,0.0,a,0.0,MID,BHA
144,Pervis Estupiñán,50,32.5,8,0.9,1.7,a,0.88,DEF,BHA
145,Evan Ferguson,55,7.2,13,1.9,0.7,a,0.87,FWD,BHA
146,Billy Gilmour,50,2.5,3,1.5,0.0,u,0.93,MID,BHA
147,Pascal Groß,65,0.0,0,0.0,0.0,u,0.0,MID,BHA
148,Jack Hinshelwood,50,30.6,28,2.8,1.0,d,1.07,MID,BHA
149,Ibrahim Osman,50,0.0,0,0.0,0.0,u,0.0,MID,BHA
150,Igor Julio dos Santos de Paulo,44,12.8,11,1.6,1.3,a,0.8,DEF,BHA
151,João Pedro Junqueira de Jesus,57,45.8,42,7.0,7.7,a,0.98,FWD,BHA
152,Kacper Kozłowski,45,0.0,0,0.0,0.0,u,0.0,MID,BHA
153,Tariq Lamptey,44,3.3,3,3.0,0.0,d,0.0,DEF,BHA
154,Solly March,65,0.0,0,0.0,0.0,d,0.0,MID,BHA
155,Adrian Mazilu,45,0.0,0,0.0,0.0,u,0.0,MID,BHA
156,James Milner,50,10.7,5,1.7,0.0,i,1.6,MID,BHA
157,Yankuba Minteh,52,32.6,21,3.0,0.0,a,1.11,MID,BHA
158,Mitoma Kaoru,64,79.5,47,3.9,4.3,a,0.99,MID,BHA
159,Jakub Moder,44,1.6,2,1.0,0.7,a,0.0,MID,BHA
160,Mark O’Mahony,45,0.0,0,0.0,0.0,u,0.0,FWD,BHA
161,Odeluga Offiah,40,0.0,0,0.0,0.0,u,0.0,DEF,BHA
162,Cameron Peupion,45,0.0,0,0.0,0.0,a,0.0,MID,BHA
163,Jeremy Sarmiento Morante,49,0.1,1,1.0,0.0,u,0.0,MID,BHA
164,Jason Steele,43,4.1,9,4.5,0.0,a,1.0,GKP,BHA
165,Deniz Undav,55,0.0,0,0.0,0.0,u,0.0,FWD,BHA
166,Jan Paul van Hecke,45,30.5,24,2.4,1.0,a,0.99,DEF,BHA
167,Joël Veltman,46,24.6,34,3.1,1.7,a,1.04,DEF,BHA
168,Bart Verbruggen,45,34.1,31,3.1,3.0,a,1.0,GKP,BHA
169,Adam Webster,43,2.4,1,0.3,0.0,d,2.31,DEF,BHA
170,Danny Welbeck,60,81.0,66,5.5,3.0,a,1.07,FWD,BHA
171,Mats Wieffer,48,15.1,13,1.6,0.7,a,0.69,MID,BHA
172,Brajan Gruda,54,4.7,4,1.0,0.7,a,0.0,MID,BHA
173,Yasin Ayari,50,34.6,17,1.7,1.7,a,0.96,MID,BHA
174,Andrew Moran,50,0.0,0,0.0,0.0,u,0.0,MID,BHA
175,Carl Rushworth,40,0.0,0,0.0,0.0,u,0.0,GKP,BHA
176,Georginio Rutter,56,45.4,45,4.1,3.0,a,1.22,MID,BHA
177,Ferdi Kadioglu,45,24.0,19,3.2,2.0,d,1.17,DEF,BHA
178,Matt O'Riley,55,6.2,9,4.5,3.0,a,0.0,MID,BHA
179,Imari Samuels,40,0.0,0,0.0,0.0,a,0.0,DEF,BHA
180,Killian Cahill,39,0.0,0,0.0,0.0,a,0.0,GKP,BHA
181,Ruairi McConville,40,0.0,0,0.0,0.0,a,0.0,DEF,BHA
182,Andrey Nascimento dos Santos,45,0.0,0,0.0,0.0,u,0.0,MID,CHE
183,Ângelo Gabriel Borges Damaceno,45,0.0,0,0.0,0.0,u,0.0,MID,CHE
184,Benoît Badiashile,43,3.4,3,1.5,0.7,a,0.71,DEF,CHE
185,Lucas Bergström,40,0.0,0,0.0,0.0,a,0.0,GKP,CHE
186,Marcus Bettinelli,40,0.0,0,0.0,0.0,a,0.0,GKP,CHE
187,Moisés Caicedo Corozo,49,47.4,37,3.1,4.3,a,1.02,MID,CHE
188,Cesare Casadei,44,0.0,0,0.0,0.0,a,0.0,MID,CHE
189,Ben Chilwell,47,0.0,0,0.0,0.0,a,0.0,DEF,CHE
190,Carney Chukwuemeka,48,0.0,0,0.0,0.0,a,0.0,MID,CHE
191,Levi Colwill,45,30.8,26,2.2,1.7,a,1.0,DEF,CHE
192,Marc Cucurella Saseta,50,22.7,20,1.8,1.3,a,0.98,DEF,CHE
193,David Datro Fofana,54,0.0,0,0.0,0.0,u,0.0,FWD,CHE
194,Deivid Washington de Souza Eugênio,50,0.0,0,0.0,0.0,a,0.0,FWD,CHE
195,Kiernan Dewsbury-Hall,56,2.0,4,1.0,0.3,a,0.0,MID,CHE
196,Axel Disasi,43,1.5,7,3.5,0.0,a,0.96,DEF,CHE
197,Enzo Fernández,48,51.2,31,2.8,5.7,a,0.9,MID,CHE
198,Conor Gallagher,59,0.0,0,0.0,0.0,u,0.0,MID,CHE
199,Alfie Gilchrist,40,0.0,0,0.0,0.0,u,0.0,DEF,CHE
200,Malo Gusto,49,28.6,11,1.2,0.7,a,1.12,DEF,CHE
201,Reece James,49,6.2,5,1.2,1.0,i,1.12,DEF,CHE
202,Omari Kellyman,44,0.0,0,0.0,0.0,i,0.0,MID,CHE
203,Roméo Lavia,45,14.6,12,1.7,1.3,a,1.3,MID,CHE
204,Romelu Lukaku Bolingoli,63,0.0,0,0.0,0.0,u,0.0,FWD,CHE
205,Malang Sarr,45,0.0,0,0.0,0.0,u,0.0,DEF,CHE
206,Noni Madueke,64,79.8,52,4.7,2.0,a,1.18,MID,CHE
207,Marc Guiu Paz,48,0.0,1,1.0,0.0,a,0.0,FWD,CHE
208,Mykhailo Mudryk,62,8.5,7,1.0,0.7,a,0.62,MID,CHE
209,Nicolas Jackson,80,95.4,72,6.0,5.0,a,1.13,FWD,CHE
210,Christopher Nkunku,59,22.4,16,1.5,0.7,a,0.56,MID,CHE
211,Cole Palmer,109,115.9,86,7.2,2.3,a,1.03,MID,CHE
212,Đorđe Petrović,44,0.0,0,0.0,0.0,u,0.0,GKP,CHE
213,Renato Palma Veiga,45,5.8,5,1.0,0.0,a,0.55,MID,CHE
214,Robert Sánchez,47,32.7,45,3.8,2.0,a,1.0,GKP,CHE
215,Tosin Adarabioyo,42,5.1,7,1.8,0.0,a,1.05,DEF,CHE
216,Wesley Fofana,45,28.4,18,1.6,2.0,a,1.04,DEF,CHE
217,Jadon Sancho,62,23.4,20,3.3,0.3,a,1.16,MID,CHE
218,Pedro Lomba Neto,62,45.6,25,2.3,3.7,a,0.81,MID,CHE
219,Caleb Wiley,40,0.0,0,0.0,0.0,u,0.0,DEF,CHE
220,Filip Jørgensen,42,0.0,0,0.0,0.0,a,0.0,GKP,CHE
221,João Félix Sequeira,61,16.7,12,2.0,1.0,a,0.45,MID,CHE
222,Eddie Nketiah,59,29.0,12,1.7,0.7,i,1.11,FWD,CRY
223,Trevoh Chalobah,44,26.2,20,3.3,2.7,a,1.01,DEF,CRY
224,Naouirou Ahamada,45,0.0,0,0.0,0.0,u,0.0,MID,CRY
225,Cheick Doucouré,49,3.7,10,1.7,1.3,a,0.94,MID,CRY
226,Chris Richards,44,6.8,10,2.0,0.3,a,1.05,DEF,CRY
227,Chadi Riad Dnanou,43,2.0,1,1.0,0.0,i,1.0,DEF,CRY
228,Nathaniel Clyne,44,5.1,13,2.2,1.3,a,0.92,DEF,CRY
229,Malcolm Ebiowei,45,0.0,0,0.0,0.0,u,0.0,MID,CRY
230,Eberechi Eze,66,67.6,31,3.4,0.0,d,1.0,MID,CRY
231,Marc Guéhi,45,53.0,38,3.2,3.0,a,1.0,DEF,CRY
232,Dean Henderson,44,34.7,43,3.6,3.7,a,1.0,GKP,CRY
233,Rob Holding,43,0.0,0,0.0,0.0,a,0.0,DEF,CRY
234,Will Hughes,49,25.4,11,1.1,1.0,a,0.83,MID,CRY
235,Daichi Kamada,51,34.1,14,1.3,0.3,s,1.02,MID,CRY
236,Jefferson Lerma Solís,48,13.1,10,1.2,0.3,a,1.02,MID,CRY
237,Jean-Philippe Mateta,72,48.9,40,3.3,3.0,a,1.07,FWD,CRY
238,Matheus França de Oliveira,44,0.0,0,0.0,0.0,i,0.0,MID,CRY
239,Remi Matthews,40,0.0,0,0.0,0.0,a,0.0,GKP,CRY
240,Tyrick Mitchell,49,45.0,26,2.2,0.7,a,1.05,DEF,CRY
241,Daniel Muñoz,48,52.7,26,2.2,1.7,a,1.09,DEF,CRY
242,David Ozoh,45,0.0,0,0.0,0.0,u,0.0,MID,CRY
243,Jesurun Rak-Sakyi,45,0.0,0,0.0,0.0,u,0.0,MID,CRY
244,Jeffrey Schlupp,47,9.5,9,1.0,1.0,a,0.0,MID,CRY
245,Joel Ward,43,0.0,0,0.0,0.0,a,0.0,DEF,CRY
246,Adam Wharton,47,29.7,15,1.9,0.0,i,1.16,MID,CRY
247,Matt Turner,40,0.0,0,0.0,0.0,a,0.0,GKP,CRY
248,Ismaïla Sarr,57,51.4,31,2.6,5.7,a,0.8,MID,CRY
249,Franco Umeh-Chibueze,45,0.0,0,0.0,0.0,d,0.0,MID,CRY
250,Justin Devenny,45,9.2,10,5.0,3.3,a,1.23,MID,CRY
251,Asher Agbinone,45,1.5,2,1.0,0.3,a,0.0,MID,CRY
252,Kaden Rodney,45,0.0,0,0.0,0.0,a,0.0,MID,CRY
253,Maxence Lacroix,45,23.7,21,2.3,0.7,a,1.0,DEF,CRY
254,Caleb Kporha,40,0.6,1,1.0,0.3,a,0.0,DEF,CRY
255,Zach Marsh,45,0.0,0,0.0,0.0,a,0.0,FWD,CRY
256,Armando Broja,54,0.0,0,0.0,0.0,i,0.0,FWD,EVE
257,Abdoulaye Doucouré,51,24.5,22,2.2,2.0,a,1.12,MID,EVE
258,Norberto Bercique Gomes Betuncal,50,14.0,14,1.8,1.0,a,0.0,FWD,EVE
259,Jarrad Branthwaite,48,7.1,16,3.2,4.3,a,0.98,DEF,EVE
260,Dominic Calvert-Lewin,56,59.8,37,3.1,2.0,a,1.09,FWD,EVE
261,Séamus Coleman,43,3.9,1,1.0,0.0,i,1.0,DEF,EVE
262,Idrissa Gueye,49,31.7,22,2.0,2.3,a,0.98,MID,EVE
263,James Garner,49,7.9,7,1.8,0.0,i,0.72,MID,EVE
264,Jack Harrison,53,28.5,22,2.0,0.7,a,1.01,MID,EVE
265,Mason Holgate,40,0.0,1,1.0,0.0,u,0.0,DEF,EVE
266,Tim Iroegbunam,45,10.4,8,1.3,0.0,i,0.94,MID,EVE
267,João Neves Virgínia,40,0.0,0,0.0,0.0,a,0.0,GKP,EVE
268,Michael Keane,43,33.0,32,3.6,0.3,a,1.0,DEF,EVE
269,Neal Maupay,49,0.0,0,0.0,0.0,u,0.0,FWD,EVE
270,Dwight McNeil,56,94.0,54,4.9,1.7,a,1.01,MID,EVE
271,Vitalii Mykolenko,43,28.5,28,2.8,4.7,a,1.08,DEF,EVE
272,Iliman Ndiaye,54,57.2,35,2.9,2.0,a,1.01,FWD,EVE
273,Nathan Patterson,44,0.0,0,0.0,0.0,a,0.0,DEF,EVE
274,Jordan Pickford,49,29.8,52,4.3,6.3,a,1.0,GKP,EVE
275,James Tarkowski,48,48.9,37,3.1,5.3,a,1.0,DEF,EVE
276,Youssef Ramalho Chermiti,49,0.0,0,0.0,0.0,i,0.0,FWD,EVE
277,Ashley Young,45,45.5,43,4.3,5.3,a,1.03,DEF,EVE
278,Jesper Lindstrøm,51,34.1,15,1.9,2.7,a,1.08,MID,EVE
279,Jake O'Brien,46,0.4,0,0.0,0.0,a,0.0,DEF,EVE
280,Harrison Armstrong,45,0.2,1,1.0,0.0,a,0.0,MID,EVE
281,Jenson Metcalfe,45,0.0,0,0.0,0.0,u,0.0,MID,EVE
282,Asmir Begovic,40,0.0,0,0.0,0.0,a,0.0,GKP,EVE
283,Roman Dixon,40,1.6,0,0.0,0.0,a,1.0,DEF,EVE
284,Orel Mangala,50,12.4,14,1.6,2.0,a,0.96,MID,EVE
285,Callum Bates,45,0.0,0,0.0,0.0,a,0.0,MID,EVE
286,Reiss Nelson,50,46.5,22,2.2,2.3,a,0.77,MID,FUL
287,Emile Smith Rowe,58,60.5,55,4.6,4.7,a,1.16,MID,FUL
288,Joachim Andersen,43,26.9,20,2.2,3.0,d,1.03,DEF,FUL
289,Adama Traoré,50,64.0,39,3.2,2.0,a,1.1,MID,FUL
290,Andreas Hoelgebaum Pereira,52,77.1,31,2.6,1.7,a,1.21,MID,FUL
291,Calvin Bassey,45,25.2,24,2.0,2.3,a,1.0,DEF,FUL
292,Steven Benda,40,0.0,0,0.0,0.0,a,0.0,GKP,FUL
293,Tom Cairney,48,13.3,7,0.8,1.0,a,0.0,MID,FUL
294,Timothy Castagne,42,4.9,2,0.7,0.3,a,0.0,DEF,FUL
295,Issa Diop,44,13.7,8,1.1,0.0,a,0.92,DEF,FUL
296,Luke Harris,45,0.0,0,0.0,0.0,u,0.0,MID,FUL
297,Alex Iwobi,56,88.0,54,4.5,4.7,a,1.04,MID,FUL
298,Bernd Leno,50,31.2,39,3.2,3.7,a,1.0,GKP,FUL
299,Saša Lukić,48,15.0,13,1.6,0.7,a,1.13,MID,FUL
300,Kevin Mbabu,40,0.0,0,0.0,0.0,u,0.0,DEF,FUL
301,Rodrigo Muniz Carvalho,55,30.3,21,1.9,0.7,a,0.8,FWD,FUL
302,Raúl Jiménez,57,67.9,50,4.2,3.0,a,1.11,FWD,FUL
303,Tim Ream,45,0.0,0,0.0,0.0,u,0.0,DEF,FUL
304,Harrison Reed,48,3.7,6,0.8,0.3,i,0.0,MID,FUL
305,Antonee Robinson,47,57.9,40,3.3,4.0,a,1.0,DEF,FUL
306,Jay Stansfield,50,0.0,1,1.0,0.0,u,0.0,FWD,FUL
307,Kenny Tete,45,40.0,29,2.4,3.7,a,1.05,DEF,FUL
308,Carlos Vinícius Alves Morais,50,0.0,0,0.0,0.0,a,0.0,FWD,FUL
309,Harry Wilson,52,19.0,24,3.0,6.7,a,0.0,MID,FUL
310,Ryan Sessegnon,42,0.0,0,0.0,0.0,a,0.0,DEF,FUL
311,Jorge Cuenca Barreno,44,0.4,1,1.0,0.0,a,0.0,DEF,FUL
312,Josh King,45,0.0,0,0.0,0.0,a,0.0,MID,FUL
313,Martial Godo,45,0.0,0,0.0,0.0,a,0.0,MID,FUL
314,Sander Berge,50,22.5,15,1.7,1.7,a,0.86,MID,FUL
315,Ali Al-Hamadi,48,2.0,2,0.5,0.3,a,0.0,FWD,IPS
316,Elkan Baggott,40,0.0,0,0.0,0.0,u,0.0,DEF,IPS
317,Nathan Broadhead,49,0.0,0,0.0,0.0,d,0.0,MID,IPS
318,Cameron Burgess,39,16.1,7,1.4,2.0,a,1.0,DEF,IPS
319,Wes Burns,48,16.9,15,1.7,2.0,a,1.11,MID,IPS
320,Conor Chaplin,51,15.3,16,1.6,1.0,a,0.95,MID,IPS
321,Harry Clarke,40,0.5,-4,-2.0,0.0,a,0.95,DEF,IPS
322,Leif Davis,45,69.5,34,2.8,4.3,a,1.0,DEF,IPS
323,Liam Delap,56,60.8,53,4.4,5.0,a,1.16,FWD,IPS
324,George Edmundson,40,0.0,1,1.0,0.0,u,0.0,DEF,IPS
325,Jacob Greaves,40,21.5,11,1.6,0.0,d,1.0,DEF,IPS
326,Marcus Myers-Harness,49,1.7,2,1.0,0.0,u,0.0,MID,IPS
327,George Hirst,54,16.7,17,2.1,0.3,i,0.52,FWD,IPS
328,Cameron Humphreys,45,0.0,0,0.0,0.0,u,0.0,MID,IPS
329,Omari Giraud-Hutchinson,52,46.1,31,2.8,4.3,a,1.03,MID,IPS
330,Ben Johnson,40,15.1,7,1.2,1.0,d,0.9,DEF,IPS
331,Freddie Ladapo,45,0.0,0,0.0,0.0,u,0.0,FWD,IPS
332,Massimo Luongo,45,3.0,7,1.4,0.3,a,1.26,MID,IPS
333,Sam Morsy,49,35.7,32,2.9,4.0,a,1.01,MID,IPS
334,Corrie Ndaba,40,0.0,0,0.0,0.0,u,0.0,DEF,IPS
335,Cieran Slicker,40,0.0,0,0.0,0.0,a,0.0,GKP,IPS
