id,name,cost,ict_index,total_points,points_per_game,form,status,starts_per_90,position,team
141,Yankuba Minteh,55,13.1,6,3.0,3.0,a,1.34,MID,BHA
142,Mitoma Kaoru,66,16.8,14,7.0,7.0,a,1.02,MID,BHA
143,Jakub Moder,45,0.0,0,0.0,0.0,a,0.0,MID,BHA
144,Mark O’Mahony,45,0.0,0,0.0,0.0,a,0.0,FWD,BHA
145,Odeluga Offiah,40,0.0,0,0.0,0.0,a,0.0,DEF,BHA
146,Cameron Peupion,45,0.0,0,0.0,0.0,a,0.0,MID,BHA
147,Jeremy Sarmiento Morante,50,0.1,1,1.0,0.5,a,0.0,MID,BHA
148,Jason Steele,45,4.1,9,4.5,4.5,a,1.0,GKP,BHA
149,Deniz Undav,55,0.0,0,0.0,0.0,u,0.0,FWD,BHA
150,Jan Paul van Hecke,45,4.5,7,3.5,3.5,a,1.0,DEF,BHA
151,Joël Veltman,45,6.7,10,5.0,5.0,a,1.0,DEF,BHA
152,Bart Verbruggen,45,0.0,0,0.0,0.0,d,0.0,GKP,BHA
153,Adam Webster,45,0.8,1,1.0,0.5,a,0.0,DEF,BHA
154,Danny Welbeck,56,23.5,21,10.5,10.5,a,1.07,FWD,BHA
155,Mats Wieffer,50,4.7,6,6.0,3.0,a,1.0,MID,BHA
156,Brajan Gruda,55,0.0,0,0.0,0.0,a,0.0,MID,BHA
157,Yasin Ayari,50,1.1,2,1.0,1.0,a,0.0,MID,BHA
158,Andrew Moran,50,0.0,0,0.0,0.0,u,0.0,MID,BHA
159,Carl Rushworth,40,0.0,0,0.0,0.0,a,0.0,GKP,BHA
160,Georginio Rutter,55,0.2,1,1.0,1.0,a,0.0,MID,BHA
161,Andrey Nascimento dos Santos,45,0.0,0,0.0,0.0,u,0.0,MID,CHE
162,Ângelo Gabriel Borges Damaceno,45,0.0,0,0.0,0.0,a,0.0,MID,CHE
163,Kepa Arrizabalaga,45,0.0,0,0.0,0.0,a,0.0,GKP,CHE
164,Benoît Badiashile,45,0.0,0,0.0,0.0,a,0.0,DEF,CHE
165,Lucas Bergström,40,0.0,0,0.0,0.0,a,0.0,GKP,CHE
166,Marcus Bettinelli,40,0.0,0,0.0,0.0,a,0.0,GKP,CHE
167,Armando Broja,55,0.0,0,0.0,0.0,a,0.0,FWD,CHE
168,Moisés Caicedo Corozo,50,5.5,3,1.5,1.5,a,1.09,MID,CHE
169,Cesare Casadei,45,0.0,0,0.0,0.0,a,0.0,MID,CHE
170,Trevoh Chalobah,45,0.0,0,0.0,0.0,a,0.0,DEF,CHE
171,Ben Chilwell,49,0.0,0,0.0,0.0,a,0.0,DEF,CHE
172,Carney Chukwuemeka,49,0.0,0,0.0,0.0,a,0.0,MID,CHE
173,Levi Colwill,45,4.3,2,1.0,1.0,a,1.0,DEF,CHE
174,Marc Cucurella Saseta,50,3.8,2,1.0,1.0,a,1.12,DEF,CHE
175,David Datro Fofana,55,0.0,0,0.0,0.0,a,0.0,FWD,CHE
176,Deivid Washington de Souza Eugênio,50,0.0,0,0.0,0.0,a,0.0,FWD,CHE
177,Kiernan Dewsbury-Hall,59,0.4,2,1.0,1.0,a,0.0,MID,CHE
178,Axel Disasi,44,0.0,0,0.0,0.0,a,0.0,DEF,CHE
179,Enzo Fernández,50,9.6,4,2.0,2.0,a,1.0,MID,CHE
180,Conor Gallagher,59,0.0,0,0.0,0.0,u,0.0,MID,CHE
181,Alfie Gilchrist,40,0.0,0,0.0,0.0,u,0.0,DEF,CHE
182,Malo Gusto,50,5.1,1,0.5,0.5,a,1.0,DEF,CHE
183,Reece James,50,0.0,0,0.0,0.0,s,0.0,DEF,CHE
184,Omari Kellyman,45,0.0,0,0.0,0.0,a,0.0,MID,CHE
185,Roméo Lavia,45,2.9,2,2.0,1.0,a,1.38,MID,CHE
186,Romelu Lukaku Bolingoli,64,0.0,0,0.0,0.0,a,0.0,FWD,CHE
187,Malang Sarr,45,0.0,0,0.0,0.0,u,0.0,DEF,CHE
188,Noni Madueke,65,21.4,20,20.0,10.0,a,1.0,MID,CHE
189,Marc Guiu Paz,50,0.0,1,1.0,0.5,a,0.0,FWD,CHE
190,Mykhailo Mudryk,65,0.0,1,1.0,0.5,a,2.0,MID,CHE
191,Nicolas Jackson,75,16.6,12,6.0,6.0,a,1.36,FWD,CHE
192,Christopher Nkunku,64,4.8,2,1.0,1.0,a,1.41,MID,CHE
193,Cole Palmer,105,21.6,19,9.5,9.5,a,1.05,MID,CHE
194,Đorđe Petrović,44,0.0,0,0.0,0.0,a,0.0,GKP,CHE
195,Renato Palma Veiga,45,0.4,2,1.0,1.0,a,0.0,MID,CHE
196,Robert Sánchez,45,3.8,3,1.5,1.5,a,1.0,GKP,CHE
197,Raheem Sterling,69,0.0,0,0.0,0.0,a,0.0,MID,CHE
198,Tosin Adarabioyo,44,0.0,0,0.0,0.0,a,0.0,DEF,CHE
199,Wesley Fofana,45,2.4,2,1.0,1.0,a,1.0,DEF,CHE
200,Pedro Lomba Neto,65,8.4,5,2.5,2.5,a,0.0,MID,CHE
201,Caleb Wiley,40,0.0,0,0.0,0.0,u,0.0,DEF,CHE
202,Filip Jørgensen,45,0.0,0,0.0,0.0,a,0.0,GKP,CHE
203,João Félix Sequeira,65,5.7,6,6.0,6.0,a,0.0,MID,CHE
204,Naouirou Ahamada,45,0.0,0,0.0,0.0,a,0.0,MID,CRY
205,Cheick Doucouré,50,0.3,1,1.0,0.5,a,0.0,MID,CRY
206,Chris Richards,45,2.8,1,0.5,0.5,a,1.1,DEF,CRY
207,Chadi Riad Dnanou,45,2.0,1,1.0,0.5,a,1.0,DEF,CRY
208,Nathaniel Clyne,45,0.0,0,0.0,0.0,a,0.0,DEF,CRY
209,Malcolm Ebiowei,45,0.0,0,0.0,0.0,u,0.0,MID,CRY
210,Odsonne Edouard,55,4.5,3,1.5,1.5,a,0.78,FWD,CRY
211,Eberechi Eze,70,19.3,4,2.0,2.0,a,1.0,MID,CRY
212,Marc Guéhi,45,6.0,1,0.5,0.5,a,1.0,DEF,CRY
213,Dean Henderson,45,3.7,3,1.5,1.5,a,1.0,GKP,CRY
214,Rob Holding,45,0.0,0,0.0,0.0,a,0.0,DEF,CRY
215,Will Hughes,50,3.2,2,2.0,1.0,d,1.08,MID,CRY
216,Sam Johnstone,45,0.0,0,0.0,0.0,a,0.0,GKP,CRY
217,Daichi Kamada,54,7.1,2,1.0,1.0,a,0.94,MID,CRY
218,Jefferson Lerma Solís,50,2.8,3,1.5,1.5,a,1.15,MID,CRY
219,Jean-Philippe Mateta,75,4.5,3,1.5,1.5,a,1.33,FWD,CRY
220,Matheus França de Oliveira,45,0.0,0,0.0,0.0,i,0.0,MID,CRY
221,Remi Matthews,40,0.0,0,0.0,0.0,a,0.0,GKP,CRY
222,Tyrick Mitchell,50,10.2,2,1.0,1.0,a,1.0,DEF,CRY
223,Daniel Muñoz,50,5.2,5,2.5,2.5,a,1.0,DEF,CRY
224,David Ozoh,45,0.0,0,0.0,0.0,u,0.0,MID,CRY
225,Jesurun Rak-Sakyi,45,0.0,0,0.0,0.0,u,0.0,MID,CRY
226,Jeffrey Schlupp,49,0.1,1,1.0,0.5,a,0.0,MID,CRY
227,Joel Ward,45,0.0,0,0.0,0.0,a,0.0,DEF,CRY
228,Adam Wharton,50,8.0,4,2.0,2.0,a,1.1,MID,CRY
229,Ismaïla Sarr,59,2.3,2,1.0,1.0,a,0.0,MID,CRY
230,Abdoulaye Doucouré,54,2.1,3,1.5,1.5,a,1.53,MID,EVE
231,Norberto Bercique Gomes Betuncal,50,0.1,2,1.0,1.0,a,0.0,FWD,EVE
232,Jarrad Branthwaite,49,0.0,0,0.0,0.0,i,0.0,DEF,EVE
233,Dominic Calvert-Lewin,59,2.0,4,2.0,2.0,a,1.23,FWD,EVE
234,Séamus Coleman,44,0.0,0,0.0,0.0,i,0.0,DEF,EVE
235,Idrissa Gueye,50,2.9,4,2.0,2.0,a,1.0,MID,EVE
236,James Garner,50,0.0,0,0.0,0.0,d,0.0,MID,EVE
237,Jack Harrison,55,6.8,3,1.5,1.5,a,1.29,MID,EVE
238,Mason Holgate,40,0.0,1,1.0,0.5,a,0.0,DEF,EVE
239,Tim Iroegbunam,45,3.6,4,2.0,2.0,a,1.0,MID,EVE
240,João Neves Virgínia,40,0.0,0,0.0,0.0,a,0.0,GKP,EVE
241,Michael Keane,40,5.0,1,0.5,0.5,a,1.0,DEF,EVE
242,Neal Maupay,50,0.0,0,0.0,0.0,a,0.0,FWD,EVE
243,Dwight McNeil,54,15.0,4,2.0,2.0,a,1.0,MID,EVE
244,Vitalii Mykolenko,44,2.3,1,0.5,0.5,a,1.0,DEF,EVE
245,Iliman Ndiaye,54,3.1,2,1.0,1.0,a,0.0,FWD,EVE
246,Nathan Patterson,45,0.0,0,0.0,0.0,i,0.0,DEF,EVE
247,Jordan Pickford,50,4.5,2,1.0,1.0,a,1.0,GKP,EVE
248,James Tarkowski,49,7.4,0,0.0,0.0,a,1.0,DEF,EVE
249,Youssef Ramalho Chermiti,50,0.0,0,0.0,0.0,i,0.0,FWD,EVE
250,Ashley Young,45,2.5,-2,-2.0,-1.0,a,1.38,DEF,EVE
251,Jesper Lindstrøm,54,3.0,1,1.0,0.5,a,0.0,MID,EVE
252,Jake O'Brien,49,0.0,0,0.0,0.0,a,0.0,DEF,EVE
253,Harrison Armstrong,45,0.2,1,1.0,0.5,a,0.0,MID,EVE
254,Jenson Metcalfe,45,0.0,0,0.0,0.0,a,0.0,MID,EVE
255,Asmir Begovic,40,0.0,0,0.0,0.0,a,0.0,GKP,EVE
256,Roman Dixon,40,1.6,0,0.0,0.0,a,1.0,DEF,EVE
257,Emile Smith Rowe,56,7.8,13,6.5,6.5,a,1.37,MID,FUL
258,Joachim Andersen,45,2.8,0,0.0,0.0,a,1.0,DEF,FUL
259,Adama Traoré,50,12.4,8,4.0,4.0,a,1.24,MID,FUL
260,Andreas Hoelgebaum Pereira,55,21.5,3,1.5,1.5,a,1.03,MID,FUL
261,Calvin Bassey,45,3.3,3,1.5,1.5,a,1.0,DEF,FUL
262,Steven Benda,40,0.0,0,0.0,0.0,a,0.0,GKP,FUL
263,Tom Cairney,50,2.4,0,0.0,0.0,a,0.0,MID,FUL
264,Timothy Castagne,44,0.0,0,0.0,0.0,a,0.0,DEF,FUL
265,Issa Diop,45,3.6,4,2.0,2.0,a,1.0,DEF,FUL
266,Luke Harris,45,0.0,0,0.0,0.0,u,0.0,MID,FUL
267,Alex Iwobi,55,12.6,10,5.0,5.0,a,1.0,MID,FUL
268,Bernd Leno,50,5.4,6,3.0,3.0,a,1.0,GKP,FUL
269,Saša Lukić,50,4.0,4,2.0,2.0,a,1.0,MID,FUL
270,Kevin Mbabu,40,0.0,0,0.0,0.0,a,0.0,DEF,FUL
271,Rodrigo Muniz Carvalho,61,15.8,4,2.0,2.0,a,1.15,FWD,FUL
272,Raúl Jiménez,55,0.2,2,1.0,1.0,a,0.0,FWD,FUL
273,Tim Ream,45,0.0,0,0.0,0.0,u,0.0,DEF,FUL
274,Harrison Reed,50,0.4,2,1.0,1.0,a,0.0,MID,FUL
275,Antonee Robinson,46,10.9,9,4.5,4.5,a,1.0,DEF,FUL
276,Jay Stansfield,50,0.0,1,1.0,0.5,a,0.0,FWD,FUL
277,Kenny Tete,45,5.0,4,2.0,2.0,a,1.0,DEF,FUL
278,Carlos Vinícius Alves Morais,50,0.0,0,0.0,0.0,a,0.0,FWD,FUL
279,Harry Wilson,55,1.6,1,0.5,0.5,a,0.0,MID,FUL
280,Ryan Sessegnon,45,0.0,0,0.0,0.0,a,0.0,DEF,FUL
281,Jorge Cuenca Barreno,45,0.0,0,0.0,0.0,a,0.0,DEF,FUL
282,Josh King,45,0.0,0,0.0,0.0,a,0.0,MID,FUL
283,Martial Godo,45,0.0,0,0.0,0.0,a,0.0,MID,FUL
284,Sander Berge,50,0.0,0,0.0,0.0,a,0.0,MID,FUL
285,Ali Al-Hamadi,50,0.4,1,0.5,0.5,a,0.0,FWD,IPS
286,Elkan Baggott,40,0.0,0,0.0,0.0,u,0.0,DEF,IPS
287,Nathan Broadhead,50,0.0,0,0.0,0.0,i,0.0,MID,IPS
288,Cameron Burgess,40,0.0,0,0.0,0.0,a,0.0,DEF,IPS
289,Wes Burns,49,0.0,0,0.0,0.0,i,1.61,MID,IPS
290,Conor Chaplin,55,0.9,3,1.5,1.5,a,1.38,MID,IPS
291,Harry Clarke,40,0.0,0,0.0,0.0,i,0.0,DEF,IPS
292,Leif Davis,45,3.1,1,0.5,0.5,a,1.0,DEF,IPS
293,Liam Delap,55,4.4,4,2.0,2.0,a,1.16,FWD,IPS
294,George Edmundson,40,0.0,1,1.0,0.5,a,0.0,DEF,IPS
295,Jacob Greaves,40,6.2,1,0.5,0.5,a,1.0,DEF,IPS
296,Marcus Myers-Harness,50,1.7,2,1.0,1.0,a,0.0,MID,IPS
297,George Hirst,55,0.0,0,0.0,0.0,i,0.0,FWD,IPS
298,Cameron Humphreys,45,0.0,0,0.0,0.0,u,0.0,MID,IPS
299,Omari Giraud-Hutchinson,55,2.9,3,1.5,1.5,a,1.01,MID,IPS
300,Ben Johnson,40,6.0,3,1.5,1.5,a,0.73,DEF,IPS
301,Freddie Ladapo,45,0.0,0,0.0,0.0,a,0.0,FWD,IPS
302,Massimo Luongo,45,2.1,4,2.0,2.0,a,1.33,MID,IPS
303,Sam Morsy,50,6.1,3,1.5,1.5,a,1.0,MID,IPS
304,Corrie Ndaba,40,0.0,0,0.0,0.0,u,0.0,DEF,IPS
305,Cieran Slicker,40,0.0,0,0.0,0.0,a,0.0,GKP,IPS
306,Jack Taylor,50,1.3,2,1.0,1.0,a,0.0,MID,IPS
307,Axel Tuanzebe,40,3.1,1,0.5,0.5,a,1.12,DEF,IPS
308,Christian Walton,45,2.8,2,2.0,1.0,a,1.0,GKP,IPS
309,Luke Woolfenden,40,4.2,0,0.0,0.0,a,1.0,DEF,IPS
310,Kalvin Phillips,50,0.0,0,0.0,0.0,a,0.0,MID,IPS
311,Arijanet Muric,45,0.4,0,0.0,0.0,a,1.0,GKP,IPS
312,Conor Townsend,40,0.0,0,0.0,0.0,a,0.0,DEF,IPS
313,Sam Szmodics,60,5.6,7,3.5,3.5,a,1.03,MID,IPS
314,Jens Cajuste,45,0.0,0,0.0,0.0,a,0.0,MID,IPS
315,Facundo Buonanotte,50,9.7,7,3.5,3.5,a,1.22,MID,LEI
316,Jordan Ayew,54,4.1,1,0.5,0.5,a,0.0,MID,LEI
317,Boubakary Soumaré,45,0.1,1,1.0,0.5,a,0.0,MID,LEI
318,Tom Cannon,45,0.0,0,0.0,0.0,a,0.0,FWD,LEI
319,Hamza Choudhury,45,0.0,0,0.0,0.0,a,0.0,MID,LEI
320,Conor Coady,40,0.0,0,0.0,0.0,i,0.0,DEF,LEI
321,Patson Daka,49,0.0,0,0.0,0.0,i,0.0,FWD,LEI
322,Bobby De Cordova-Reid,55,2.3,4,2.0,2.0,a,1.22,MID,LEI
323,Wout Faes,40,12.1,8,4.0,4.0,a,1.0,DEF,LEI
324,Michael Golding,45,0.0,0,0.0,0.0,a,0.0,MID,LEI
325,Mads Hermansen,45,7.9,5,2.5,2.5,a,1.0,GKP,LEI
326,Daniel Iversen,40,0.0,0,0.0,0.0,a,0.0,GKP,LEI
327,James Justin,45,5.6,3,1.5,1.5,a,1.0,DEF,LEI
328,Victor Kristiansen,45,4.6,2,1.0,1.0,a,1.03,DEF,LEI
329,Wanya Marçal-Madivádua,45,0.0,0,0.0,0.0,a,0.0,MID,LEI
330,Stephy Mavididi,54,2.3,2,1.0,1.0,a,0.0,MID,LEI
331,Kasey McAteer,50,0.9,2,1.0,1.0,a,0.0,MID,LEI
332,Wilfred Ndidi,50,9.8,4,2.0,2.0,a,1.0,MID,LEI
333,Caleb Okoli,40,0.0,0,0.0,0.0,a,0.0,DEF,LEI
334,Ricardo Barbosa Pereira,45,0.0,0,0.0,0.0,a,0.0,DEF,LEI
335,Harry Souttar,40,0.0,0,0.0,0.0,u,0.0,DEF,LEI
