id,name,cost,ict_index,total_points,points_per_game,form,status,starts_per_90,position,team
47,Ezri Konsa Ngoyo,45,9.5,6,1.5,1.3,a,1.0,DEF,AVL
48,Ian Maatsen,49,8.6,4,1.0,1.0,a,0.0,DEF,AVL
49,Filip Marschall,40,0.0,0,0.0,0.0,u,0.0,GKP,AVL
50,Emiliano Martínez Romero,50,6.4,6,1.5,1.0,a,1.0,GKP,AVL
51,John McGinn,54,8.1,8,2.0,2.0,a,1.18,MID,AVL
52,Tyrone Mings,44,0.0,0,0.0,0.0,d,0.0,DEF,AVL
53,Kosta Nedeljković,40,2.9,3,1.0,0.7,a,0.0,DEF,AVL
54,Robin Olsen,45,0.0,0,0.0,0.0,a,0.0,GKP,AVL
55,Pau Torres,45,8.1,6,1.5,1.3,a,1.0,DEF,AVL
56,Jacob Ramsey,55,14.2,9,2.2,1.7,a,0.49,MID,AVL
57,Morgan Rogers,51,22.2,8,2.0,2.0,a,1.0,MID,AVL
58,Viljami Sinisalo,40,0.0,0,0.0,0.0,u,0.0,GKP,AVL
59,Lino da Cruz Sousa,40,0.0,0,0.0,0.0,u,0.0,DEF,AVL
60,Youri Tielemans,55,22.6,12,3.0,1.7,a,1.0,MID,AVL
61,Ollie Watkins,90,27.7,22,5.5,6.7,a,1.34,FWD,AVL
62,Amadou Onana,52,19.7,21,5.2,3.7,a,1.33,MID,AVL
63,Jaden Philogene,53,0.6,1,0.5,0.3,i,0.0,MID,AVL
64,Lamare Bogarde,40,4.4,2,1.0,0.7,a,1.07,DEF,AVL
65,Sil Swinkels,40,0.0,0,0.0,0.0,a,0.0,DEF,AVL
66,Oliwier Zych,40,0.0,0,0.0,0.0,a,0.0,GKP,AVL
67,Kadan Young,45,0.0,0,0.0,0.0,a,0.0,MID,AVL
68,Max Aarons,44,0.0,0,0.0,0.0,a,0.0,DEF,BOU
69,Tyler Adams,49,0.0,0,0.0,0.0,i,0.0,MID,BOU
70,Jaidon Anthony,45,0.0,0,0.0,0.0,u,0.0,MID,BOU
71,David Brooks,49,0.0,0,0.0,0.0,a,0.0,MID,BOU
72,Ryan Christie,49,11.8,7,1.8,2.0,a,1.22,MID,BOU
73,Lewis Cook,50,18.3,11,2.8,3.3,a,1.02,MID,BOU
74,Enes Ünal,54,4.2,1,1.0,0.3,a,0.0,FWD,BOU
75,Romain Faivre,50,0.0,0,0.0,0.0,u,0.0,MID,BOU
76,Hamed Traorè,45,0.0,0,0.0,0.0,u,0.0,MID,BOU
77,James Hill,40,0.0,0,0.0,0.0,a,0.0,DEF,BOU
78,Daniel Jebbison,45,1.6,2,1.0,0.3,u,0.0,FWD,BOU
79,Milos Kerkez,45,9.2,6,1.5,1.7,a,1.07,DEF,BOU
80,Justin Kluivert,54,19.6,10,2.5,3.3,a,1.03,MID,BOU
81,Chris Mepham,44,0.0,0,0.0,0.0,u,0.0,DEF,BOU
82,Dango Ouattara,50,10.6,7,2.3,1.7,d,0.82,MID,BOU
83,Alex Paulsen,40,0.0,0,0.0,0.0,u,0.0,GKP,BOU
84,Philip Billing,48,1.4,2,1.0,0.3,a,0.0,MID,BOU
85,Alex Scott,49,5.9,5,1.2,1.0,a,0.67,MID,BOU
86,Antoine Semenyo,56,32.4,20,5.0,4.0,a,1.0,MID,BOU
87,Marcos Senesi,49,11.2,3,1.0,1.0,a,1.05,DEF,BOU
88,Luis Sinisterra,50,19.5,15,3.8,4.3,a,0.7,MID,BOU
89,Adam Smith,45,4.0,9,2.2,2.3,a,1.18,DEF,BOU
90,Marcus Tavernier,55,41.6,16,4.0,4.7,a,1.04,MID,BOU
91,Mark Travers,44,1.4,2,2.0,0.7,a,1.0,GKP,BOU
92,Illia Zabarnyi,45,8.4,7,1.8,1.7,a,1.0,DEF,BOU
93,Kepa Arrizabalaga,45,4.4,3,3.0,1.0,a,1.0,GKP,BOU
94,Dean Huijsen,45,4.3,3,1.5,0.3,a,0.87,DEF,BOU
95,Julián Araujo Zúñiga,45,2.6,5,1.2,1.3,a,0.89,DEF,BOU
96,Will Dennis,40,0.0,0,0.0,0.0,a,0.0,GKP,BOU
97,Francisco Evanilson de Lima Barbosa,59,10.5,4,1.3,1.3,a,1.34,FWD,BOU
98,Kristoffer Ajer,45,9.1,5,1.2,1.0,a,1.25,DEF,BRE
99,Ethan Brierley,45,0.0,0,0.0,0.0,a,0.0,MID,BRE
100,Nathan Collins,45,22.3,12,3.0,2.0,a,1.0,DEF,BRE
101,Mikkel Damsgaard,50,14.6,7,1.8,2.0,a,0.88,MID,BRE
102,Josh Dasilva,49,0.0,0,0.0,0.0,i,0.0,MID,BRE
103,Mark Flekken,45,17.8,12,3.0,2.7,a,1.0,GKP,BRE
104,Rico Henry,44,0.0,0,0.0,0.0,i,0.0,DEF,BRE
105,Aaron Hickey,44,0.0,0,0.0,0.0,i,0.0,DEF,BRE
106,Vitaly Janelt,49,7.1,9,2.2,2.3,a,1.24,MID,BRE
107,Mathias Jensen,54,12.9,9,3.0,2.3,i,1.13,MID,BRE
108,Kim Ji-soo,40,0.0,0,0.0,0.0,a,0.0,DEF,BRE
109,Yunus Emre Konak,45,0.0,0,0.0,0.0,a,0.0,MID,BRE
110,Keane Lewis-Potter,50,6.9,6,1.5,1.7,a,0.97,MID,BRE
111,Bryan Mbeumo,71,38.6,26,6.5,5.7,a,1.0,MID,BRE
112,Ben Mee,44,0.0,1,1.0,0.0,a,0.0,DEF,BRE
113,Christian Nørgaard,49,13.1,7,1.8,1.7,a,1.0,MID,BRE
114,Frank Onyeka,49,0.0,2,1.0,0.3,u,0.0,MID,BRE
115,Myles Peart-Harris,45,0.0,0,0.0,0.0,u,0.0,MID,BRE
116,Ethan Pinnock,45,14.7,3,0.8,1.0,a,1.0,DEF,BRE
117,Mads Roerslev Rasmussen,45,4.8,5,1.2,1.0,a,0.72,DEF,BRE
118,Kevin Schade,54,8.5,10,2.5,2.7,a,0.86,MID,BRE
119,Igor Thiago Nascimento Rodrigues,59,0.0,0,0.0,0.0,i,0.0,FWD,BRE
120,Ivan Toney,73,0.0,0,0.0,0.0,u,0.0,FWD,BRE
121,Hákon Valdimarsson,40,0.0,0,0.0,0.0,a,0.0,GKP,BRE
122,Yoane Wissa,61,33.7,28,7.0,5.7,i,1.24,FWD,BRE
123,Yehor Yarmoliuk,45,0.0,1,1.0,0.3,a,0.0,MID,BRE
124,Mathias Jorgensen,45,0.0,0,0.0,0.0,u,0.0,DEF,BRE
125,Fábio Freitas Gouveia Carvalho,48,2.2,4,1.0,1.0,a,0.0,MID,BRE
126,Sepp van den Berg,40,1.9,2,1.0,0.7,a,0.86,DEF,BRE
127,Ryan Trevitt,45,0.0,0,0.0,0.0,a,0.0,MID,BRE
128,Gustavo Nunes Fernandes Gomes,50,0.0,0,0.0,0.0,i,0.0,MID,BRE
129,Jayden Meghoma,40,0.0,0,0.0,0.0,a,0.0,DEF,BRE
130,Simon Adingra,55,11.6,12,3.0,2.0,a,0.0,MID,BHA
131,Benicio Baker-Boaitey,45,0.0,0,0.0,0.0,u,0.0,MID,BHA
132,Carlos Baleba,50,8.6,6,2.0,2.0,a,0.91,MID,BHA
133,Valentín Barco,40,0.0,0,0.0,0.0,u,0.0,DEF,BHA
134,Amario Cozier-Duberry,45,0.0,0,0.0,0.0,u,0.0,MID,BHA
135,Mahmoud Dahoud,49,0.0,0,0.0,0.0,u,0.0,MID,BHA
136,Lewis Dunk,46,12.6,16,4.0,3.3,a,1.04,DEF,BHA
137,Julio Enciso,54,6.4,3,1.0,1.0,a,0.0,MID,BHA
138,Pervis Estupiñán,50,4.6,1,1.0,0.3,a,0.0,DEF,BHA
139,Evan Ferguson,55,0.0,1,1.0,0.3,a,0.0,FWD,BHA
140,Billy Gilmour,50,2.5,3,1.5,0.7,u,0.93,MID,BHA
141,Pascal Groß,65,0.0,0,0.0,0.0,u,0.0,MID,BHA
142,Jack Hinshelwood,50,13.0,9,2.2,2.0,a,1.07,MID,BHA
143,Ibrahim Osman,50,0.0,0,0.0,0.0,u,0.0,MID,BHA
144,Igor Julio dos Santos de Paulo,44,0.0,0,0.0,0.0,a,0.0,DEF,BHA
145,João Pedro Junqueira de Jesus,57,24.0,18,6.0,5.3,d,1.03,FWD,BHA
146,Kacper Kozłowski,45,0.0,0,0.0,0.0,u,0.0,MID,BHA
147,Tariq Lamptey,45,0.0,0,0.0,0.0,a,0.0,DEF,BHA
148,Solly March,65,0.0,0,0.0,0.0,i,0.0,MID,BHA
149,Adrian Mazilu,45,0.0,0,0.0,0.0,u,0.0,MID,BHA
150,James Milner,50,10.7,5,1.7,1.0,i,1.6,MID,BHA
151,Yankuba Minteh,55,20.9,12,3.0,2.7,a,1.32,MID,BHA
152,Mitoma Kaoru,67,29.1,19,4.8,3.7,a,1.03,MID,BHA
153,Jakub Moder,44,0.0,0,0.0,0.0,a,0.0,MID,BHA
154,Mark O’Mahony,45,0.0,0,0.0,0.0,u,0.0,FWD,BHA
155,Odeluga Offiah,40,0.0,0,0.0,0.0,u,0.0,DEF,BHA
156,Cameron Peupion,45,0.0,0,0.0,0.0,a,0.0,MID,BHA
157,Jeremy Sarmiento Morante,49,0.1,1,1.0,0.0,u,0.0,MID,BHA
158,Jason Steele,45,4.1,9,4.5,0.7,a,1.0,GKP,BHA
159,Deniz Undav,55,0.0,0,0.0,0.0,u,0.0,FWD,BHA
160,Jan Paul van Hecke,45,9.9,15,3.8,3.0,a,1.0,DEF,BHA
161,Joël Veltman,45,10.3,19,4.8,3.7,a,1.06,DEF,BHA
162,Bart Verbruggen,45,6.1,9,4.5,3.0,a,1.0,GKP,BHA
163,Adam Webster,44,0.8,1,1.0,0.0,a,0.0,DEF,BHA
164,Danny Welbeck,58,30.1,25,6.2,4.3,a,1.07,FWD,BHA
165,Mats Wieffer,49,4.7,6,6.0,0.0,a,1.0,MID,BHA
166,Brajan Gruda,54,0.0,0,0.0,0.0,d,0.0,MID,BHA
167,Yasin Ayari,50,12.5,7,1.8,2.0,a,0.55,MID,BHA
168,Andrew Moran,50,0.0,0,0.0,0.0,u,0.0,MID,BHA
169,Carl Rushworth,40,0.0,0,0.0,0.0,u,0.0,GKP,BHA
170,Georginio Rutter,55,7.0,5,1.7,1.7,a,1.06,MID,BHA
171,Ferdi Kadioglu,45,3.2,1,1.0,0.5,a,0.0,DEF,BHA
172,Matt O'Riley,55,0.0,0,0.0,0.0,i,0.0,MID,BHA
173,Andrey Nascimento dos Santos,45,0.0,0,0.0,0.0,u,0.0,MID,CHE
174,Ângelo Gabriel Borges Damaceno,45,0.0,0,0.0,0.0,u,0.0,MID,CHE
175,Benoît Badiashile,44,0.0,0,0.0,0.0,a,0.0,DEF,CHE
176,Lucas Bergström,40,0.0,0,0.0,0.0,a,0.0,GKP,CHE
177,Marcus Bettinelli,40,0.0,0,0.0,0.0,a,0.0,GKP,CHE
178,Moisés Caicedo Corozo,49,10.4,8,2.0,2.3,a,1.04,MID,CHE
179,Cesare Casadei,45,0.0,0,0.0,0.0,a,0.0,MID,CHE
180,Ben Chilwell,48,0.0,0,0.0,0.0,a,0.0,DEF,CHE
181,Carney Chukwuemeka,49,0.0,0,0.0,0.0,a,0.0,MID,CHE
182,Levi Colwill,45,13.0,9,2.2,2.7,a,1.0,DEF,CHE
183,Marc Cucurella Saseta,50,7.4,9,2.2,2.3,a,1.06,DEF,CHE
184,David Datro Fofana,54,0.0,0,0.0,0.0,u,0.0,FWD,CHE
185,Deivid Washington de Souza Eugênio,50,0.0,0,0.0,0.0,a,0.0,FWD,CHE
186,Kiernan Dewsbury-Hall,58,0.4,2,1.0,0.3,a,0.0,MID,CHE
187,Axel Disasi,44,0.8,6,6.0,2.0,a,1.48,DEF,CHE
188,Enzo Fernández,50,14.1,6,2.0,1.3,a,1.0,MID,CHE
189,Conor Gallagher,59,0.0,0,0.0,0.0,u,0.0,MID,CHE
190,Alfie Gilchrist,40,0.0,0,0.0,0.0,u,0.0,DEF,CHE
191,Malo Gusto,49,6.4,3,1.0,0.7,i,1.07,DEF,CHE
192,Reece James,50,0.0,0,0.0,0.0,i,0.0,DEF,CHE
193,Omari Kellyman,45,0.0,0,0.0,0.0,i,0.0,MID,CHE
194,Roméo Lavia,45,2.9,2,2.0,0.0,d,1.38,MID,CHE
195,Romelu Lukaku Bolingoli,63,0.0,0,0.0,0.0,u,0.0,FWD,CHE
196,Malang Sarr,45,0.0,0,0.0,0.0,u,0.0,DEF,CHE
197,Noni Madueke,66,29.0,25,8.3,8.3,a,1.15,MID,CHE
198,Marc Guiu Paz,50,0.0,1,1.0,0.0,a,0.0,FWD,CHE
199,Mykhailo Mudryk,63,2.2,2,1.0,0.7,a,1.48,MID,CHE
200,Nicolas Jackson,76,31.4,19,4.8,5.7,a,1.2,FWD,CHE
201,Christopher Nkunku,62,12.0,10,2.5,3.0,a,1.14,MID,CHE
202,Cole Palmer,106,34.8,28,7.0,8.7,a,1.02,MID,CHE
203,Đorđe Petrović,44,0.0,0,0.0,0.0,u,0.0,GKP,CHE
204,Renato Palma Veiga,45,3.9,4,1.3,1.0,a,0.84,MID,CHE
205,Robert Sánchez,46,12.0,20,5.0,6.0,a,1.0,GKP,CHE
206,Tosin Adarabioyo,44,2.2,1,1.0,0.3,a,0.0,DEF,CHE
207,Wesley Fofana,45,11.5,10,2.5,3.0,a,1.0,DEF,CHE
208,Jadon Sancho,63,5.3,3,3.0,1.0,a,0.0,MID,CHE
209,Pedro Lomba Neto,64,10.6,6,1.5,1.7,a,1.01,MID,CHE
210,Caleb Wiley,40,0.0,0,0.0,0.0,u,0.0,DEF,CHE
211,Filip Jørgensen,44,0.0,0,0.0,0.0,a,0.0,GKP,CHE
212,João Félix Sequeira,64,8.4,7,2.3,2.3,a,0.0,MID,CHE
213,Eddie Nketiah,59,7.1,2,2.0,0.7,a,1.0,FWD,CRY
214,Trevoh Chalobah,44,0.0,0,0.0,0.0,i,0.0,DEF,CRY
215,Naouirou Ahamada,45,0.0,0,0.0,0.0,u,0.0,MID,CRY
216,Cheick Doucouré,49,2.9,6,2.0,1.7,i,0.99,MID,CRY
217,Chris Richards,45,4.5,3,1.0,1.0,a,1.07,DEF,CRY
218,Chadi Riad Dnanou,44,2.0,1,1.0,0.3,i,1.0,DEF,CRY
219,Nathaniel Clyne,44,3.0,3,1.5,1.0,a,1.18,DEF,CRY
220,Malcolm Ebiowei,45,0.0,0,0.0,0.0,u,0.0,MID,CRY
221,Eberechi Eze,69,35.1,16,4.0,4.7,a,1.0,MID,CRY
222,Marc Guéhi,45,11.3,4,1.0,1.3,a,1.0,DEF,CRY
223,Dean Henderson,45,10.2,8,2.0,2.0,a,1.0,GKP,CRY
224,Rob Holding,44,0.0,0,0.0,0.0,a,0.0,DEF,CRY
225,Will Hughes,49,4.7,3,1.0,0.3,a,1.02,MID,CRY
226,Daichi Kamada,53,12.7,5,1.2,1.3,a,0.86,MID,CRY
227,Jefferson Lerma Solís,49,2.8,3,1.5,0.7,a,1.15,MID,CRY
228,Jean-Philippe Mateta,74,17.3,18,4.5,5.7,a,1.23,FWD,CRY
229,Matheus França de Oliveira,44,0.0,0,0.0,0.0,i,0.0,MID,CRY
230,Remi Matthews,40,0.0,0,0.0,0.0,a,0.0,GKP,CRY
231,Tyrick Mitchell,49,23.8,8,2.0,2.3,a,1.01,DEF,CRY
232,Daniel Muñoz,49,14.9,7,1.8,1.0,a,1.03,DEF,CRY
233,David Ozoh,45,0.0,0,0.0,0.0,u,0.0,MID,CRY
234,Jesurun Rak-Sakyi,45,0.0,0,0.0,0.0,u,0.0,MID,CRY
235,Jeffrey Schlupp,49,0.3,3,1.0,1.0,a,0.0,MID,CRY
236,Joel Ward,44,0.0,0,0.0,0.0,a,0.0,DEF,CRY
237,Adam Wharton,49,17.8,8,2.0,2.0,a,1.05,MID,CRY
238,Matt Turner,40,0.0,0,0.0,0.0,a,0.0,GKP,CRY
239,Ismaïla Sarr,59,8.1,7,1.8,2.0,a,0.0,MID,CRY
240,Franco Umeh-Chibueze,45,0.0,0,0.0,0.0,a,0.0,MID,CRY
241,Justin Devenny,45,0.0,0,0.0,0.0,a,0.0,MID,CRY
242,Asher Agbinone,45,0.0,0,0.0,0.0,a,0.0,MID,CRY
243,Kaden Rodney,45,0.0,0,0.0,0.0,a,0.0,MID,CRY
244,Maxence Lacroix,45,3.0,1,1.0,1.0,a,1.0,DEF,CRY
245,Armando Broja,55,0.0,0,0.0,0.0,i,0.0,FWD,EVE
246,Abdoulaye Doucouré,53,2.6,4,1.3,0.7,a,1.44,MID,EVE
247,Norberto Bercique Gomes Betuncal,50,0.2,4,1.0,1.0,a,0.0,FWD,EVE
248,Jarrad Branthwaite,49,0.0,0,0.0,0.0,i,0.0,DEF,EVE
249,Dominic Calvert-Lewin,59,20.2,22,5.5,6.7,d,1.11,FWD,EVE
250,Séamus Coleman,44,3.9,1,1.0,0.3,i,1.0,DEF,EVE
251,Idrissa Gueye,49,7.6,8,2.0,2.0,i,1.08,MID,EVE
252,James Garner,50,3.4,2,2.0,0.7,d,0.0,MID,EVE
253,Jack Harrison,54,17.7,7,1.8,1.7,d,1.23,MID,EVE
254,Mason Holgate,40,0.0,1,1.0,0.0,u,0.0,DEF,EVE
255,Tim Iroegbunam,45,9.5,6,1.5,1.3,a,1.03,MID,EVE
256,João Neves Virgínia,40,0.0,0,0.0,0.0,a,0.0,GKP,EVE
257,Michael Keane,40,14.9,8,2.0,2.3,d,1.0,DEF,EVE
258,Neal Maupay,49,0.0,0,0.0,0.0,u,0.0,FWD,EVE
259,Dwight McNeil,54,42.3,22,5.5,6.7,a,1.0,MID,EVE
260,Vitalii Mykolenko,44,6.6,3,0.8,0.7,d,1.22,DEF,EVE
261,Iliman Ndiaye,54,10.3,5,1.2,1.3,a,0.81,FWD,EVE
262,Nathan Patterson,44,0.0,0,0.0,0.0,i,0.0,DEF,EVE
263,Jordan Pickford,49,10.6,6,1.5,1.7,a,1.0,GKP,EVE
264,James Tarkowski,49,14.2,2,0.5,0.7,d,1.0,DEF,EVE
265,Youssef Ramalho Chermiti,49,0.0,0,0.0,0.0,i,0.0,FWD,EVE
266,Ashley Young,45,4.0,-2,-1.0,0.0,a,1.16,DEF,EVE
267,Jesper Lindstrøm,53,3.2,2,1.0,0.7,a,0.0,MID,EVE
268,Jake O'Brien,48,0.4,0,0.0,0.0,a,0.0,DEF,EVE
269,Harrison Armstrong,45,0.2,1,1.0,0.3,a,0.0,MID,EVE
270,Jenson Metcalfe,45,0.0,0,0.0,0.0,u,0.0,MID,EVE
271,Asmir Begovic,40,0.0,0,0.0,0.0,a,0.0,GKP,EVE
272,Roman Dixon,40,1.6,0,0.0,0.0,a,1.0,DEF,EVE
273,Orel Mangala,50,0.8,1,1.0,1.0,a,0.0,MID,EVE
274,Reiss Nelson,50,3.9,1,0.5,0.3,a,0.0,MID,FUL
275,Emile Smith Rowe,57,18.4,22,5.5,6.3,a,1.31,MID,FUL
276,Joachim Andersen,44,5.7,2,1.0,0.7,a,1.0,DEF,FUL
277,Adama Traoré,50,28.5,19,4.8,5.3,a,1.11,MID,FUL
278,Andreas Hoelgebaum Pereira,54,28.5,8,2.0,2.3,a,1.04,MID,FUL
279,Calvin Bassey,45,7.1,7,1.8,2.0,a,1.0,DEF,FUL
280,Steven Benda,40,0.0,0,0.0,0.0,a,0.0,GKP,FUL
281,Tom Cairney,49,4.6,2,0.5,0.7,a,0.0,MID,FUL
282,Timothy Castagne,43,0.0,0,0.0,0.0,a,0.0,DEF,FUL
283,Issa Diop,45,7.2,6,2.0,1.3,a,1.0,DEF,FUL
284,Luke Harris,45,0.0,0,0.0,0.0,u,0.0,MID,FUL
285,Alex Iwobi,55,22.7,15,3.8,4.3,a,1.09,MID,FUL
286,Bernd Leno,50,10.1,11,2.8,2.7,a,1.0,GKP,FUL
287,Saša Lukić,50,6.5,7,1.8,1.7,a,1.09,MID,FUL
288,Kevin Mbabu,40,0.0,0,0.0,0.0,u,0.0,DEF,FUL
289,Rodrigo Muniz Carvalho,60,18.4,7,1.8,1.7,a,1.08,FWD,FUL
290,Raúl Jiménez,54,14.6,12,3.0,3.7,a,0.86,FWD,FUL
291,Tim Ream,45,0.0,0,0.0,0.0,u,0.0,DEF,FUL
292,Harrison Reed,49,2.3,4,1.0,1.0,a,0.0,MID,FUL
293,Antonee Robinson,47,21.5,15,3.8,4.3,a,1.0,DEF,FUL
294,Jay Stansfield,50,0.0,1,1.0,0.0,u,0.0,FWD,FUL
295,Kenny Tete,45,11.5,8,2.0,2.0,a,1.0,DEF,FUL
296,Carlos Vinícius Alves Morais,50,0.0,0,0.0,0.0,i,0.0,FWD,FUL
297,Harry Wilson,54,1.6,2,0.7,0.3,a,0.0,MID,FUL
298,Ryan Sessegnon,44,0.0,0,0.0,0.0,a,0.0,DEF,FUL
299,Jorge Cuenca Barreno,44,0.0,0,0.0,0.0,a,0.0,DEF,FUL
300,Josh King,45,0.0,0,0.0,0.0,a,0.0,MID,FUL
301,Martial Godo,45,0.0,0,0.0,0.0,a,0.0,MID,FUL
302,Sander Berge,50,4.4,2,1.0,0.7,a,0.0,MID,FUL
303,Ali Al-Hamadi,50,2.0,1,0.3,0.0,a,0.0,FWD,IPS
304,Elkan Baggott,40,0.0,0,0.0,0.0,u,0.0,DEF,IPS
305,Nathan Broadhead,49,0.0,0,0.0,0.0,a,0.0,MID,IPS
306,Cameron Burgess,40,0.0,0,0.0,0.0,a,0.0,DEF,IPS
307,Wes Burns,49,0.6,1,0.5,0.3,a,1.58,MID,IPS
308,Conor Chaplin,53,1.2,5,1.2,1.0,a,1.25,MID,IPS
309,Harry Clarke,40,0.0,0,0.0,0.0,d,0.0,DEF,IPS
310,Leif Davis,45,15.0,14,3.5,4.3,a,1.0,DEF,IPS
311,Liam Delap,55,13.7,12,3.0,3.3,a,1.23,FWD,IPS
312,George Edmundson,40,0.0,1,1.0,0.3,u,0.0,DEF,IPS
313,Jacob Greaves,40,13.2,9,2.2,2.7,a,1.0,DEF,IPS
314,Marcus Myers-Harness,49,1.7,2,1.0,0.3,u,0.0,MID,IPS
315,George Hirst,54,1.4,1,1.0,0.3,a,0.0,FWD,IPS
316,Cameron Humphreys,45,0.0,0,0.0,0.0,u,0.0,MID,IPS
317,Omari Giraud-Hutchinson,54,7.9,7,1.8,2.0,a,1.02,MID,IPS
318,Ben Johnson,40,6.0,3,1.5,1.0,a,0.73,DEF,IPS
319,Freddie Ladapo,45,0.0,0,0.0,0.0,u,0.0,FWD,IPS
320,Massimo Luongo,45,2.8,5,1.7,1.0,a,1.28,MID,IPS
321,Sam Morsy,49,11.0,6,1.5,1.3,a,1.02,MID,IPS
322,Corrie Ndaba,40,0.0,0,0.0,0.0,u,0.0,DEF,IPS
323,Cieran Slicker,40,0.0,0,0.0,0.0,a,0.0,GKP,IPS
324,Jack Taylor,49,1.3,2,1.0,0.3,a,0.0,MID,IPS
325,Axel Tuanzebe,40,11.5,9,2.2,2.7,a,1.06,DEF,IPS
326,Christian Walton,45,2.8,2,2.0,0.0,a,1.0,GKP,IPS
327,Luke Woolfenden,40,6.6,2,0.7,0.7,a,1.0,DEF,IPS
328,Kalvin Phillips,50,4.0,4,2.0,1.3,a,1.13,MID,IPS
329,Arijanet Muric,44,7.7,14,4.7,4.7,a,1.0,GKP,IPS
330,Conor Townsend,40,0.0,0,0.0,0.0,a,0.0,DEF,IPS
331,Sam Szmodics,60,6.5,10,2.5,3.0,a,1.2,MID,IPS
332,Jens Cajuste,45,1.7,1,1.0,0.3,a,0.0,MID,IPS
333,Dara O'Shea,40,5.1,7,7.0,3.5,a,1.0,DEF,IPS
334,Jack Clarke,55,0.7,2,1.0,1.0,a,0.0,MID,IPS
335,Chiedozie Ogbene,50,4.1,3,1.5,1.5,a,0.76,MID,IPS
