id,name,cost,ict_index,total_points,points_per_game,form,status,starts_per_90,position,team
110,Kim Ji-soo,39,0.0,0,0.0,0.0,a,0.0,DEF,BRE
111,Yunus Emre Konak,45,0.4,4,1.0,0.3,a,0.0,MID,BRE
112,Keane Lewis-Potter,50,41.9,29,2.6,3.3,a,1.06,MID,BRE
113,Bryan Mbeumo,79,94.5,76,6.9,7.7,d,1.01,MID,BRE
114,Ben Mee,42,0.8,1,0.5,0.0,a,0.0,DEF,BRE
115,Christian Nørgaard,48,35.7,24,2.7,3.0,a,1.05,MID,BRE
116,Frank Onyeka,49,0.0,2,1.0,0.0,u,0.0,MID,BRE
117,Myles Peart-Harris,45,0.0,0,0.0,0.0,u,0.0,MID,BRE
118,Ethan Pinnock,45,56.1,23,2.1,1.0,d,1.0,DEF,BRE
119,Mads Roerslev Rasmussen,44,18.8,12,1.3,1.3,a,0.81,DEF,BRE
120,Kevin Schade,51,21.6,18,1.6,0.7,a,0.93,MID,BRE
121,Igor Thiago Nascimento Rodrigues,59,0.0,0,0.0,0.0,d,0.0,FWD,BRE
122,Ivan Toney,73,0.0,0,0.0,0.0,u,0.0,FWD,BRE
123,Hákon Valdimarsson,40,0.0,0,0.0,0.0,a,0.0,GKP,BRE
124,Yoane Wissa,61,56.2,54,6.8,8.3,d,1.12,FWD,BRE
125,Yehor Yarmoliuk,44,8.3,7,1.0,0.7,a,0.65,MID,BRE
126,Mathias Jorgensen,45,0.0,0,0.0,0.0,u,0.0,DEF,BRE
127,Fábio Freitas Gouveia Carvalho,48,21.9,21,1.9,0.7,a,0.64,MID,BRE
128,Sepp van den Berg,41,26.9,10,1.1,1.0,a,0.98,DEF,BRE
129,Ryan Trevitt,45,0.3,1,1.0,0.0,a,0.0,MID,BRE
130,Gustavo Nunes Fernandes Gomes,49,0.0,0,0.0,0.0,d,0.0,MID,BRE
131,Jayden Meghoma,40,0.0,0,0.0,0.0,a,0.0,DEF,BRE
132,Tony Yogane,45,0.0,0,0.0,0.0,a,0.0,MID,BRE
133,Paris Maghoma,45,0.0,0,0.0,0.0,a,0.0,MID,BRE
134,Simon Adingra,53,15.0,17,2.4,1.0,a,0.9,MID,BHA
135,Benicio Baker-Boaitey,45,0.0,0,0.0,0.0,u,0.0,MID,BHA
136,Carlos Baleba,50,34.0,28,3.1,1.3,a,1.02,MID,BHA
137,Valentín Barco,40,0.0,0,0.0,0.0,u,0.0,DEF,BHA
138,Amario Cozier-Duberry,45,0.0,0,0.0,0.0,u,0.0,MID,BHA
139,Mahmoud Dahoud,49,0.0,0,0.0,0.0,u,0.0,MID,BHA
140,Lewis Dunk,44,21.2,22,2.8,0.0,d,1.02,DEF,BHA
141,Julio Enciso,54,11.2,7,1.0,0.3,a,0.0,MID,BHA
142,Pervis Estupiñán,50,31.0,6,0.8,1.0,a,0.86,DEF,BHA
143,Evan Ferguson,55,6.5,12,2.0,2.7,a,0.9,FWD,BHA
144,Billy Gilmour,50,2.5,3,1.5,0.0,u,0.93,MID,BHA
145,Pascal Groß,65,0.0,0,0.0,0.0,u,0.0,MID,BHA
146,Jack Hinshelwood,50,30.6,28,2.8,1.0,d,1.07,MID,BHA
147,Ibrahim Osman,50,0.0,0,0.0,0.0,u,0.0,MID,BHA
148,Igor Julio dos Santos de Paulo,44,10.1,9,1.5,0.7,a,0.76,DEF,BHA
149,João Pedro Junqueira de Jesus,55,33.7,30,6.0,3.7,a,0.89,FWD,BHA
150,Kacper Kozłowski,45,0.0,0,0.0,0.0,u,0.0,MID,BHA
151,Tariq Lamptey,44,3.3,3,3.0,1.0,d,0.0,DEF,BHA
152,Solly March,65,0.0,0,0.0,0.0,d,0.0,MID,BHA
153,Adrian Mazilu,45,0.0,0,0.0,0.0,u,0.0,MID,BHA
154,James Milner,50,10.7,5,1.7,0.0,i,1.6,MID,BHA
155,Yankuba Minteh,52,32.6,21,3.0,0.0,a,1.11,MID,BHA
156,Mitoma Kaoru,64,73.3,38,3.5,2.0,a,0.98,MID,BHA
157,Jakub Moder,44,1.6,2,1.0,0.7,a,0.0,MID,BHA
158,Mark O’Mahony,45,0.0,0,0.0,0.0,u,0.0,FWD,BHA
159,Odeluga Offiah,40,0.0,0,0.0,0.0,u,0.0,DEF,BHA
160,Cameron Peupion,45,0.0,0,0.0,0.0,a,0.0,MID,BHA
161,Jeremy Sarmiento Morante,49,0.1,1,1.0,0.0,u,0.0,MID,BHA
162,Jason Steele,43,4.1,9,4.5,0.0,a,1.0,GKP,BHA
163,Deniz Undav,55,0.0,0,0.0,0.0,u,0.0,FWD,BHA
164,Jan Paul van Hecke,45,26.9,23,2.6,1.0,a,0.99,DEF,BHA
165,Joël Veltman,45,21.9,32,3.2,1.3,a,1.04,DEF,BHA
166,Bart Verbruggen,45,30.1,28,3.1,2.7,a,1.0,GKP,BHA
167,Adam Webster,43,2.4,1,0.3,0.0,d,2.31,DEF,BHA
168,Danny Welbeck,60,77.0,64,5.8,4.7,a,1.07,FWD,BHA
169,Mats Wieffer,48,14.2,12,1.7,0.7,a,0.77,MID,BHA
170,Brajan Gruda,54,4.7,4,1.0,1.0,a,0.0,MID,BHA
171,Yasin Ayari,50,31.5,14,1.6,1.3,d,0.92,MID,BHA
172,Andrew Moran,50,0.0,0,0.0,0.0,u,0.0,MID,BHA
173,Carl Rushworth,40,0.0,0,0.0,0.0,u,0.0,GKP,BHA
174,Georginio Rutter,56,43.4,40,4.0,3.0,a,1.19,MID,BHA
175,Ferdi Kadioglu,45,24.0,19,3.2,4.0,d,1.17,DEF,BHA
176,Matt O'Riley,55,5.5,8,8.0,2.7,a,0.0,MID,BHA
177,Imari Samuels,40,0.0,0,0.0,0.0,a,0.0,DEF,BHA
178,Killian Cahill,39,0.0,0,0.0,0.0,a,0.0,GKP,BHA
179,Andrey Nascimento dos Santos,45,0.0,0,0.0,0.0,u,0.0,MID,CHE
180,Ângelo Gabriel Borges Damaceno,45,0.0,0,0.0,0.0,u,0.0,MID,CHE
181,Benoît Badiashile,43,0.9,1,1.0,0.0,a,0.0,DEF,CHE
182,Lucas Bergström,40,0.0,0,0.0,0.0,a,0.0,GKP,CHE
183,Marcus Bettinelli,40,0.0,0,0.0,0.0,a,0.0,GKP,CHE
184,Moisés Caicedo Corozo,49,45.7,35,3.2,4.3,a,1.02,MID,CHE
185,Cesare Casadei,44,0.0,0,0.0,0.0,a,0.0,MID,CHE
186,Ben Chilwell,47,0.0,0,0.0,0.0,a,0.0,DEF,CHE
187,Carney Chukwuemeka,48,0.0,0,0.0,0.0,a,0.0,MID,CHE
188,Levi Colwill,45,29.1,24,2.2,1.7,d,1.0,DEF,CHE
189,Marc Cucurella Saseta,50,18.7,18,1.8,1.0,a,0.98,DEF,CHE
190,David Datro Fofana,54,0.0,0,0.0,0.0,u,0.0,FWD,CHE
191,Deivid Washington de Souza Eugênio,50,0.0,0,0.0,0.0,a,0.0,FWD,CHE
192,Kiernan Dewsbury-Hall,56,2.0,3,1.0,0.0,a,0.0,MID,CHE
193,Axel Disasi,43,1.5,7,3.5,0.0,a,0.96,DEF,CHE
194,Enzo Fernández,48,35.9,19,1.9,2.0,a,0.89,MID,CHE
195,Conor Gallagher,59,0.0,0,0.0,0.0,u,0.0,MID,CHE
196,Alfie Gilchrist,40,0.0,0,0.0,0.0,u,0.0,DEF,CHE
197,Malo Gusto,49,28.6,11,1.2,1.3,d,1.12,DEF,CHE
198,Reece James,49,6.2,5,1.2,1.7,a,1.12,DEF,CHE
199,Omari Kellyman,44,0.0,0,0.0,0.0,i,0.0,MID,CHE
200,Roméo Lavia,45,14.6,12,2.0,2.7,d,1.34,MID,CHE
201,Romelu Lukaku Bolingoli,63,0.0,0,0.0,0.0,u,0.0,FWD,CHE
202,Malang Sarr,45,0.0,0,0.0,0.0,u,0.0,DEF,CHE
203,Noni Madueke,64,70.3,49,4.9,1.3,a,1.19,MID,CHE
204,Marc Guiu Paz,48,0.0,1,1.0,0.0,a,0.0,FWD,CHE
205,Mykhailo Mudryk,62,8.5,7,1.0,1.0,a,0.62,MID,CHE
206,Nicolas Jackson,79,83.7,60,5.5,4.0,a,1.14,FWD,CHE
207,Christopher Nkunku,59,22.4,15,1.5,0.3,a,0.59,MID,CHE
208,Cole Palmer,109,109.8,84,7.6,5.0,d,1.04,MID,CHE
209,Đorđe Petrović,44,0.0,0,0.0,0.0,u,0.0,GKP,CHE
210,Renato Palma Veiga,45,5.8,5,1.0,0.0,a,0.55,MID,CHE
211,Robert Sánchez,47,32.5,44,4.0,2.0,a,1.0,GKP,CHE
212,Tosin Adarabioyo,43,5.1,7,1.8,0.0,a,1.05,DEF,CHE
213,Wesley Fofana,45,26.8,16,1.6,1.7,d,1.04,DEF,CHE
214,Jadon Sancho,63,23.3,19,3.8,0.0,d,1.18,MID,CHE
215,Pedro Lomba Neto,62,45.6,25,2.3,5.3,a,0.81,MID,CHE
216,Caleb Wiley,40,0.0,0,0.0,0.0,u,0.0,DEF,CHE
217,Filip Jørgensen,42,0.0,0,0.0,0.0,d,0.0,GKP,CHE
218,João Félix Sequeira,61,12.1,9,1.8,0.0,a,0.0,MID,CHE
219,Eddie Nketiah,59,29.0,12,1.7,1.0,i,1.11,FWD,CRY
220,Trevoh Chalobah,44,24.1,20,4.0,5.3,a,1.01,DEF,CRY
221,Naouirou Ahamada,45,0.0,0,0.0,0.0,u,0.0,MID,CRY
222,Cheick Doucouré,49,3.1,8,1.6,0.7,a,0.7,MID,CRY
223,Chris Richards,44,6.7,9,2.2,0.0,a,1.05,DEF,CRY
224,Chadi Riad Dnanou,43,2.0,1,1.0,0.0,i,1.0,DEF,CRY
225,Nathaniel Clyne,44,5.1,12,2.4,1.0,a,0.92,DEF,CRY
226,Malcolm Ebiowei,45,0.0,0,0.0,0.0,u,0.0,MID,CRY
227,Eberechi Eze,66,67.6,31,3.4,2.0,d,1.0,MID,CRY
228,Marc Guéhi,45,50.7,37,3.4,4.7,a,1.0,DEF,CRY
229,Dean Henderson,44,30.1,36,3.3,4.0,a,1.0,GKP,CRY
230,Rob Holding,43,0.0,0,0.0,0.0,a,0.0,DEF,CRY
231,Will Hughes,49,21.5,9,1.0,1.0,a,0.79,MID,CRY
232,Daichi Kamada,51,34.1,14,1.3,0.7,s,1.02,MID,CRY
233,Jefferson Lerma Solís,48,13.0,9,1.3,0.3,d,1.09,MID,CRY
234,Jean-Philippe Mateta,73,41.9,35,3.2,4.0,a,1.08,FWD,CRY
235,Matheus França de Oliveira,44,0.0,0,0.0,0.0,i,0.0,MID,CRY
236,Remi Matthews,40,0.0,0,0.0,0.0,a,0.0,GKP,CRY
237,Tyrick Mitchell,49,42.3,26,2.4,2.7,a,1.05,DEF,CRY
238,Daniel Muñoz,48,48.3,25,2.3,3.0,a,1.1,DEF,CRY
239,David Ozoh,45,0.0,0,0.0,0.0,u,0.0,MID,CRY
240,Jesurun Rak-Sakyi,45,0.0,0,0.0,0.0,u,0.0,MID,CRY
241,Jeffrey Schlupp,47,7.5,8,1.0,0.7,a,0.0,MID,CRY
242,Joel Ward,43,0.0,0,0.0,0.0,a,0.0,DEF,CRY
243,Adam Wharton,47,29.7,15,1.9,1.0,i,1.16,MID,CRY
244,Matt Turner,40,0.0,0,0.0,0.0,a,0.0,GKP,CRY
245,Ismaïla Sarr,57,37.9,18,1.6,2.3,a,0.76,MID,CRY
246,Franco Umeh-Chibueze,45,0.0,0,0.0,0.0,d,0.0,MID,CRY
247,Justin Devenny,45,3.7,2,2.0,0.7,a,1.23,MID,CRY
248,Asher Agbinone,45,1.5,2,1.0,0.3,a,0.0,MID,CRY
249,Kaden Rodney,45,0.0,0,0.0,0.0,a,0.0,MID,CRY
250,Maxence Lacroix,45,21.0,20,2.5,2.0,a,1.0,DEF,CRY
251,Caleb Kporha,40,0.6,1,1.0,0.3,a,0.0,DEF,CRY
252,Zach Marsh,45,0.0,0,0.0,0.0,a,0.0,FWD,CRY
253,Armando Broja,54,0.0,0,0.0,0.0,d,0.0,FWD,EVE
254,Abdoulaye Doucouré,51,23.6,19,2.1,1.7,a,1.11,MID,EVE
255,Norberto Bercique Gomes Betuncal,50,10.7,13,1.9,3.0,a,0.0,FWD,EVE
256,Jarrad Branthwaite,48,4.6,10,2.5,2.7,d,0.97,DEF,EVE
257,Dominic Calvert-Lewin,57,52.7,35,3.2,2.0,a,1.1,FWD,EVE
258,Séamus Coleman,43,3.9,1,1.0,0.0,i,1.0,DEF,EVE
259,Idrissa Gueye,49,22.5,19,1.9,2.0,a,0.98,MID,EVE
260,James Garner,49,7.9,7,1.8,0.0,i,0.72,MID,EVE
261,Jack Harrison,53,28.5,22,2.0,1.3,a,1.01,MID,EVE
262,Mason Holgate,40,0.0,1,1.0,0.0,u,0.0,DEF,EVE
263,Tim Iroegbunam,45,10.4,8,1.3,0.0,i,0.94,MID,EVE
264,João Neves Virgínia,40,0.0,0,0.0,0.0,a,0.0,GKP,EVE
265,Michael Keane,43,33.0,32,3.6,1.0,a,1.0,DEF,EVE
266,Neal Maupay,49,0.0,0,0.0,0.0,u,0.0,FWD,EVE
267,Dwight McNeil,57,84.0,51,5.1,1.3,d,1.01,MID,EVE
268,Vitalii Mykolenko,43,22.1,22,2.4,3.3,a,1.09,DEF,EVE
269,Iliman Ndiaye,54,47.2,33,3.0,2.0,a,1.01,FWD,EVE
270,Nathan Patterson,44,0.0,0,0.0,0.0,a,0.0,DEF,EVE
271,Jordan Pickford,49,28.3,46,4.2,5.0,a,1.0,GKP,EVE
272,James Tarkowski,48,41.0,30,2.7,3.3,a,1.0,DEF,EVE
273,Youssef Ramalho Chermiti,49,0.0,0,0.0,0.0,i,0.0,FWD,EVE
274,Ashley Young,45,38.1,34,3.8,4.3,a,1.03,DEF,EVE
275,Jesper Lindstrøm,51,30.3,12,1.7,2.0,a,1.04,MID,EVE
276,Jake O'Brien,46,0.4,0,0.0,0.0,a,0.0,DEF,EVE
277,Harrison Armstrong,45,0.2,1,1.0,0.0,a,0.0,MID,EVE
278,Jenson Metcalfe,45,0.0,0,0.0,0.0,u,0.0,MID,EVE
279,Asmir Begovic,40,0.0,0,0.0,0.0,a,0.0,GKP,EVE
280,Roman Dixon,40,1.6,0,0.0,0.0,a,1.0,DEF,EVE
281,Orel Mangala,50,12.1,13,1.6,2.0,a,0.99,MID,EVE
282,Callum Bates,45,0.0,0,0.0,0.0,a,0.0,MID,EVE
283,Reiss Nelson,50,43.3,20,2.2,2.0,a,0.64,MID,FUL
284,Emile Smith Rowe,57,59.6,54,4.9,6.3,a,1.13,MID,FUL
285,Joachim Andersen,43,25.1,20,2.5,3.0,a,1.04,DEF,FUL
286,Adama Traoré,50,62.7,38,3.5,2.7,a,1.13,MID,FUL
287,Andreas Hoelgebaum Pereira,52,72.3,31,2.8,2.7,a,1.19,MID,FUL
288,Calvin Bassey,45,22.1,25,2.3,3.3,a,1.0,DEF,FUL
289,Steven Benda,40,0.0,0,0.0,0.0,a,0.0,GKP,FUL
290,Tom Cairney,48,10.7,6,0.8,0.7,a,0.0,MID,FUL
291,Timothy Castagne,42,3.9,2,1.0,0.3,a,0.0,DEF,FUL
292,Issa Diop,44,13.7,8,1.1,0.7,a,0.92,DEF,FUL
293,Luke Harris,45,0.0,0,0.0,0.0,u,0.0,MID,FUL
294,Alex Iwobi,56,79.3,47,4.3,6.0,a,1.05,MID,FUL
295,Bernd Leno,50,30.5,39,3.5,4.7,a,1.0,GKP,FUL
296,Saša Lukić,48,12.9,11,1.6,0.0,d,1.15,MID,FUL
297,Kevin Mbabu,40,0.0,0,0.0,0.0,u,0.0,DEF,FUL
298,Rodrigo Muniz Carvalho,56,28.4,20,2.0,0.7,a,0.84,FWD,FUL
299,Raúl Jiménez,58,66.1,48,4.4,3.0,a,1.09,FWD,FUL
300,Tim Ream,45,0.0,0,0.0,0.0,u,0.0,DEF,FUL
301,Harrison Reed,48,3.7,6,0.8,0.7,a,0.0,MID,FUL
302,Antonee Robinson,47,52.1,40,3.6,4.7,a,1.0,DEF,FUL
303,Jay Stansfield,50,0.0,1,1.0,0.0,u,0.0,FWD,FUL
304,Kenny Tete,45,35.6,26,2.4,3.3,a,1.03,DEF,FUL
305,Carlos Vinícius Alves Morais,50,0.0,0,0.0,0.0,a,0.0,FWD,FUL
306,Harry Wilson,52,18.2,23,3.3,6.7,a,0.0,MID,FUL
307,Ryan Sessegnon,42,0.0,0,0.0,0.0,a,0.0,DEF,FUL
308,Jorge Cuenca Barreno,44,0.4,1,1.0,0.3,a,0.0,DEF,FUL
309,Josh King,45,0.0,0,0.0,0.0,a,0.0,MID,FUL
310,Martial Godo,45,0.0,0,0.0,0.0,a,0.0,MID,FUL
311,Sander Berge,50,22.5,15,1.7,2.3,a,0.86,MID,FUL
312,Ali Al-Hamadi,48,2.0,1,0.3,0.0,a,0.0,FWD,IPS
313,Elkan Baggott,40,0.0,0,0.0,0.0,u,0.0,DEF,IPS
314,Nathan Broadhead,49,0.0,0,0.0,0.0,d,0.0,MID,IPS
315,Cameron Burgess,39,14.5,5,1.2,1.3,a,1.0,DEF,IPS
316,Wes Burns,49,10.7,10,1.2,0.7,d,1.11,MID,IPS
317,Conor Chaplin,51,12.6,15,1.7,2.3,a,0.98,MID,IPS
318,Harry Clarke,40,0.5,-4,-2.0,-1.7,a,0.95,DEF,IPS
319,Leif Davis,45,67.4,32,2.9,4.3,a,1.0,DEF,IPS
320,Liam Delap,56,55.4,51,4.6,6.0,a,1.16,FWD,IPS
321,George Edmundson,40,0.0,1,1.0,0.0,u,0.0,DEF,IPS
322,Jacob Greaves,40,21.5,11,1.6,0.0,d,1.0,DEF,IPS
323,Marcus Myers-Harness,49,1.7,2,1.0,0.0,u,0.0,MID,IPS
324,George Hirst,54,16.7,17,2.1,4.0,a,0.52,FWD,IPS
325,Cameron Humphreys,45,0.0,0,0.0,0.0,u,0.0,MID,IPS
326,Omari Giraud-Hutchinson,52,37.5,22,2.2,1.3,d,1.03,MID,IPS
327,Ben Johnson,40,15.1,7,1.2,1.0,a,0.9,DEF,IPS
328,Freddie Ladapo,45,0.0,0,0.0,0.0,u,0.0,FWD,IPS
329,Massimo Luongo,45,3.0,7,1.4,0.3,a,1.26,MID,IPS
330,Sam Morsy,49,32.4,30,3.0,3.3,a,1.01,MID,IPS
331,Corrie Ndaba,40,0.0,0,0.0,0.0,u,0.0,DEF,IPS
332,Cieran Slicker,40,0.0,0,0.0,0.0,a,0.0,GKP,IPS
333,Jack Taylor,48,4.6,4,0.7,0.0,d,0.0,MID,IPS
334,Axel Tuanzebe,40,17.1,12,1.7,0.3,a,1.05,DEF,IPS
335,Christian Walton,44,2.8,2,2.0,0.0,a,1.0,GKP,IPS
