id,name,cost,ict_index,total_points,points_per_game,form,status,starts_per_90,position,team,season
27,Filip Marschall,40,0.0,0,0.0,0.0,a,0.0,GKP,AVL,26
28,Matty Cash,45,71.3,76,2.8,3.2,a,1.04,DEF,AVL,26
29,Lucas Digne,45,120.7,89,2.8,1.2,a,1.07,DEF,AVL,26
30,Ezri Konsa Ngoyo,45,82.4,103,3.0,3.4,a,1.01,DEF,AVL,26
31,Ian Maatsen,45,74.3,57,2.0,3.8,a,0.8,DEF,AVL,26
32,Tyrone Mings,45,34.6,47,3.4,2.0,a,0.97,DEF,AVL,26
33,Pau Torres,45,54.0,55,2.3,1.8,a,1.03,DEF,AVL,26
34,Andrés García,40,12.0,8,1.1,0.4,a,1.42,DEF,AVL,26
35,Álex Moreno Lopera,40,36.4,34,2.3,0.5,a,1.04,DEF,AVL,26
36,Lamare Bogarde,40,13.3,6,0.8,0.0,a,0.95,DEF,AVL,26
37,Lino da Cruz Sousa,40,0.0,0,0.0,0.0,a,0.0,DEF,AVL,26
38,Morgan Rogers,70,214.3,161,4.4,6.4,a,1.07,MID,AVL,26
39,Youri Tielemans,60,209.6,121,3.4,4.8,a,1.04,MID,AVL,26
40,Leon Bailey,55,70.3,47,2.0,0.0,a,1.11,MID,AVL,26
41,Emiliano Buendía Stati,55,5.2,11,0.9,0.0,a,0.0,MID,AVL,26
42,Samuel Iling-Junior,55,0.0,0,0.0,0.0,a,0.0,MID,AVL,26
43,Jacob Ramsey,55,78.7,66,2.3,2.4,a,1.06,MID,AVL,26
44,Donyell Malen,55,38.5,34,2.4,4.8,a,0.61,MID,AVL,26
45,John McGinn,55,103.7,78,2.3,2.4,a,1.1,MID,AVL,26
46,Ross Barkley,50,54.8,44,2.2,0.2,a,0.48,MID,AVL,26
47,Enzo Barrenechea,50,0.0,0,0.0,0.0,a,0.0,MID,AVL,26
48,Lewis Dobbin,50,0.0,0,0.0,0.0,a,0.0,MID,AVL,26
49,Boubacar Kamara,50,60.2,57,2.2,1.8,a,1.05,MID,AVL,26
50,Amadou Onana,50,77.0,65,2.5,2.8,a,1.12,MID,AVL,26
51,Ben Broggio,45,0.0,0,0.0,0.0,a,0.0,MID,AVL,26
52,Leander Dendoncker,45,0.0,0,0.0,0.0,a,0.0,MID,AVL,26
53,Kadan Young,45,0.0,0,0.0,0.0,a,0.0,MID,AVL,26
54,Ollie Watkins,90,223.8,186,4.9,4.2,a,1.08,FWD,AVL,26
55,Kyle Walker,45,33.5,13,0.9,0.0,a,0.84,DEF,BUR,26
56,Axel Tuanzebe,40,40.1,27,1.2,0.6,a,1.05,DEF,BUR,26
57,Joe Worrall,40,0.0,0,0.0,0.0,a,0.0,DEF,BUR,26
58,Jaidon Anthony,55,0.0,0,0.0,0.0,a,0.0,MID,BUR,26
59,Hannibal Mejbri,50,0.0,0,0.0,0.0,a,0.0,MID,BUR,26
60,Norberto Murara Neto,45,7.8,7,3.5,0.0,a,1.0,GKP,BOU,26
61,Đorđe Petrović,45,0.0,0,0.0,0.0,a,0.0,GKP,BOU,26
62,Will Dennis,40,0.0,0,0.0,0.0,a,0.0,GKP,BOU,26
63,Callan McKenna,40,0.0,0,0.0,0.0,a,0.0,GKP,BOU,26
64,Alex Paulsen,40,0.0,0,0.0,0.0,a,0.0,GKP,BOU,26
65,Illia Zabarnyi,50,92.0,94,2.6,2.8,a,1.01,DEF,BOU,26
66,Adam Smith,45,35.0,57,2.3,3.0,a,1.08,DEF,BOU,26
67,Matai Akinmboni,40,0.0,0,0.0,0.0,a,0.0,DEF,BOU,26
68,James Hill,40,16.6,17,1.7,0.2,a,1.22,DEF,BOU,26
69,Julián Araujo Zúñiga,40,9.2,12,1.0,0.2,a,1.28,DEF,BOU,26
70,Chris Mepham,40,0.0,0,0.0,0.0,a,0.0,DEF,BOU,26
71,Justin Kluivert,70,212.0,158,4.6,0.8,a,1.12,MID,BOU,26
72,Antoine Semenyo,70,267.8,165,4.5,6.0,a,1.01,MID,BOU,26
73,Dango Ouattara,60,187.2,111,3.5,2.2,a,0.95,MID,BOU,26
74,Marcus Tavernier,55,155.4,87,3.0,0.6,a,0.93,MID,BOU,26
75,Tyler Adams,50,75.9,58,2.1,1.6,a,0.96,MID,BOU,26
76,David Brooks,50,80.4,52,1.8,0.6,a,0.86,MID,BOU,26
77,Ryan Christie,50,139.6,76,2.6,0.2,a,1.15,MID,BOU,26
78,Lewis Cook,50,144.9,82,2.3,2.2,s,0.97,MID,BOU,26
79,Philip Billing,50,20.4,10,1.0,0.0,a,0.51,MID,BOU,26
80,Alex Scott,50,43.2,26,1.3,1.8,a,0.97,MID,BOU,26
81,Romain Faivre,45,0.0,0,0.0,0.0,a,0.0,MID,BOU,26
82,Hamed Traorè,45,0.0,0,0.0,0.0,a,0.0,MID,BOU,26
83,Dominic Sadi,45,0.0,0,0.0,0.0,a,0.0,MID,BOU,26
84,Zain Silcott-Duberry,45,0.3,1,1.0,0.0,a,0.0,MID,BOU,26
85,Ben Winterburn,45,0.4,4,1.0,0.2,a,0.0,MID,BOU,26
86,Francisco Evanilson de Lima Barbosa,70,174.8,128,4.1,5.4,a,1.09,FWD,BOU,26
87,Enes Ünal,55,35.9,32,1.9,0.0,i,0.55,FWD,BOU,26
88,Daniel Adu-Adjei,45,0.0,0,0.0,0.0,a,0.0,FWD,BOU,26
89,Julian Eyestone,40,0.0,0,0.0,0.0,a,0.0,GKP,BRE,26
90,Nathan Collins,50,149.6,127,3.3,5.0,a,1.0,DEF,BRE,26
91,Keane Lewis-Potter,50,139.9,94,2.5,2.2,a,1.05,DEF,BRE,26
92,Kristoffer Ajer,45,48.5,39,1.6,2.0,a,1.07,DEF,BRE,26
93,Rico Henry,45,1.7,4,0.8,0.4,a,0.0,DEF,BRE,26
94,Michael Kayode,45,24.2,27,2.2,1.8,a,1.03,DEF,BRE,26
95,Ethan Pinnock,45,83.6,47,2.1,0.2,a,0.99,DEF,BRE,26
96,Mads Roerslev Rasmussen,45,48.0,36,1.9,0.0,a,0.9,DEF,BRE,26
97,Sepp van den Berg,45,92.3,62,2.0,3.0,a,1.01,DEF,BRE,26
98,Benjamin Arthur,40,0.0,0,0.0,0.0,a,0.0,DEF,BRE,26
99,Benjamin Fredrick,40,0.0,0,0.0,0.0,a,0.0,DEF,BRE,26
100,Aaron Hickey,40,0.0,0,0.0,0.0,a,0.0,DEF,BRE,26
101,Kim Ji-soo,40,0.6,3,1.0,0.0,a,0.0,DEF,BRE,26
102,Jayden Meghoma,40,0.1,1,1.0,0.0,a,0.0,DEF,BRE,26
103,Bryan Mbeumo,80,340.8,236,6.2,6.6,a,1.0,MID,BRE,26
104,Kevin Schade,70,183.3,149,3.9,3.2,a,1.03,MID,BRE,26
105,Mikkel Damsgaard,60,205.9,131,3.4,2.2,a,1.05,MID,BRE,26
106,Fábio Freitas Gouveia Carvalho,50,36.3,35,1.8,0.0,a,0.61,MID,BRE,26
107,Vitaly Janelt,50,77.2,73,2.3,1.0,a,1.08,MID,BRE,26
108,Mathias Jensen,50,43.8,38,1.6,1.2,a,0.85,MID,BRE,26
109,Gustavo Nunes Fernandes Gomes,50,1.2,3,1.0,0.4,a,0.0,MID,BRE,26
110,Frank Onyeka,50,0.0,2,1.0,0.0,a,0.0,MID,BRE,26
111,Yehor Yarmoliuk,50,54.4,43,1.4,1.8,a,0.94,MID,BRE,26
112,Yunus Emre Konak,45,1.2,10,1.0,0.4,a,0.0,MID,BRE,26
113,Paris Maghoma,45,5.4,8,1.0,0.2,a,0.0,MID,BRE,26
114,Myles Peart-Harris,45,0.0,0,0.0,0.0,a,0.0,MID,BRE,26
115,Ryan Trevitt,45,0.3,1,1.0,0.0,a,0.0,MID,BRE,26
116,Yoane Wissa,75,242.4,185,5.3,6.8,a,1.05,FWD,BRE,26
117,Igor Thiago Nascimento Rodrigues,60,5.8,9,1.1,0.0,a,0.54,FWD,BRE,26
118,Iwan Morgan,45,0.0,0,0.0,0.0,a,0.0,FWD,BRE,26
119,Jason Steele,45,4.1,9,4.5,0.0,a,1.0,GKP,BHA,26
120,Bart Verbruggen,45,85.8,103,2.9,1.2,a,1.0,GKP,BHA,26
121,Carl Rushworth,40,0.0,0,0.0,0.0,a,0.0,GKP,BHA,26
122,Lewis Dunk,45,66.9,44,1.8,0.8,a,0.99,DEF,BHA,26
123,Igor Julio dos Santos de Paulo,45,24.9,18,1.4,0.0,a,0.94,DEF,BHA,26
124,Tariq Lamptey,45,36.8,42,2.8,0.0,a,1.05,DEF,BHA,26
125,Jan Paul van Hecke,45,118.3,87,2.6,-0.4,a,1.0,DEF,BHA,26
126,Joël Veltman,45,48.1,59,2.8,0.0,a,1.01,DEF,BHA,26
127,Adam Webster,45,30.2,39,2.8,0.0,a,1.12,DEF,BHA,26
128,Eiran Cashin,40,0.7,1,0.5,0.2,a,0.0,DEF,BHA,26
129,Jacob Slater,40,0.0,0,0.0,0.0,a,0.0,DEF,BHA,26
130,Charlie Tasker,40,0.0,0,0.0,0.0,a,0.0,DEF,BHA,26
131,Mitoma Kaoru,65,210.7,145,4.0,3.2,a,0.97,MID,BHA,26
132,Georginio Rutter,60,103.0,95,3.4,0.0,a,1.04,MID,BHA,26
133,Solly March,60,10.1,7,0.9,0.8,a,0.56,MID,BHA,26
134,Yankuba Minteh,60,159.1,102,3.2,2.0,a,0.98,MID,BHA,26
135,Brajan Gruda,55,69.1,45,2.1,2.2,a,1.07,MID,BHA,26
136,Jack Hinshelwood,55,97.0,89,3.4,2.8,a,1.08,MID,BHA,26
137,Matt O'Riley,55,75.3,50,2.4,2.4,a,1.07,MID,BHA,26
138,Yasin Ayari,50,111.7,74,2.2,2.6,a,1.01,MID,BHA,26
139,Carlos Baleba,50,105.2,87,2.6,3.4,a,1.05,MID,BHA,26
140,Facundo Buonanotte,50,114.7,75,2.4,0.8,a,0.84,MID,BHA,26
141,James Milner,50,10.7,6,1.5,0.0,a,1.59,MID,BHA,26
142,Jeremy Sarmiento Morante,50,0.1,1,1.0,0.0,a,0.0,MID,BHA,26
143,Mats Wieffer,50,68.5,52,2.1,2.0,a,0.9,MID,BHA,26
144,Joe Knight,45,0.0,0,0.0,0.0,a,0.0,MID,BHA,26
145,Adrian Mazilu,45,0.0,0,0.0,0.0,a,0.0,MID,BHA,26
146,Andrew Moran,45,0.0,0,0.0,0.0,a,0.0,MID,BHA,26
147,Danny Welbeck,65,155.8,125,4.2,3.6,a,1.02,FWD,BHA,26
148,Evan Ferguson,55,25.0,28,1.3,0.2,a,0.7,FWD,BHA,26
149,Marc Cucurella Saseta,60,137.9,133,3.7,2.8,a,0.99,DEF,CHE,26
150,Reece James,55,46.7,54,2.8,2.4,a,1.02,DEF,CHE,26
151,Trevoh Chalobah,50,84.6,93,3.7,4.6,a,1.05,DEF,CHE,26
152,Malo Gusto,50,87.9,60,1.9,3.0,a,0.92,DEF,CHE,26
153,Wesley Fofana,45,31.9,26,1.9,0.0,a,1.08,DEF,CHE,26
154,Tosin Adarabioyo,45,49.6,71,3.2,1.4,a,0.96,DEF,CHE,26
155,Josh Acheampong,40,2.9,4,1.0,0.0,a,1.07,DEF,CHE,26
156,Cole Palmer,105,338.0,214,5.8,3.2,a,1.01,MID,CHE,26
157,Pedro Lomba Neto,70,180.0,104,3.0,3.8,a,0.95,MID,CHE,26
158,Enzo Fernández,65,241.3,135,3.8,5.2,a,0.98,MID,CHE,26
159,Christopher Nkunku,60,77.1,60,2.2,0.4,a,0.9,MID,CHE,26
160,Moisés Caicedo Corozo,55,129.2,98,2.6,2.4,a,1.02,MID,CHE,26
161,Kiernan Dewsbury-Hall,50,12.6,18,1.4,0.6,a,0.7,MID,CHE,26
162,Tyrique George,50,17.1,17,2.1,1.4,a,0.51,MID,CHE,26
163,Roméo Lavia,50,24.4,26,1.6,0.6,a,1.25,MID,CHE,26
164,Mykhailo Mudryk,50,8.5,7,1.0,0.0,s,0.62,MID,CHE,26
165,Andrey Nascimento dos Santos,45,0.0,0,0.0,0.0,a,0.0,MID,CHE,26
166,João Pedro Junqueira de Jesus,75,166.0,126,4.7,3.0,a,1.06,FWD,CHE,26
167,Liam Delap,65,157.5,132,3.6,4.0,a,1.11,FWD,CHE,26
168,Nicolas Jackson,65,187.4,121,4.0,2.6,s,1.14,FWD,CHE,26
169,Marc Guiu Paz,45,2.2,3,1.0,0.0,a,0.0,FWD,CHE,26
170,Dean Henderson,50,88.6,135,3.6,2.8,a,1.0,GKP,CRY,26
171,Remi Matthews,40,0.0,0,0.0,0.0,a,0.0,GKP,CRY,26
172,Maxence Lacroix,50,111.4,114,3.3,1.7,a,1.01,DEF,CRY,26
173,Tyrick Mitchell,50,136.2,123,3.3,1.7,a,1.08,DEF,CRY,26
174,Marc Guéhi,45,131.0,116,3.4,1.0,a,1.0,DEF,CRY,26
175,Chris Richards,45,69.6,68,2.8,0.7,a,1.03,DEF,CRY,26
176,Chadi Riad Dnanou,40,2.0,1,1.0,0.0,i,1.0,DEF,CRY,26
177,Nathaniel Clyne,40,12.4,18,1.4,0.3,a,0.94,DEF,CRY,26
178,Rob Holding,40,0.0,0,0.0,0.0,a,0.0,DEF,CRY,26
179,Caleb Kporha,40,1.3,2,1.0,0.0,a,0.0,DEF,CRY,26
180,Eberechi Eze,75,222.4,148,4.4,4.5,a,1.08,MID,CRY,26
181,Ismaïla Sarr,65,215.9,149,3.9,2.3,a,1.0,MID,CRY,26
182,Cheick Doucouré,50,10.8,19,1.5,0.0,i,0.81,MID,CRY,26
183,Romain Esse,50,16.4,22,3.1,0.3,a,0.65,MID,CRY,26
184,Will Hughes,50,87.5,67,2.0,1.0,a,1.03,MID,CRY,26
185,Daichi Kamada,50,68.2,45,1.3,1.3,a,0.87,MID,CRY,26
186,Jefferson Lerma Solís,50,78.7,58,1.8,2.2,a,1.03,MID,CRY,26
187,Adam Wharton,50,71.2,42,2.1,2.8,a,1.1,MID,CRY,26
188,Asher Agbinone,45,1.5,2,1.0,0.0,a,0.0,MID,CRY,26
189,Naouirou Ahamada,45,0.0,0,0.0,0.0,a,0.0,MID,CRY,26
190,Justin Devenny,45,33.2,34,1.5,1.0,a,0.73,MID,CRY,26
191,Malcolm Ebiowei,45,0.0,0,0.0,0.0,a,0.0,MID,CRY,26
192,Jesurun Rak-Sakyi,45,0.0,0,0.0,0.0,a,0.0,MID,CRY,26
193,Matheus França de Oliveira,45,11.5,9,2.2,1.2,a,0.0,MID,CRY,26
194,David Ozoh,45,0.0,0,0.0,0.0,a,0.0,MID,CRY,26
195,Kaden Rodney,45,0.0,0,0.0,0.0,a,0.0,MID,CRY,26
196,Franco Umeh-Chibueze,45,0.0,0,0.0,0.0,a,0.0,MID,CRY,26
197,Jean-Philippe Mateta,75,187.3,150,4.1,3.5,a,1.12,FWD,CRY,26
198,Eddie Nketiah,55,82.5,53,1.8,0.5,a,0.8,FWD,CRY,26
199,Zach Marsh,45,0.0,0,0.0,0.0,a,0.0,FWD,CRY,26
200,Jordan Pickford,55,107.0,158,4.2,4.0,a,1.0,GKP,EVE,26
201,Mark Travers,45,14.6,19,3.8,0.0,a,1.0,GKP,EVE,26
202,Jarrad Branthwaite,55,81.3,88,2.9,2.4,a,1.0,DEF,EVE,26
203,James Tarkowski,55,126.9,105,3.2,2.0,a,1.02,DEF,EVE,26
204,Vitalii Mykolenko,50,115.2,121,3.5,2.2,a,1.02,DEF,EVE,26
205,Jake O'Brien,50,56.0,65,3.2,2.4,a,0.98,DEF,EVE,26
206,Séamus Coleman,45,7.1,5,1.0,0.0,a,1.26,DEF,EVE,26
207,Michael Keane,45,45.4,48,3.4,-0.2,a,0.95,DEF,EVE,26
208,Nathan Patterson,45,15.5,14,1.4,0.8,a,0.79,DEF,EVE,26
209,Roman Dixon,40,1.6,0,0.0,0.0,a,1.0,DEF,EVE,26
210,Iliman Ndiaye,65,142.0,114,3.5,3.0,a,1.08,MID,EVE,26
211,Dwight McNeil,60,123.3,93,4.4,1.4,a,0.99,MID,EVE,26
212,Carlos Alcaraz Durán,55,65.4,44,2.8,1.0,a,0.82,MID,EVE,26
213,James Garner,50,60.4,42,2.0,2.0,a,0.96,MID,EVE,26
214,Tim Iroegbunam,50,19.6,22,1.2,0.6,a,0.8,MID,EVE,26
215,Harrison Armstrong,45,2.2,2,0.7,0.0,a,0.0,MID,EVE,26
216,Callum Bates,45,0.0,0,0.0,0.0,a,0.0,MID,EVE,26
217,Coby Ebere,45,0.0,0,0.0,0.0,a,0.0,MID,EVE,26
218,Isaac Heath,45,0.0,0,0.0,0.0,a,0.0,MID,EVE,26
219,Jenson Metcalfe,45,0.0,0,0.0,0.0,a,0.0,MID,EVE,26
220,Norberto Bercique Gomes Betuncal,55,119.5,87,2.9,1.4,a,0.89,FWD,EVE,26
221,Youssef Ramalho Chermiti,50,3.0,3,0.8,0.4,a,0.0,FWD,EVE,26
222,Martin Sherif,45,0.0,0,0.0,0.0,a,0.0,FWD,EVE,26
223,Bernd Leno,50,98.6,115,3.0,1.8,a,1.0,GKP,FUL,26
224,Steven Benda,40,0.0,0,0.0,0.0,a,0.0,GKP,FUL,26
225,Antonee Robinson,50,185.5,106,2.9,0.8,a,0.99,DEF,FUL,26
226,Joachim Andersen,45,95.0,51,1.7,1.5,a,1.01,DEF,FUL,26
227,Calvin Bassey,45,84.1,75,2.1,1.2,a,1.0,DEF,FUL,26
228,Timothy Castagne,45,64.9,46,1.9,0.8,a,0.93,DEF,FUL,26
229,Issa Diop,45,38.3,31,1.5,0.0,a,1.01,DEF,FUL,26
230,Jorge Cuenca Barreno,45,8.6,9,1.1,0.0,a,1.03,DEF,FUL,26
231,Kenny Tete,45,73.1,49,2.2,2.2,a,1.07,DEF,FUL,26
232,Samuel Amissah,40,0.0,0,0.0,0.0,a,0.0,DEF,FUL,26
233,Alex Iwobi,65,243.0,156,4.1,7.0,a,1.06,MID,FUL,26
234,Emile Smith Rowe,60,124.4,114,3.4,2.2,a,1.11,MID,FUL,26
235,Andreas Hoelgebaum Pereira,55,149.0,81,2.5,1.8,a,1.12,MID,FUL,26
236,Ryan Sessegnon,55,67.1,57,3.6,7.5,a,1.1,MID,FUL,26
237,Harry Wilson,55,107.8,78,3.1,0.8,a,0.94,MID,FUL,26
238,Sander Berge,50,65.1,53,1.7,1.5,a,1.05,MID,FUL,26
239,Tom Cairney,50,47.2,33,1.3,0.5,a,0.44,MID,FUL,26
240,Saša Lukić,50,91.0,56,1.9,1.8,a,1.07,MID,FUL,26
241,Martial Godo,45,3.0,2,1.0,0.0,a,0.0,MID,FUL,26
242,Luke Harris,45,0.0,0,0.0,0.0,a,0.0,MID,FUL,26
243,Josh King,45,11.2,10,1.2,0.0,a,0.71,MID,FUL,26
244,Harrison Reed,45,7.1,10,0.8,0.2,a,0.0,MID,FUL,26
245,Rodrigo Muniz Carvalho,55,95.4,86,2.8,2.0,a,0.76,FWD,FUL,26
246,Jack Harrison,55,108.6,81,2.4,3.2,a,1.04,MID,LEE,26
247,Milos Kerkez,60,157.3,134,3.5,3.6,a,1.03,DEF,LIV,26
248,Andrew Robertson,60,124.4,91,2.8,1.8,a,1.05,DEF,LIV,26
249,Virgil van Dijk,60,143.7,143,3.9,5.4,a,1.0,DEF,LIV,26
250,Ibrahima Konaté,55,87.6,106,3.4,4.0,a,1.05,DEF,LIV,26
251,Conor Bradley,50,42.8,41,2.2,3.6,a,0.85,DEF,LIV,26
252,Joe Gomez,50,22.8,14,1.6,0.0,a,1.04,DEF,LIV,26
253,Konstantinos Tsimikas,50,52.5,43,2.4,1.8,a,0.98,DEF,LIV,26
254,Amara Nallo,40,0.0,0,0.0,0.0,a,0.0,DEF,LIV,26
255,Rhys Williams,40,0.0,0,0.0,0.0,a,0.0,DEF,LIV,26
256,Mohamed Salah,145,476.0,344,9.1,4.4,a,1.01,MID,LIV,26
257,Cody Gakpo,75,180.3,127,3.6,2.2,a,1.08,MID,LIV,26
258,Federico Chiesa,65,6.7,7,1.2,0.2,a,0.87,MID,LIV,26
259,Alexis Mac Allister,65,174.1,122,3.5,6.0,a,1.04,MID,LIV,26
260,Dominik Szoboszlai,65,198.1,143,4.0,3.4,a,1.05,MID,LIV,26
261,Curtis Jones,55,113.6,87,2.6,2.0,a,1.0,MID,LIV,26
262,Harvey Elliott,55,40.4,33,1.8,0.4,a,0.5,MID,LIV,26
263,Ryan Gravenberch,55,114.7,92,2.5,3.6,s,1.05,MID,LIV,26
264,Ben Doak,50,0.0,0,0.0,0.0,a,0.0,MID,LIV,26
265,Endo Wataru,50,10.0,21,1.1,0.6,a,0.35,MID,LIV,26
266,Stefan Bajčetić Maquieira,45,0.0,0,0.0,0.0,a,0.0,MID,LIV,26
267,James McConnell,45,0.0,0,0.0,0.0,a,0.0,MID,LIV,26
268,Tyler Morton,45,0.0,0,0.0,0.0,a,0.0,MID,LIV,26
269,Darwin Núñez Ribeiro,65,81.2,66,2.2,0.4,a,0.65,FWD,LIV,26
270,Jayden Danns,45,0.0,1,1.0,0.0,a,0.0,FWD,LIV,26
271,Ederson Santana de Moraes,55,60.9,111,4.3,3.2,a,1.01,GKP,MCI,26
272,Stefan Ortega Moreno,50,29.4,35,2.7,1.8,a,0.98,GKP,MCI,26
273,Marcus Bettinelli,40,0.0,0,0.0,0.0,a,0.0,GKP,MCI,26
274,Rayan Aït-Nouri,60,191.0,125,3.4,8.0,a,1.07,DEF,MCI,26
275,Joško Gvardiol,60,185.0,153,4.1,4.6,a,0.99,DEF,MCI,26
276,Manuel Akanji,55,68.9,61,2.3,0.4,a,1.03,DEF,MCI,26
277,Nathan Aké,55,15.9,25,2.5,0.0,a,1.06,DEF,MCI,26
278,Abdukodir Khusanov,55,14.1,14,2.3,0.0,a,1.07,DEF,MCI,26
279,John Stones,55,27.4,29,2.6,0.0,a,0.99,DEF,MCI,26
280,Rico Lewis,50,65.0,66,2.4,0.6,a,1.0,DEF,MCI,26
281,Nico O'Reilly,50,32.2,31,3.4,5.4,a,1.03,DEF,MCI,26
282,Vitor de Oliveira Nunes dos Reis,50,0.3,1,1.0,0.2,a,0.0,DEF,MCI,26
283,Omar Marmoush,85,97.3,73,4.6,4.4,a,1.07,MID,MCI,26
284,Phil Foden,80,164.2,105,3.8,0.2,a,1.02,MID,MCI,26
285,Jérémy Doku,65,150.0,88,3.0,2.0,a,0.96,MID,MCI,26
286,Jack Grealish,65,71.3,38,1.9,2.2,a,0.89,MID,MCI,26
287,Mateo Kovačić,60,139.1,109,3.5,4.2,i,1.03,MID,MCI,26
288,Oscar Bobb,55,1.6,3,1.0,0.4,a,0.0,MID,MCI,26
289,Claudio Echeverri,55,0.3,1,1.0,0.0,a,0.0,MID,MCI,26
290,James McAtee,55,30.7,31,2.1,1.8,a,0.79,MID,MCI,26
291,Kalvin Phillips,50,33.8,27,1.4,0.2,a,1.02,MID,MCI,26
292,Erling Haaland,140,281.8,181,5.8,0.0,a,1.02,FWD,MCI,26
293,André Onana,50,74.7,120,3.5,3.8,d,1.0,GKP,MUN,26
294,Elyh Harrison,40,0.0,0,0.0,0.0,a,0.0,GKP,MUN,26
295,Tom Heaton,40,0.0,0,0.0,0.0,a,0.0,GKP,MUN,26
296,Dermot Mee,40,0.0,0,0.0,0.0,a,0.0,GKP,MUN,26
297,Matthijs de Ligt,50,91.5,68,2.3,0.0,a,1.06,DEF,MUN,26
298,Lisandro Martínez,50,73.8,68,3.4,0.0,a,1.03,DEF,MUN,26
299,Noussair Mazraoui,50,107.5,88,2.4,2.8,a,1.08,DEF,MUN,26
300,Diogo Dalot Teixeira,45,118.6,95,2.9,2.2,a,0.99,DEF,MUN,26
301,Patrick Dorgu,45,39.4,18,1.5,1.8,a,1.07,DEF,MUN,26
302,Harry Maguire,45,76.1,48,1.8,0.8,a,0.98,DEF,MUN,26
303,Luke Shaw,45,12.7,5,0.7,0.5,a,1.04,DEF,MUN,26
304,Leny Yoro,45,31.8,22,1.0,1.8,a,0.93,DEF,MUN,26
305,Harry Amass,40,8.2,4,0.8,0.5,a,1.04,DEF,MUN,26
306,Tyler Fredricson,40,4.4,2,1.0,0.5,a,1.08,DEF,MUN,26
307,Ayden Heaven,40,6.4,10,2.5,0.0,a,1.07,DEF,MUN,26
308,Tyrell Malacia,40,1.7,2,0.7,0.0,a,1.82,DEF,MUN,26
309,Bruno Borges Fernandes,90,300.8,174,4.8,2.5,a,1.04,MID,MUN,26
310,Marcus Rashford,70,122.1,95,3.8,4.2,a,1.02,MID,MUN,26
311,Amad Diallo,65,193.8,129,5.0,0.0,a,0.95,MID,MUN,26
312,Mason Mount,60,45.6,25,1.5,0.8,a,1.17,MID,MUN,26
313,Jadon Sancho,60,127.5,86,2.8,2.8,a,0.97,MID,MUN,26
314,Carlos Henrique Casimiro,55,104.8,48,2.0,1.2,a,1.09,MID,MUN,26
315,Kobbie Mainoo,50,58.8,42,1.7,1.0,a,1.04,MID,MUN,26
316,Toby Collyer,45,7.9,6,1.0,0.0,a,0.0,MID,MUN,26
317,Jayce Fitzgerald,45,0.0,0,0.0,0.0,a,0.0,MID,MUN,26
318,Jack Fletcher,45,0.0,0,0.0,0.0,a,0.0,MID,MUN,26
319,Sékou Koné,45,0.0,0,0.0,0.0,a,0.0,MID,MUN,26
320,Jack Moorhouse,45,0.0,0,0.0,0.0,a,0.0,MID,MUN,26
