id,name,cost,ict_index,total_points,points_per_game,form,status,starts_per_90,position,team,season
119,James Hill,40,0.3,1,1.0,1.0,a,0.0,DEF,BOU,26
120,Julián Araujo Zúñiga,40,0.0,0,0.0,0.0,a,0.0,DEF,BOU,26
121,Chris Mepham,40,0.0,0,0.0,0.0,a,0.0,DEF,BOU,26
122,Julio Soler Barreto,40,0.0,0,0.0,0.0,a,0.0,DEF,BOU,26
123,Justin Kluivert,70,0.0,0,0.0,0.0,d,0.0,MID,BOU,26
124,Antoine Semenyo,71,10.0,15,15.0,15.0,a,1.0,MID,BOU,26
125,Marcus Tavernier,55,7.2,4,4.0,4.0,a,1.0,MID,BOU,26
126,Tyler Adams,50,2.7,4,4.0,4.0,a,1.0,MID,BOU,26
127,David Brooks,50,8.6,4,4.0,4.0,a,1.08,MID,BOU,26
128,Ryan Christie,50,0.0,0,0.0,0.0,d,0.0,MID,BOU,26
129,Lewis Cook,50,0.0,0,0.0,0.0,s,0.0,MID,BOU,26
130,Philip Billing,50,0.0,0,0.0,0.0,a,0.0,MID,BOU,26
131,Alex Scott,50,0.6,2,2.0,2.0,a,1.23,MID,BOU,26
132,Luis Sinisterra Lucumí,50,0.0,0,0.0,0.0,a,0.0,MID,BOU,26
133,Romain Faivre,45,0.0,0,0.0,0.0,a,0.0,MID,BOU,26
134,Hamed Traorè,45,3.1,4,4.0,4.0,a,0.0,MID,BOU,26
135,Dominic Sadi,45,0.0,0,0.0,0.0,a,0.0,MID,BOU,26
136,Zain Silcott-Duberry,45,0.0,0,0.0,0.0,a,0.0,MID,BOU,26
137,Ben Winterburn,45,0.0,1,1.0,1.0,a,0.0,MID,BOU,26
138,Francisco Evanilson de Lima Barbosa,70,1.6,1,1.0,1.0,a,1.0,FWD,BOU,26
139,Enes Ünal,55,0.0,0,0.0,0.0,i,0.0,FWD,BOU,26
140,Daniel Adu-Adjei,45,0.0,0,0.0,0.0,a,0.0,FWD,BOU,26
141,Eli Junior Kroupi,45,0.0,1,1.0,1.0,a,0.0,FWD,BOU,26
142,Ben Gannon-Doak,50,0.0,0,0.0,0.0,a,0.0,MID,BOU,26
143,Bafodé Diakité,45,1.5,0,0.0,0.0,a,1.0,DEF,BOU,26
144,Remy Rees-Dottin,45,0.0,0,0.0,0.0,a,0.0,MID,BOU,26
145,Amine Adli,55,0.0,0,0.0,0.0,a,0.0,MID,BOU,26
146,Dango Ouattara,60,0.0,0,0.0,0.0,a,0.0,MID,BRE,26
147,Caoimhín Kelleher,45,1.2,1,1.0,1.0,a,1.0,GKP,BRE,26
148,Ellery Balcombe,40,0.0,0,0.0,0.0,a,0.0,GKP,BRE,26
149,Matthew Cox,40,0.0,0,0.0,0.0,a,0.0,GKP,BRE,26
150,Julian Eyestone,40,0.0,0,0.0,0.0,a,0.0,GKP,BRE,26
151,Hákon Rafn Valdimarsson,40,0.0,0,0.0,0.0,a,0.0,GKP,BRE,26
152,Nathan Collins,50,1.5,0,0.0,0.0,a,1.0,DEF,BRE,26
153,Keane Lewis-Potter,50,1.7,1,1.0,1.0,a,1.32,DEF,BRE,26
154,Kristoffer Ajer,45,0.0,0,0.0,0.0,a,0.0,DEF,BRE,26
155,Rico Henry,45,2.6,1,1.0,1.0,a,1.03,DEF,BRE,26
156,Michael Kayode,45,3.8,1,1.0,1.0,a,1.0,DEF,BRE,26
157,Ethan Pinnock,45,0.0,0,0.0,0.0,d,0.0,DEF,BRE,26
158,Mads Roerslev Rasmussen,45,0.0,0,0.0,0.0,a,0.0,DEF,BRE,26
159,Sepp van den Berg,45,5.9,3,3.0,3.0,a,1.0,DEF,BRE,26
160,Benjamin Arthur,40,0.0,0,0.0,0.0,a,0.0,DEF,BRE,26
161,Benjamin Fredrick,40,0.0,0,0.0,0.0,a,0.0,DEF,BRE,26
162,Aaron Hickey,40,0.2,0,0.0,0.0,a,0.0,DEF,BRE,26
163,Kim Ji-soo,40,0.0,0,0.0,0.0,a,0.0,DEF,BRE,26
164,Jayden Meghoma,40,0.0,0,0.0,0.0,u,0.0,DEF,BRE,26
165,Kevin Schade,70,1.2,1,1.0,1.0,a,0.0,MID,BRE,26
166,Mikkel Damsgaard,59,0.0,0,0.0,0.0,a,0.0,MID,BRE,26
167,Antoni Milambo,55,0.6,1,1.0,1.0,a,2.0,MID,BRE,26
168,Fábio Freitas Gouveia Carvalho,50,1.3,2,2.0,2.0,a,1.0,MID,BRE,26
169,Jordan Henderson,50,0.1,1,1.0,1.0,a,0.0,MID,BRE,26
170,Vitaly Janelt,50,0.0,0,0.0,0.0,i,0.0,MID,BRE,26
171,Mathias Jensen,50,4.2,2,2.0,2.0,a,1.32,MID,BRE,26
172,Gustavo Nunes Fernandes Gomes,50,0.0,0,0.0,0.0,i,0.0,MID,BRE,26
173,Frank Onyeka,50,0.1,4,4.0,4.0,a,0.0,MID,BRE,26
174,Yehor Yarmoliuk,50,2.1,2,2.0,2.0,a,1.0,MID,BRE,26
175,Romelle Donovan,45,0.0,0,0.0,0.0,a,0.0,MID,BRE,26
176,Yunus Emre Konak,45,0.0,0,0.0,0.0,a,0.0,MID,BRE,26
177,Paris Maghoma,45,0.0,0,0.0,0.0,d,0.0,MID,BRE,26
178,Myles Peart-Harris,45,0.0,0,0.0,0.0,a,0.0,MID,BRE,26
179,Ryan Trevitt,45,0.0,0,0.0,0.0,u,0.0,MID,BRE,26
180,Yoane Wissa,75,0.0,0,0.0,0.0,d,0.0,FWD,BRE,26
181,Igor Thiago Nascimento Rodrigues,60,6.9,6,6.0,6.0,a,1.0,FWD,BRE,26
182,Iwan Morgan,45,0.0,0,0.0,0.0,a,0.0,FWD,BRE,26
183,Jason Steele,45,0.0,0,0.0,0.0,a,0.0,GKP,BHA,26
184,Bart Verbruggen,45,1.4,2,2.0,2.0,a,1.0,GKP,BHA,26
185,Tom McGill,40,0.0,0,0.0,0.0,a,0.0,GKP,BHA,26
186,Carl Rushworth,40,0.0,0,0.0,0.0,u,0.0,GKP,BHA,26
187,Kjell Scherpen,40,0.0,0,0.0,0.0,u,0.0,GKP,BHA,26
188,Olivier Boscagli,45,0.0,0,0.0,0.0,a,0.0,DEF,BHA,26
189,Diego Coppola,45,0.0,0,0.0,0.0,a,0.0,DEF,BHA,26
190,Maxim De Cuyper,45,4.6,2,2.0,2.0,a,1.0,DEF,BHA,26
191,Lewis Dunk,45,2.5,2,2.0,2.0,a,1.0,DEF,BHA,26
192,Pervis Estupiñán Tenorio,45,0.0,0,0.0,0.0,u,0.0,DEF,BHA,26
193,Ferdi Kadıoğlu,45,0.1,0,0.0,0.0,a,0.0,DEF,BHA,26
194,Igor Julio dos Santos de Paulo,45,0.0,0,0.0,0.0,a,0.0,DEF,BHA,26
195,Tariq Lamptey,45,0.0,0,0.0,0.0,a,0.0,DEF,BHA,26
196,Jan Paul van Hecke,45,2.9,2,2.0,2.0,a,1.0,DEF,BHA,26
197,Joël Veltman,45,0.0,0,0.0,0.0,a,0.0,DEF,BHA,26
198,Adam Webster,45,0.0,0,0.0,0.0,i,0.0,DEF,BHA,26
199,Eiran Cashin,40,0.0,0,0.0,0.0,u,0.0,DEF,BHA,26
200,Jacob Slater,40,0.0,0,0.0,0.0,a,0.0,DEF,BHA,26
201,Charlie Tasker,40,0.0,0,0.0,0.0,a,0.0,DEF,BHA,26
202,Mitoma Kaoru,65,0.6,2,2.0,2.0,a,1.1,MID,BHA,26
203,Georginio Rutter,60,1.8,6,6.0,6.0,a,1.32,MID,BHA,26
204,Solly March,59,0.0,0,0.0,0.0,i,0.0,MID,BHA,26
205,Yankuba Minteh,60,1.5,3,3.0,3.0,a,1.32,MID,BHA,26
206,Julio Enciso Espínola,55,0.0,0,0.0,0.0,i,0.0,MID,BHA,26
207,Brajan Gruda,55,0.5,1,1.0,1.0,a,0.0,MID,BHA,26
208,Jack Hinshelwood,54,0.0,0,0.0,0.0,a,0.0,MID,BHA,26
209,Matt O'Riley,55,11.5,10,10.0,10.0,a,1.03,MID,BHA,26
210,Abdallah Sima,55,0.0,0,0.0,0.0,a,0.0,MID,BHA,26
211,Yasin Ayari,50,1.2,3,3.0,3.0,a,1.0,MID,BHA,26
212,Carlos Baleba,50,1.7,3,3.0,3.0,a,1.32,MID,BHA,26
213,Facundo Buonanotte,50,0.0,0,0.0,0.0,a,0.0,MID,BHA,26
214,Diego Gómez Amarilla,50,2.6,0,0.0,0.0,a,0.0,MID,BHA,26
215,James Milner,50,0.0,1,1.0,1.0,a,0.0,MID,BHA,26
216,Jeremy Sarmiento Morante,50,0.0,0,0.0,0.0,a,0.0,MID,BHA,26
217,Tom Watson,50,0.0,0,0.0,0.0,a,0.0,MID,BHA,26
218,Mats Wieffer,50,4.9,4,4.0,4.0,a,1.0,MID,BHA,26
219,Malick Yalcouyé,50,0.0,0,0.0,0.0,u,0.0,MID,BHA,26
220,Joe Knight,45,0.0,0,0.0,0.0,a,0.0,MID,BHA,26
221,Adrian Mazilu,45,0.0,0,0.0,0.0,a,0.0,MID,BHA,26
222,Andrew Moran,45,0.0,0,0.0,0.0,a,0.0,MID,BHA,26
223,Danny Welbeck,65,0.5,1,1.0,1.0,a,0.0,FWD,BHA,26
224,Evan Ferguson,55,0.0,0,0.0,0.0,u,0.0,FWD,BHA,26
225,Stefanos Tzimas,55,0.0,0,0.0,0.0,a,0.0,FWD,BHA,26
226,Charalampos Kostoulas,50,0.0,0,0.0,0.0,a,0.0,FWD,BHA,26
227,Robert Lynch Sánchez,50,2.4,8,8.0,8.0,a,1.0,GKP,CHE,26
228,Filip Jörgensen,45,0.0,0,0.0,0.0,a,0.0,GKP,CHE,26
229,Mike Penders,40,0.0,0,0.0,0.0,u,0.0,GKP,CHE,26
230,Gabriel Słonina,40,0.0,0,0.0,0.0,a,0.0,GKP,CHE,26
231,Marc Cucurella Saseta,60,4.0,8,8.0,8.0,a,1.0,DEF,CHE,26
232,Reece James,55,6.4,5,5.0,5.0,a,1.15,DEF,CHE,26
233,Trevoh Chalobah,50,3.0,6,6.0,6.0,a,1.0,DEF,CHE,26
234,Levi Samuels Colwill,49,0.0,0,0.0,0.0,i,0.0,DEF,CHE,26
235,Malo Gusto,50,0.2,1,1.0,1.0,a,0.0,DEF,CHE,26
236,Benoît Badiashile Mukinayi,45,0.0,0,0.0,0.0,i,0.0,DEF,CHE,26
237,Wesley Fofana,45,0.0,0,0.0,0.0,a,0.0,DEF,CHE,26
238,Mamadou Sarr,45,0.0,0,0.0,0.0,u,0.0,DEF,CHE,26
239,Tosin Adarabioyo,45,0.0,0,0.0,0.0,a,0.0,DEF,CHE,26
240,Josh Acheampong,40,2.9,9,9.0,9.0,a,1.0,DEF,CHE,26
241,Aarón Anselmino,40,0.0,0,0.0,0.0,a,0.0,DEF,CHE,26
242,Cole Palmer,105,4.5,3,3.0,3.0,a,1.0,MID,CHE,26
243,Pedro Lomba Neto,70,6.2,3,3.0,3.0,a,1.0,MID,CHE,26
244,Enzo Fernández,65,2.2,3,3.0,3.0,a,1.15,MID,CHE,26
245,Estêvão Almeida de Oliveira Gonçalves,65,1.4,0,0.0,0.0,a,0.0,MID,CHE,26
246,Jamie Bynoe-Gittens,65,3.8,1,1.0,1.0,a,1.7,MID,CHE,26
247,Christopher Nkunku,60,0.0,0,0.0,0.0,n,0.0,MID,CHE,26
248,Moisés Caicedo Corozo,55,3.7,5,5.0,5.0,a,1.0,MID,CHE,26
249,Tyrique George,50,0.0,0,0.0,0.0,a,0.0,MID,CHE,26
250,Roméo Lavia,50,0.0,0,0.0,0.0,i,0.0,MID,CHE,26
251,Mykhailo Mudryk,50,0.0,0,0.0,0.0,s,0.0,MID,CHE,26
252,Andrey Nascimento dos Santos,45,2.2,1,1.0,1.0,a,0.0,MID,CHE,26
253,Dário Luís Essugo,45,0.0,0,0.0,0.0,a,0.0,MID,CHE,26
254,Kendry Páez Andrade,45,0.0,0,0.0,0.0,u,0.0,MID,CHE,26
255,João Pedro Junqueira de Jesus,75,1.9,2,2.0,2.0,a,1.25,FWD,CHE,26
256,Liam Delap,65,2.6,1,1.0,1.0,a,0.0,FWD,CHE,26
257,Nicolas Jackson,65,0.0,0,0.0,0.0,n,0.0,FWD,CHE,26
258,Jorrel Hato,50,0.0,0,0.0,0.0,a,0.0,DEF,CHE,26
259,Dean Henderson,50,3.2,6,6.0,6.0,a,1.0,GKP,CRY,26
260,Walter Benítez,40,0.0,0,0.0,0.0,a,0.0,GKP,CRY,26
261,Remi Matthews,40,0.0,0,0.0,0.0,a,0.0,GKP,CRY,26
262,Daniel Muñoz Mejía,55,1.6,5,5.0,5.0,a,1.0,DEF,CRY,26
263,Maxence Lacroix,50,3.1,8,8.0,8.0,a,1.0,DEF,CRY,26
264,Tyrick Mitchell,50,2.6,9,9.0,9.0,a,1.0,DEF,CRY,26
265,Borna Sosa,50,0.0,0,0.0,0.0,a,0.0,DEF,CRY,26
266,Marc Guéhi,45,2.6,6,6.0,6.0,a,1.0,DEF,CRY,26
267,Chris Richards,45,2.6,6,6.0,6.0,a,1.0,DEF,CRY,26
268,Chadi Riad Dnanou,40,0.0,0,0.0,0.0,i,0.0,DEF,CRY,26
269,Nathaniel Clyne,40,0.0,0,0.0,0.0,a,0.0,DEF,CRY,26
270,Rob Holding,40,0.0,0,0.0,0.0,u,0.0,DEF,CRY,26
271,Caleb Kporha,40,0.0,0,0.0,0.0,i,0.0,DEF,CRY,26
272,Eberechi Eze,75,3.6,3,3.0,3.0,a,1.08,MID,CRY,26
273,Ismaïla Sarr,65,2.6,3,3.0,3.0,a,1.0,MID,CRY,26
274,Cheick Doucouré,50,0.0,0,0.0,0.0,i,0.0,MID,CRY,26
275,Romain Esse,50,0.0,0,0.0,0.0,a,0.0,MID,CRY,26
276,Will Hughes,50,1.5,2,2.0,2.0,a,1.3,MID,CRY,26
277,Daichi Kamada,50,0.0,0,0.0,0.0,d,0.0,MID,CRY,26
278,Jefferson Lerma Solís,50,0.4,1,1.0,1.0,a,0.0,MID,CRY,26
279,Adam Wharton,50,3.7,3,3.0,3.0,a,1.0,MID,CRY,26
280,Asher Agbinone,45,0.0,0,0.0,0.0,a,0.0,MID,CRY,26
281,Naouirou Ahamada,45,0.0,0,0.0,0.0,a,0.0,MID,CRY,26
282,Justin Devenny,45,0.5,1,1.0,1.0,a,0.0,MID,CRY,26
283,Malcolm Ebiowei,45,0.0,0,0.0,0.0,u,0.0,MID,CRY,26
284,Jesurun Rak-Sakyi,45,0.0,0,0.0,0.0,a,0.0,MID,CRY,26
285,Matheus França de Oliveira,45,0.0,0,0.0,0.0,i,0.0,MID,CRY,26
286,David Ozoh,45,0.0,0,0.0,0.0,u,0.0,MID,CRY,26
287,Kaden Rodney,45,0.0,0,0.0,0.0,a,0.0,MID,CRY,26
288,Franco Umeh-Chibueze,45,0.0,0,0.0,0.0,a,0.0,MID,CRY,26
289,Jean-Philippe Mateta,75,4.3,1,1.0,1.0,a,1.0,FWD,CRY,26
290,Eddie Nketiah,55,0.0,0,0.0,0.0,i,0.0,FWD,CRY,26
291,Odsonne Édouard,50,0.0,0,0.0,0.0,a,0.0,FWD,CRY,26
292,Zach Marsh,45,0.0,0,0.0,0.0,a,0.0,FWD,CRY,26
293,Rio Cardines,45,0.0,0,0.0,0.0,a,0.0,MID,CRY,26
294,Kiernan Dewsbury-Hall,50,4.2,2,2.0,2.0,a,1.0,MID,EVE,26
295,Jordan Pickford,55,2.1,2,2.0,2.0,a,1.0,GKP,EVE,26
296,Mark Travers,45,0.0,0,0.0,0.0,a,0.0,GKP,EVE,26
297,Harry Tyrer,40,0.0,0,0.0,0.0,a,0.0,GKP,EVE,26
298,Jarrad Branthwaite,54,0.0,0,0.0,0.0,i,0.0,DEF,EVE,26
299,James Tarkowski,55,4.0,4,4.0,4.0,a,1.0,DEF,EVE,26
300,Vitalii Mykolenko,50,0.0,0,0.0,0.0,d,0.0,DEF,EVE,26
301,Jake O'Brien,50,1.2,2,2.0,2.0,a,1.0,DEF,EVE,26
302,Séamus Coleman,45,0.0,0,0.0,0.0,a,0.0,DEF,EVE,26
303,Michael Keane,45,2.4,2,2.0,2.0,a,1.0,DEF,EVE,26
304,Nathan Patterson,45,0.0,0,0.0,0.0,d,0.0,DEF,EVE,26
305,Roman Dixon,40,0.0,0,0.0,0.0,a,0.0,DEF,EVE,26
306,Reece Welch,40,0.0,0,0.0,0.0,a,0.0,DEF,EVE,26
307,Iliman Ndiaye,65,2.7,2,2.0,2.0,a,1.0,MID,EVE,26
308,Dwight McNeil,59,0.0,0,0.0,0.0,a,0.0,MID,EVE,26
309,Carlos Alcaraz Durán,55,3.1,1,1.0,1.0,a,1.06,MID,EVE,26
310,Idrissa Gana Gueye,55,3.0,2,2.0,2.0,a,1.0,MID,EVE,26
311,James Garner,50,2.2,2,2.0,2.0,a,1.0,MID,EVE,26
312,Tim Iroegbunam,50,1.3,2,2.0,2.0,a,1.29,MID,EVE,26
313,Harrison Armstrong,45,0.0,0,0.0,0.0,a,0.0,MID,EVE,26
314,Callum Bates,45,0.0,0,0.0,0.0,a,0.0,MID,EVE,26
315,Coby Ebere,45,0.0,0,0.0,0.0,a,0.0,MID,EVE,26
316,Isaac Heath,45,0.0,0,0.0,0.0,a,0.0,MID,EVE,26
317,Jenson Metcalfe,45,0.0,0,0.0,0.0,u,0.0,MID,EVE,26
318,Thierno Barry,60,0.3,1,1.0,1.0,a,0.0,FWD,EVE,26
