id,name,cost,ict_index,total_points,points_per_game,form,status,starts_per_90,position,team,season
43,Jhon Durán,61,31.3,29,3.2,1.0,a,0.0,FWD,AVL,25
44,Joe Gauci,40,0.0,0,0.0,0.0,a,0.0,GKP,AVL,25
45,Kortney Hause,40,0.0,0,0.0,0.0,a,0.0,DEF,AVL,25
46,Samuel Iling-Junior,54,0.0,0,0.0,0.0,u,0.0,MID,AVL,25
47,Boubacar Kamara,50,0.2,1,1.0,0.3,a,0.0,MID,AVL,25
48,Kaine Kesler-Hayden,40,0.0,0,0.0,0.0,u,0.0,DEF,AVL,25
49,Ezri Konsa Ngoyo,45,24.2,19,2.4,1.0,a,1.12,DEF,AVL,25
50,Ian Maatsen,48,13.1,8,1.0,0.7,a,0.0,DEF,AVL,25
51,Filip Marschall,40,0.0,0,0.0,0.0,u,0.0,GKP,AVL,25
52,Emiliano Martínez Romero,50,20.9,30,3.3,6.3,a,1.0,GKP,AVL,25
53,John McGinn,52,12.2,12,1.7,1.0,a,1.27,MID,AVL,25
54,Tyrone Mings,44,0.0,0,0.0,0.0,a,0.0,DEF,AVL,25
55,Kosta Nedeljković,40,2.9,3,1.0,0.0,a,0.0,DEF,AVL,25
56,Robin Olsen,45,0.0,0,0.0,0.0,a,0.0,GKP,AVL,25
57,Pau Torres,45,18.8,18,2.0,3.3,a,1.0,DEF,AVL,25
58,Jacob Ramsey,54,30.7,19,2.4,2.0,a,0.89,MID,AVL,25
59,Morgan Rogers,54,49.8,35,3.9,3.3,a,1.09,MID,AVL,25
60,Viljami Sinisalo,40,0.0,0,0.0,0.0,u,0.0,GKP,AVL,25
61,Lino da Cruz Sousa,40,0.0,0,0.0,0.0,u,0.0,DEF,AVL,25
62,Youri Tielemans,55,57.3,31,3.4,4.0,a,1.01,MID,AVL,25
63,Ollie Watkins,91,64.5,51,5.7,4.0,a,1.18,FWD,AVL,25
64,Amadou Onana,50,32.8,27,3.4,0.7,a,1.33,MID,AVL,25
65,Jaden Philogene,53,2.2,3,0.6,0.3,a,0.56,MID,AVL,25
66,Lamare Bogarde,40,4.4,2,1.0,0.0,a,1.07,DEF,AVL,25
67,Sil Swinkels,40,0.0,0,0.0,0.0,a,0.0,DEF,AVL,25
68,Oliwier Zych,40,0.0,0,0.0,0.0,a,0.0,GKP,AVL,25
69,Kadan Young,45,0.0,0,0.0,0.0,a,0.0,MID,AVL,25
70,Max Aarons,43,0.0,0,0.0,0.0,a,0.0,DEF,BOU,25
71,Tyler Adams,49,0.1,1,1.0,0.3,a,0.0,MID,BOU,25
72,Jaidon Anthony,45,0.0,0,0.0,0.0,u,0.0,MID,BOU,25
73,David Brooks,49,2.2,2,1.0,0.7,a,0.0,MID,BOU,25
74,Ryan Christie,49,29.5,20,2.2,3.3,a,1.12,MID,BOU,25
75,Lewis Cook,50,50.0,29,3.2,2.3,a,1.01,MID,BOU,25
76,Enes Ünal,54,7.9,6,1.0,1.0,a,0.74,FWD,BOU,25
77,Romain Faivre,50,0.0,0,0.0,0.0,u,0.0,MID,BOU,25
78,Hamed Traorè,45,0.0,0,0.0,0.0,u,0.0,MID,BOU,25
79,James Hill,40,0.0,0,0.0,0.0,a,0.0,DEF,BOU,25
80,Daniel Jebbison,45,1.6,2,1.0,0.0,u,0.0,FWD,BOU,25
81,Milos Kerkez,44,25.8,19,2.1,3.7,a,1.08,DEF,BOU,25
82,Justin Kluivert,53,37.4,25,2.8,4.7,a,1.15,MID,BOU,25
83,Chris Mepham,44,0.0,0,0.0,0.0,u,0.0,DEF,BOU,25
84,Dango Ouattara,50,30.2,22,2.8,2.0,a,0.87,MID,BOU,25
85,Alex Paulsen,40,0.0,0,0.0,0.0,u,0.0,GKP,BOU,25
86,Philip Billing,48,1.4,2,1.0,0.0,a,0.0,MID,BOU,25
87,Alex Scott,48,15.8,11,1.4,1.3,i,0.7,MID,BOU,25
88,Antoine Semenyo,56,62.7,34,3.8,1.7,a,1.03,MID,BOU,25
89,Marcos Senesi,48,24.1,17,2.4,4.0,a,1.02,DEF,BOU,25
90,Luis Sinisterra,50,37.2,19,2.4,0.7,d,0.44,MID,BOU,25
91,Adam Smith,45,8.2,16,1.8,1.3,a,0.84,DEF,BOU,25
92,Marcus Tavernier,55,67.7,30,3.3,2.7,a,1.04,MID,BOU,25
93,Mark Travers,44,6.6,7,3.5,1.7,a,1.0,GKP,BOU,25
94,Illia Zabarnyi,44,17.6,20,2.2,3.3,a,1.0,DEF,BOU,25
95,Kepa Arrizabalaga,45,13.8,17,3.4,2.7,d,1.0,GKP,BOU,25
96,Dean Huijsen,43,7.5,3,1.0,0.0,a,0.93,DEF,BOU,25
97,Julián Araujo Zúñiga,44,4.9,7,1.0,0.3,a,1.3,DEF,BOU,25
98,Will Dennis,40,0.0,0,0.0,0.0,a,0.0,GKP,BOU,25
99,Francisco Evanilson de Lima Barbosa,59,32.2,30,3.8,5.0,a,1.17,FWD,BOU,25
100,Kristoffer Ajer,45,15.9,7,0.9,0.0,d,1.13,DEF,BRE,25
101,Ethan Brierley,45,0.0,0,0.0,0.0,a,0.0,MID,BRE,25
102,Nathan Collins,45,47.3,27,3.0,4.0,a,1.0,DEF,BRE,25
103,Mikkel Damsgaard,50,53.0,29,3.2,5.7,a,1.0,MID,BRE,25
104,Josh Dasilva,48,0.0,0,0.0,0.0,i,0.0,MID,BRE,25
105,Mark Flekken,45,36.4,24,2.7,2.3,a,1.0,GKP,BRE,25
106,Rico Henry,43,0.0,0,0.0,0.0,d,0.0,DEF,BRE,25
107,Aaron Hickey,44,0.0,0,0.0,0.0,i,0.0,DEF,BRE,25
108,Vitaly Janelt,49,26.9,24,2.7,3.7,a,1.12,MID,BRE,25
109,Mathias Jensen,53,14.7,10,2.5,0.3,a,1.08,MID,BRE,25
110,Kim Ji-soo,39,0.0,0,0.0,0.0,a,0.0,DEF,BRE,25
111,Yunus Emre Konak,45,0.4,3,1.0,0.3,a,0.0,MID,BRE,25
112,Keane Lewis-Potter,50,33.1,24,2.7,4.0,a,1.05,MID,BRE,25
113,Bryan Mbeumo,77,90.0,68,7.6,8.3,a,1.0,MID,BRE,25
114,Ben Mee,43,0.0,1,1.0,0.0,a,0.0,DEF,BRE,25
115,Christian Nørgaard,48,27.4,17,2.4,3.3,a,1.04,MID,BRE,25
116,Frank Onyeka,49,0.0,2,1.0,0.0,u,0.0,MID,BRE,25
117,Myles Peart-Harris,45,0.0,0,0.0,0.0,u,0.0,MID,BRE,25
118,Ethan Pinnock,45,48.4,21,2.3,5.0,a,1.0,DEF,BRE,25
119,Mads Roerslev Rasmussen,44,15.6,12,1.5,2.0,a,0.76,DEF,BRE,25
120,Kevin Schade,52,19.9,17,1.9,1.7,a,0.98,MID,BRE,25
121,Igor Thiago Nascimento Rodrigues,59,0.0,0,0.0,0.0,i,0.0,FWD,BRE,25
122,Ivan Toney,73,0.0,0,0.0,0.0,u,0.0,FWD,BRE,25
123,Hákon Valdimarsson,40,0.0,0,0.0,0.0,a,0.0,GKP,BRE,25
124,Yoane Wissa,60,44.0,39,6.5,3.7,a,1.11,FWD,BRE,25
125,Yehor Yarmoliuk,44,6.2,5,1.0,0.7,a,0.71,MID,BRE,25
126,Mathias Jorgensen,45,0.0,0,0.0,0.0,u,0.0,DEF,BRE,25
127,Fábio Freitas Gouveia Carvalho,48,19.6,20,2.2,2.7,a,0.68,MID,BRE,25
128,Sepp van den Berg,40,22.8,8,1.1,1.0,a,0.98,DEF,BRE,25
129,Ryan Trevitt,45,0.3,1,1.0,0.0,a,0.0,MID,BRE,25
130,Gustavo Nunes Fernandes Gomes,49,0.0,0,0.0,0.0,i,0.0,MID,BRE,25
131,Jayden Meghoma,40,0.0,0,0.0,0.0,a,0.0,DEF,BRE,25
132,Tony Yogane,45,0.0,0,0.0,0.0,a,0.0,MID,BRE,25
133,Simon Adingra,54,14.0,14,2.8,0.0,a,0.67,MID,BHA,25
134,Benicio Baker-Boaitey,45,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
135,Carlos Baleba,50,31.8,27,3.4,2.7,a,1.11,MID,BHA,25
136,Valentín Barco,40,0.0,0,0.0,0.0,u,0.0,DEF,BHA,25
137,Amario Cozier-Duberry,45,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
138,Mahmoud Dahoud,49,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
139,Lewis Dunk,45,21.2,22,2.8,2.3,d,1.02,DEF,BHA,25
140,Julio Enciso,54,11.2,7,1.0,1.0,a,0.0,MID,BHA,25
141,Pervis Estupiñán,50,23.6,3,0.5,0.7,a,0.79,DEF,BHA,25
142,Evan Ferguson,55,6.5,11,2.2,2.7,a,0.92,FWD,BHA,25
143,Billy Gilmour,50,2.5,3,1.5,0.0,u,0.93,MID,BHA,25
144,Pascal Groß,65,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
145,Jack Hinshelwood,50,26.7,25,3.1,1.3,a,1.03,MID,BHA,25
146,Ibrahim Osman,50,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
147,Igor Julio dos Santos de Paulo,44,6.8,7,1.8,2.0,a,0.61,DEF,BHA,25
148,João Pedro Junqueira de Jesus,54,24.6,19,4.8,0.0,a,0.96,FWD,BHA,25
149,Kacper Kozłowski,45,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
150,Tariq Lamptey,44,3.3,3,3.0,1.0,a,0.0,DEF,BHA,25
151,Solly March,65,0.0,0,0.0,0.0,d,0.0,MID,BHA,25
152,Adrian Mazilu,45,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
153,James Milner,50,10.7,5,1.7,0.0,i,1.6,MID,BHA,25
154,Yankuba Minteh,53,32.6,21,3.0,2.3,d,1.11,MID,BHA,25
155,Mitoma Kaoru,65,61.9,34,3.8,2.7,a,0.97,MID,BHA,25
156,Jakub Moder,44,0.0,0,0.0,0.0,a,0.0,MID,BHA,25
157,Mark O’Mahony,45,0.0,0,0.0,0.0,u,0.0,FWD,BHA,25
158,Odeluga Offiah,40,0.0,0,0.0,0.0,u,0.0,DEF,BHA,25
159,Cameron Peupion,45,0.0,0,0.0,0.0,a,0.0,MID,BHA,25
160,Jeremy Sarmiento Morante,49,0.1,1,1.0,0.0,u,0.0,MID,BHA,25
161,Jason Steele,43,4.1,9,4.5,0.0,a,1.0,GKP,BHA,25
162,Deniz Undav,55,0.0,0,0.0,0.0,u,0.0,FWD,BHA,25
163,Jan Paul van Hecke,45,20.2,21,3.0,0.7,a,0.98,DEF,BHA,25
164,Joël Veltman,45,18.2,29,3.6,3.0,a,1.03,DEF,BHA,25
165,Bart Verbruggen,45,20.3,22,3.1,4.0,a,1.0,GKP,BHA,25
166,Adam Webster,43,2.4,1,0.3,0.3,i,2.31,DEF,BHA,25
167,Danny Welbeck,59,69.5,57,6.3,8.0,a,1.08,FWD,BHA,25
168,Mats Wieffer,48,11.9,11,1.8,1.0,a,0.82,MID,BHA,25
169,Brajan Gruda,54,0.8,2,1.0,0.7,a,0.0,MID,BHA,25
170,Yasin Ayari,50,24.9,12,1.7,1.3,a,0.73,MID,BHA,25
171,Andrew Moran,50,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
172,Carl Rushworth,40,0.0,0,0.0,0.0,u,0.0,GKP,BHA,25
173,Georginio Rutter,55,37.0,36,4.5,7.3,a,1.21,MID,BHA,25
174,Ferdi Kadioglu,45,14.0,13,2.6,4.0,d,1.2,DEF,BHA,25
175,Matt O'Riley,55,0.0,0,0.0,0.0,d,0.0,MID,BHA,25
176,Imari Samuels,40,0.0,0,0.0,0.0,a,0.0,DEF,BHA,25
177,Killian Cahill,40,0.0,0,0.0,0.0,a,0.0,GKP,BHA,25
178,Andrey Nascimento dos Santos,45,0.0,0,0.0,0.0,u,0.0,MID,CHE,25
179,Ângelo Gabriel Borges Damaceno,45,0.0,0,0.0,0.0,u,0.0,MID,CHE,25
180,Benoît Badiashile,43,0.9,1,1.0,0.3,a,0.0,DEF,CHE,25
181,Lucas Bergström,40,0.0,0,0.0,0.0,a,0.0,GKP,CHE,25
182,Marcus Bettinelli,40,0.0,0,0.0,0.0,a,0.0,GKP,CHE,25
183,Moisés Caicedo Corozo,49,35.0,24,2.7,2.7,a,1.02,MID,CHE,25
184,Cesare Casadei,45,0.0,0,0.0,0.0,a,0.0,MID,CHE,25
185,Ben Chilwell,47,0.0,0,0.0,0.0,a,0.0,DEF,CHE,25
186,Carney Chukwuemeka,48,0.0,0,0.0,0.0,a,0.0,MID,CHE,25
187,Levi Colwill,46,24.1,21,2.3,1.3,a,1.0,DEF,CHE,25
188,Marc Cucurella Saseta,50,14.6,16,2.0,0.7,a,1.05,DEF,CHE,25
189,David Datro Fofana,54,0.0,0,0.0,0.0,u,0.0,FWD,CHE,25
190,Deivid Washington de Souza Eugênio,50,0.0,0,0.0,0.0,a,0.0,FWD,CHE,25
191,Kiernan Dewsbury-Hall,56,2.0,3,1.0,0.0,a,0.0,MID,CHE,25
192,Axel Disasi,43,1.5,7,3.5,0.0,a,0.96,DEF,CHE,25
193,Enzo Fernández,48,30.3,14,1.8,1.3,a,0.95,MID,CHE,25
194,Conor Gallagher,59,0.0,0,0.0,0.0,u,0.0,MID,CHE,25
195,Alfie Gilchrist,40,0.0,0,0.0,0.0,u,0.0,DEF,CHE,25
196,Malo Gusto,49,20.2,9,1.3,1.7,a,1.05,DEF,CHE,25
197,Reece James,49,4.3,2,1.0,0.7,a,1.27,DEF,CHE,25
198,Omari Kellyman,44,0.0,0,0.0,0.0,i,0.0,MID,CHE,25
199,Roméo Lavia,45,8.8,8,2.0,1.7,a,1.36,MID,CHE,25
200,Romelu Lukaku Bolingoli,63,0.0,0,0.0,0.0,u,0.0,FWD,CHE,25
201,Malang Sarr,45,0.0,0,0.0,0.0,u,0.0,DEF,CHE,25
202,Noni Madueke,65,65.7,46,5.8,4.3,a,1.17,MID,CHE,25
203,Marc Guiu Paz,48,0.0,1,1.0,0.0,a,0.0,FWD,CHE,25
204,Mykhailo Mudryk,62,6.8,5,1.0,0.7,a,0.87,MID,CHE,25
205,Nicolas Jackson,79,74.0,57,6.3,5.7,a,1.18,FWD,CHE,25
206,Christopher Nkunku,60,22.4,14,1.6,0.7,a,0.6,MID,CHE,25
207,Cole Palmer,110,98.8,79,8.8,6.0,a,1.05,MID,CHE,25
208,Đorđe Petrović,44,0.0,0,0.0,0.0,u,0.0,GKP,CHE,25
209,Renato Palma Veiga,45,5.8,5,1.0,0.0,a,0.55,MID,CHE,25
210,Robert Sánchez,47,28.5,39,4.3,2.3,a,1.0,GKP,CHE,25
211,Tosin Adarabioyo,43,5.1,7,1.8,0.0,a,1.05,DEF,CHE,25
212,Wesley Fofana,45,20.2,12,1.5,0.7,a,1.05,DEF,CHE,25
213,Jadon Sancho,63,23.3,19,3.8,1.0,n,1.18,MID,CHE,25
214,Pedro Lomba Neto,62,33.2,14,1.6,2.0,a,0.72,MID,CHE,25
215,Caleb Wiley,40,0.0,0,0.0,0.0,u,0.0,DEF,CHE,25
216,Filip Jørgensen,43,0.0,0,0.0,0.0,a,0.0,GKP,CHE,25
217,João Félix Sequeira,61,12.1,9,1.8,0.3,a,0.0,MID,CHE,25
218,Eddie Nketiah,59,23.2,10,1.7,1.3,a,1.11,FWD,CRY,25
219,Trevoh Chalobah,44,11.8,12,4.0,4.0,a,1.01,DEF,CRY,25
220,Naouirou Ahamada,45,0.0,0,0.0,0.0,u,0.0,MID,CRY,25
221,Cheick Doucouré,49,2.9,6,2.0,0.0,d,0.99,MID,CRY,25
222,Chris Richards,44,6.7,9,2.2,0.0,i,1.05,DEF,CRY,25
223,Chadi Riad Dnanou,43,2.0,1,1.0,0.0,i,1.0,DEF,CRY,25
224,Nathaniel Clyne,44,3.7,9,3.0,2.0,a,0.8,DEF,CRY,25
225,Malcolm Ebiowei,45,0.0,0,0.0,0.0,u,0.0,MID,CRY,25
226,Eberechi Eze,67,67.6,31,3.4,3.3,d,1.0,MID,CRY,25
227,Marc Guéhi,44,36.4,29,3.2,3.3,a,1.0,DEF,CRY,25
228,Dean Henderson,44,23.3,32,3.6,4.7,a,1.0,GKP,CRY,25
229,Rob Holding,43,0.0,0,0.0,0.0,a,0.0,DEF,CRY,25
230,Will Hughes,49,20.4,8,1.0,1.3,a,0.72,MID,CRY,25
231,Daichi Kamada,51,23.3,13,1.4,1.0,a,1.0,MID,CRY,25
232,Jefferson Lerma Solís,48,13.0,9,1.3,1.0,d,1.09,MID,CRY,25
233,Jean-Philippe Mateta,73,33.2,31,3.4,3.3,a,1.1,FWD,CRY,25
234,Matheus França de Oliveira,44,0.0,0,0.0,0.0,i,0.0,MID,CRY,25
235,Remi Matthews,40,0.0,0,0.0,0.0,a,0.0,GKP,CRY,25
236,Tyrick Mitchell,49,36.2,24,2.7,3.0,a,1.07,DEF,CRY,25
237,Daniel Muñoz,48,36.5,21,2.3,2.3,a,1.12,DEF,CRY,25
238,David Ozoh,45,0.0,0,0.0,0.0,u,0.0,MID,CRY,25
239,Jesurun Rak-Sakyi,45,0.0,0,0.0,0.0,u,0.0,MID,CRY,25
240,Jeffrey Schlupp,47,5.7,6,1.0,0.3,a,0.0,MID,CRY,25
241,Joel Ward,43,0.0,0,0.0,0.0,a,0.0,DEF,CRY,25
242,Adam Wharton,48,29.7,15,1.9,1.3,a,1.16,MID,CRY,25
243,Matt Turner,40,0.0,0,0.0,0.0,a,0.0,GKP,CRY,25
244,Ismaïla Sarr,57,25.0,14,1.6,1.7,a,0.6,MID,CRY,25
245,Franco Umeh-Chibueze,45,0.0,0,0.0,0.0,a,0.0,MID,CRY,25
246,Justin Devenny,45,0.0,0,0.0,0.0,a,0.0,MID,CRY,25
247,Asher Agbinone,45,1.1,1,1.0,0.3,a,0.0,MID,CRY,25
248,Kaden Rodney,45,0.0,0,0.0,0.0,a,0.0,MID,CRY,25
249,Maxence Lacroix,45,17.9,19,3.2,3.0,a,1.0,DEF,CRY,25
250,Caleb Kporha,40,0.0,0,0.0,0.0,a,0.0,DEF,CRY,25
251,Armando Broja,54,0.0,0,0.0,0.0,i,0.0,FWD,EVE,25
252,Abdoulaye Doucouré,52,19.5,16,2.0,2.7,d,1.12,MID,EVE,25
253,Norberto Bercique Gomes Betuncal,50,9.4,11,2.2,2.3,a,0.0,FWD,EVE,25
254,Jarrad Branthwaite,48,2.3,3,1.5,0.3,a,0.96,DEF,EVE,25
255,Dominic Calvert-Lewin,60,45.0,31,3.4,2.0,a,1.06,FWD,EVE,25
256,Séamus Coleman,43,3.9,1,1.0,0.0,a,1.0,DEF,EVE,25
257,Idrissa Gueye,49,12.0,15,1.9,2.0,a,0.98,MID,EVE,25
258,James Garner,50,7.9,7,1.8,1.0,i,0.72,MID,EVE,25
259,Jack Harrison,53,28.3,20,2.2,2.7,a,1.07,MID,EVE,25
260,Mason Holgate,40,0.0,1,1.0,0.0,u,0.0,DEF,EVE,25
261,Tim Iroegbunam,45,10.4,8,1.3,0.3,i,0.94,MID,EVE,25
262,João Neves Virgínia,40,0.0,0,0.0,0.0,a,0.0,GKP,EVE,25
263,Michael Keane,42,29.7,31,3.9,7.3,a,1.0,DEF,EVE,25
264,Neal Maupay,49,0.0,0,0.0,0.0,u,0.0,FWD,EVE,25
265,Dwight McNeil,58,79.8,49,5.4,3.3,d,1.02,MID,EVE,25
266,Vitalii Mykolenko,43,16.9,14,2.0,3.0,a,1.12,DEF,EVE,25
267,Iliman Ndiaye,54,38.0,29,3.2,4.3,a,0.97,FWD,EVE,25
268,Nathan Patterson,44,0.0,0,0.0,0.0,a,0.0,DEF,EVE,25
269,Jordan Pickford,48,22.2,33,3.7,7.7,a,1.0,GKP,EVE,25
270,James Tarkowski,48,32.1,21,2.3,5.0,a,1.0,DEF,EVE,25
271,Youssef Ramalho Chermiti,49,0.0,0,0.0,0.0,i,0.0,FWD,EVE,25
272,Ashley Young,45,27.3,27,3.9,6.0,a,1.04,DEF,EVE,25
273,Jesper Lindstrøm,51,13.9,7,1.4,0.3,a,1.07,MID,EVE,25
274,Jake O'Brien,47,0.4,0,0.0,0.0,a,0.0,DEF,EVE,25
275,Harrison Armstrong,45,0.2,1,1.0,0.0,a,0.0,MID,EVE,25
276,Jenson Metcalfe,45,0.0,0,0.0,0.0,u,0.0,MID,EVE,25
277,Asmir Begovic,40,0.0,0,0.0,0.0,a,0.0,GKP,EVE,25
278,Roman Dixon,40,1.6,0,0.0,0.0,a,1.0,DEF,EVE,25
279,Orel Mangala,50,7.3,8,1.3,1.0,a,0.99,MID,EVE,25
280,Reiss Nelson,50,21.3,15,2.1,2.0,a,0.0,MID,FUL,25
281,Emile Smith Rowe,57,37.6,41,4.6,2.7,a,1.15,MID,FUL,25
282,Joachim Andersen,43,18.8,11,1.8,-0.3,a,1.05,DEF,FUL,25
283,Adama Traoré,51,54.9,33,3.7,2.3,a,1.17,MID,FUL,25
284,Andreas Hoelgebaum Pereira,53,60.0,26,2.9,3.7,d,1.18,MID,FUL,25
285,Calvin Bassey,45,17.4,17,1.9,0.7,a,1.0,DEF,FUL,25
286,Steven Benda,40,0.0,0,0.0,0.0,a,0.0,GKP,FUL,25
287,Tom Cairney,48,8.1,4,0.7,0.7,a,0.0,MID,FUL,25
288,Timothy Castagne,42,1.0,1,1.0,0.3,i,0.0,DEF,FUL,25
289,Issa Diop,44,13.7,8,1.1,0.0,a,0.92,DEF,FUL,25
290,Luke Harris,45,0.0,0,0.0,0.0,u,0.0,MID,FUL,25
291,Alex Iwobi,55,58.8,40,4.4,5.0,a,1.06,MID,FUL,25
292,Bernd Leno,50,26.1,28,3.1,3.3,a,1.0,GKP,FUL,25
293,Saša Lukić,49,12.9,11,1.6,0.7,i,1.15,MID,FUL,25
294,Kevin Mbabu,40,0.0,0,0.0,0.0,u,0.0,DEF,FUL,25
295,Rodrigo Muniz Carvalho,57,28.3,19,2.4,2.3,a,0.94,FWD,FUL,25
296,Raúl Jiménez,57,58.8,41,4.6,4.7,a,1.05,FWD,FUL,25
297,Tim Ream,45,0.0,0,0.0,0.0,u,0.0,DEF,FUL,25
298,Harrison Reed,48,3.5,5,0.7,0.3,a,0.0,MID,FUL,25
299,Antonee Robinson,47,37.9,28,3.1,1.3,a,1.0,DEF,FUL,25
300,Jay Stansfield,50,0.0,1,1.0,0.0,u,0.0,FWD,FUL,25
301,Kenny Tete,45,27.8,18,2.0,1.3,a,1.02,DEF,FUL,25
302,Carlos Vinícius Alves Morais,50,0.0,0,0.0,0.0,a,0.0,FWD,FUL,25
303,Harry Wilson,52,2.0,4,0.8,0.7,a,0.0,MID,FUL,25
304,Ryan Sessegnon,43,0.0,0,0.0,0.0,a,0.0,DEF,FUL,25
305,Jorge Cuenca Barreno,44,0.4,1,1.0,0.3,a,0.0,DEF,FUL,25
306,Josh King,45,0.0,0,0.0,0.0,a,0.0,MID,FUL,25
307,Martial Godo,45,0.0,0,0.0,0.0,a,0.0,MID,FUL,25
308,Sander Berge,50,13.0,10,1.4,2.0,a,0.79,MID,FUL,25
309,Ali Al-Hamadi,48,2.0,1,0.3,0.0,a,0.0,FWD,IPS,25
310,Elkan Baggott,40,0.0,0,0.0,0.0,u,0.0,DEF,IPS,25
311,Nathan Broadhead,49,0.0,0,0.0,0.0,a,0.0,MID,IPS,25
312,Cameron Burgess,39,10.6,1,0.5,0.3,a,1.0,DEF,IPS,25
313,Wes Burns,49,10.5,9,1.3,1.7,a,1.13,MID,IPS,25
314,Conor Chaplin,52,11.7,13,1.6,2.3,a,0.92,MID,IPS,25
315,Harry Clarke,40,0.5,-4,-2.0,-1.3,s,0.95,DEF,IPS,25
316,Leif Davis,45,50.7,21,2.3,1.0,a,1.0,DEF,IPS,25
317,Liam Delap,57,43.2,38,4.2,4.3,a,1.14,FWD,IPS,25
318,George Edmundson,40,0.0,1,1.0,0.0,u,0.0,DEF,IPS,25
319,Jacob Greaves,41,21.5,11,1.6,0.0,i,1.0,DEF,IPS,25
