id,name,cost,ict_index,total_points,points_per_game,form,status,starts_per_90,position,team,season
28,Maldini Kacurri,40,0.0,0,0.0,0.0,a,0.0,DEF,ARS,25
29,Ayden Heaven,40,0.0,0,0.0,0.0,a,0.0,DEF,ARS,25
30,Ismeal Kabia,45,0.0,0,0.0,0.0,a,0.0,MID,ARS,25
31,Josh Nichols,40,0.0,0,0.0,0.0,a,0.0,DEF,ARS,25
32,Nathan Butler-Oyedeji,45,0.0,0,0.0,0.0,a,0.0,FWD,ARS,25
33,Leon Bailey,63,26.5,21,2.1,2.3,a,1.26,MID,AVL,25
34,Ross Barkley,52,24.8,15,1.9,1.7,d,0.33,MID,AVL,25
35,Enzo Barrenechea,49,0.0,0,0.0,0.0,u,0.0,MID,AVL,25
36,Emiliano Buendía Stati,52,1.3,4,1.0,0.0,a,0.0,MID,AVL,25
37,Matty Cash,44,9.9,13,2.2,0.7,d,1.27,DEF,AVL,25
38,Leander Dendoncker,45,0.0,0,0.0,0.0,u,0.0,MID,AVL,25
39,Moussa Diaby,65,0.0,0,0.0,0.0,u,0.0,MID,AVL,25
40,Diego Carlos Santos Silva,45,10.8,12,2.0,0.3,a,0.77,DEF,AVL,25
41,Lucas Digne,47,47.8,37,3.4,3.0,a,1.18,DEF,AVL,25
42,Lewis Dobbin,50,0.0,0,0.0,0.0,u,0.0,MID,AVL,25
43,Jhon Durán,60,31.8,31,2.8,1.0,a,0.0,FWD,AVL,25
44,Joe Gauci,40,0.0,0,0.0,0.0,a,0.0,GKP,AVL,25
45,Kortney Hause,40,0.0,0,0.0,0.0,a,0.0,DEF,AVL,25
46,Samuel Iling-Junior,54,0.0,0,0.0,0.0,u,0.0,MID,AVL,25
47,Boubacar Kamara,50,0.9,2,0.7,0.7,d,0.0,MID,AVL,25
48,Kaine Kesler-Hayden,40,0.0,0,0.0,0.0,u,0.0,DEF,AVL,25
49,Ezri Konsa Ngoyo,44,28.2,20,2.0,1.0,d,1.1,DEF,AVL,25
50,Ian Maatsen,47,15.1,9,1.0,0.7,d,0.0,DEF,AVL,25
51,Filip Marschall,40,0.0,0,0.0,0.0,u,0.0,GKP,AVL,25
52,Emiliano Martínez Romero,50,24.5,32,2.9,1.3,a,1.0,GKP,AVL,25
53,John McGinn,52,17.7,15,1.7,1.7,a,1.14,MID,AVL,25
54,Tyrone Mings,44,0.0,0,0.0,0.0,a,0.0,DEF,AVL,25
55,Kosta Nedeljković,40,2.9,3,1.0,0.0,a,0.0,DEF,AVL,25
56,Robin Olsen,45,0.0,0,0.0,0.0,a,0.0,GKP,AVL,25
57,Pau Torres,45,22.4,19,1.7,1.0,d,1.0,DEF,AVL,25
58,Jacob Ramsey,54,33.7,22,2.2,1.3,d,1.0,MID,AVL,25
59,Morgan Rogers,54,63.3,45,4.1,3.7,a,1.1,MID,AVL,25
60,Viljami Sinisalo,40,0.0,0,0.0,0.0,u,0.0,GKP,AVL,25
61,Lino da Cruz Sousa,40,0.0,0,0.0,0.0,u,0.0,DEF,AVL,25
62,Youri Tielemans,55,69.0,34,3.1,1.3,a,1.02,MID,AVL,25
63,Ollie Watkins,90,66.8,55,5.0,2.0,a,1.18,FWD,AVL,25
64,Amadou Onana,49,41.7,31,3.1,1.3,d,1.28,MID,AVL,25
65,Jaden Philogene,53,3.1,5,0.7,0.7,a,0.46,MID,AVL,25
66,Lamare Bogarde,40,4.4,2,1.0,0.0,a,1.07,DEF,AVL,25
67,Sil Swinkels,40,0.0,0,0.0,0.0,a,0.0,DEF,AVL,25
68,Oliwier Zych,40,0.0,0,0.0,0.0,a,0.0,GKP,AVL,25
69,Kadan Young,45,0.0,0,0.0,0.0,a,0.0,MID,AVL,25
70,Max Aarons,43,0.0,0,0.0,0.0,a,0.0,DEF,BOU,25
71,Tyler Adams,49,5.8,3,1.0,1.0,a,0.91,MID,BOU,25
72,Jaidon Anthony,45,0.0,0,0.0,0.0,u,0.0,MID,BOU,25
73,David Brooks,49,3.2,4,1.0,1.0,a,0.0,MID,BOU,25
74,Ryan Christie,49,36.6,23,2.1,1.7,s,1.16,MID,BOU,25
75,Lewis Cook,50,56.8,36,3.3,3.0,a,1.01,MID,BOU,25
76,Enes Ünal,54,9.1,8,1.0,1.0,a,0.61,FWD,BOU,25
77,Romain Faivre,50,0.0,0,0.0,0.0,u,0.0,MID,BOU,25
78,Hamed Traorè,45,0.0,0,0.0,0.0,u,0.0,MID,BOU,25
79,James Hill,40,0.0,0,0.0,0.0,a,0.0,DEF,BOU,25
80,Daniel Jebbison,45,1.6,2,1.0,0.0,u,0.0,FWD,BOU,25
81,Milos Kerkez,44,38.5,30,2.7,4.3,d,1.07,DEF,BOU,25
82,Justin Kluivert,53,52.7,35,3.2,4.0,a,1.16,MID,BOU,25
83,Chris Mepham,44,0.0,0,0.0,0.0,u,0.0,DEF,BOU,25
84,Dango Ouattara,50,30.2,22,2.8,0.7,d,0.87,MID,BOU,25
85,Alex Paulsen,40,0.0,0,0.0,0.0,u,0.0,GKP,BOU,25
86,Philip Billing,48,1.4,2,1.0,0.0,a,0.0,MID,BOU,25
87,Alex Scott,48,15.8,11,1.4,0.0,i,0.7,MID,BOU,25
88,Antoine Semenyo,57,82.9,46,4.2,4.3,d,1.02,MID,BOU,25
89,Marcos Senesi,48,29.3,19,2.1,1.3,a,1.05,DEF,BOU,25
90,Luis Sinisterra,50,37.2,19,2.4,0.0,i,0.44,MID,BOU,25
91,Adam Smith,45,12.9,18,1.6,1.0,a,0.89,DEF,BOU,25
92,Marcus Tavernier,55,73.5,33,3.0,2.0,a,1.01,MID,BOU,25
93,Mark Travers,44,9.4,10,3.3,2.7,a,1.0,GKP,BOU,25
94,Illia Zabarnyi,44,21.5,22,2.0,1.3,a,1.0,DEF,BOU,25
95,Kepa Arrizabalaga,45,16.9,19,3.2,0.7,a,1.0,GKP,BOU,25
96,Dean Huijsen,43,11.2,5,1.0,0.7,a,0.83,DEF,BOU,25
97,Julián Araujo Zúñiga,44,5.1,8,1.0,0.3,i,1.28,DEF,BOU,25
98,Will Dennis,40,0.0,0,0.0,0.0,a,0.0,GKP,BOU,25
99,Francisco Evanilson de Lima Barbosa,59,48.7,45,4.5,7.7,a,1.15,FWD,BOU,25
100,Kristoffer Ajer,44,15.9,7,0.9,0.0,d,1.13,DEF,BRE,25
101,Ethan Brierley,45,0.0,0,0.0,0.0,a,0.0,MID,BRE,25
102,Nathan Collins,45,56.6,29,2.6,1.0,a,1.0,DEF,BRE,25
103,Mikkel Damsgaard,50,64.2,40,3.6,4.3,a,1.03,MID,BRE,25
104,Josh Dasilva,48,0.0,0,0.0,0.0,i,0.0,MID,BRE,25
105,Mark Flekken,45,44.3,29,2.6,2.0,a,1.0,GKP,BRE,25
106,Rico Henry,43,0.0,0,0.0,0.0,d,0.0,DEF,BRE,25
107,Aaron Hickey,43,0.0,0,0.0,0.0,i,0.0,DEF,BRE,25
108,Vitaly Janelt,49,41.8,38,3.5,6.3,a,1.1,MID,BRE,25
109,Mathias Jensen,53,16.8,13,2.2,1.3,a,1.04,MID,BRE,25
110,Kim Ji-soo,39,0.0,0,0.0,0.0,a,0.0,DEF,BRE,25
111,Yunus Emre Konak,45,0.4,4,1.0,0.3,a,0.0,MID,BRE,25
112,Keane Lewis-Potter,50,41.9,29,2.6,3.3,a,1.06,MID,BRE,25
113,Bryan Mbeumo,79,94.5,76,6.9,7.7,d,1.01,MID,BRE,25
114,Ben Mee,42,0.8,1,0.5,0.0,a,0.0,DEF,BRE,25
115,Christian Nørgaard,48,35.7,24,2.7,3.0,a,1.05,MID,BRE,25
116,Frank Onyeka,49,0.0,2,1.0,0.0,u,0.0,MID,BRE,25
117,Myles Peart-Harris,45,0.0,0,0.0,0.0,u,0.0,MID,BRE,25
118,Ethan Pinnock,45,56.1,23,2.1,1.0,d,1.0,DEF,BRE,25
119,Mads Roerslev Rasmussen,44,18.8,12,1.3,1.3,a,0.81,DEF,BRE,25
120,Kevin Schade,51,21.6,18,1.6,0.7,a,0.93,MID,BRE,25
121,Igor Thiago Nascimento Rodrigues,59,0.0,0,0.0,0.0,d,0.0,FWD,BRE,25
122,Ivan Toney,73,0.0,0,0.0,0.0,u,0.0,FWD,BRE,25
123,Hákon Valdimarsson,40,0.0,0,0.0,0.0,a,0.0,GKP,BRE,25
124,Yoane Wissa,61,56.2,54,6.8,8.3,d,1.12,FWD,BRE,25
125,Yehor Yarmoliuk,44,8.3,7,1.0,0.7,a,0.65,MID,BRE,25
126,Mathias Jorgensen,45,0.0,0,0.0,0.0,u,0.0,DEF,BRE,25
127,Fábio Freitas Gouveia Carvalho,48,21.9,21,1.9,0.7,a,0.64,MID,BRE,25
128,Sepp van den Berg,41,26.9,10,1.1,1.0,a,0.98,DEF,BRE,25
129,Ryan Trevitt,45,0.3,1,1.0,0.0,a,0.0,MID,BRE,25
130,Gustavo Nunes Fernandes Gomes,49,0.0,0,0.0,0.0,d,0.0,MID,BRE,25
131,Jayden Meghoma,40,0.0,0,0.0,0.0,a,0.0,DEF,BRE,25
132,Tony Yogane,45,0.0,0,0.0,0.0,a,0.0,MID,BRE,25
133,Paris Maghoma,45,0.0,0,0.0,0.0,a,0.0,MID,BRE,25
134,Simon Adingra,53,15.0,17,2.4,1.0,a,0.9,MID,BHA,25
135,Benicio Baker-Boaitey,45,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
136,Carlos Baleba,50,34.0,28,3.1,1.3,a,1.02,MID,BHA,25
137,Valentín Barco,40,0.0,0,0.0,0.0,u,0.0,DEF,BHA,25
138,Amario Cozier-Duberry,45,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
139,Mahmoud Dahoud,49,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
140,Lewis Dunk,44,21.2,22,2.8,0.0,d,1.02,DEF,BHA,25
141,Julio Enciso,54,11.2,7,1.0,0.3,a,0.0,MID,BHA,25
142,Pervis Estupiñán,50,31.0,6,0.8,1.0,a,0.86,DEF,BHA,25
143,Evan Ferguson,55,6.5,12,2.0,2.7,a,0.9,FWD,BHA,25
144,Billy Gilmour,50,2.5,3,1.5,0.0,u,0.93,MID,BHA,25
145,Pascal Groß,65,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
146,Jack Hinshelwood,50,30.6,28,2.8,1.0,d,1.07,MID,BHA,25
147,Ibrahim Osman,50,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
148,Igor Julio dos Santos de Paulo,44,10.1,9,1.5,0.7,a,0.76,DEF,BHA,25
149,João Pedro Junqueira de Jesus,55,33.7,30,6.0,3.7,a,0.89,FWD,BHA,25
150,Kacper Kozłowski,45,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
151,Tariq Lamptey,44,3.3,3,3.0,1.0,d,0.0,DEF,BHA,25
152,Solly March,65,0.0,0,0.0,0.0,d,0.0,MID,BHA,25
153,Adrian Mazilu,45,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
154,James Milner,50,10.7,5,1.7,0.0,i,1.6,MID,BHA,25
155,Yankuba Minteh,52,32.6,21,3.0,0.0,a,1.11,MID,BHA,25
156,Mitoma Kaoru,64,73.3,38,3.5,2.0,a,0.98,MID,BHA,25
157,Jakub Moder,44,1.6,2,1.0,0.7,a,0.0,MID,BHA,25
158,Mark O’Mahony,45,0.0,0,0.0,0.0,u,0.0,FWD,BHA,25
159,Odeluga Offiah,40,0.0,0,0.0,0.0,u,0.0,DEF,BHA,25
160,Cameron Peupion,45,0.0,0,0.0,0.0,a,0.0,MID,BHA,25
161,Jeremy Sarmiento Morante,49,0.1,1,1.0,0.0,u,0.0,MID,BHA,25
162,Jason Steele,43,4.1,9,4.5,0.0,a,1.0,GKP,BHA,25
163,Deniz Undav,55,0.0,0,0.0,0.0,u,0.0,FWD,BHA,25
164,Jan Paul van Hecke,45,26.9,23,2.6,1.0,a,0.99,DEF,BHA,25
165,Joël Veltman,45,21.9,32,3.2,1.3,a,1.04,DEF,BHA,25
166,Bart Verbruggen,45,30.1,28,3.1,2.7,a,1.0,GKP,BHA,25
167,Adam Webster,43,2.4,1,0.3,0.0,d,2.31,DEF,BHA,25
168,Danny Welbeck,60,77.0,64,5.8,4.7,a,1.07,FWD,BHA,25
169,Mats Wieffer,48,14.2,12,1.7,0.7,a,0.77,MID,BHA,25
170,Brajan Gruda,54,4.7,4,1.0,1.0,a,0.0,MID,BHA,25
171,Yasin Ayari,50,31.5,14,1.6,1.3,d,0.92,MID,BHA,25
172,Andrew Moran,50,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
173,Carl Rushworth,40,0.0,0,0.0,0.0,u,0.0,GKP,BHA,25
174,Georginio Rutter,56,43.4,40,4.0,3.0,a,1.19,MID,BHA,25
175,Ferdi Kadioglu,45,24.0,19,3.2,4.0,d,1.17,DEF,BHA,25
176,Matt O'Riley,55,5.5,8,8.0,2.7,a,0.0,MID,BHA,25
177,Imari Samuels,40,0.0,0,0.0,0.0,a,0.0,DEF,BHA,25
178,Killian Cahill,39,0.0,0,0.0,0.0,a,0.0,GKP,BHA,25
179,Andrey Nascimento dos Santos,45,0.0,0,0.0,0.0,u,0.0,MID,CHE,25
180,Ângelo Gabriel Borges Damaceno,45,0.0,0,0.0,0.0,u,0.0,MID,CHE,25
181,Benoît Badiashile,43,0.9,1,1.0,0.0,a,0.0,DEF,CHE,25
182,Lucas Bergström,40,0.0,0,0.0,0.0,a,0.0,GKP,CHE,25
183,Marcus Bettinelli,40,0.0,0,0.0,0.0,a,0.0,GKP,CHE,25
184,Moisés Caicedo Corozo,49,45.7,35,3.2,4.3,a,1.02,MID,CHE,25
185,Cesare Casadei,44,0.0,0,0.0,0.0,a,0.0,MID,CHE,25
186,Ben Chilwell,47,0.0,0,0.0,0.0,a,0.0,DEF,CHE,25
187,Carney Chukwuemeka,48,0.0,0,0.0,0.0,a,0.0,MID,CHE,25
188,Levi Colwill,45,29.1,24,2.2,1.7,d,1.0,DEF,CHE,25
189,Marc Cucurella Saseta,50,18.7,18,1.8,1.0,a,0.98,DEF,CHE,25
190,David Datro Fofana,54,0.0,0,0.0,0.0,u,0.0,FWD,CHE,25
191,Deivid Washington de Souza Eugênio,50,0.0,0,0.0,0.0,a,0.0,FWD,CHE,25
192,Kiernan Dewsbury-Hall,56,2.0,3,1.0,0.0,a,0.0,MID,CHE,25
193,Axel Disasi,43,1.5,7,3.5,0.0,a,0.96,DEF,CHE,25
194,Enzo Fernández,48,35.9,19,1.9,2.0,a,0.89,MID,CHE,25
195,Conor Gallagher,59,0.0,0,0.0,0.0,u,0.0,MID,CHE,25
196,Alfie Gilchrist,40,0.0,0,0.0,0.0,u,0.0,DEF,CHE,25
197,Malo Gusto,49,28.6,11,1.2,1.3,d,1.12,DEF,CHE,25
198,Reece James,49,6.2,5,1.2,1.7,a,1.12,DEF,CHE,25
199,Omari Kellyman,44,0.0,0,0.0,0.0,i,0.0,MID,CHE,25
200,Roméo Lavia,45,14.6,12,2.0,2.7,d,1.34,MID,CHE,25
201,Romelu Lukaku Bolingoli,63,0.0,0,0.0,0.0,u,0.0,FWD,CHE,25
202,Malang Sarr,45,0.0,0,0.0,0.0,u,0.0,DEF,CHE,25
203,Noni Madueke,64,70.3,49,4.9,1.3,a,1.19,MID,CHE,25
204,Marc Guiu Paz,48,0.0,1,1.0,0.0,a,0.0,FWD,CHE,25
205,Mykhailo Mudryk,62,8.5,7,1.0,1.0,a,0.62,MID,CHE,25
206,Nicolas Jackson,79,83.7,60,5.5,4.0,a,1.14,FWD,CHE,25
207,Christopher Nkunku,59,22.4,15,1.5,0.3,a,0.59,MID,CHE,25
208,Cole Palmer,109,109.8,84,7.6,5.0,d,1.04,MID,CHE,25
209,Đorđe Petrović,44,0.0,0,0.0,0.0,u,0.0,GKP,CHE,25
210,Renato Palma Veiga,45,5.8,5,1.0,0.0,a,0.55,MID,CHE,25
211,Robert Sánchez,47,32.5,44,4.0,2.0,a,1.0,GKP,CHE,25
212,Tosin Adarabioyo,43,5.1,7,1.8,0.0,a,1.05,DEF,CHE,25
213,Wesley Fofana,45,26.8,16,1.6,1.7,d,1.04,DEF,CHE,25
214,Jadon Sancho,63,23.3,19,3.8,0.0,d,1.18,MID,CHE,25
215,Pedro Lomba Neto,62,45.6,25,2.3,5.3,a,0.81,MID,CHE,25
216,Caleb Wiley,40,0.0,0,0.0,0.0,u,0.0,DEF,CHE,25
217,Filip Jørgensen,42,0.0,0,0.0,0.0,d,0.0,GKP,CHE,25
218,João Félix Sequeira,61,12.1,9,1.8,0.0,a,0.0,MID,CHE,25
219,Eddie Nketiah,59,29.0,12,1.7,1.0,i,1.11,FWD,CRY,25
220,Trevoh Chalobah,44,24.1,20,4.0,5.3,a,1.01,DEF,CRY,25
221,Naouirou Ahamada,45,0.0,0,0.0,0.0,u,0.0,MID,CRY,25
222,Cheick Doucouré,49,3.1,8,1.6,0.7,a,0.7,MID,CRY,25
223,Chris Richards,44,6.7,9,2.2,0.0,a,1.05,DEF,CRY,25
224,Chadi Riad Dnanou,43,2.0,1,1.0,0.0,i,1.0,DEF,CRY,25
225,Nathaniel Clyne,44,5.1,12,2.4,1.0,a,0.92,DEF,CRY,25
226,Malcolm Ebiowei,45,0.0,0,0.0,0.0,u,0.0,MID,CRY,25
227,Eberechi Eze,66,67.6,31,3.4,2.0,d,1.0,MID,CRY,25
228,Marc Guéhi,45,50.7,37,3.4,4.7,a,1.0,DEF,CRY,25
229,Dean Henderson,44,30.1,36,3.3,4.0,a,1.0,GKP,CRY,25
230,Rob Holding,43,0.0,0,0.0,0.0,a,0.0,DEF,CRY,25
231,Will Hughes,49,21.5,9,1.0,1.0,a,0.79,MID,CRY,25
232,Daichi Kamada,51,34.1,14,1.3,0.7,s,1.02,MID,CRY,25
233,Jefferson Lerma Solís,48,13.0,9,1.3,0.3,d,1.09,MID,CRY,25
234,Jean-Philippe Mateta,73,41.9,35,3.2,4.0,a,1.08,FWD,CRY,25
235,Matheus França de Oliveira,44,0.0,0,0.0,0.0,i,0.0,MID,CRY,25
236,Remi Matthews,40,0.0,0,0.0,0.0,a,0.0,GKP,CRY,25
237,Tyrick Mitchell,49,42.3,26,2.4,2.7,a,1.05,DEF,CRY,25
238,Daniel Muñoz,48,48.3,25,2.3,3.0,a,1.1,DEF,CRY,25
239,David Ozoh,45,0.0,0,0.0,0.0,u,0.0,MID,CRY,25
240,Jesurun Rak-Sakyi,45,0.0,0,0.0,0.0,u,0.0,MID,CRY,25
241,Jeffrey Schlupp,47,7.5,8,1.0,0.7,a,0.0,MID,CRY,25
242,Joel Ward,43,0.0,0,0.0,0.0,a,0.0,DEF,CRY,25
243,Adam Wharton,47,29.7,15,1.9,1.0,i,1.16,MID,CRY,25
244,Matt Turner,40,0.0,0,0.0,0.0,a,0.0,GKP,CRY,25
245,Ismaïla Sarr,57,37.9,18,1.6,2.3,a,0.76,MID,CRY,25
246,Franco Umeh-Chibueze,45,0.0,0,0.0,0.0,d,0.0,MID,CRY,25
247,Justin Devenny,45,3.7,2,2.0,0.7,a,1.23,MID,CRY,25
248,Asher Agbinone,45,1.5,2,1.0,0.3,a,0.0,MID,CRY,25
249,Kaden Rodney,45,0.0,0,0.0,0.0,a,0.0,MID,CRY,25
250,Maxence Lacroix,45,21.0,20,2.5,2.0,a,1.0,DEF,CRY,25
251,Caleb Kporha,40,0.6,1,1.0,0.3,a,0.0,DEF,CRY,25
252,Zach Marsh,45,0.0,0,0.0,0.0,a,0.0,FWD,CRY,25
253,Armando Broja,54,0.0,0,0.0,0.0,d,0.0,FWD,EVE,25
254,Abdoulaye Doucouré,51,23.6,19,2.1,1.7,a,1.11,MID,EVE,25
255,Norberto Bercique Gomes Betuncal,50,10.7,13,1.9,3.0,a,0.0,FWD,EVE,25
256,Jarrad Branthwaite,48,4.6,10,2.5,2.7,d,0.97,DEF,EVE,25
257,Dominic Calvert-Lewin,57,52.7,35,3.2,2.0,a,1.1,FWD,EVE,25
258,Séamus Coleman,43,3.9,1,1.0,0.0,i,1.0,DEF,EVE,25
259,Idrissa Gueye,49,22.5,19,1.9,2.0,a,0.98,MID,EVE,25
260,James Garner,49,7.9,7,1.8,0.0,i,0.72,MID,EVE,25
261,Jack Harrison,53,28.5,22,2.0,1.3,a,1.01,MID,EVE,25
262,Mason Holgate,40,0.0,1,1.0,0.0,u,0.0,DEF,EVE,25
263,Tim Iroegbunam,45,10.4,8,1.3,0.0,i,0.94,MID,EVE,25
264,João Neves Virgínia,40,0.0,0,0.0,0.0,a,0.0,GKP,EVE,25
265,Michael Keane,43,33.0,32,3.6,1.0,a,1.0,DEF,EVE,25
266,Neal Maupay,49,0.0,0,0.0,0.0,u,0.0,FWD,EVE,25
267,Dwight McNeil,57,84.0,51,5.1,1.3,d,1.01,MID,EVE,25
268,Vitalii Mykolenko,43,22.1,22,2.4,3.3,a,1.09,DEF,EVE,25
269,Iliman Ndiaye,54,47.2,33,3.0,2.0,a,1.01,FWD,EVE,25
270,Nathan Patterson,44,0.0,0,0.0,0.0,a,0.0,DEF,EVE,25
271,Jordan Pickford,49,28.3,46,4.2,5.0,a,1.0,GKP,EVE,25
272,James Tarkowski,48,41.0,30,2.7,3.3,a,1.0,DEF,EVE,25
273,Youssef Ramalho Chermiti,49,0.0,0,0.0,0.0,i,0.0,FWD,EVE,25
274,Ashley Young,45,38.1,34,3.8,4.3,a,1.03,DEF,EVE,25
275,Jesper Lindstrøm,51,30.3,12,1.7,2.0,a,1.04,MID,EVE,25
276,Jake O'Brien,46,0.4,0,0.0,0.0,a,0.0,DEF,EVE,25
277,Harrison Armstrong,45,0.2,1,1.0,0.0,a,0.0,MID,EVE,25
278,Jenson Metcalfe,45,0.0,0,0.0,0.0,u,0.0,MID,EVE,25
279,Asmir Begovic,40,0.0,0,0.0,0.0,a,0.0,GKP,EVE,25
280,Roman Dixon,40,1.6,0,0.0,0.0,a,1.0,DEF,EVE,25
281,Orel Mangala,50,12.1,13,1.6,2.0,a,0.99,MID,EVE,25
282,Callum Bates,45,0.0,0,0.0,0.0,a,0.0,MID,EVE,25
283,Reiss Nelson,50,43.3,20,2.2,2.0,a,0.64,MID,FUL,25
284,Emile Smith Rowe,57,59.6,54,4.9,6.3,a,1.13,MID,FUL,25
285,Joachim Andersen,43,25.1,20,2.5,3.0,a,1.04,DEF,FUL,25
286,Adama Traoré,50,62.7,38,3.5,2.7,a,1.13,MID,FUL,25
287,Andreas Hoelgebaum Pereira,52,72.3,31,2.8,2.7,a,1.19,MID,FUL,25
288,Calvin Bassey,45,22.1,25,2.3,3.3,a,1.0,DEF,FUL,25
289,Steven Benda,40,0.0,0,0.0,0.0,a,0.0,GKP,FUL,25
290,Tom Cairney,48,10.7,6,0.8,0.7,a,0.0,MID,FUL,25
291,Timothy Castagne,42,3.9,2,1.0,0.3,a,0.0,DEF,FUL,25
292,Issa Diop,44,13.7,8,1.1,0.7,a,0.92,DEF,FUL,25
293,Luke Harris,45,0.0,0,0.0,0.0,u,0.0,MID,FUL,25
294,Alex Iwobi,56,79.3,47,4.3,6.0,a,1.05,MID,FUL,25
295,Bernd Leno,50,30.5,39,3.5,4.7,a,1.0,GKP,FUL,25
296,Saša Lukić,48,12.9,11,1.6,0.0,d,1.15,MID,FUL,25
297,Kevin Mbabu,40,0.0,0,0.0,0.0,u,0.0,DEF,FUL,25
298,Rodrigo Muniz Carvalho,56,28.4,20,2.0,0.7,a,0.84,FWD,FUL,25
299,Raúl Jiménez,58,66.1,48,4.4,3.0,a,1.09,FWD,FUL,25
300,Tim Ream,45,0.0,0,0.0,0.0,u,0.0,DEF,FUL,25
301,Harrison Reed,48,3.7,6,0.8,0.7,a,0.0,MID,FUL,25
302,Antonee Robinson,47,52.1,40,3.6,4.7,a,1.0,DEF,FUL,25
303,Jay Stansfield,50,0.0,1,1.0,0.0,u,0.0,FWD,FUL,25
304,Kenny Tete,45,35.6,26,2.4,3.3,a,1.03,DEF,FUL,25
305,Carlos Vinícius Alves Morais,50,0.0,0,0.0,0.0,a,0.0,FWD,FUL,25
306,Harry Wilson,52,18.2,23,3.3,6.7,a,0.0,MID,FUL,25
307,Ryan Sessegnon,42,0.0,0,0.0,0.0,a,0.0,DEF,FUL,25
308,Jorge Cuenca Barreno,44,0.4,1,1.0,0.3,a,0.0,DEF,FUL,25
309,Josh King,45,0.0,0,0.0,0.0,a,0.0,MID,FUL,25
310,Martial Godo,45,0.0,0,0.0,0.0,a,0.0,MID,FUL,25
311,Sander Berge,50,22.5,15,1.7,2.3,a,0.86,MID,FUL,25
312,Ali Al-Hamadi,48,2.0,1,0.3,0.0,a,0.0,FWD,IPS,25
313,Elkan Baggott,40,0.0,0,0.0,0.0,u,0.0,DEF,IPS,25
314,Nathan Broadhead,49,0.0,0,0.0,0.0,d,0.0,MID,IPS,25
315,Cameron Burgess,39,14.5,5,1.2,1.3,a,1.0,DEF,IPS,25
316,Wes Burns,49,10.7,10,1.2,0.7,d,1.11,MID,IPS,25
317,Conor Chaplin,51,12.6,15,1.7,2.3,a,0.98,MID,IPS,25
318,Harry Clarke,40,0.5,-4,-2.0,-1.7,a,0.95,DEF,IPS,25
319,Leif Davis,45,67.4,32,2.9,4.3,a,1.0,DEF,IPS,25
