id,name,cost,ict_index,total_points,points_per_game,form,status,starts_per_90,position,team,season
33,Jack Porter,40,0.0,0,0.0,0.0,a,0.0,GKP,ARS,25
34,Jimi Gower,45,0.0,0,0.0,0.0,a,0.0,MID,ARS,25
35,Jack Henry-Francis,45,0.0,0,0.0,0.0,a,0.0,MID,ARS,25
36,Leon Bailey,62,69.8,46,2.0,0.0,a,1.11,MID,AVL,25
37,Ross Barkley,52,53.7,41,2.4,0.2,a,0.49,MID,AVL,25
38,Enzo Barrenechea,49,0.0,0,0.0,0.0,u,0.0,MID,AVL,25
39,Emiliano Buendía Stati,51,5.2,11,0.9,0.0,u,0.0,MID,AVL,25
40,Matty Cash,44,57.9,57,2.5,3.2,a,1.05,DEF,AVL,25
41,Leander Dendoncker,45,0.0,0,0.0,0.0,u,0.0,MID,AVL,25
42,Moussa Diaby,65,0.0,0,0.0,0.0,u,0.0,MID,AVL,25
43,Diego Carlos Santos Silva,45,21.5,21,2.1,0.0,u,0.87,DEF,AVL,25
44,Lucas Digne,45,116.8,81,2.7,1.2,a,1.09,DEF,AVL,25
45,Lewis Dobbin,50,0.0,0,0.0,0.0,u,0.0,MID,AVL,25
46,Jhon Durán,57,67.5,53,2.6,0.0,u,0.58,FWD,AVL,25
47,Joe Gauci,40,0.0,0,0.0,0.0,u,0.0,GKP,AVL,25
48,Kortney Hause,39,0.0,0,0.0,0.0,a,0.0,DEF,AVL,25
49,Samuel Iling-Junior,54,0.0,0,0.0,0.0,u,0.0,MID,AVL,25
50,Boubacar Kamara,50,47.3,39,1.8,1.8,a,1.05,MID,AVL,25
51,Kaine Kesler-Hayden,40,0.0,0,0.0,0.0,u,0.0,DEF,AVL,25
52,Ezri Konsa Ngoyo,44,66.0,76,2.5,3.4,a,1.01,DEF,AVL,25
53,Ian Maatsen,45,68.4,43,1.7,3.8,a,0.72,DEF,AVL,25
54,Filip Marschall,40,0.0,0,0.0,0.0,u,0.0,GKP,AVL,25
55,Emiliano Martínez Romero,50,75.5,90,2.7,3.4,a,1.03,GKP,AVL,25
56,John McGinn,52,91.2,65,2.2,2.4,a,1.09,MID,AVL,25
57,Tyrone Mings,44,33.5,41,3.2,2.0,a,0.94,DEF,AVL,25
58,Kosta Nedeljković,39,3.0,5,1.0,0.0,u,0.0,DEF,AVL,25
59,Robin Olsen,45,3.7,8,2.7,0.0,a,0.5,GKP,AVL,25
60,Pau Torres,42,46.9,41,2.0,1.8,a,1.04,DEF,AVL,25
61,Jacob Ramsey,54,72.4,64,2.5,2.4,a,1.09,MID,AVL,25
62,Morgan Rogers,57,194.4,145,4.4,6.4,a,1.07,MID,AVL,25
63,Viljami Sinisalo,40,0.0,0,0.0,0.0,u,0.0,GKP,AVL,25
64,Lino da Cruz Sousa,40,0.0,0,0.0,0.0,u,0.0,DEF,AVL,25
65,Youri Tielemans,55,200.0,109,3.2,4.8,a,1.05,MID,AVL,25
66,Ollie Watkins,89,203.1,168,4.9,4.2,a,1.08,FWD,AVL,25
67,Axel Disasi,42,29.7,33,2.5,0.6,a,0.95,DEF,AVL,25
68,Amadou Onana,48,66.1,55,2.5,2.8,a,1.14,MID,AVL,25
69,Marcus Rashford,67,122.1,95,3.8,4.2,a,1.02,MID,AVL,25
70,Lamare Bogarde,39,13.3,6,0.8,0.0,a,0.95,DEF,AVL,25
71,Sil Swinkels,40,0.0,0,0.0,0.0,u,0.0,DEF,AVL,25
72,Oliwier Zych,40,0.0,0,0.0,0.0,a,0.0,GKP,AVL,25
73,Kadan Young,44,0.0,0,0.0,0.0,u,0.0,MID,AVL,25
74,Ben Broggio,45,0.0,0,0.0,0.0,a,0.0,MID,AVL,25
75,Jamaldeen Jimoh,45,0.0,0,0.0,0.0,a,0.0,MID,AVL,25
76,Donyell Malen,53,32.2,31,2.8,4.8,a,0.67,MID,AVL,25
77,Andrés García,45,12.0,8,1.1,0.4,a,1.42,DEF,AVL,25
78,Unai Emery,8,0.0,77,0.0,8.2,a,0.0,,AVL,25
79,Marco Asensio,62,56.9,37,4.1,3.6,a,0.94,MID,AVL,25
80,Max Aarons,43,1.7,8,2.7,0.0,u,1.07,DEF,BOU,25
81,Tyler Adams,49,62.3,48,2.1,1.8,a,0.94,MID,BOU,25
82,Jaidon Anthony,45,0.0,0,0.0,0.0,u,0.0,MID,BOU,25
83,David Brooks,49,64.9,46,1.8,0.8,a,0.9,MID,BOU,25
84,Ryan Christie,49,139.6,76,2.6,0.2,i,1.15,MID,BOU,25
85,Lewis Cook,50,139.6,78,2.4,2.5,d,0.96,MID,BOU,25
86,Enes Ünal,54,35.9,32,1.9,0.0,i,0.55,FWD,BOU,25
87,Romain Faivre,50,0.0,0,0.0,0.0,u,0.0,MID,BOU,25
88,Hamed Traorè,45,0.0,0,0.0,0.0,u,0.0,MID,BOU,25
89,James Hill,39,16.6,17,1.7,0.2,a,1.22,DEF,BOU,25
90,Daniel Jebbison,45,9.7,10,0.9,0.5,a,0.0,FWD,BOU,25
91,Milos Kerkez,53,137.8,121,3.7,4.0,a,1.03,DEF,BOU,25
92,Justin Kluivert,60,201.0,149,5.1,0.5,a,1.11,MID,BOU,25
93,Chris Mepham,44,0.0,0,0.0,0.0,u,0.0,DEF,BOU,25
94,Dango Ouattara,47,177.0,108,3.6,2.2,a,0.93,MID,BOU,25
95,Alex Paulsen,40,0.0,0,0.0,0.0,u,0.0,GKP,BOU,25
96,Philip Billing,48,20.4,10,1.0,0.0,u,0.51,MID,BOU,25
97,Alex Scott,47,35.3,21,1.3,1.5,a,0.9,MID,BOU,25
98,Antoine Semenyo,57,237.7,132,4.1,5.2,a,1.02,MID,BOU,25
99,Marcos Senesi,46,35.6,23,1.6,0.5,a,1.07,DEF,BOU,25
100,Luis Sinisterra,48,42.3,23,1.9,0.0,i,0.39,MID,BOU,25
101,Adam Smith,44,27.6,48,2.3,3.5,a,1.09,DEF,BOU,25
102,Marcus Tavernier,54,132.5,74,3.1,0.5,a,0.93,MID,BOU,25
103,Mark Travers,44,14.6,19,3.8,0.0,u,1.0,GKP,BOU,25
104,Illia Zabarnyi,44,75.9,77,2.5,3.0,a,1.01,DEF,BOU,25
105,Kepa Arrizabalaga,46,64.5,91,3.5,4.8,a,1.0,GKP,BOU,25
106,Dean Huijsen,45,103.2,90,3.3,4.8,a,0.97,DEF,BOU,25
107,Julián Araujo Zúñiga,43,5.7,9,1.0,0.2,a,1.26,DEF,BOU,25
108,Will Dennis,39,0.0,0,0.0,0.0,a,0.0,GKP,BOU,25
109,Francisco Evanilson de Lima Barbosa,58,154.2,114,4.4,6.2,a,1.09,FWD,BOU,25
110,Max Kinsey,40,0.0,0,0.0,0.0,a,0.0,DEF,BOU,25
111,Ben Winterburn,45,0.4,3,1.0,0.2,a,0.0,MID,BOU,25
112,Archie Harris,40,0.0,0,0.0,0.0,a,0.0,DEF,BOU,25
113,Remy Rees-Dottin,45,0.0,1,1.0,0.0,a,0.0,FWD,BOU,25
114,Matai Akinmboni,40,0.0,0,0.0,0.0,a,0.0,DEF,BOU,25
115,Julio Soler,39,0.2,1,1.0,0.2,a,0.0,DEF,BOU,25
116,Daniel Adu-Adjei,45,0.0,0,0.0,0.0,a,0.0,FWD,BOU,25
117,Dominic Sadi,45,0.0,0,0.0,0.0,a,0.0,MID,BOU,25
118,Callan McKenna,40,0.0,0,0.0,0.0,a,0.0,GKP,BOU,25
119,Zain Silcott-Duberry,45,0.3,1,1.0,0.0,a,0.0,MID,BOU,25
120,Andoni Iraola,11,0.0,49,0.0,5.0,a,0.0,,BOU,25
121,Kristoffer Ajer,44,46.8,38,1.9,2.5,a,1.1,DEF,BRE,25
122,Ethan Brierley,44,0.0,0,0.0,0.0,a,0.0,MID,BRE,25
123,Nathan Collins,45,133.5,104,3.2,3.5,a,1.0,DEF,BRE,25
124,Mikkel Damsgaard,50,185.2,116,3.5,2.0,a,1.05,MID,BRE,25
125,Josh Dasilva,48,0.0,0,0.0,0.0,i,0.0,MID,BRE,25
126,Mark Flekken,44,114.5,110,3.4,3.5,a,1.02,GKP,BRE,25
127,Rico Henry,43,0.2,2,1.0,0.2,a,0.0,DEF,BRE,25
128,Aaron Hickey,43,0.0,0,0.0,0.0,d,0.0,DEF,BRE,25
129,Vitaly Janelt,48,77.2,73,2.3,1.2,a,1.08,MID,BRE,25
130,Mathias Jensen,53,40.4,33,1.7,1.2,a,0.95,MID,BRE,25
131,Kim Ji-soo,39,0.6,3,1.0,0.0,a,0.0,DEF,BRE,25
132,Yunus Emre Konak,44,1.2,8,1.0,0.2,a,0.0,MID,BRE,25
133,Keane Lewis-Potter,50,127.7,86,2.6,2.8,a,1.03,MID,BRE,25
134,Bryan Mbeumo,80,297.6,210,6.4,7.8,a,1.0,MID,BRE,25
135,Ben Mee,42,4.6,9,1.3,0.0,a,1.0,DEF,BRE,25
136,Christian Nørgaard,48,122.7,86,3.0,3.2,a,1.1,MID,BRE,25
137,Frank Onyeka,49,0.0,2,1.0,0.0,u,0.0,MID,BRE,25
138,Myles Peart-Harris,45,0.0,0,0.0,0.0,u,0.0,MID,BRE,25
139,Ethan Pinnock,44,83.6,47,2.1,0.2,a,0.99,DEF,BRE,25
140,Mads Roerslev Rasmussen,43,48.0,36,1.9,0.0,u,0.9,DEF,BRE,25
141,Kevin Schade,51,137.3,112,3.4,2.0,a,0.99,MID,BRE,25
142,Igor Thiago Nascimento Rodrigues,59,4.2,5,1.2,0.0,d,0.7,FWD,BRE,25
143,Ivan Toney,73,0.0,0,0.0,0.0,u,0.0,FWD,BRE,25
144,Hákon Valdimarsson,39,2.1,2,1.0,0.0,a,0.62,GKP,BRE,25
145,Yoane Wissa,65,201.9,159,5.3,6.8,a,1.06,FWD,BRE,25
146,Yehor Yarmoliuk,43,41.4,33,1.3,1.8,a,0.88,MID,BRE,25
147,Mathias Jorgensen,45,0.0,0,0.0,0.0,u,0.0,DEF,BRE,25
148,Fábio Freitas Gouveia Carvalho,45,36.3,35,1.8,0.0,i,0.61,MID,BRE,25
149,Sepp van den Berg,41,76.2,47,1.8,2.2,a,1.01,DEF,BRE,25
150,Ryan Trevitt,44,0.3,1,1.0,0.0,u,0.0,MID,BRE,25
151,Gustavo Nunes Fernandes Gomes,49,0.2,2,1.0,0.5,a,0.0,MID,BRE,25
152,Jayden Meghoma,40,0.1,1,1.0,0.0,u,0.0,DEF,BRE,25
153,Tony Yogane,45,0.0,0,0.0,0.0,u,0.0,MID,BRE,25
154,Paris Maghoma,45,5.4,8,1.0,0.2,a,0.0,MID,BRE,25
155,Benjamin Arthur,40,0.0,0,0.0,0.0,a,0.0,DEF,BRE,25
156,Thomas Frank,8,0.0,71,0.0,7.5,a,0.0,,BRE,25
157,Michael Kayode,45,6.5,7,1.0,0.8,a,0.73,DEF,BRE,25
158,Julian Eyestone,40,0.0,0,0.0,0.0,a,0.0,GKP,BRE,25
159,Iwan Morgan,45,0.0,0,0.0,0.0,a,0.0,FWD,BRE,25
160,Benjamin Fredrick,40,0.0,0,0.0,0.0,a,0.0,DEF,BRE,25
161,Simon Adingra,51,62.2,48,2.0,2.2,a,0.89,MID,BHA,25
162,Benicio Baker-Boaitey,45,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
163,Carlos Baleba,50,89.6,68,2.3,1.8,a,1.05,MID,BHA,25
164,Valentín Barco,40,0.0,0,0.0,0.0,u,0.0,DEF,BHA,25
165,Amario Cozier-Duberry,45,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
166,Mahmoud Dahoud,49,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
167,Lewis Dunk,42,58.2,41,1.8,0.8,a,0.99,DEF,BHA,25
168,Pervis Estupiñán,49,102.9,52,2.0,0.2,a,0.97,DEF,BHA,25
169,Billy Gilmour,50,2.5,3,1.5,0.0,u,0.93,MID,BHA,25
170,Pascal Groß,65,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
171,Jack Hinshelwood,49,62.0,60,2.9,2.5,a,1.07,MID,BHA,25
172,Ibrahim Osman,50,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
173,Igor Julio dos Santos de Paulo,43,22.7,17,1.4,0.0,d,0.9,DEF,BHA,25
174,João Pedro Junqueira de Jesus,56,166.0,126,4.7,3.8,s,1.06,FWD,BHA,25
175,Kacper Kozłowski,45,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
176,Tariq Lamptey,44,33.6,40,3.1,0.0,a,1.06,DEF,BHA,25
177,Solly March,65,8.8,5,0.7,0.5,a,0.0,MID,BHA,25
178,Adrian Mazilu,45,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
179,James Milner,50,10.7,5,1.7,0.0,i,1.6,MID,BHA,25
180,Yankuba Minteh,49,131.4,85,3.1,2.2,a,0.99,MID,BHA,25
181,Mitoma Kaoru,64,188.4,128,4.0,2.5,a,1.01,MID,BHA,25
182,Jakub Moder,44,5.4,4,1.0,0.0,u,0.0,MID,BHA,25
183,Mark O’Mahony,45,0.0,0,0.0,0.0,u,0.0,FWD,BHA,25
184,Odeluga Offiah,40,0.0,0,0.0,0.0,u,0.0,DEF,BHA,25
185,Cameron Peupion,44,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
186,Jeremy Sarmiento Morante,49,0.1,1,1.0,0.0,u,0.0,MID,BHA,25
187,Jason Steele,40,4.1,9,4.5,0.0,a,1.0,GKP,BHA,25
188,Deniz Undav,55,0.0,0,0.0,0.0,u,0.0,FWD,BHA,25
189,Jan Paul van Hecke,45,106.2,75,2.5,-0.5,i,1.0,DEF,BHA,25
190,Joël Veltman,43,47.4,58,3.1,0.0,a,1.04,DEF,BHA,25
191,Bart Verbruggen,46,74.2,87,2.8,1.2,a,1.0,GKP,BHA,25
192,Adam Webster,43,22.7,26,2.4,0.0,i,1.17,DEF,BHA,25
193,Danny Welbeck,55,130.3,108,4.2,4.0,a,1.03,FWD,BHA,25
194,Mats Wieffer,47,43.2,38,1.9,2.0,a,0.76,MID,BHA,25
195,Brajan Gruda,54,35.3,23,1.4,1.0,a,1.1,MID,BHA,25
196,Yasin Ayari,50,92.1,53,1.8,1.5,a,0.99,MID,BHA,25
197,Andrew Moran,50,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
198,Carl Rushworth,39,0.0,0,0.0,0.0,a,0.0,GKP,BHA,25
199,Georginio Rutter,50,103.0,95,3.4,0.0,i,1.04,MID,BHA,25
200,Ferdi Kadioglu,44,24.0,19,3.2,0.0,i,1.17,DEF,BHA,25
201,Matt O'Riley,55,50.7,35,2.2,2.5,a,1.08,MID,BHA,25
202,Imari Samuels,40,0.0,0,0.0,0.0,u,0.0,DEF,BHA,25
203,Killian Cahill,39,0.0,0,0.0,0.0,a,0.0,GKP,BHA,25
204,Ruairi McConville,40,0.0,0,0.0,0.0,u,0.0,DEF,BHA,25
205,Jacob Slater,40,0.0,0,0.0,0.0,a,0.0,DEF,BHA,25
206,Diego Gómez,55,18.3,15,1.4,1.5,a,0.85,MID,BHA,25
207,Fabian Hürzeler,11,0.0,62,0.0,2.0,a,0.0,,BHA,25
208,Joe Knight,45,0.0,0,0.0,0.0,a,0.0,MID,BHA,25
209,Eiran Cashin,45,0.7,1,0.5,0.2,a,0.0,DEF,BHA,25
210,Charlie Tasker,40,0.0,0,0.0,0.0,a,0.0,DEF,BHA,25
211,Freddie Simmonds,40,0.0,0,0.0,0.0,a,0.0,DEF,BHA,25
212,Harry Howell,45,0.0,0,0.0,0.0,a,0.0,MID,BHA,25
213,Andrey Nascimento dos Santos,45,0.0,0,0.0,0.0,u,0.0,MID,CHE,25
214,Ângelo Gabriel Borges Damaceno,45,0.0,0,0.0,0.0,u,0.0,MID,CHE,25
215,Benoît Badiashile,42,7.9,7,1.4,0.0,a,0.81,DEF,CHE,25
216,Lucas Bergström,39,0.0,0,0.0,0.0,a,0.0,GKP,CHE,25
217,Marcus Bettinelli,39,0.0,0,0.0,0.0,a,0.0,GKP,CHE,25
218,Moisés Caicedo Corozo,49,115.0,82,2.5,2.2,a,1.02,MID,CHE,25
219,Cesare Casadei,44,0.0,0,0.0,0.0,u,0.0,MID,CHE,25
220,Trevoh Chalobah,44,78.3,81,3.7,3.5,a,1.05,DEF,CHE,25
221,Carney Chukwuemeka,47,0.0,0,0.0,0.0,u,0.0,MID,CHE,25
222,Levi Colwill,44,93.8,80,2.7,2.0,a,1.0,DEF,CHE,25
223,Marc Cucurella Saseta,54,112.1,101,3.3,2.0,a,0.99,DEF,CHE,25
224,David Datro Fofana,54,0.0,0,0.0,0.0,u,0.0,FWD,CHE,25
225,Deivid Washington de Souza Eugênio,49,0.0,0,0.0,0.0,u,0.0,FWD,CHE,25
226,Kiernan Dewsbury-Hall,55,12.4,16,1.5,0.5,a,0.71,MID,CHE,25
227,Enzo Fernández,47,215.3,113,3.6,5.0,a,0.97,MID,CHE,25
228,Conor Gallagher,59,0.0,0,0.0,0.0,u,0.0,MID,CHE,25
229,Alfie Gilchrist,40,0.0,0,0.0,0.0,u,0.0,DEF,CHE,25
230,Malo Gusto,49,83.2,56,2.0,3.8,i,0.94,DEF,CHE,25
231,Reece James,48,38.2,35,2.5,2.8,a,1.12,DEF,CHE,25
232,Omari Kellyman,43,0.0,0,0.0,0.0,i,0.0,MID,CHE,25
233,Roméo Lavia,45,19.8,16,1.5,0.0,a,1.34,MID,CHE,25
234,Romelu Lukaku Bolingoli,63,0.0,0,0.0,0.0,u,0.0,FWD,CHE,25
235,Malang Sarr,45,0.0,0,0.0,0.0,u,0.0,DEF,CHE,25
236,Noni Madueke,60,171.7,108,4.0,2.0,a,1.21,MID,CHE,25
237,Marc Guiu Paz,47,2.2,3,1.0,0.0,i,0.0,FWD,CHE,25
238,Mykhailo Mudryk,61,8.5,7,1.0,0.0,s,0.62,MID,CHE,25
239,Nicolas Jackson,77,177.5,113,4.2,1.2,a,1.11,FWD,CHE,25
240,Christopher Nkunku,57,77.1,60,2.2,0.5,a,0.9,MID,CHE,25
241,Cole Palmer,106,301.6,194,6.1,3.2,a,1.02,MID,CHE,25
242,Đorđe Petrović,44,0.0,0,0.0,0.0,u,0.0,GKP,CHE,25
243,Renato Palma Veiga,44,5.9,7,1.0,0.0,u,0.51,MID,CHE,25
244,Robert Sánchez,45,67.3,101,3.7,3.8,a,1.0,GKP,CHE,25
245,Tosin Adarabioyo,42,44.8,57,2.9,1.8,a,0.96,DEF,CHE,25
246,Wesley Fofana,43,31.9,26,1.9,0.0,i,1.08,DEF,CHE,25
247,Jadon Sancho,62,119.2,81,3.0,3.2,a,0.98,MID,CHE,25
248,Pedro Lomba Neto,61,158.7,85,2.8,4.0,a,0.94,MID,CHE,25
249,Caleb Wiley,40,0.0,0,0.0,0.0,u,0.0,DEF,CHE,25
250,Filip Jørgensen,42,15.9,18,3.0,0.0,a,1.0,GKP,CHE,25
251,João Félix Sequeira,59,32.3,24,2.0,0.0,u,0.75,MID,CHE,25
252,Samuel Rak-Sakyi,45,0.0,0,0.0,0.0,a,0.0,MID,CHE,25
253,Tyrique George,45,15.7,13,2.2,1.5,a,0.0,MID,CHE,25
254,Josh Acheampong,40,2.9,4,1.0,0.0,a,1.07,DEF,CHE,25
255,Enzo Maresca,15,0.0,58,0.0,6.8,a,0.0,,CHE,25
256,Mathis Amougou,45,0.2,1,1.0,0.0,a,0.0,MID,CHE,25
257,Aaron Anselmino,40,0.0,0,0.0,0.0,i,0.0,DEF,CHE,25
258,Shumaira Mheuka,45,2.0,1,1.0,0.0,a,0.0,FWD,CHE,25
259,Ishé Samuels-Smith,40,0.0,0,0.0,0.0,a,0.0,DEF,CHE,25
260,Genesis Antwi,40,0.0,0,0.0,0.0,a,0.0,DEF,CHE,25
261,Eddie Nketiah,59,64.3,38,1.5,0.5,a,0.83,FWD,CRY,25
262,Ben Chilwell,46,7.5,5,0.8,0.5,a,0.0,DEF,CRY,25
263,Naouirou Ahamada,45,0.0,0,0.0,0.0,u,0.0,MID,CRY,25
264,Cheick Doucouré,48,10.8,19,1.5,0.0,i,0.81,MID,CRY,25
265,Chris Richards,44,57.1,57,2.9,0.7,a,1.04,DEF,CRY,25
266,Chadi Riad Dnanou,43,2.0,1,1.0,0.0,i,1.0,DEF,CRY,25
267,Nathaniel Clyne,43,12.4,18,1.4,0.3,a,0.94,DEF,CRY,25
268,Malcolm Ebiowei,45,0.0,0,0.0,0.0,u,0.0,MID,CRY,25
269,Eberechi Eze,69,189.9,113,3.8,4.5,a,1.08,MID,CRY,25
270,Marc Guéhi,47,119.1,107,3.3,1.0,a,1.0,DEF,CRY,25
271,Dean Henderson,46,81.1,123,3.6,2.8,a,1.0,GKP,CRY,25
272,Rob Holding,42,0.0,0,0.0,0.0,u,0.0,DEF,CRY,25
273,Will Hughes,49,78.1,59,2.0,1.0,a,1.02,MID,CRY,25
274,Daichi Kamada,51,61.3,40,1.3,1.3,a,0.89,MID,CRY,25
275,Jefferson Lerma Solís,48,67.3,51,1.8,2.2,a,1.02,MID,CRY,25
276,Jean-Philippe Mateta,78,172.5,144,4.4,3.5,a,1.11,FWD,CRY,25
277,Matheus França de Oliveira,44,7.8,7,3.5,1.2,a,0.0,MID,CRY,25
278,Remi Matthews,39,0.0,0,0.0,0.0,a,0.0,GKP,CRY,25
279,Tyrick Mitchell,48,120.9,107,3.1,1.7,a,1.07,DEF,CRY,25
280,Daniel Muñoz,53,171.6,127,3.8,2.5,a,1.04,DEF,CRY,25
281,David Ozoh,45,0.0,0,0.0,0.0,u,0.0,MID,CRY,25
282,Jesurun Rak-Sakyi,45,0.0,0,0.0,0.0,u,0.0,MID,CRY,25
283,Jeffrey Schlupp,46,11.0,12,1.0,0.0,u,0.0,MID,CRY,25
284,Joel Ward,43,0.0,1,1.0,0.2,a,0.0,DEF,CRY,25
285,Adam Wharton,47,68.6,39,2.1,2.8,a,1.08,MID,CRY,25
286,Matt Turner,39,0.0,0,0.0,0.0,n,0.0,GKP,CRY,25
287,Ismaïla Sarr,58,183.8,127,3.7,2.3,a,0.98,MID,CRY,25
288,Franco Umeh-Chibueze,44,0.0,0,0.0,0.0,a,0.0,MID,CRY,25
289,Justin Devenny,45,25.9,28,1.4,1.0,a,0.86,MID,CRY,25
290,Asher Agbinone,45,1.5,2,1.0,0.0,u,0.0,MID,CRY,25
291,Kaden Rodney,45,0.0,0,0.0,0.0,a,0.0,MID,CRY,25
292,Maxence Lacroix,45,95.5,103,3.3,1.7,a,1.01,DEF,CRY,25
293,Caleb Kporha,40,1.3,2,1.0,0.0,a,0.0,DEF,CRY,25
294,Zach Marsh,45,0.0,0,0.0,0.0,a,0.0,FWD,CRY,25
295,Romain Esse,47,9.6,11,2.8,0.3,a,0.0,MID,CRY,25
296,Oliver Glasner,8,0.0,90,0.0,4.8,a,0.0,,CRY,25
297,Armando Broja,53,10.9,12,1.2,1.5,n,1.1,FWD,EVE,25
298,Abdoulaye Doucouré,51,98.5,83,2.9,4.0,a,1.08,MID,EVE,25
299,Norberto Bercique Gomes Betuncal,48,87.3,67,2.7,1.2,a,0.81,FWD,EVE,25
300,Jarrad Branthwaite,48,70.7,77,3.0,2.5,a,1.0,DEF,EVE,25
301,Dominic Calvert-Lewin,54,83.6,59,2.7,0.0,i,1.09,FWD,EVE,25
302,Séamus Coleman,43,6.2,3,1.0,0.0,a,0.92,DEF,EVE,25
303,Idrissa Gueye,48,87.6,78,2.4,2.0,a,1.03,MID,EVE,25
304,James Garner,49,44.4,32,2.0,2.0,a,0.95,MID,EVE,25
305,Jack Harrison,52,98.7,72,2.5,3.5,a,1.04,MID,EVE,25
306,Mason Holgate,40,0.0,1,1.0,0.0,u,0.0,DEF,EVE,25
307,Tim Iroegbunam,43,18.9,20,1.2,0.8,a,0.81,MID,EVE,25
308,João Neves Virgínia,39,0.0,0,0.0,0.0,a,0.0,GKP,EVE,25
309,Michael Keane,38,33.7,32,2.9,-0.2,a,0.95,DEF,EVE,25
310,Neal Maupay,49,0.0,0,0.0,0.0,u,0.0,FWD,EVE,25
311,Dwight McNeil,51,103.8,71,4.4,1.5,a,1.01,MID,EVE,25
312,Vitalii Mykolenko,43,92.9,94,3.1,2.2,a,1.03,DEF,EVE,25
313,Iliman Ndiaye,52,122.1,95,3.4,3.5,a,1.06,FWD,EVE,25
314,Nathan Patterson,44,7.9,9,1.1,0.5,a,0.45,DEF,EVE,25
315,Jordan Pickford,51,91.2,132,4.0,4.0,a,1.0,GKP,EVE,25
316,James Tarkowski,49,126.9,105,3.2,2.5,i,1.02,DEF,EVE,25
317,Youssef Ramalho Chermiti,49,2.5,1,0.5,0.2,a,0.0,FWD,EVE,25
318,Ashley Young,43,69.8,82,3.0,0.5,a,0.97,DEF,EVE,25
319,Carlos Alcaraz Durán,47,41.2,23,2.1,1.0,a,0.8,MID,EVE,25
