id,name,cost,ict_index,total_points,points_per_game,form,status,starts_per_90,position,team,season
33,Jack Porter,40,0.0,0,0.0,0.0,a,0.0,GKP,ARS,25
34,Leon Bailey,62,69.8,46,2.0,0.4,a,1.11,MID,AVL,25
35,Ross Barkley,52,50.3,40,2.5,0.0,d,0.5,MID,AVL,25
36,Enzo Barrenechea,49,0.0,0,0.0,0.0,u,0.0,MID,AVL,25
37,Emiliano Buendía Stati,51,5.2,11,0.9,0.0,u,0.0,MID,AVL,25
38,Matty Cash,44,49.3,41,2.2,0.6,a,1.03,DEF,AVL,25
39,Leander Dendoncker,45,0.0,0,0.0,0.0,u,0.0,MID,AVL,25
40,Moussa Diaby,65,0.0,0,0.0,0.0,u,0.0,MID,AVL,25
41,Diego Carlos Santos Silva,45,21.5,21,2.1,0.0,u,0.87,DEF,AVL,25
42,Lucas Digne,45,109.9,75,2.7,2.4,a,1.09,DEF,AVL,25
43,Lewis Dobbin,50,0.0,0,0.0,0.0,u,0.0,MID,AVL,25
44,Jhon Durán,57,67.5,53,2.6,0.0,u,0.58,FWD,AVL,25
45,Joe Gauci,40,0.0,0,0.0,0.0,u,0.0,GKP,AVL,25
46,Kortney Hause,39,0.0,0,0.0,0.0,a,0.0,DEF,AVL,25
47,Samuel Iling-Junior,54,0.0,0,0.0,0.0,u,0.0,MID,AVL,25
48,Boubacar Kamara,50,36.1,30,1.8,0.4,a,1.09,MID,AVL,25
49,Kaine Kesler-Hayden,40,0.0,0,0.0,0.0,u,0.0,DEF,AVL,25
50,Ezri Konsa Ngoyo,44,55.2,59,2.4,1.8,a,1.04,DEF,AVL,25
51,Ian Maatsen,45,48.3,24,1.1,1.0,a,0.6,DEF,AVL,25
52,Filip Marschall,40,0.0,0,0.0,0.0,u,0.0,GKP,AVL,25
53,Emiliano Martínez Romero,50,61.5,73,2.6,1.6,a,1.04,GKP,AVL,25
54,John McGinn,52,73.4,53,2.1,1.8,a,1.12,MID,AVL,25
55,Tyrone Mings,44,26.6,31,3.1,3.0,a,0.92,DEF,AVL,25
56,Kosta Nedeljković,39,3.0,5,1.0,0.0,u,0.0,DEF,AVL,25
57,Robin Olsen,45,3.7,8,2.7,1.4,a,0.5,GKP,AVL,25
58,Pau Torres,42,41.2,32,1.8,0.0,a,1.05,DEF,AVL,25
59,Jacob Ramsey,54,58.6,52,2.5,2.2,a,1.08,MID,AVL,25
60,Morgan Rogers,55,155.9,113,4.0,3.2,a,1.08,MID,AVL,25
61,Viljami Sinisalo,40,0.0,0,0.0,0.0,u,0.0,GKP,AVL,25
62,Lino da Cruz Sousa,40,0.0,0,0.0,0.0,u,0.0,DEF,AVL,25
63,Youri Tielemans,55,166.4,85,2.9,3.8,a,1.05,MID,AVL,25
64,Ollie Watkins,89,184.6,147,5.1,6.2,a,1.1,FWD,AVL,25
65,Axel Disasi,42,26.9,30,3.0,1.6,a,1.0,DEF,AVL,25
66,Amadou Onana,48,51.8,41,2.4,0.0,a,1.17,MID,AVL,25
67,Marcus Rashford,67,93.0,74,3.7,4.0,a,1.0,MID,AVL,25
68,Lamare Bogarde,40,13.3,6,0.8,0.4,a,0.95,DEF,AVL,25
69,Sil Swinkels,40,0.0,0,0.0,0.0,u,0.0,DEF,AVL,25
70,Oliwier Zych,40,0.0,0,0.0,0.0,a,0.0,GKP,AVL,25
71,Kadan Young,44,0.0,0,0.0,0.0,u,0.0,MID,AVL,25
72,Ben Broggio,45,0.0,0,0.0,0.0,a,0.0,MID,AVL,25
73,Jamaldeen Jimoh,45,0.0,0,0.0,0.0,a,0.0,MID,AVL,25
74,Donyell Malen,54,11.7,7,1.2,1.0,a,0.54,MID,AVL,25
75,Andrés García,45,8.8,6,1.2,1.0,a,1.35,DEF,AVL,25
76,Unai Emery,8,0.0,36,0.0,6.4,a,0.0,,AVL,25
77,Marco Asensio,61,22.9,19,4.8,3.8,a,0.88,MID,AVL,25
78,Max Aarons,43,1.7,8,2.7,0.0,u,1.07,DEF,BOU,25
79,Tyler Adams,49,47.7,39,2.2,1.8,a,0.93,MID,BOU,25
80,Jaidon Anthony,45,0.0,0,0.0,0.0,u,0.0,MID,BOU,25
81,David Brooks,49,55.2,42,2.0,1.5,a,1.01,MID,BOU,25
82,Ryan Christie,49,130.1,73,2.7,4.2,a,1.13,MID,BOU,25
83,Lewis Cook,50,116.9,66,2.4,1.8,a,0.98,MID,BOU,25
84,Enes Ünal,54,35.9,32,1.9,0.0,i,0.55,FWD,BOU,25
85,Romain Faivre,50,0.0,0,0.0,0.0,u,0.0,MID,BOU,25
86,Hamed Traorè,45,0.0,0,0.0,0.0,u,0.0,MID,BOU,25
87,James Hill,39,13.8,16,2.0,0.8,a,1.32,DEF,BOU,25
88,Daniel Jebbison,45,9.1,7,0.9,0.5,a,0.0,FWD,BOU,25
89,Milos Kerkez,51,114.0,101,3.6,2.8,a,1.03,DEF,BOU,25
90,Justin Kluivert,62,189.4,145,5.4,5.5,a,1.12,MID,BOU,25
91,Chris Mepham,44,0.0,0,0.0,0.0,u,0.0,DEF,BOU,25
92,Dango Ouattara,51,153.3,98,3.9,3.0,a,0.9,MID,BOU,25
93,Alex Paulsen,40,0.0,0,0.0,0.0,u,0.0,GKP,BOU,25
94,Philip Billing,48,20.4,10,1.0,0.0,u,0.51,MID,BOU,25
95,Alex Scott,47,23.2,15,1.2,1.0,a,0.49,MID,BOU,25
96,Antoine Semenyo,57,201.9,110,4.1,2.0,a,1.02,MID,BOU,25
97,Marcos Senesi,46,33.1,21,1.9,0.0,i,1.08,DEF,BOU,25
98,Luis Sinisterra,48,40.1,22,2.0,0.8,a,0.43,MID,BOU,25
99,Adam Smith,44,18.6,34,2.0,0.0,i,1.05,DEF,BOU,25
100,Marcus Tavernier,54,126.9,71,3.4,3.8,a,0.96,MID,BOU,25
101,Mark Travers,44,14.6,19,3.8,0.0,u,1.0,GKP,BOU,25
102,Illia Zabarnyi,44,66.2,64,2.5,0.0,a,1.03,DEF,BOU,25
103,Kepa Arrizabalaga,46,55.4,71,3.4,1.8,a,1.0,GKP,BOU,25
104,Dean Huijsen,45,81.5,70,3.2,1.2,a,0.96,DEF,BOU,25
105,Julián Araujo Zúñiga,43,5.1,8,1.0,0.0,i,1.28,DEF,BOU,25
106,Will Dennis,39,0.0,0,0.0,0.0,a,0.0,GKP,BOU,25
107,Francisco Evanilson de Lima Barbosa,56,112.5,87,4.1,2.2,a,1.12,FWD,BOU,25
108,Max Kinsey,40,0.0,0,0.0,0.0,a,0.0,DEF,BOU,25
109,Ben Winterburn,45,0.0,2,1.0,0.0,a,0.0,MID,BOU,25
110,Archie Harris,40,0.0,0,0.0,0.0,a,0.0,DEF,BOU,25
111,Remy Rees-Dottin,45,0.0,1,1.0,0.0,a,0.0,FWD,BOU,25
112,Matai Akinmboni,40,0.0,0,0.0,0.0,a,0.0,DEF,BOU,25
113,Julio Soler,39,0.0,0,0.0,0.0,a,0.0,DEF,BOU,25
114,Daniel Adu-Adjei,45,0.0,0,0.0,0.0,a,0.0,FWD,BOU,25
115,Dominic Sadi,45,0.0,0,0.0,0.0,a,0.0,MID,BOU,25
116,Callan McKenna,40,0.0,0,0.0,0.0,a,0.0,GKP,BOU,25
117,Zain Silcott-Duberry,45,0.3,1,1.0,0.0,a,0.0,MID,BOU,25
118,Andoni Iraola,11,0.0,28,0.0,3.8,a,0.0,,BOU,25
119,Kristoffer Ajer,44,36.7,26,1.7,3.8,a,1.11,DEF,BRE,25
120,Ethan Brierley,44,0.0,0,0.0,0.0,a,0.0,MID,BRE,25
121,Nathan Collins,45,112.8,88,3.1,4.0,a,1.0,DEF,BRE,25
122,Mikkel Damsgaard,51,170.1,106,3.8,4.0,a,1.05,MID,BRE,25
123,Josh Dasilva,48,0.0,0,0.0,0.0,i,0.0,MID,BRE,25
124,Mark Flekken,44,99.9,93,3.4,5.8,a,1.02,GKP,BRE,25
125,Rico Henry,43,0.1,1,1.0,0.0,i,0.0,DEF,BRE,25
126,Aaron Hickey,43,0.0,0,0.0,0.0,i,0.0,DEF,BRE,25
127,Vitaly Janelt,49,70.7,68,2.5,2.5,a,1.07,MID,BRE,25
128,Mathias Jensen,53,35.5,28,1.8,0.5,a,0.99,MID,BRE,25
129,Kim Ji-soo,39,0.6,3,1.0,0.2,a,0.0,DEF,BRE,25
130,Yunus Emre Konak,44,0.9,6,1.0,0.2,a,0.0,MID,BRE,25
131,Keane Lewis-Potter,50,112.4,73,2.6,2.5,a,1.03,MID,BRE,25
132,Bryan Mbeumo,81,246.8,173,6.2,6.0,a,1.0,MID,BRE,25
133,Ben Mee,42,4.6,8,1.3,0.0,a,1.03,DEF,BRE,25
134,Christian Nørgaard,48,96.8,63,2.6,2.8,a,1.12,MID,BRE,25
135,Frank Onyeka,49,0.0,2,1.0,0.0,u,0.0,MID,BRE,25
136,Myles Peart-Harris,45,0.0,0,0.0,0.0,u,0.0,MID,BRE,25
137,Ethan Pinnock,44,78.9,44,2.2,2.8,a,0.98,DEF,BRE,25
138,Mads Roerslev Rasmussen,43,48.0,36,1.9,0.0,u,0.9,DEF,BRE,25
139,Kevin Schade,51,114.8,102,3.6,4.2,a,0.97,MID,BRE,25
140,Igor Thiago Nascimento Rodrigues,59,4.2,5,1.2,0.0,i,0.7,FWD,BRE,25
141,Ivan Toney,73,0.0,0,0.0,0.0,u,0.0,FWD,BRE,25
142,Hákon Valdimarsson,39,2.1,2,1.0,0.0,a,0.62,GKP,BRE,25
143,Yoane Wissa,65,162.1,124,5.0,5.2,a,1.07,FWD,BRE,25
144,Yehor Yarmoliuk,44,37.0,25,1.2,0.8,a,0.83,MID,BRE,25
145,Mathias Jorgensen,45,0.0,0,0.0,0.0,u,0.0,DEF,BRE,25
146,Fábio Freitas Gouveia Carvalho,45,36.3,35,1.8,1.8,i,0.61,MID,BRE,25
147,Sepp van den Berg,41,62.7,37,1.8,0.2,d,1.03,DEF,BRE,25
148,Ryan Trevitt,44,0.3,1,1.0,0.0,u,0.0,MID,BRE,25
149,Gustavo Nunes Fernandes Gomes,49,0.0,0,0.0,0.0,i,0.0,MID,BRE,25
150,Jayden Meghoma,40,0.1,1,1.0,0.0,u,0.0,DEF,BRE,25
151,Tony Yogane,45,0.0,0,0.0,0.0,u,0.0,MID,BRE,25
152,Paris Maghoma,45,5.1,7,1.0,0.5,a,0.0,MID,BRE,25
153,Benjamin Arthur,40,0.0,0,0.0,0.0,a,0.0,DEF,BRE,25
154,Thomas Frank,8,0.0,33,0.0,6.2,a,0.0,,BRE,25
155,Michael Kayode,45,4.2,4,1.0,0.8,d,0.0,DEF,BRE,25
156,Julian Eyestone,40,0.0,0,0.0,0.0,a,0.0,GKP,BRE,25
157,Iwan Morgan,45,0.0,0,0.0,0.0,a,0.0,FWD,BRE,25
158,Benjamin Fredrick,40,0.0,0,0.0,0.0,a,0.0,DEF,BRE,25
159,Simon Adingra,51,44.0,38,2.0,0.8,a,0.89,MID,BHA,25
160,Benicio Baker-Boaitey,45,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
161,Carlos Baleba,50,75.3,60,2.5,2.5,a,1.06,MID,BHA,25
162,Valentín Barco,40,0.0,0,0.0,0.0,u,0.0,DEF,BHA,25
163,Amario Cozier-Duberry,45,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
164,Mahmoud Dahoud,49,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
165,Lewis Dunk,42,51.2,38,2.0,0.0,i,0.98,DEF,BHA,25
166,Pervis Estupiñán,49,81.0,44,2.1,1.2,a,0.96,DEF,BHA,25
167,Billy Gilmour,50,2.5,3,1.5,0.0,u,0.93,MID,BHA,25
168,Pascal Groß,65,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
169,Jack Hinshelwood,49,42.9,45,2.8,4.0,a,1.08,MID,BHA,25
170,Ibrahim Osman,50,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
171,Igor Julio dos Santos de Paulo,43,22.7,17,1.4,0.0,i,0.9,DEF,BHA,25
172,João Pedro Junqueira de Jesus,55,135.3,110,5.0,7.5,a,1.06,FWD,BHA,25
173,Kacper Kozłowski,45,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
174,Tariq Lamptey,44,33.6,40,3.1,3.5,a,1.06,DEF,BHA,25
175,Solly March,65,2.1,3,0.8,0.5,a,0.0,MID,BHA,25
176,Adrian Mazilu,45,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
177,James Milner,50,10.7,5,1.7,0.0,i,1.6,MID,BHA,25
178,Yankuba Minteh,50,114.7,74,3.2,6.2,a,0.92,MID,BHA,25
179,Mitoma Kaoru,65,166.9,117,4.2,5.5,a,1.01,MID,BHA,25
180,Jakub Moder,44,5.4,4,1.0,0.0,u,0.0,MID,BHA,25
181,Mark O’Mahony,45,0.0,0,0.0,0.0,u,0.0,FWD,BHA,25
182,Odeluga Offiah,40,0.0,0,0.0,0.0,u,0.0,DEF,BHA,25
183,Cameron Peupion,44,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
184,Jeremy Sarmiento Morante,49,0.1,1,1.0,0.0,u,0.0,MID,BHA,25
185,Jason Steele,41,4.1,9,4.5,0.0,i,1.0,GKP,BHA,25
186,Deniz Undav,55,0.0,0,0.0,0.0,u,0.0,FWD,BHA,25
187,Jan Paul van Hecke,45,94.8,76,2.9,5.8,a,1.0,DEF,BHA,25
188,Joël Veltman,44,47.4,58,3.1,1.5,i,1.04,DEF,BHA,25
189,Bart Verbruggen,45,62.1,82,3.2,5.2,a,1.0,GKP,BHA,25
190,Adam Webster,43,19.7,25,2.5,4.0,a,1.2,DEF,BHA,25
191,Danny Welbeck,55,105.7,91,4.3,4.0,a,1.04,FWD,BHA,25
192,Mats Wieffer,47,31.7,30,1.9,0.5,a,0.75,MID,BHA,25
193,Brajan Gruda,54,31.6,18,1.5,1.0,a,1.21,MID,BHA,25
194,Yasin Ayari,50,80.5,46,1.9,2.5,a,1.01,MID,BHA,25
195,Andrew Moran,50,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
196,Carl Rushworth,39,0.0,0,0.0,0.0,a,0.0,GKP,BHA,25
197,Georginio Rutter,51,101.3,90,3.3,4.5,a,1.03,MID,BHA,25
198,Ferdi Kadioglu,44,24.0,19,3.2,0.0,i,1.17,DEF,BHA,25
199,Matt O'Riley,55,37.7,25,2.1,0.2,d,0.96,MID,BHA,25
200,Imari Samuels,40,0.0,0,0.0,0.0,u,0.0,DEF,BHA,25
201,Killian Cahill,39,0.0,0,0.0,0.0,a,0.0,GKP,BHA,25
202,Ruairi McConville,40,0.0,0,0.0,0.0,u,0.0,DEF,BHA,25
203,Jacob Slater,40,0.0,0,0.0,0.0,a,0.0,DEF,BHA,25
204,Diego Gómez,55,8.4,7,1.2,1.2,a,0.51,MID,BHA,25
205,Fabian Hürzeler,11,0.0,49,0.0,12.2,a,0.0,,BHA,25
206,Joe Knight,45,0.0,0,0.0,0.0,a,0.0,MID,BHA,25
207,Eiran Cashin,45,0.0,0,0.0,0.0,a,0.0,DEF,BHA,25
208,Andrey Nascimento dos Santos,45,0.0,0,0.0,0.0,u,0.0,MID,CHE,25
209,Ângelo Gabriel Borges Damaceno,45,0.0,0,0.0,0.0,u,0.0,MID,CHE,25
210,Benoît Badiashile,42,5.7,5,1.2,0.0,a,0.73,DEF,CHE,25
211,Lucas Bergström,39,0.0,0,0.0,0.0,a,0.0,GKP,CHE,25
212,Marcus Bettinelli,39,0.0,0,0.0,0.0,a,0.0,GKP,CHE,25
213,Moisés Caicedo Corozo,49,98.6,71,2.5,2.0,a,1.03,MID,CHE,25
214,Cesare Casadei,44,0.0,0,0.0,0.0,u,0.0,MID,CHE,25
215,Trevoh Chalobah,44,63.1,67,3.7,0.8,a,1.06,DEF,CHE,25
216,Carney Chukwuemeka,47,0.0,0,0.0,0.0,u,0.0,MID,CHE,25
217,Levi Colwill,44,79.4,71,2.7,5.5,a,1.0,DEF,CHE,25
218,Marc Cucurella Saseta,52,93.6,91,3.5,8.0,a,1.0,DEF,CHE,25
219,David Datro Fofana,54,0.0,0,0.0,0.0,u,0.0,FWD,CHE,25
220,Deivid Washington de Souza Eugênio,49,0.0,0,0.0,0.0,u,0.0,FWD,CHE,25
221,Kiernan Dewsbury-Hall,55,9.0,13,1.6,0.5,a,0.5,MID,CHE,25
222,Enzo Fernández,47,176.1,91,3.5,4.2,a,0.97,MID,CHE,25
223,Conor Gallagher,59,0.0,0,0.0,0.0,u,0.0,MID,CHE,25
224,Alfie Gilchrist,40,0.0,0,0.0,0.0,u,0.0,DEF,CHE,25
225,Malo Gusto,49,65.8,40,1.7,2.0,d,0.99,DEF,CHE,25
226,Reece James,48,27.9,22,2.2,0.5,a,1.06,DEF,CHE,25
227,Omari Kellyman,43,0.0,0,0.0,0.0,d,0.0,MID,CHE,25
228,Roméo Lavia,45,19.6,15,1.5,0.0,a,1.36,MID,CHE,25
229,Romelu Lukaku Bolingoli,63,0.0,0,0.0,0.0,u,0.0,FWD,CHE,25
230,Malang Sarr,45,0.0,0,0.0,0.0,u,0.0,DEF,CHE,25
231,Noni Madueke,60,157.2,100,4.3,0.2,i,1.18,MID,CHE,25
232,Marc Guiu Paz,47,2.2,3,1.0,0.0,i,0.0,FWD,CHE,25
233,Mykhailo Mudryk,61,8.5,7,1.0,0.0,s,0.62,MID,CHE,25
234,Nicolas Jackson,77,167.8,108,4.7,0.0,i,1.14,FWD,CHE,25
235,Christopher Nkunku,57,72.4,56,2.3,4.5,a,0.81,MID,CHE,25
236,Cole Palmer,109,273.4,181,6.5,2.0,a,1.03,MID,CHE,25
237,Đorđe Petrović,44,0.0,0,0.0,0.0,u,0.0,GKP,CHE,25
238,Renato Palma Veiga,44,5.9,7,1.0,0.0,u,0.51,MID,CHE,25
239,Robert Sánchez,45,57.1,83,3.8,2.2,a,1.0,GKP,CHE,25
240,Tosin Adarabioyo,42,40.6,49,3.3,4.2,a,0.91,DEF,CHE,25
241,Wesley Fofana,43,30.3,25,1.9,1.5,a,1.08,DEF,CHE,25
242,Jadon Sancho,62,95.9,66,3.0,2.2,a,1.0,MID,CHE,25
243,Pedro Lomba Neto,63,114.4,68,2.7,5.2,a,0.94,MID,CHE,25
244,Caleb Wiley,40,0.0,0,0.0,0.0,u,0.0,DEF,CHE,25
245,Filip Jørgensen,42,15.9,18,3.0,2.5,a,1.0,GKP,CHE,25
246,João Félix Sequeira,59,32.3,24,2.0,0.0,u,0.75,MID,CHE,25
247,Samuel Rak-Sakyi,45,0.0,0,0.0,0.0,a,0.0,MID,CHE,25
248,Tyrique George,45,9.4,6,1.5,1.5,a,0.0,MID,CHE,25
249,Josh Acheampong,40,2.9,4,1.0,0.2,a,1.07,DEF,CHE,25
250,Enzo Maresca,15,0.0,31,0.0,5.5,a,0.0,,CHE,25
251,Mathis Amougou,45,0.2,1,1.0,0.2,a,0.0,MID,CHE,25
252,Aaron Anselmino,40,0.0,0,0.0,0.0,a,0.0,DEF,CHE,25
253,Shumaira Mheuka,45,2.0,1,1.0,0.3,a,0.0,FWD,CHE,25
254,Ishé Samuels-Smith,40,0.0,0,0.0,0.0,a,0.0,DEF,CHE,25
255,Genesis Antwi,40,0.0,0,0.0,0.0,a,0.0,DEF,CHE,25
256,Eddie Nketiah,59,56.1,35,1.8,2.2,a,0.9,FWD,CRY,25
257,Ben Chilwell,46,4.2,2,0.7,0.5,a,0.0,DEF,CRY,25
258,Naouirou Ahamada,45,0.0,0,0.0,0.0,u,0.0,MID,CRY,25
259,Cheick Doucouré,49,10.8,19,1.5,0.0,i,0.81,MID,CRY,25
260,Chris Richards,44,44.5,53,3.1,4.8,a,1.01,DEF,CRY,25
261,Chadi Riad Dnanou,43,2.0,1,1.0,0.0,i,1.0,DEF,CRY,25
262,Nathaniel Clyne,43,9.7,16,1.5,0.0,a,0.92,DEF,CRY,25
263,Malcolm Ebiowei,45,0.0,0,0.0,0.0,u,0.0,MID,CRY,25
264,Eberechi Eze,67,163.4,86,3.6,3.0,a,1.03,MID,CRY,25
265,Marc Guéhi,47,102.9,101,3.7,4.0,a,1.0,DEF,CRY,25
266,Dean Henderson,46,65.7,106,3.8,5.0,a,1.0,GKP,CRY,25
267,Rob Holding,42,0.0,0,0.0,0.0,u,0.0,DEF,CRY,25
268,Will Hughes,49,75.3,53,2.2,1.8,s,1.05,MID,CRY,25
269,Daichi Kamada,51,48.1,32,1.3,1.0,a,0.93,MID,CRY,25
270,Jefferson Lerma Solís,48,54.1,38,1.7,1.8,a,1.05,MID,CRY,25
271,Jean-Philippe Mateta,75,155.2,123,4.6,5.0,d,1.06,FWD,CRY,25
272,Matheus França de Oliveira,44,0.0,0,0.0,0.0,a,0.0,MID,CRY,25
273,Remi Matthews,39,0.0,0,0.0,0.0,a,0.0,GKP,CRY,25
274,Tyrick Mitchell,48,108.5,97,3.5,4.8,a,1.05,DEF,CRY,25
275,Daniel Muñoz,50,145.1,112,4.1,6.0,a,1.04,DEF,CRY,25
276,David Ozoh,45,0.0,0,0.0,0.0,u,0.0,MID,CRY,25
277,Jesurun Rak-Sakyi,45,0.0,0,0.0,0.0,u,0.0,MID,CRY,25
278,Jeffrey Schlupp,46,11.0,12,1.0,0.0,u,0.0,MID,CRY,25
279,Joel Ward,43,0.0,0,0.0,0.0,i,0.0,DEF,CRY,25
280,Adam Wharton,47,51.7,22,1.7,1.5,a,1.07,MID,CRY,25
281,Matt Turner,39,0.0,0,0.0,0.0,a,0.0,GKP,CRY,25
282,Ismaïla Sarr,56,163.7,113,4.0,7.8,a,0.98,MID,CRY,25
283,Franco Umeh-Chibueze,44,0.0,0,0.0,0.0,a,0.0,MID,CRY,25
284,Justin Devenny,45,20.9,22,1.6,0.8,a,0.87,MID,CRY,25
285,Asher Agbinone,45,1.5,2,1.0,0.0,u,0.0,MID,CRY,25
286,Kaden Rodney,45,0.0,0,0.0,0.0,a,0.0,MID,CRY,25
287,Maxence Lacroix,45,79.7,93,3.7,4.5,a,1.0,DEF,CRY,25
288,Caleb Kporha,40,1.3,2,1.0,0.0,a,0.0,DEF,CRY,25
289,Zach Marsh,45,0.0,0,0.0,0.0,a,0.0,FWD,CRY,25
290,Romain Esse,48,7.1,9,4.5,0.2,a,0.0,MID,CRY,25
291,Oliver Glasner,8,0.0,61,0.0,12.5,a,0.0,,CRY,25
292,Armando Broja,53,6.2,5,1.0,0.0,i,1.15,FWD,EVE,25
293,Abdoulaye Doucouré,51,75.4,65,2.7,2.6,a,1.08,MID,EVE,25
294,Norberto Bercique Gomes Betuncal,51,78.5,60,3.0,5.2,a,0.75,FWD,EVE,25
295,Jarrad Branthwaite,48,57.1,65,3.1,2.2,a,1.0,DEF,EVE,25
296,Dominic Calvert-Lewin,54,83.6,59,2.7,0.0,i,1.09,FWD,EVE,25
297,Séamus Coleman,43,6.2,3,1.0,0.0,a,0.92,DEF,EVE,25
298,Idrissa Gueye,48,72.0,64,2.4,1.8,a,1.03,MID,EVE,25
299,James Garner,49,32.6,22,2.0,1.6,a,0.92,MID,EVE,25
300,Jack Harrison,52,77.7,56,2.3,4.2,a,1.01,MID,EVE,25
301,Mason Holgate,40,0.0,1,1.0,0.0,u,0.0,DEF,EVE,25
302,Tim Iroegbunam,43,16.8,16,1.3,1.4,a,0.79,MID,EVE,25
303,João Neves Virgínia,39,0.0,0,0.0,0.0,a,0.0,GKP,EVE,25
304,Michael Keane,39,33.0,33,3.3,0.0,a,1.0,DEF,EVE,25
305,Neal Maupay,49,0.0,0,0.0,0.0,u,0.0,FWD,EVE,25
306,Dwight McNeil,51,100.5,65,5.0,0.0,i,1.03,MID,EVE,25
307,Vitalii Mykolenko,44,76.2,83,3.2,2.4,a,1.03,DEF,EVE,25
308,Iliman Ndiaye,53,106.5,81,3.4,0.2,i,1.06,FWD,EVE,25
309,Nathan Patterson,44,7.3,7,1.0,0.0,a,0.0,DEF,EVE,25
310,Jordan Pickford,51,75.4,113,4.0,1.8,a,1.0,GKP,EVE,25
311,James Tarkowski,49,111.2,93,3.3,2.8,a,1.0,DEF,EVE,25
312,Youssef Ramalho Chermiti,49,0.0,0,0.0,0.0,a,0.0,FWD,EVE,25
313,Ashley Young,45,69.1,80,3.2,1.2,a,0.99,DEF,EVE,25
314,Carlos Alcaraz Durán,49,28.8,17,2.8,3.2,a,0.77,MID,EVE,25
315,Jesper Lindstrøm,50,74.1,43,1.8,2.2,a,1.12,MID,EVE,25
316,Jake O'Brien,45,28.0,30,2.7,3.0,a,0.95,DEF,EVE,25
317,Harrison Armstrong,44,2.2,2,0.7,0.0,u,0.0,MID,EVE,25
318,Jenson Metcalfe,45,0.0,0,0.0,0.0,u,0.0,MID,EVE,25
319,Asmir Begovic,40,0.0,0,0.0,0.0,a,0.0,GKP,EVE,25
