id,name,cost,ict_index,total_points,points_per_game,form,status,starts_per_90,position,team,season
23,Riccardo Calafiori,58,39.9,26,2.4,1.2,d,1.02,DEF,ARS,25
24,Myles Lewis-Skelly,45,11.4,10,1.4,1.2,a,1.1,MID,ARS,25
25,Mikel Merino,60,50.1,36,2.6,3.0,a,0.95,MID,ARS,25
26,Salah-Eddine Oulad M'hand,45,0.0,0,0.0,0.0,a,0.0,MID,ARS,25
27,Tommy Setford,45,0.0,0,0.0,0.0,a,0.0,GKP,ARS,25
28,Maldini Kacurri,40,0.0,0,0.0,0.0,a,0.0,DEF,ARS,25
29,Ayden Heaven,40,0.0,0,0.0,0.0,a,0.0,DEF,ARS,25
30,Ismeal Kabia,45,0.0,0,0.0,0.0,a,0.0,MID,ARS,25
31,Josh Nichols,40,0.0,0,0.0,0.0,a,0.0,DEF,ARS,25
32,Nathan Butler-Oyedeji,45,0.0,0,0.0,0.0,a,0.0,FWD,ARS,25
33,Leon Bailey,62,54.9,39,2.3,2.4,a,1.18,MID,AVL,25
34,Ross Barkley,52,50.3,40,2.5,2.4,i,0.5,MID,AVL,25
35,Enzo Barrenechea,49,0.0,0,0.0,0.0,u,0.0,MID,AVL,25
36,Emiliano Buendía Stati,51,5.1,10,0.9,0.8,a,0.0,MID,AVL,25
37,Matty Cash,44,37.2,32,2.3,2.0,a,1.09,DEF,AVL,25
38,Leander Dendoncker,45,0.0,0,0.0,0.0,u,0.0,MID,AVL,25
39,Moussa Diaby,65,0.0,0,0.0,0.0,u,0.0,MID,AVL,25
40,Diego Carlos Santos Silva,45,21.5,21,2.1,0.2,i,0.87,DEF,AVL,25
41,Lucas Digne,46,85.9,56,2.7,2.4,a,1.08,DEF,AVL,25
42,Lewis Dobbin,50,0.0,0,0.0,0.0,u,0.0,MID,AVL,25
43,Jhon Durán,58,66.4,51,2.8,1.0,a,0.61,FWD,AVL,25
44,Joe Gauci,40,0.0,0,0.0,0.0,a,0.0,GKP,AVL,25
45,Kortney Hause,39,0.0,0,0.0,0.0,a,0.0,DEF,AVL,25
46,Samuel Iling-Junior,54,0.0,0,0.0,0.0,u,0.0,MID,AVL,25
47,Boubacar Kamara,50,26.2,22,1.8,2.2,a,1.06,MID,AVL,25
48,Kaine Kesler-Hayden,40,0.0,0,0.0,0.0,u,0.0,DEF,AVL,25
49,Ezri Konsa Ngoyo,44,45.6,46,2.4,2.8,a,1.05,DEF,AVL,25
50,Ian Maatsen,45,28.6,17,1.1,1.0,a,0.59,DEF,AVL,25
51,Filip Marschall,40,0.0,0,0.0,0.0,u,0.0,GKP,AVL,25
52,Emiliano Martínez Romero,50,46.3,59,2.8,2.8,a,1.02,GKP,AVL,25
53,John McGinn,52,61.6,42,2.3,1.8,i,1.15,MID,AVL,25
54,Tyrone Mings,44,11.8,14,3.5,2.4,a,0.79,DEF,AVL,25
55,Kosta Nedeljković,39,2.9,4,1.0,0.2,a,0.0,DEF,AVL,25
56,Robin Olsen,45,1.8,1,1.0,0.0,a,0.0,GKP,AVL,25
57,Pau Torres,42,41.2,32,1.8,0.8,i,1.05,DEF,AVL,25
58,Jacob Ramsey,54,38.7,28,2.2,1.2,a,0.9,MID,AVL,25
59,Morgan Rogers,55,118.0,94,4.7,6.6,a,1.09,MID,AVL,25
60,Viljami Sinisalo,40,0.0,0,0.0,0.0,u,0.0,GKP,AVL,25
61,Lino da Cruz Sousa,40,0.0,0,0.0,0.0,u,0.0,DEF,AVL,25
62,Youri Tielemans,55,115.8,55,2.6,2.0,a,1.07,MID,AVL,25
63,Ollie Watkins,89,136.4,102,4.9,4.8,a,1.06,FWD,AVL,25
64,Amadou Onana,49,47.4,39,2.6,1.4,a,1.17,MID,AVL,25
65,Lamare Bogarde,40,5.1,2,0.7,0.0,a,1.27,DEF,AVL,25
66,Sil Swinkels,40,0.0,0,0.0,0.0,a,0.0,DEF,AVL,25
67,Oliwier Zych,40,0.0,0,0.0,0.0,a,0.0,GKP,AVL,25
68,Kadan Young,45,0.0,0,0.0,0.0,a,0.0,MID,AVL,25
69,Ben Broggio,45,0.0,0,0.0,0.0,a,0.0,MID,AVL,25
70,Jamaldeen Jimoh,45,0.0,0,0.0,0.0,a,0.0,MID,AVL,25
71,Max Aarons,43,1.7,8,2.7,1.4,u,1.07,DEF,BOU,25
72,Tyler Adams,49,24.3,16,1.5,1.2,a,0.91,MID,BOU,25
73,Jaidon Anthony,45,0.0,0,0.0,0.0,u,0.0,MID,BOU,25
74,David Brooks,49,32.8,28,2.0,2.0,a,0.8,MID,BOU,25
75,Ryan Christie,49,85.4,51,2.5,3.6,a,1.09,MID,BOU,25
76,Lewis Cook,50,96.7,53,2.6,2.2,a,0.97,MID,BOU,25
77,Enes Ünal,54,35.9,32,1.9,0.8,i,0.55,FWD,BOU,25
78,Romain Faivre,50,0.0,0,0.0,0.0,u,0.0,MID,BOU,25
79,Hamed Traorè,45,0.0,0,0.0,0.0,u,0.0,MID,BOU,25
80,James Hill,39,6.2,13,2.6,2.4,d,1.53,DEF,BOU,25
81,Daniel Jebbison,45,3.1,3,1.0,0.2,a,0.0,FWD,BOU,25
82,Milos Kerkez,48,85.4,76,3.6,5.2,a,1.04,DEF,BOU,25
83,Justin Kluivert,55,114.4,86,4.3,4.2,a,1.14,MID,BOU,25
84,Chris Mepham,44,0.0,0,0.0,0.0,u,0.0,DEF,BOU,25
85,Dango Ouattara,50,92.1,59,3.3,4.0,a,0.84,MID,BOU,25
86,Alex Paulsen,40,0.0,0,0.0,0.0,u,0.0,GKP,BOU,25
87,Philip Billing,48,20.4,10,1.0,0.8,u,0.51,MID,BOU,25
88,Alex Scott,47,15.8,11,1.4,0.0,i,0.7,MID,BOU,25
89,Antoine Semenyo,56,145.9,86,4.3,6.2,a,1.03,MID,BOU,25
90,Marcos Senesi,47,33.1,21,1.9,0.0,i,1.08,DEF,BOU,25
91,Luis Sinisterra,48,37.2,19,2.4,0.0,i,0.44,MID,BOU,25
92,Adam Smith,44,18.6,34,2.0,0.0,i,1.05,DEF,BOU,25
93,Marcus Tavernier,54,97.1,48,3.2,0.0,i,1.03,MID,BOU,25
94,Mark Travers,44,14.6,19,3.8,1.8,a,1.0,GKP,BOU,25
95,Illia Zabarnyi,44,55.2,56,2.7,4.2,a,1.0,DEF,BOU,25
96,Kepa Arrizabalaga,45,38.2,52,3.7,3.8,a,1.0,GKP,BOU,25
97,Dean Huijsen,44,59.0,57,3.8,6.2,a,0.93,DEF,BOU,25
98,Julián Araujo Zúñiga,43,5.1,8,1.0,0.0,i,1.28,DEF,BOU,25
99,Will Dennis,40,0.0,0,0.0,0.0,a,0.0,GKP,BOU,25
100,Francisco Evanilson de Lima Barbosa,58,101.5,78,4.1,2.6,i,1.12,FWD,BOU,25
101,Max Kinsey,40,0.0,0,0.0,0.0,a,0.0,DEF,BOU,25
102,Ben Winterburn,45,0.0,1,1.0,0.2,a,0.0,MID,BOU,25
103,Archie Harris,40,0.0,0,0.0,0.0,a,0.0,DEF,BOU,25
104,Remy Rees-Dottin,45,0.0,0,0.0,0.0,a,0.0,FWD,BOU,25
105,Matai Akinmboni,40,0.0,0,0.0,0.0,a,0.0,DEF,BOU,25
106,Julio Soler,40,0.0,0,0.0,0.0,a,0.0,DEF,BOU,25
107,Daniel Adu-Adjei,45,0.0,0,0.0,0.0,a,0.0,FWD,BOU,25
108,Dominic Sadi,45,0.0,0,0.0,0.0,a,0.0,MID,BOU,25
109,Kristoffer Ajer,44,22.0,9,0.9,0.2,i,1.13,DEF,BRE,25
110,Ethan Brierley,44,0.0,0,0.0,0.0,a,0.0,MID,BRE,25
111,Nathan Collins,46,87.6,63,3.0,3.0,a,1.0,DEF,BRE,25
112,Mikkel Damsgaard,50,118.1,77,3.7,3.4,a,1.06,MID,BRE,25
113,Josh Dasilva,48,0.0,0,0.0,0.0,i,0.0,MID,BRE,25
114,Mark Flekken,44,79.2,64,3.0,3.0,a,1.03,GKP,BRE,25
115,Rico Henry,43,0.1,1,1.0,0.2,a,0.0,DEF,BRE,25
116,Aaron Hickey,43,0.0,0,0.0,0.0,i,0.0,DEF,BRE,25
117,Vitaly Janelt,49,58.7,54,2.7,2.0,a,1.02,MID,BRE,25
118,Mathias Jensen,53,30.3,23,2.1,1.2,a,1.14,MID,BRE,25
119,Kim Ji-soo,39,0.6,2,1.0,0.4,a,0.0,DEF,BRE,25
120,Yunus Emre Konak,45,0.4,5,1.0,0.2,a,0.0,MID,BRE,25
121,Keane Lewis-Potter,50,81.1,58,2.8,4.0,a,1.04,MID,BRE,25
122,Bryan Mbeumo,78,189.7,138,6.6,6.6,a,1.0,MID,BRE,25
123,Ben Mee,42,4.3,7,1.4,1.0,a,1.03,DEF,BRE,25
124,Christian Nørgaard,48,69.4,48,2.7,3.4,a,1.1,MID,BRE,25
125,Frank Onyeka,49,0.0,2,1.0,0.0,u,0.0,MID,BRE,25
126,Myles Peart-Harris,45,0.0,0,0.0,0.0,u,0.0,MID,BRE,25
127,Ethan Pinnock,44,72.3,33,2.1,0.0,i,1.0,DEF,BRE,25
128,Mads Roerslev Rasmussen,43,42.3,34,2.0,3.6,a,0.88,DEF,BRE,25
129,Kevin Schade,51,70.8,71,3.4,3.0,a,0.94,MID,BRE,25
130,Igor Thiago Nascimento Rodrigues,59,4.2,5,1.2,0.0,i,0.7,FWD,BRE,25
131,Ivan Toney,73,0.0,0,0.0,0.0,u,0.0,FWD,BRE,25
132,Hákon Valdimarsson,39,1.2,1,1.0,0.2,a,0.0,GKP,BRE,25
133,Yoane Wissa,62,113.6,97,5.4,4.4,a,1.1,FWD,BRE,25
134,Yehor Yarmoliuk,44,25.2,19,1.2,0.8,a,0.87,MID,BRE,25
135,Mathias Jorgensen,45,0.0,0,0.0,0.0,u,0.0,DEF,BRE,25
136,Fábio Freitas Gouveia Carvalho,46,29.1,27,1.7,0.2,a,0.65,MID,BRE,25
137,Sepp van den Berg,41,47.8,32,1.9,2.4,a,1.01,DEF,BRE,25
138,Ryan Trevitt,44,0.3,1,1.0,0.0,a,0.0,MID,BRE,25
139,Gustavo Nunes Fernandes Gomes,49,0.0,0,0.0,0.0,i,0.0,MID,BRE,25
140,Jayden Meghoma,40,0.1,1,1.0,0.0,a,0.0,DEF,BRE,25
141,Tony Yogane,45,0.0,0,0.0,0.0,a,0.0,MID,BRE,25
142,Paris Maghoma,45,2.3,5,1.0,0.6,a,0.0,MID,BRE,25
143,Benjamin Arthur,40,0.0,0,0.0,0.0,a,0.0,DEF,BRE,25
144,Simon Adingra,52,39.8,34,2.3,2.4,a,0.99,MID,BHA,25
145,Benicio Baker-Boaitey,45,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
146,Carlos Baleba,50,59.4,48,2.7,2.2,a,1.07,MID,BHA,25
147,Valentín Barco,40,0.0,0,0.0,0.0,u,0.0,DEF,BHA,25
148,Amario Cozier-Duberry,45,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
149,Mahmoud Dahoud,49,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
150,Lewis Dunk,43,44.7,37,2.3,2.6,a,0.98,DEF,BHA,25
151,Julio Enciso,54,27.7,13,1.2,1.0,a,0.63,MID,BHA,25
152,Pervis Estupiñán,50,75.5,37,2.2,3.6,a,0.95,DEF,BHA,25
153,Evan Ferguson,55,14.6,19,1.6,0.2,d,0.83,FWD,BHA,25
154,Billy Gilmour,50,2.5,3,1.5,0.0,u,0.93,MID,BHA,25
155,Pascal Groß,65,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
156,Jack Hinshelwood,49,30.6,28,2.8,0.0,d,1.07,MID,BHA,25
157,Ibrahim Osman,50,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
158,Igor Julio dos Santos de Paulo,44,22.7,17,1.4,0.4,i,0.9,DEF,BHA,25
159,João Pedro Junqueira de Jesus,57,97.3,76,5.1,4.6,a,1.05,FWD,BHA,25
160,Kacper Kozłowski,45,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
161,Tariq Lamptey,44,21.8,24,3.4,1.6,a,1.04,DEF,BHA,25
162,Solly March,65,0.5,1,1.0,0.2,a,0.0,MID,BHA,25
163,Adrian Mazilu,45,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
164,James Milner,50,10.7,5,1.7,0.0,i,1.6,MID,BHA,25
165,Yankuba Minteh,50,50.3,35,2.2,0.8,a,0.82,MID,BHA,25
166,Mitoma Kaoru,63,132.3,80,3.8,3.4,a,0.97,MID,BHA,25
167,Jakub Moder,44,5.4,4,1.0,0.4,a,0.0,MID,BHA,25
168,Mark O’Mahony,45,0.0,0,0.0,0.0,u,0.0,FWD,BHA,25
169,Odeluga Offiah,40,0.0,0,0.0,0.0,u,0.0,DEF,BHA,25
170,Cameron Peupion,44,0.0,0,0.0,0.0,a,0.0,MID,BHA,25
171,Jeremy Sarmiento Morante,49,0.1,1,1.0,0.0,u,0.0,MID,BHA,25
172,Jason Steele,41,4.1,9,4.5,0.0,a,1.0,GKP,BHA,25
173,Deniz Undav,55,0.0,0,0.0,0.0,u,0.0,FWD,BHA,25
174,Jan Paul van Hecke,45,64.2,50,2.6,4.2,a,1.01,DEF,BHA,25
175,Joël Veltman,44,32.9,49,3.3,3.0,a,1.05,DEF,BHA,25
176,Bart Verbruggen,45,50.9,59,3.1,4.6,a,1.0,GKP,BHA,25
177,Adam Webster,43,6.8,8,1.6,1.4,a,1.65,DEF,BHA,25
178,Danny Welbeck,55,83.9,70,4.7,0.2,a,1.04,FWD,BHA,25
179,Mats Wieffer,47,27.8,28,2.2,1.8,d,0.78,MID,BHA,25
180,Brajan Gruda,54,25.4,13,1.3,1.4,a,1.14,MID,BHA,25
181,Yasin Ayari,50,61.2,32,1.8,1.6,a,0.98,MID,BHA,25
182,Andrew Moran,50,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
183,Carl Rushworth,40,0.0,0,0.0,0.0,u,0.0,GKP,BHA,25
184,Georginio Rutter,51,66.5,63,3.1,2.2,a,1.06,MID,BHA,25
185,Ferdi Kadioglu,45,24.0,19,3.2,0.0,i,1.17,DEF,BHA,25
186,Matt O'Riley,55,34.4,22,2.4,2.2,a,1.09,MID,BHA,25
187,Imari Samuels,40,0.0,0,0.0,0.0,a,0.0,DEF,BHA,25
188,Killian Cahill,39,0.0,0,0.0,0.0,a,0.0,GKP,BHA,25
189,Ruairi McConville,40,0.0,0,0.0,0.0,a,0.0,DEF,BHA,25
190,Jacob Slater,40,0.0,0,0.0,0.0,a,0.0,DEF,BHA,25
191,Diego Gómez,55,0.0,0,0.0,0.0,a,0.0,MID,BHA,25
192,Andrey Nascimento dos Santos,45,0.0,0,0.0,0.0,u,0.0,MID,CHE,25
193,Ângelo Gabriel Borges Damaceno,45,0.0,0,0.0,0.0,u,0.0,MID,CHE,25
194,Benoît Badiashile,43,5.7,5,1.2,0.0,i,0.73,DEF,CHE,25
195,Lucas Bergström,39,0.0,0,0.0,0.0,a,0.0,GKP,CHE,25
196,Marcus Bettinelli,39,0.0,0,0.0,0.0,a,0.0,GKP,CHE,25
197,Moisés Caicedo Corozo,49,80.3,59,2.8,2.0,a,1.02,MID,CHE,25
198,Cesare Casadei,44,0.0,0,0.0,0.0,a,0.0,MID,CHE,25
199,Trevoh Chalobah,44,51.6,54,4.5,3.2,a,1.02,DEF,CHE,25
200,Ben Chilwell,47,0.0,0,0.0,0.0,a,0.0,DEF,CHE,25
201,Carney Chukwuemeka,48,0.0,0,0.0,0.0,a,0.0,MID,CHE,25
202,Levi Colwill,46,58.4,47,2.4,2.4,a,1.0,DEF,CHE,25
203,Marc Cucurella Saseta,52,53.1,47,2.5,1.0,a,1.0,DEF,CHE,25
204,David Datro Fofana,54,0.0,0,0.0,0.0,u,0.0,FWD,CHE,25
205,Deivid Washington de Souza Eugênio,49,0.0,0,0.0,0.0,a,0.0,FWD,CHE,25
206,Kiernan Dewsbury-Hall,55,2.5,5,1.0,0.0,i,0.0,MID,CHE,25
207,Axel Disasi,42,15.5,21,4.2,1.2,a,1.03,DEF,CHE,25
208,Enzo Fernández,50,126.0,68,3.4,1.8,a,0.96,MID,CHE,25
209,Conor Gallagher,59,0.0,0,0.0,0.0,u,0.0,MID,CHE,25
210,Alfie Gilchrist,40,0.0,0,0.0,0.0,u,0.0,DEF,CHE,25
211,Malo Gusto,49,55.8,29,1.7,1.8,a,1.02,DEF,CHE,25
212,Reece James,48,12.5,12,2.4,1.4,a,0.99,DEF,CHE,25
213,Omari Kellyman,44,0.0,0,0.0,0.0,i,0.0,MID,CHE,25
214,Roméo Lavia,45,19.6,15,1.5,0.0,a,1.36,MID,CHE,25
215,Romelu Lukaku Bolingoli,63,0.0,0,0.0,0.0,u,0.0,FWD,CHE,25
216,Malang Sarr,45,0.0,0,0.0,0.0,u,0.0,DEF,CHE,25
217,Noni Madueke,61,128.3,81,4.3,1.2,a,1.13,MID,CHE,25
218,Marc Guiu Paz,47,0.0,2,1.0,0.2,a,0.0,FWD,CHE,25
219,Mykhailo Mudryk,62,8.5,7,1.0,0.0,s,0.62,MID,CHE,25
220,Nicolas Jackson,80,148.0,100,5.0,2.2,a,1.11,FWD,CHE,25
221,Christopher Nkunku,58,42.6,36,2.0,0.8,a,0.7,MID,CHE,25
222,Cole Palmer,114,230.2,163,7.8,7.0,a,1.03,MID,CHE,25
223,Đorđe Petrović,44,0.0,0,0.0,0.0,u,0.0,GKP,CHE,25
224,Renato Palma Veiga,44,5.9,7,1.0,0.0,a,0.51,MID,CHE,25
225,Robert Sánchez,48,51.3,70,3.7,3.0,a,1.0,GKP,CHE,25
226,Tosin Adarabioyo,42,20.3,23,2.3,2.4,a,0.98,DEF,CHE,25
227,Wesley Fofana,44,28.7,19,1.6,0.0,i,1.06,DEF,CHE,25
228,Jadon Sancho,62,73.0,53,3.5,2.8,a,1.03,MID,CHE,25
229,Pedro Lomba Neto,62,68.7,37,2.1,1.6,a,0.89,MID,CHE,25
230,Caleb Wiley,40,0.0,0,0.0,0.0,u,0.0,DEF,CHE,25
231,Filip Jørgensen,42,5.7,5,2.5,0.4,a,1.0,GKP,CHE,25
232,João Félix Sequeira,60,32.1,23,2.1,1.0,a,0.76,MID,CHE,25
233,Samuel Rak-Sakyi,45,0.0,0,0.0,0.0,a,0.0,MID,CHE,25
234,Tyrique George,45,0.0,0,0.0,0.0,a,0.0,MID,CHE,25
235,Josh Acheampong,40,2.7,3,1.5,0.6,a,1.12,DEF,CHE,25
236,Eddie Nketiah,59,36.4,21,1.4,0.6,a,0.92,FWD,CRY,25
237,Naouirou Ahamada,45,0.0,0,0.0,0.0,u,0.0,MID,CRY,25
238,Cheick Doucouré,49,10.8,19,1.5,1.6,a,0.81,MID,CRY,25
239,Chris Richards,44,16.7,21,2.1,2.0,a,1.01,DEF,CRY,25
240,Chadi Riad Dnanou,43,2.0,1,1.0,0.0,a,1.0,DEF,CRY,25
241,Nathaniel Clyne,43,9.2,14,1.6,0.0,a,0.93,DEF,CRY,25
242,Malcolm Ebiowei,45,0.0,0,0.0,0.0,u,0.0,MID,CRY,25
243,Eberechi Eze,66,119.8,65,3.8,4.6,a,1.08,MID,CRY,25
244,Marc Guéhi,45,80.6,70,3.5,4.6,a,1.0,DEF,CRY,25
245,Dean Henderson,45,51.3,73,3.5,3.6,a,1.0,GKP,CRY,25
246,Rob Holding,42,0.0,0,0.0,0.0,a,0.0,DEF,CRY,25
247,Will Hughes,49,58.5,39,2.2,2.0,a,1.02,MID,CRY,25
248,Daichi Kamada,51,40.7,21,1.2,1.2,a,0.94,MID,CRY,25
249,Jefferson Lerma Solís,48,41.3,26,1.5,2.0,d,1.05,MID,CRY,25
250,Jean-Philippe Mateta,73,97.7,75,3.6,4.4,a,1.08,FWD,CRY,25
251,Matheus França de Oliveira,44,0.0,0,0.0,0.0,i,0.0,MID,CRY,25
252,Remi Matthews,39,0.0,0,0.0,0.0,a,0.0,GKP,CRY,25
253,Tyrick Mitchell,48,84.4,65,3.1,4.0,a,1.04,DEF,CRY,25
254,Daniel Muñoz,48,107.4,67,3.4,3.2,a,1.05,DEF,CRY,25
255,David Ozoh,45,0.0,0,0.0,0.0,u,0.0,MID,CRY,25
256,Jesurun Rak-Sakyi,45,0.0,0,0.0,0.0,u,0.0,MID,CRY,25
257,Jeffrey Schlupp,46,9.9,11,1.0,0.2,a,0.0,MID,CRY,25
258,Joel Ward,43,0.0,0,0.0,0.0,a,0.0,DEF,CRY,25
259,Adam Wharton,47,29.7,15,1.9,0.0,i,1.16,MID,CRY,25
260,Matt Turner,39,0.0,0,0.0,0.0,a,0.0,GKP,CRY,25
261,Ismaïla Sarr,59,122.3,74,3.5,4.0,a,0.93,MID,CRY,25
262,Franco Umeh-Chibueze,44,0.0,0,0.0,0.0,d,0.0,MID,CRY,25
263,Justin Devenny,45,17.5,17,1.9,0.6,a,0.75,MID,CRY,25
264,Asher Agbinone,45,1.5,2,1.0,0.0,a,0.0,MID,CRY,25
265,Kaden Rodney,45,0.0,0,0.0,0.0,a,0.0,MID,CRY,25
266,Maxence Lacroix,45,51.3,58,3.2,3.6,a,1.0,DEF,CRY,25
267,Caleb Kporha,40,1.3,2,1.0,0.2,a,0.0,DEF,CRY,25
268,Zach Marsh,45,0.0,0,0.0,0.0,a,0.0,FWD,CRY,25
269,Armando Broja,54,6.2,5,1.0,0.8,d,1.15,FWD,EVE,25
270,Abdoulaye Doucouré,51,45.2,40,2.2,2.0,a,1.07,MID,EVE,25
271,Norberto Bercique Gomes Betuncal,49,17.8,19,1.5,0.6,a,0.4,FWD,EVE,25
272,Jarrad Branthwaite,48,26.0,39,3.0,2.0,a,0.99,DEF,EVE,25
273,Dominic Calvert-Lewin,54,72.4,53,2.6,1.6,a,1.04,FWD,EVE,25
274,Séamus Coleman,43,6.2,3,1.0,0.4,a,0.92,DEF,EVE,25
275,Idrissa Gueye,48,44.2,38,2.0,1.8,a,1.03,MID,EVE,25
276,James Garner,49,7.9,7,1.8,0.0,d,0.72,MID,EVE,25
277,Jack Harrison,52,45.4,34,1.9,1.4,a,1.09,MID,EVE,25
278,Mason Holgate,40,0.0,1,1.0,0.0,u,0.0,DEF,EVE,25
279,Tim Iroegbunam,43,10.4,8,1.3,0.0,i,0.94,MID,EVE,25
280,João Neves Virgínia,39,0.0,0,0.0,0.0,a,0.0,GKP,EVE,25
281,Michael Keane,40,33.0,32,3.6,0.0,a,1.0,DEF,EVE,25
282,Neal Maupay,49,0.0,0,0.0,0.0,u,0.0,FWD,EVE,25
283,Dwight McNeil,51,100.5,65,5.0,0.0,i,1.03,MID,EVE,25
284,Vitalii Mykolenko,43,53.8,58,3.2,2.6,a,1.04,DEF,EVE,25
285,Iliman Ndiaye,54,81.7,57,2.9,3.2,a,1.01,FWD,EVE,25
286,Nathan Patterson,44,6.7,4,1.0,0.6,a,0.0,DEF,EVE,25
287,Jordan Pickford,50,57.5,88,4.4,4.4,a,1.0,GKP,EVE,25
288,James Tarkowski,48,74.6,61,3.0,2.4,a,1.01,DEF,EVE,25
289,Youssef Ramalho Chermiti,49,0.0,0,0.0,0.0,i,0.0,FWD,EVE,25
290,Ashley Young,47,64.0,72,4.2,2.0,a,1.06,DEF,EVE,25
291,Jesper Lindstrøm,50,48.0,24,1.5,1.0,a,0.95,MID,EVE,25
292,Jake O'Brien,45,1.0,2,0.7,0.2,a,0.0,DEF,EVE,25
293,Harrison Armstrong,45,2.2,2,0.7,0.2,a,0.0,MID,EVE,25
294,Jenson Metcalfe,45,0.0,0,0.0,0.0,u,0.0,MID,EVE,25
295,Asmir Begovic,40,0.0,0,0.0,0.0,a,0.0,GKP,EVE,25
296,Roman Dixon,40,1.6,0,0.0,0.0,a,1.0,DEF,EVE,25
297,Orel Mangala,50,35.0,34,2.0,1.8,a,1.0,MID,EVE,25
298,Callum Bates,45,0.0,0,0.0,0.0,a,0.0,MID,EVE,25
299,Martin Sherif,45,0.0,0,0.0,0.0,a,0.0,FWD,EVE,25
300,Reiss Nelson,50,55.1,27,2.2,0.0,i,0.93,MID,FUL,25
301,Emile Smith Rowe,53,70.0,65,3.4,0.8,a,1.12,MID,FUL,25
302,Joachim Andersen,42,34.7,23,1.8,0.6,a,1.02,DEF,FUL,25
303,Adama Traoré,47,83.3,48,2.4,1.2,a,1.04,MID,FUL,25
304,Andreas Hoelgebaum Pereira,50,98.1,50,2.6,1.8,a,1.16,MID,FUL,25
305,Calvin Bassey,45,43.4,40,2.0,2.2,a,1.0,DEF,FUL,25
306,Steven Benda,40,0.0,0,0.0,0.0,a,0.0,GKP,FUL,25
307,Tom Cairney,48,27.2,18,1.2,1.6,a,0.49,MID,FUL,25
308,Timothy Castagne,42,29.2,19,1.7,2.6,a,0.86,DEF,FUL,25
309,Issa Diop,44,30.8,24,1.6,2.0,a,1.01,DEF,FUL,25
310,Luke Harris,45,0.0,0,0.0,0.0,u,0.0,MID,FUL,25
311,Alex Iwobi,59,158.9,102,4.9,4.8,a,1.05,MID,FUL,25
312,Bernd Leno,50,52.5,62,3.0,3.0,a,1.0,GKP,FUL,25
313,Saša Lukić,48,35.0,28,1.8,2.2,a,1.09,MID,FUL,25
314,Kevin Mbabu,40,0.0,0,0.0,0.0,u,0.0,DEF,FUL,25
315,Rodrigo Muniz Carvalho,55,50.4,44,2.2,2.4,a,0.76,FWD,FUL,25
316,Raúl Jiménez,57,114.5,88,4.2,5.0,a,1.1,FWD,FUL,25
317,Tim Ream,45,0.0,0,0.0,0.0,u,0.0,DEF,FUL,25
318,Harrison Reed,47,3.7,6,0.8,0.0,a,0.0,MID,FUL,25
319,Antonee Robinson,50,123.9,74,3.5,3.8,a,1.0,DEF,FUL,25
