id,name,cost,ict_index,total_points,points_per_game,form,status,starts_per_90,position,team,season
33,Jack Porter,40,0.0,0,0.0,0.0,a,0.0,GKP,ARS,25
34,Leon Bailey,62,63.4,44,2.2,1.2,a,1.14,MID,AVL,25
35,Ross Barkley,52,50.3,40,2.5,0.0,d,0.5,MID,AVL,25
36,Enzo Barrenechea,49,0.0,0,0.0,0.0,u,0.0,MID,AVL,25
37,Emiliano Buendía Stati,51,5.2,11,0.9,0.5,u,0.0,MID,AVL,25
38,Matty Cash,44,45.2,38,2.4,3.0,i,1.07,DEF,AVL,25
39,Leander Dendoncker,45,0.0,0,0.0,0.0,u,0.0,MID,AVL,25
40,Moussa Diaby,65,0.0,0,0.0,0.0,u,0.0,MID,AVL,25
41,Diego Carlos Santos Silva,45,21.5,21,2.1,0.0,u,0.87,DEF,AVL,25
42,Lucas Digne,46,96.8,63,2.6,3.2,a,1.07,DEF,AVL,25
43,Lewis Dobbin,50,0.0,0,0.0,0.0,u,0.0,MID,AVL,25
44,Jhon Durán,57,67.5,53,2.6,0.5,u,0.58,FWD,AVL,25
45,Joe Gauci,40,0.0,0,0.0,0.0,u,0.0,GKP,AVL,25
46,Kortney Hause,39,0.0,0,0.0,0.0,a,0.0,DEF,AVL,25
47,Samuel Iling-Junior,54,0.0,0,0.0,0.0,u,0.0,MID,AVL,25
48,Boubacar Kamara,50,34.5,28,1.9,2.2,a,1.05,MID,AVL,25
49,Kaine Kesler-Hayden,40,0.0,0,0.0,0.0,u,0.0,DEF,AVL,25
50,Ezri Konsa Ngoyo,44,49.4,50,2.3,3.0,d,1.04,DEF,AVL,25
51,Ian Maatsen,45,39.4,19,1.1,0.5,a,0.61,DEF,AVL,25
52,Filip Marschall,40,0.0,0,0.0,0.0,u,0.0,GKP,AVL,25
53,Emiliano Martínez Romero,50,53.4,65,2.7,3.0,a,1.02,GKP,AVL,25
54,John McGinn,52,63.2,44,2.2,0.5,a,1.12,MID,AVL,25
55,Tyrone Mings,44,15.1,16,2.7,2.8,d,0.96,DEF,AVL,25
56,Kosta Nedeljković,39,3.0,5,1.0,0.2,u,0.0,DEF,AVL,25
57,Robin Olsen,45,1.8,1,1.0,0.0,a,0.0,GKP,AVL,25
58,Pau Torres,42,41.2,32,1.8,0.0,i,1.05,DEF,AVL,25
59,Jacob Ramsey,54,49.6,41,2.6,4.0,a,0.99,MID,AVL,25
60,Morgan Rogers,56,125.5,97,4.2,2.2,a,1.09,MID,AVL,25
61,Viljami Sinisalo,40,0.0,0,0.0,0.0,u,0.0,GKP,AVL,25
62,Lino da Cruz Sousa,40,0.0,0,0.0,0.0,u,0.0,DEF,AVL,25
63,Youri Tielemans,55,131.9,66,2.8,3.5,a,1.06,MID,AVL,25
64,Ollie Watkins,89,151.2,116,4.8,5.5,d,1.1,FWD,AVL,25
65,Axel Disasi,42,15.7,22,3.7,0.2,a,0.99,DEF,AVL,25
66,Amadou Onana,48,51.8,41,2.4,1.0,a,1.17,MID,AVL,25
67,Marcus Rashford,66,68.9,54,3.6,0.0,a,1.11,MID,AVL,25
68,Lamare Bogarde,40,9.8,4,0.8,0.5,a,1.03,DEF,AVL,25
69,Sil Swinkels,40,0.0,0,0.0,0.0,u,0.0,DEF,AVL,25
70,Oliwier Zych,40,0.0,0,0.0,0.0,a,0.0,GKP,AVL,25
71,Kadan Young,45,0.0,0,0.0,0.0,a,0.0,MID,AVL,25
72,Ben Broggio,45,0.0,0,0.0,0.0,a,0.0,MID,AVL,25
73,Jamaldeen Jimoh,45,0.0,0,0.0,0.0,a,0.0,MID,AVL,25
74,Donyell Malen,55,5.3,2,1.0,0.7,a,0.0,MID,AVL,25
75,Andrés García,45,0.3,1,1.0,0.5,a,2.0,DEF,AVL,25
76,Unai Emery,8,0.0,4,0.0,2.0,a,0.0,,AVL,25
77,Marco Asensio,60,0.0,0,0.0,0.0,a,0.0,MID,AVL,25
78,Max Aarons,43,1.7,8,2.7,0.0,u,1.07,DEF,BOU,25
79,Tyler Adams,49,37.2,32,2.3,4.5,a,0.94,MID,BOU,25
80,Jaidon Anthony,45,0.0,0,0.0,0.0,u,0.0,MID,BOU,25
81,David Brooks,49,52.7,36,2.1,2.2,a,0.96,MID,BOU,25
82,Ryan Christie,49,104.2,56,2.4,2.2,a,1.08,MID,BOU,25
83,Lewis Cook,50,103.5,59,2.6,2.0,a,0.97,MID,BOU,25
84,Enes Ünal,54,35.9,32,1.9,0.0,i,0.55,FWD,BOU,25
85,Romain Faivre,50,0.0,0,0.0,0.0,u,0.0,MID,BOU,25
86,Hamed Traorè,45,0.0,0,0.0,0.0,u,0.0,MID,BOU,25
87,James Hill,39,6.2,13,2.6,0.2,d,1.53,DEF,BOU,25
88,Daniel Jebbison,45,8.1,5,0.8,0.8,a,0.0,FWD,BOU,25
89,Milos Kerkez,50,95.7,90,3.8,3.8,a,1.03,DEF,BOU,25
90,Justin Kluivert,59,154.4,123,5.3,11.2,a,1.12,MID,BOU,25
91,Chris Mepham,44,0.0,0,0.0,0.0,u,0.0,DEF,BOU,25
92,Dango Ouattara,51,125.7,86,4.1,7.2,a,0.87,MID,BOU,25
93,Alex Paulsen,40,0.0,0,0.0,0.0,u,0.0,GKP,BOU,25
94,Philip Billing,48,20.4,10,1.0,0.0,u,0.51,MID,BOU,25
95,Alex Scott,47,15.8,11,1.4,0.0,d,0.7,MID,BOU,25
96,Antoine Semenyo,57,178.4,102,4.4,7.0,a,1.03,MID,BOU,25
97,Marcos Senesi,46,33.1,21,1.9,0.0,i,1.08,DEF,BOU,25
98,Luis Sinisterra,48,37.2,19,2.4,0.0,d,0.44,MID,BOU,25
99,Adam Smith,44,18.6,34,2.0,0.0,d,1.05,DEF,BOU,25
100,Marcus Tavernier,54,102.0,56,3.3,2.0,a,1.0,MID,BOU,25
101,Mark Travers,44,14.6,19,3.8,0.8,u,1.0,GKP,BOU,25
102,Illia Zabarnyi,44,63.8,64,2.7,2.2,a,1.0,DEF,BOU,25
103,Kepa Arrizabalaga,45,47.4,64,3.8,3.0,a,1.0,GKP,BOU,25
104,Dean Huijsen,44,68.9,65,3.6,2.0,a,0.94,DEF,BOU,25
105,Julián Araujo Zúñiga,43,5.1,8,1.0,0.0,i,1.28,DEF,BOU,25
106,Will Dennis,40,0.0,0,0.0,0.0,a,0.0,GKP,BOU,25
107,Francisco Evanilson de Lima Barbosa,56,101.5,78,4.1,0.0,i,1.12,FWD,BOU,25
108,Max Kinsey,40,0.0,0,0.0,0.0,a,0.0,DEF,BOU,25
109,Ben Winterburn,45,0.0,2,1.0,0.2,a,0.0,MID,BOU,25
110,Archie Harris,40,0.0,0,0.0,0.0,a,0.0,DEF,BOU,25
111,Remy Rees-Dottin,45,0.0,1,1.0,0.2,a,0.0,FWD,BOU,25
112,Matai Akinmboni,40,0.0,0,0.0,0.0,a,0.0,DEF,BOU,25
113,Julio Soler,40,0.0,0,0.0,0.0,i,0.0,DEF,BOU,25
114,Daniel Adu-Adjei,45,0.0,0,0.0,0.0,a,0.0,FWD,BOU,25
115,Dominic Sadi,45,0.0,0,0.0,0.0,a,0.0,MID,BOU,25
116,Callan McKenna,40,0.0,0,0.0,0.0,a,0.0,GKP,BOU,25
117,Zain Silcott-Duberry,45,0.3,1,1.0,0.3,a,0.0,MID,BOU,25
118,Andoni Iraola,11,0.0,13,0.0,6.5,a,0.0,,BOU,25
119,Kristoffer Ajer,44,26.8,11,1.0,0.5,a,1.14,DEF,BRE,25
120,Ethan Brierley,44,0.0,0,0.0,0.0,a,0.0,MID,BRE,25
121,Nathan Collins,45,100.5,72,3.0,2.5,a,1.0,DEF,BRE,25
122,Mikkel Damsgaard,50,140.8,90,3.8,3.8,a,1.05,MID,BRE,25
123,Josh Dasilva,48,0.0,0,0.0,0.0,i,0.0,MID,BRE,25
124,Mark Flekken,44,87.2,70,3.0,2.2,d,1.03,GKP,BRE,25
125,Rico Henry,43,0.1,1,1.0,0.2,i,0.0,DEF,BRE,25
126,Aaron Hickey,43,0.0,0,0.0,0.0,i,0.0,DEF,BRE,25
127,Vitaly Janelt,49,65.8,58,2.5,1.5,a,1.05,MID,BRE,25
128,Mathias Jensen,53,32.4,26,1.9,1.2,a,1.03,MID,BRE,25
129,Kim Ji-soo,39,0.6,2,1.0,0.0,a,0.0,DEF,BRE,25
130,Yunus Emre Konak,44,0.4,5,1.0,0.0,a,0.0,MID,BRE,25
131,Keane Lewis-Potter,50,90.1,63,2.6,2.5,a,1.03,MID,BRE,25
132,Bryan Mbeumo,79,217.2,149,6.2,3.2,a,1.0,MID,BRE,25
133,Ben Mee,42,4.6,8,1.3,0.2,a,1.03,DEF,BRE,25
134,Christian Nørgaard,48,79.0,52,2.5,3.0,a,1.12,MID,BRE,25
135,Frank Onyeka,49,0.0,2,1.0,0.0,u,0.0,MID,BRE,25
136,Myles Peart-Harris,45,0.0,0,0.0,0.0,u,0.0,MID,BRE,25
137,Ethan Pinnock,44,72.3,33,2.1,0.0,a,1.0,DEF,BRE,25
138,Mads Roerslev Rasmussen,43,48.0,36,1.9,1.5,u,0.9,DEF,BRE,25
139,Kevin Schade,51,89.4,85,3.5,3.8,a,0.94,MID,BRE,25
140,Igor Thiago Nascimento Rodrigues,59,4.2,5,1.2,0.0,i,0.7,FWD,BRE,25
141,Ivan Toney,73,0.0,0,0.0,0.0,u,0.0,FWD,BRE,25
142,Hákon Valdimarsson,39,2.1,2,1.0,0.2,a,0.62,GKP,BRE,25
143,Yoane Wissa,63,131.0,103,4.9,3.0,a,1.08,FWD,BRE,25
144,Yehor Yarmoliuk,44,26.8,22,1.2,1.0,a,0.88,MID,BRE,25
145,Mathias Jorgensen,45,0.0,0,0.0,0.0,u,0.0,DEF,BRE,25
146,Fábio Freitas Gouveia Carvalho,46,30.0,28,1.6,0.2,a,0.64,MID,BRE,25
147,Sepp van den Berg,41,59.8,36,1.8,1.2,a,1.01,DEF,BRE,25
148,Ryan Trevitt,44,0.3,1,1.0,0.0,u,0.0,MID,BRE,25
149,Gustavo Nunes Fernandes Gomes,49,0.0,0,0.0,0.0,i,0.0,MID,BRE,25
150,Jayden Meghoma,40,0.1,1,1.0,0.0,u,0.0,DEF,BRE,25
151,Tony Yogane,45,0.0,0,0.0,0.0,u,0.0,MID,BRE,25
152,Paris Maghoma,45,2.3,5,1.0,0.0,a,0.0,MID,BRE,25
153,Benjamin Arthur,40,0.0,0,0.0,0.0,a,0.0,DEF,BRE,25
154,Thomas Frank,8,0.0,8,0.0,4.0,a,0.0,,BRE,25
155,Michael Kayode,45,3.2,1,1.0,1.0,a,0.0,DEF,BRE,25
156,Julian Eyestone,40,0.0,0,0.0,0.0,a,0.0,GKP,BRE,25
157,Simon Adingra,51,40.4,35,2.2,1.0,a,0.92,MID,BHA,25
158,Benicio Baker-Boaitey,45,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
159,Carlos Baleba,50,63.5,50,2.5,1.2,a,1.07,MID,BHA,25
160,Valentín Barco,40,0.0,0,0.0,0.0,u,0.0,DEF,BHA,25
161,Amario Cozier-Duberry,45,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
162,Mahmoud Dahoud,49,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
163,Lewis Dunk,42,51.2,38,2.0,0.5,d,0.98,DEF,BHA,25
164,Pervis Estupiñán,49,77.0,39,2.2,2.8,d,0.95,DEF,BHA,25
165,Billy Gilmour,50,2.5,3,1.5,0.0,u,0.93,MID,BHA,25
166,Pascal Groß,65,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
167,Jack Hinshelwood,49,32.5,29,2.4,0.2,a,1.1,MID,BHA,25
168,Ibrahim Osman,50,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
169,Igor Julio dos Santos de Paulo,43,22.7,17,1.4,0.0,i,0.9,DEF,BHA,25
170,João Pedro Junqueira de Jesus,55,106.6,80,4.4,1.2,a,1.07,FWD,BHA,25
171,Kacper Kozłowski,45,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
172,Tariq Lamptey,44,27.2,26,2.6,0.5,a,1.05,DEF,BHA,25
173,Solly March,65,1.6,1,0.5,0.0,i,0.0,MID,BHA,25
174,Adrian Mazilu,45,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
175,James Milner,50,10.7,5,1.7,0.0,i,1.6,MID,BHA,25
176,Yankuba Minteh,50,73.5,49,2.6,3.8,a,0.87,MID,BHA,25
177,Mitoma Kaoru,63,148.2,95,4.0,6.2,a,1.0,MID,BHA,25
178,Jakub Moder,44,5.4,4,1.0,0.2,u,0.0,MID,BHA,25
179,Mark O’Mahony,45,0.0,0,0.0,0.0,u,0.0,FWD,BHA,25
180,Odeluga Offiah,40,0.0,0,0.0,0.0,u,0.0,DEF,BHA,25
181,Cameron Peupion,44,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
182,Jeremy Sarmiento Morante,49,0.1,1,1.0,0.0,u,0.0,MID,BHA,25
183,Jason Steele,41,4.1,9,4.5,0.0,i,1.0,GKP,BHA,25
184,Deniz Undav,55,0.0,0,0.0,0.0,u,0.0,FWD,BHA,25
185,Jan Paul van Hecke,45,74.9,53,2.4,2.5,a,1.01,DEF,BHA,25
186,Joël Veltman,44,42.5,52,2.9,2.0,a,1.04,DEF,BHA,25
187,Bart Verbruggen,45,53.5,61,2.8,2.2,a,1.0,GKP,BHA,25
188,Adam Webster,43,7.0,9,1.5,1.8,a,1.64,DEF,BHA,25
189,Danny Welbeck,55,91.5,75,4.2,1.5,a,1.06,FWD,BHA,25
190,Mats Wieffer,47,27.8,28,2.2,0.0,d,0.78,MID,BHA,25
191,Brajan Gruda,54,27.6,14,1.3,0.2,a,1.24,MID,BHA,25
192,Yasin Ayari,50,67.3,36,1.8,1.8,a,1.0,MID,BHA,25
193,Andrew Moran,50,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
194,Carl Rushworth,39,0.0,0,0.0,0.0,a,0.0,GKP,BHA,25
195,Georginio Rutter,51,78.7,72,3.1,3.8,a,1.0,MID,BHA,25
196,Ferdi Kadioglu,44,24.0,19,3.2,0.0,i,1.17,DEF,BHA,25
197,Matt O'Riley,55,37.5,24,2.2,2.0,a,0.97,MID,BHA,25
198,Imari Samuels,40,0.0,0,0.0,0.0,u,0.0,DEF,BHA,25
199,Killian Cahill,39,0.0,0,0.0,0.0,a,0.0,GKP,BHA,25
200,Ruairi McConville,40,0.0,0,0.0,0.0,u,0.0,DEF,BHA,25
201,Jacob Slater,40,0.0,0,0.0,0.0,a,0.0,DEF,BHA,25
202,Diego Gómez,55,1.1,2,1.0,0.5,a,0.0,MID,BHA,25
203,Fabian Hürzeler,11,0.0,0,0.0,0.0,a,0.0,,BHA,25
204,Joe Knight,45,0.0,0,0.0,0.0,a,0.0,MID,BHA,25
205,Eiran Cashin,45,0.0,0,0.0,0.0,a,0.0,DEF,BHA,25
206,Andrey Nascimento dos Santos,45,0.0,0,0.0,0.0,u,0.0,MID,CHE,25
207,Ângelo Gabriel Borges Damaceno,45,0.0,0,0.0,0.0,u,0.0,MID,CHE,25
208,Benoît Badiashile,42,5.7,5,1.2,0.0,i,0.73,DEF,CHE,25
209,Lucas Bergström,39,0.0,0,0.0,0.0,a,0.0,GKP,CHE,25
210,Marcus Bettinelli,39,0.0,0,0.0,0.0,a,0.0,GKP,CHE,25
211,Moisés Caicedo Corozo,49,87.5,63,2.6,1.5,a,1.02,MID,CHE,25
212,Cesare Casadei,44,0.0,0,0.0,0.0,u,0.0,MID,CHE,25
213,Trevoh Chalobah,44,61.4,64,4.3,2.5,a,1.02,DEF,CHE,25
214,Carney Chukwuemeka,47,0.0,0,0.0,0.0,u,0.0,MID,CHE,25
215,Levi Colwill,44,62.3,49,2.2,0.8,a,1.0,DEF,CHE,25
216,Marc Cucurella Saseta,51,70.7,59,2.7,3.2,a,1.0,DEF,CHE,25
217,David Datro Fofana,54,0.0,0,0.0,0.0,u,0.0,FWD,CHE,25
218,Deivid Washington de Souza Eugênio,49,0.0,0,0.0,0.0,a,0.0,FWD,CHE,25
219,Kiernan Dewsbury-Hall,55,8.1,11,1.8,1.5,a,0.68,MID,CHE,25
220,Enzo Fernández,48,132.5,74,3.4,2.0,a,0.96,MID,CHE,25
221,Conor Gallagher,59,0.0,0,0.0,0.0,u,0.0,MID,CHE,25
222,Alfie Gilchrist,40,0.0,0,0.0,0.0,u,0.0,DEF,CHE,25
223,Malo Gusto,49,58.7,32,1.6,0.8,a,0.97,DEF,CHE,25
224,Reece James,48,25.1,20,2.5,3.8,a,1.12,DEF,CHE,25
225,Omari Kellyman,43,0.0,0,0.0,0.0,i,0.0,MID,CHE,25
226,Roméo Lavia,45,19.6,15,1.5,0.0,i,1.36,MID,CHE,25
227,Romelu Lukaku Bolingoli,63,0.0,0,0.0,0.0,u,0.0,FWD,CHE,25
228,Malang Sarr,45,0.0,0,0.0,0.0,u,0.0,DEF,CHE,25
229,Noni Madueke,61,155.3,99,4.5,5.0,a,1.13,MID,CHE,25
230,Marc Guiu Paz,47,2.2,3,1.0,0.2,d,0.0,FWD,CHE,25
231,Mykhailo Mudryk,61,8.5,7,1.0,0.0,s,0.62,MID,CHE,25
232,Nicolas Jackson,78,167.8,108,4.7,3.0,d,1.14,FWD,CHE,25
233,Christopher Nkunku,57,44.2,38,1.9,0.5,a,0.61,MID,CHE,25
234,Cole Palmer,112,249.6,173,7.2,5.0,a,1.03,MID,CHE,25
235,Đorđe Petrović,44,0.0,0,0.0,0.0,u,0.0,GKP,CHE,25
236,Renato Palma Veiga,44,5.9,7,1.0,0.0,u,0.51,MID,CHE,25
237,Robert Sánchez,47,55.3,74,3.5,1.2,a,1.0,GKP,CHE,25
238,Tosin Adarabioyo,42,30.6,32,2.7,2.5,a,0.99,DEF,CHE,25
239,Wesley Fofana,43,28.7,19,1.6,0.0,i,1.06,DEF,CHE,25
240,Jadon Sancho,62,79.4,57,3.2,1.5,a,1.06,MID,CHE,25
241,Pedro Lomba Neto,62,80.1,47,2.2,2.8,a,0.88,MID,CHE,25
242,Caleb Wiley,40,0.0,0,0.0,0.0,u,0.0,DEF,CHE,25
243,Filip Jørgensen,42,8.6,8,2.7,0.8,a,1.0,GKP,CHE,25
244,João Félix Sequeira,59,32.3,24,2.0,1.2,u,0.75,MID,CHE,25
245,Samuel Rak-Sakyi,45,0.0,0,0.0,0.0,a,0.0,MID,CHE,25
246,Tyrique George,45,0.1,0,0.0,0.0,a,0.0,MID,CHE,25
247,Josh Acheampong,40,2.7,3,1.5,0.2,a,1.12,DEF,CHE,25
248,Enzo Maresca,15,0.0,9,0.0,4.5,a,0.0,,CHE,25
249,Mathis Amougou,45,0.0,0,0.0,0.0,a,0.0,MID,CHE,25
250,Eddie Nketiah,59,39.9,26,1.5,1.5,d,0.87,FWD,CRY,25
251,Ben Chilwell,46,0.0,0,0.0,0.0,a,0.0,DEF,CRY,25
252,Naouirou Ahamada,45,0.0,0,0.0,0.0,u,0.0,MID,CRY,25
253,Cheick Doucouré,49,10.8,19,1.5,0.8,i,0.81,MID,CRY,25
254,Chris Richards,44,31.4,34,2.6,4.8,a,1.01,DEF,CRY,25
255,Chadi Riad Dnanou,43,2.0,1,1.0,0.0,i,1.0,DEF,CRY,25
256,Nathaniel Clyne,43,9.7,16,1.5,0.8,a,0.92,DEF,CRY,25
257,Malcolm Ebiowei,45,0.0,0,0.0,0.0,u,0.0,MID,CRY,25
258,Eberechi Eze,67,140.5,74,3.7,3.8,a,1.06,MID,CRY,25
259,Marc Guéhi,46,87.2,85,3.7,7.5,a,1.0,DEF,CRY,25
260,Dean Henderson,45,55.7,86,3.6,5.0,a,1.0,GKP,CRY,25
261,Rob Holding,42,0.0,0,0.0,0.0,u,0.0,DEF,CRY,25
262,Will Hughes,49,64.0,46,2.2,2.5,a,1.02,MID,CRY,25
263,Daichi Kamada,51,44.8,28,1.4,2.0,a,0.98,MID,CRY,25
264,Jefferson Lerma Solís,48,46.8,31,1.6,1.5,a,1.05,MID,CRY,25
265,Jean-Philippe Mateta,73,128.4,103,4.3,9.0,a,1.07,FWD,CRY,25
266,Matheus França de Oliveira,44,0.0,0,0.0,0.0,a,0.0,MID,CRY,25
267,Remi Matthews,39,0.0,0,0.0,0.0,a,0.0,GKP,CRY,25
268,Tyrick Mitchell,48,96.0,78,3.2,4.8,a,1.03,DEF,CRY,25
269,Daniel Muñoz,48,122.6,88,3.8,6.8,a,1.04,DEF,CRY,25
270,David Ozoh,45,0.0,0,0.0,0.0,u,0.0,MID,CRY,25
271,Jesurun Rak-Sakyi,45,0.0,0,0.0,0.0,u,0.0,MID,CRY,25
272,Jeffrey Schlupp,46,11.0,12,1.0,0.2,u,0.0,MID,CRY,25
273,Joel Ward,43,0.0,0,0.0,0.0,i,0.0,DEF,CRY,25
274,Adam Wharton,47,30.4,16,1.8,0.2,a,1.16,MID,CRY,25
275,Matt Turner,39,0.0,0,0.0,0.0,a,0.0,GKP,CRY,25
276,Ismaïla Sarr,57,126.5,82,3.4,3.5,a,0.96,MID,CRY,25
277,Franco Umeh-Chibueze,44,0.0,0,0.0,0.0,a,0.0,MID,CRY,25
278,Justin Devenny,45,19.1,19,1.7,0.8,a,0.69,MID,CRY,25
279,Asher Agbinone,45,1.5,2,1.0,0.0,u,0.0,MID,CRY,25
280,Kaden Rodney,45,0.0,0,0.0,0.0,a,0.0,MID,CRY,25
281,Maxence Lacroix,45,64.1,75,3.6,6.2,a,1.0,DEF,CRY,25
282,Caleb Kporha,40,1.3,2,1.0,0.0,a,0.0,DEF,CRY,25
283,Zach Marsh,45,0.0,0,0.0,0.0,a,0.0,FWD,CRY,25
284,Romain Esse,50,7.1,8,8.0,4.0,a,0.0,MID,CRY,25
285,Oliver Glasner,8,0.0,11,0.0,5.5,a,0.0,,CRY,25
286,Armando Broja,54,6.2,5,1.0,0.0,i,1.15,FWD,EVE,25
287,Abdoulaye Doucouré,51,60.0,51,2.3,2.6,s,1.07,MID,EVE,25
288,Norberto Bercique Gomes Betuncal,49,40.7,42,2.6,4.8,a,0.56,FWD,EVE,25
289,Jarrad Branthwaite,48,43.3,58,3.4,4.2,a,1.0,DEF,EVE,25
290,Dominic Calvert-Lewin,54,83.6,59,2.7,1.6,i,1.09,FWD,EVE,25
291,Séamus Coleman,43,6.2,3,1.0,0.0,d,0.92,DEF,EVE,25
292,Idrissa Gueye,48,60.9,56,2.4,3.8,a,1.03,MID,EVE,25
293,James Garner,49,19.3,16,2.3,1.8,a,0.84,MID,EVE,25
294,Jack Harrison,52,50.4,37,1.9,0.8,a,1.02,MID,EVE,25
295,Mason Holgate,40,0.0,1,1.0,0.0,u,0.0,DEF,EVE,25
296,Tim Iroegbunam,43,14.6,13,1.6,1.0,a,0.9,MID,EVE,25
297,João Neves Virgínia,39,0.0,0,0.0,0.0,a,0.0,GKP,EVE,25
298,Michael Keane,39,33.0,33,3.3,0.2,a,1.0,DEF,EVE,25
299,Neal Maupay,49,0.0,0,0.0,0.0,u,0.0,FWD,EVE,25
300,Dwight McNeil,51,100.5,65,5.0,0.0,i,1.03,MID,EVE,25
301,Vitalii Mykolenko,44,64.2,72,3.3,3.2,a,1.04,DEF,EVE,25
302,Iliman Ndiaye,55,106.5,81,3.4,5.2,d,1.06,FWD,EVE,25
303,Nathan Patterson,44,7.3,7,1.0,0.6,d,0.0,DEF,EVE,25
304,Jordan Pickford,51,66.9,105,4.4,3.6,a,1.0,GKP,EVE,25
305,James Tarkowski,48,98.6,86,3.6,5.4,a,1.0,DEF,EVE,25
306,Youssef Ramalho Chermiti,49,0.0,0,0.0,0.0,i,0.0,FWD,EVE,25
307,Ashley Young,46,65.1,75,3.6,1.0,a,1.03,DEF,EVE,25
308,Carlos Alcaraz Durán,49,4.7,2,1.0,0.2,a,0.0,MID,EVE,25
309,Jesper Lindstrøm,50,62.4,33,1.6,2.0,a,1.05,MID,EVE,25
310,Jake O'Brien,45,10.0,16,2.3,3.0,a,0.9,DEF,EVE,25
311,Harrison Armstrong,44,2.2,2,0.7,0.0,u,0.0,MID,EVE,25
312,Jenson Metcalfe,45,0.0,0,0.0,0.0,u,0.0,MID,EVE,25
313,Asmir Begovic,40,0.0,0,0.0,0.0,a,0.0,GKP,EVE,25
314,Roman Dixon,40,1.6,0,0.0,0.0,a,1.0,DEF,EVE,25
315,Orel Mangala,50,41.4,39,2.1,1.4,i,1.0,MID,EVE,25
316,Callum Bates,45,0.0,0,0.0,0.0,a,0.0,MID,EVE,25
317,Martin Sherif,45,0.0,0,0.0,0.0,a,0.0,FWD,EVE,25
318,David Moyes,5,0.0,41,0.0,13.7,a,0.0,,EVE,25
319,Isaac Heath,45,0.0,0,0.0,0.0,a,0.0,MID,EVE,25
320,Reiss Nelson,50,55.1,27,2.2,0.0,i,0.93,MID,FUL,25
