id,name,cost,ict_index,total_points,points_per_game,form,status,starts_per_90,position,team,season
267,Jesper Lindstrøm,53,3.2,2,1.0,0.7,a,0.0,MID,EVE,25
268,Jake O'Brien,48,0.4,0,0.0,0.0,a,0.0,DEF,EVE,25
269,Harrison Armstrong,45,0.2,1,1.0,0.3,a,0.0,MID,EVE,25
270,Jenson Metcalfe,45,0.0,0,0.0,0.0,u,0.0,MID,EVE,25
271,Asmir Begovic,40,0.0,0,0.0,0.0,a,0.0,GKP,EVE,25
272,Roman Dixon,40,1.6,0,0.0,0.0,a,1.0,DEF,EVE,25
273,Orel Mangala,50,0.8,1,1.0,1.0,a,0.0,MID,EVE,25
274,Reiss Nelson,50,3.9,1,0.5,0.3,a,0.0,MID,FUL,25
275,Emile Smith Rowe,57,18.4,22,5.5,6.3,a,1.31,MID,FUL,25
276,Joachim Andersen,44,5.7,2,1.0,0.7,a,1.0,DEF,FUL,25
277,Adama Traoré,50,28.5,19,4.8,5.3,a,1.11,MID,FUL,25
278,Andreas Hoelgebaum Pereira,54,28.5,8,2.0,2.3,a,1.04,MID,FUL,25
279,Calvin Bassey,45,7.1,7,1.8,2.0,a,1.0,DEF,FUL,25
280,Steven Benda,40,0.0,0,0.0,0.0,a,0.0,GKP,FUL,25
281,Tom Cairney,49,4.6,2,0.5,0.7,a,0.0,MID,FUL,25
282,Timothy Castagne,43,0.0,0,0.0,0.0,a,0.0,DEF,FUL,25
283,Issa Diop,45,7.2,6,2.0,1.3,a,1.0,DEF,FUL,25
284,Luke Harris,45,0.0,0,0.0,0.0,u,0.0,MID,FUL,25
285,Alex Iwobi,55,22.7,15,3.8,4.3,a,1.09,MID,FUL,25
286,Bernd Leno,50,10.1,11,2.8,2.7,a,1.0,GKP,FUL,25
287,Saša Lukić,50,6.5,7,1.8,1.7,a,1.09,MID,FUL,25
288,Kevin Mbabu,40,0.0,0,0.0,0.0,u,0.0,DEF,FUL,25
289,Rodrigo Muniz Carvalho,60,18.4,7,1.8,1.7,a,1.08,FWD,FUL,25
290,Raúl Jiménez,54,14.6,12,3.0,3.7,a,0.86,FWD,FUL,25
291,Tim Ream,45,0.0,0,0.0,0.0,u,0.0,DEF,FUL,25
292,Harrison Reed,49,2.3,4,1.0,1.0,a,0.0,MID,FUL,25
293,Antonee Robinson,47,21.5,15,3.8,4.3,a,1.0,DEF,FUL,25
294,Jay Stansfield,50,0.0,1,1.0,0.0,u,0.0,FWD,FUL,25
295,Kenny Tete,45,11.5,8,2.0,2.0,a,1.0,DEF,FUL,25
296,Carlos Vinícius Alves Morais,50,0.0,0,0.0,0.0,i,0.0,FWD,FUL,25
297,Harry Wilson,54,1.6,2,0.7,0.3,a,0.0,MID,FUL,25
298,Ryan Sessegnon,44,0.0,0,0.0,0.0,a,0.0,DEF,FUL,25
299,Jorge Cuenca Barreno,44,0.0,0,0.0,0.0,a,0.0,DEF,FUL,25
300,Josh King,45,0.0,0,0.0,0.0,a,0.0,MID,FUL,25
301,Martial Godo,45,0.0,0,0.0,0.0,a,0.0,MID,FUL,25
302,Sander Berge,50,4.4,2,1.0,0.7,a,0.0,MID,FUL,25
303,Ali Al-Hamadi,50,2.0,1,0.3,0.0,a,0.0,FWD,IPS,25
304,Elkan Baggott,40,0.0,0,0.0,0.0,u,0.0,DEF,IPS,25
305,Nathan Broadhead,49,0.0,0,0.0,0.0,a,0.0,MID,IPS,25
306,Cameron Burgess,40,0.0,0,0.0,0.0,a,0.0,DEF,IPS,25
307,Wes Burns,49,0.6,1,0.5,0.3,a,1.58,MID,IPS,25
308,Conor Chaplin,53,1.2,5,1.2,1.0,a,1.25,MID,IPS,25
309,Harry Clarke,40,0.0,0,0.0,0.0,d,0.0,DEF,IPS,25
310,Leif Davis,45,15.0,14,3.5,4.3,a,1.0,DEF,IPS,25
311,Liam Delap,55,13.7,12,3.0,3.3,a,1.23,FWD,IPS,25
312,George Edmundson,40,0.0,1,1.0,0.3,u,0.0,DEF,IPS,25
313,Jacob Greaves,40,13.2,9,2.2,2.7,a,1.0,DEF,IPS,25
314,Marcus Myers-Harness,49,1.7,2,1.0,0.3,u,0.0,MID,IPS,25
315,George Hirst,54,1.4,1,1.0,0.3,a,0.0,FWD,IPS,25
316,Cameron Humphreys,45,0.0,0,0.0,0.0,u,0.0,MID,IPS,25
317,Omari Giraud-Hutchinson,54,7.9,7,1.8,2.0,a,1.02,MID,IPS,25
318,Ben Johnson,40,6.0,3,1.5,1.0,a,0.73,DEF,IPS,25
319,Freddie Ladapo,45,0.0,0,0.0,0.0,u,0.0,FWD,IPS,25
