id,name,cost,ict_index,total_points,points_per_game,form,status,starts_per_90,position,team,season
30,Ismeal Kabia,45,0.0,0,0.0,0.0,a,0.0,MID,ARS,25
31,Josh Nichols,40,0.0,0,0.0,0.0,a,0.0,DEF,ARS,25
32,Nathan Butler-Oyedeji,45,0.0,0,0.0,0.0,a,0.0,FWD,ARS,25
33,Mikel Arteta,15,0.0,9,0.0,9.0,a,0.0,,ARS,25
34,Jack Porter,40,0.0,0,0.0,0.0,a,0.0,GKP,ARS,25
35,Leon Bailey,62,61.4,43,2.3,3.0,a,1.19,MID,AVL,25
36,Ross Barkley,52,50.3,40,2.5,2.2,d,0.5,MID,AVL,25
37,Enzo Barrenechea,49,0.0,0,0.0,0.0,u,0.0,MID,AVL,25
38,Emiliano Buendía Stati,51,5.2,11,0.9,0.6,a,0.0,MID,AVL,25
39,Matty Cash,44,45.2,38,2.4,3.0,a,1.07,DEF,AVL,25
40,Leander Dendoncker,45,0.0,0,0.0,0.0,u,0.0,MID,AVL,25
41,Moussa Diaby,65,0.0,0,0.0,0.0,u,0.0,MID,AVL,25
42,Diego Carlos Santos Silva,45,21.5,21,2.1,0.2,u,0.87,DEF,AVL,25
43,Lucas Digne,46,94.8,62,2.7,3.0,a,1.04,DEF,AVL,25
44,Lewis Dobbin,50,0.0,0,0.0,0.0,u,0.0,MID,AVL,25
45,Jhon Durán,58,67.5,53,2.6,0.4,a,0.58,FWD,AVL,25
46,Joe Gauci,40,0.0,0,0.0,0.0,a,0.0,GKP,AVL,25
47,Kortney Hause,39,0.0,0,0.0,0.0,a,0.0,DEF,AVL,25
48,Samuel Iling-Junior,54,0.0,0,0.0,0.0,u,0.0,MID,AVL,25
49,Boubacar Kamara,50,32.8,26,1.9,2.2,a,1.05,MID,AVL,25
50,Kaine Kesler-Hayden,40,0.0,0,0.0,0.0,u,0.0,DEF,AVL,25
51,Ezri Konsa Ngoyo,44,48.6,49,2.3,2.8,a,1.04,DEF,AVL,25
52,Ian Maatsen,45,34.2,18,1.1,1.2,a,0.68,DEF,AVL,25
53,Filip Marschall,40,0.0,0,0.0,0.0,u,0.0,GKP,AVL,25
54,Emiliano Martínez Romero,50,50.8,63,2.7,2.8,a,1.02,GKP,AVL,25
55,John McGinn,52,61.8,43,2.3,0.8,a,1.13,MID,AVL,25
56,Tyrone Mings,44,15.1,16,2.7,2.8,d,0.96,DEF,AVL,25
57,Kosta Nedeljković,39,2.9,4,1.0,0.0,a,0.0,DEF,AVL,25
58,Robin Olsen,45,1.8,1,1.0,0.0,a,0.0,GKP,AVL,25
59,Pau Torres,42,41.2,32,1.8,0.2,i,1.05,DEF,AVL,25
60,Jacob Ramsey,54,49.3,40,2.7,3.6,a,0.94,MID,AVL,25
61,Morgan Rogers,56,121.8,96,4.4,3.8,a,1.09,MID,AVL,25
62,Viljami Sinisalo,40,0.0,0,0.0,0.0,u,0.0,GKP,AVL,25
63,Lino da Cruz Sousa,40,0.0,0,0.0,0.0,u,0.0,DEF,AVL,25
64,Youri Tielemans,55,126.7,64,2.8,3.2,a,1.06,MID,AVL,25
65,Ollie Watkins,89,151.1,115,5.0,7.0,a,1.07,FWD,AVL,25
66,Amadou Onana,48,48.3,40,2.5,0.8,d,1.22,MID,AVL,25
67,Lamare Bogarde,40,9.0,3,0.8,0.2,a,1.02,DEF,AVL,25
68,Sil Swinkels,40,0.0,0,0.0,0.0,a,0.0,DEF,AVL,25
69,Oliwier Zych,40,0.0,0,0.0,0.0,a,0.0,GKP,AVL,25
70,Kadan Young,45,0.0,0,0.0,0.0,a,0.0,MID,AVL,25
71,Ben Broggio,45,0.0,0,0.0,0.0,a,0.0,MID,AVL,25
72,Jamaldeen Jimoh,45,0.0,0,0.0,0.0,a,0.0,MID,AVL,25
73,Donyell Malen,55,1.1,1,1.0,0.5,a,0.0,MID,AVL,25
74,Andrés García,45,0.0,0,0.0,0.0,a,0.0,DEF,AVL,25
75,Unai Emery,8,0.0,4,0.0,4.0,a,0.0,,AVL,25
76,Max Aarons,43,1.7,8,2.7,0.2,u,1.07,DEF,BOU,25
77,Tyler Adams,49,36.0,30,2.3,3.2,a,0.93,MID,BOU,25
78,Jaidon Anthony,45,0.0,0,0.0,0.0,u,0.0,MID,BOU,25
79,David Brooks,49,50.4,34,2.1,2.8,a,0.91,MID,BOU,25
80,Ryan Christie,49,99.1,55,2.5,2.4,a,1.08,MID,BOU,25
81,Lewis Cook,50,102.8,57,2.6,2.2,a,0.97,MID,BOU,25
82,Enes Ünal,54,35.9,32,1.9,0.2,i,0.55,FWD,BOU,25
83,Romain Faivre,50,0.0,0,0.0,0.0,u,0.0,MID,BOU,25
84,Hamed Traorè,45,0.0,0,0.0,0.0,u,0.0,MID,BOU,25
85,James Hill,39,6.2,13,2.6,2.2,i,1.53,DEF,BOU,25
86,Daniel Jebbison,45,7.9,4,0.8,0.4,a,0.0,FWD,BOU,25
87,Milos Kerkez,49,93.9,89,3.9,5.4,a,1.04,DEF,BOU,25
88,Justin Kluivert,57,145.1,121,5.5,9.2,a,1.13,MID,BOU,25
89,Chris Mepham,44,0.0,0,0.0,0.0,u,0.0,DEF,BOU,25
90,Dango Ouattara,50,120.7,84,4.2,7.2,a,0.86,MID,BOU,25
91,Alex Paulsen,40,0.0,0,0.0,0.0,u,0.0,GKP,BOU,25
92,Philip Billing,48,20.4,10,1.0,0.4,u,0.51,MID,BOU,25
93,Alex Scott,47,15.8,11,1.4,0.0,i,0.7,MID,BOU,25
94,Antoine Semenyo,56,169.2,100,4.5,6.8,a,1.03,MID,BOU,25
95,Marcos Senesi,46,33.1,21,1.9,0.0,i,1.08,DEF,BOU,25
96,Luis Sinisterra,48,37.2,19,2.4,0.0,i,0.44,MID,BOU,25
97,Adam Smith,44,18.6,34,2.0,0.0,i,1.05,DEF,BOU,25
98,Marcus Tavernier,54,101.1,55,3.4,1.4,a,1.02,MID,BOU,25
99,Mark Travers,44,14.6,19,3.8,1.8,a,1.0,GKP,BOU,25
100,Illia Zabarnyi,44,60.1,63,2.7,3.2,a,1.0,DEF,BOU,25
101,Kepa Arrizabalaga,45,43.8,62,3.9,2.4,a,1.0,GKP,BOU,25
102,Dean Huijsen,44,66.4,65,3.8,3.4,a,0.94,DEF,BOU,25
103,Julián Araujo Zúñiga,43,5.1,8,1.0,0.0,i,1.28,DEF,BOU,25
104,Will Dennis,40,0.0,0,0.0,0.0,a,0.0,GKP,BOU,25
105,Francisco Evanilson de Lima Barbosa,56,101.5,78,4.1,2.0,i,1.12,FWD,BOU,25
106,Max Kinsey,40,0.0,0,0.0,0.0,a,0.0,DEF,BOU,25
107,Ben Winterburn,45,0.0,2,1.0,0.4,a,0.0,MID,BOU,25
108,Archie Harris,40,0.0,0,0.0,0.0,a,0.0,DEF,BOU,25
109,Remy Rees-Dottin,45,0.0,1,1.0,0.2,a,0.0,FWD,BOU,25
110,Matai Akinmboni,40,0.0,0,0.0,0.0,a,0.0,DEF,BOU,25
111,Julio Soler,40,0.0,0,0.0,0.0,i,0.0,DEF,BOU,25
112,Daniel Adu-Adjei,45,0.0,0,0.0,0.0,a,0.0,FWD,BOU,25
113,Dominic Sadi,45,0.0,0,0.0,0.0,a,0.0,MID,BOU,25
114,Callan McKenna,40,0.0,0,0.0,0.0,a,0.0,GKP,BOU,25
115,Zain Silcott-Duberry,45,0.3,1,1.0,0.5,a,0.0,MID,BOU,25
116,Andoni Iraola,11,0.0,13,0.0,13.0,a,0.0,,BOU,25
117,Kristoffer Ajer,44,22.0,9,0.9,0.0,a,1.13,DEF,BRE,25
118,Ethan Brierley,44,0.0,0,0.0,0.0,a,0.0,MID,BRE,25
119,Nathan Collins,45,97.4,71,3.1,3.2,a,1.0,DEF,BRE,25
120,Mikkel Damsgaard,50,129.6,87,3.8,4.6,a,1.06,MID,BRE,25
121,Josh Dasilva,48,0.0,0,0.0,0.0,i,0.0,MID,BRE,25
122,Mark Flekken,44,87.2,70,3.0,3.2,a,1.03,GKP,BRE,25
123,Rico Henry,43,0.1,1,1.0,0.2,d,0.0,DEF,BRE,25
124,Aaron Hickey,43,0.0,0,0.0,0.0,i,0.0,DEF,BRE,25
125,Vitaly Janelt,49,62.7,58,2.6,1.8,a,1.04,MID,BRE,25
126,Mathias Jensen,53,31.9,25,1.9,1.6,a,1.07,MID,BRE,25
127,Kim Ji-soo,39,0.6,2,1.0,0.2,a,0.0,DEF,BRE,25
128,Yunus Emre Konak,44,0.4,5,1.0,0.0,a,0.0,MID,BRE,25
129,Keane Lewis-Potter,50,86.9,61,2.7,3.6,a,1.03,MID,BRE,25
130,Bryan Mbeumo,78,209.4,147,6.4,7.4,a,1.0,MID,BRE,25
131,Ben Mee,42,4.6,8,1.3,0.2,a,1.03,DEF,BRE,25
132,Christian Nørgaard,48,75.5,50,2.5,2.8,d,1.12,MID,BRE,25
133,Frank Onyeka,49,0.0,2,1.0,0.0,u,0.0,MID,BRE,25
134,Myles Peart-Harris,45,0.0,0,0.0,0.0,u,0.0,MID,BRE,25
135,Ethan Pinnock,44,72.3,33,2.1,0.0,i,1.0,DEF,BRE,25
136,Mads Roerslev Rasmussen,43,48.0,36,1.9,2.6,a,0.9,DEF,BRE,25
137,Kevin Schade,51,83.2,83,3.6,4.4,d,0.93,MID,BRE,25
138,Igor Thiago Nascimento Rodrigues,59,4.2,5,1.2,0.0,i,0.7,FWD,BRE,25
139,Ivan Toney,73,0.0,0,0.0,0.0,u,0.0,FWD,BRE,25
140,Hákon Valdimarsson,39,1.2,1,1.0,0.0,a,0.0,GKP,BRE,25
141,Yoane Wissa,63,128.3,101,5.0,4.6,a,1.09,FWD,BRE,25
142,Yehor Yarmoliuk,44,26.8,22,1.2,1.4,a,0.88,MID,BRE,25
143,Mathias Jorgensen,45,0.0,0,0.0,0.0,u,0.0,DEF,BRE,25
144,Fábio Freitas Gouveia Carvalho,46,29.1,27,1.7,0.0,a,0.65,MID,BRE,25
145,Sepp van den Berg,41,55.6,35,1.8,3.0,a,1.01,DEF,BRE,25
146,Ryan Trevitt,44,0.3,1,1.0,0.0,a,0.0,MID,BRE,25
147,Gustavo Nunes Fernandes Gomes,49,0.0,0,0.0,0.0,i,0.0,MID,BRE,25
148,Jayden Meghoma,40,0.1,1,1.0,0.0,u,0.0,DEF,BRE,25
149,Tony Yogane,45,0.0,0,0.0,0.0,u,0.0,MID,BRE,25
150,Paris Maghoma,45,2.3,5,1.0,0.4,a,0.0,MID,BRE,25
151,Benjamin Arthur,40,0.0,0,0.0,0.0,a,0.0,DEF,BRE,25
152,Thomas Frank,8,0.0,8,0.0,8.0,a,0.0,,BRE,25
153,Simon Adingra,52,39.8,34,2.3,2.2,a,0.99,MID,BHA,25
154,Benicio Baker-Boaitey,45,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
155,Carlos Baleba,50,63.5,50,2.5,1.6,a,1.07,MID,BHA,25
156,Valentín Barco,40,0.0,0,0.0,0.0,u,0.0,DEF,BHA,25
157,Amario Cozier-Duberry,45,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
158,Mahmoud Dahoud,49,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
159,Lewis Dunk,43,50.1,41,2.3,1.2,a,0.98,DEF,BHA,25
160,Pervis Estupiñán,50,77.0,39,2.2,2.6,d,0.95,DEF,BHA,25
161,Evan Ferguson,55,14.6,19,1.6,0.0,i,0.83,FWD,BHA,25
162,Billy Gilmour,50,2.5,3,1.5,0.0,u,0.93,MID,BHA,25
163,Pascal Groß,65,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
164,Jack Hinshelwood,49,31.1,29,2.6,0.2,a,1.05,MID,BHA,25
165,Ibrahim Osman,50,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
166,Igor Julio dos Santos de Paulo,44,22.7,17,1.4,0.4,i,0.9,DEF,BHA,25
167,João Pedro Junqueira de Jesus,56,102.6,79,4.6,4.4,a,1.04,FWD,BHA,25
168,Kacper Kozłowski,45,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
169,Tariq Lamptey,44,25.3,27,3.0,2.0,a,1.06,DEF,BHA,25
170,Solly March,65,1.6,1,0.5,0.0,d,0.0,MID,BHA,25
171,Adrian Mazilu,45,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
172,James Milner,50,10.7,5,1.7,0.0,i,1.6,MID,BHA,25
173,Yankuba Minteh,50,61.9,47,2.6,2.8,a,0.85,MID,BHA,25
174,Mitoma Kaoru,63,147.5,94,4.1,5.2,a,0.98,MID,BHA,25
175,Jakub Moder,44,5.4,4,1.0,0.4,u,0.0,MID,BHA,25
176,Mark O’Mahony,45,0.0,0,0.0,0.0,u,0.0,FWD,BHA,25
177,Odeluga Offiah,40,0.0,0,0.0,0.0,u,0.0,DEF,BHA,25
178,Cameron Peupion,44,0.0,0,0.0,0.0,a,0.0,MID,BHA,25
179,Jeremy Sarmiento Morante,49,0.1,1,1.0,0.0,u,0.0,MID,BHA,25
180,Jason Steele,41,4.1,9,4.5,0.0,i,1.0,GKP,BHA,25
181,Deniz Undav,55,0.0,0,0.0,0.0,u,0.0,FWD,BHA,25
182,Jan Paul van Hecke,45,72.7,54,2.6,2.8,a,1.01,DEF,BHA,25
183,Joël Veltman,44,41.1,53,3.1,2.0,a,1.05,DEF,BHA,25
184,Bart Verbruggen,45,51.7,62,3.0,2.8,a,1.0,GKP,BHA,25
185,Adam Webster,43,7.0,9,1.5,1.6,a,1.64,DEF,BHA,25
186,Danny Welbeck,55,87.7,74,4.4,1.0,a,1.05,FWD,BHA,25
187,Mats Wieffer,47,27.8,28,2.2,0.0,d,0.78,MID,BHA,25
188,Brajan Gruda,54,27.6,14,1.3,0.6,a,1.24,MID,BHA,25
189,Yasin Ayari,50,67.3,36,1.8,2.0,a,1.0,MID,BHA,25
190,Andrew Moran,50,0.0,0,0.0,0.0,u,0.0,MID,BHA,25
191,Carl Rushworth,40,0.0,0,0.0,0.0,u,0.0,GKP,BHA,25
192,Georginio Rutter,51,74.2,70,3.2,3.0,a,1.0,MID,BHA,25
193,Ferdi Kadioglu,45,24.0,19,3.2,0.0,i,1.17,DEF,BHA,25
194,Matt O'Riley,55,35.0,23,2.3,1.8,a,1.08,MID,BHA,25
195,Imari Samuels,40,0.0,0,0.0,0.0,u,0.0,DEF,BHA,25
196,Killian Cahill,39,0.0,0,0.0,0.0,a,0.0,GKP,BHA,25
197,Ruairi McConville,40,0.0,0,0.0,0.0,a,0.0,DEF,BHA,25
198,Jacob Slater,40,0.0,0,0.0,0.0,a,0.0,DEF,BHA,25
199,Diego Gómez,55,0.0,1,1.0,0.3,a,0.0,MID,BHA,25
200,Fabian Hürzeler,11,0.0,0,0.0,0.0,a,0.0,,BHA,25
201,Andrey Nascimento dos Santos,45,0.0,0,0.0,0.0,u,0.0,MID,CHE,25
202,Ângelo Gabriel Borges Damaceno,45,0.0,0,0.0,0.0,u,0.0,MID,CHE,25
203,Benoît Badiashile,43,5.7,5,1.2,0.0,i,0.73,DEF,CHE,25
204,Lucas Bergström,39,0.0,0,0.0,0.0,a,0.0,GKP,CHE,25
205,Marcus Bettinelli,39,0.0,0,0.0,0.0,a,0.0,GKP,CHE,25
206,Moisés Caicedo Corozo,49,83.9,61,2.7,1.4,a,1.02,MID,CHE,25
207,Cesare Casadei,44,0.0,0,0.0,0.0,a,0.0,MID,CHE,25
208,Trevoh Chalobah,44,61.3,63,4.5,3.8,a,1.02,DEF,CHE,25
209,Ben Chilwell,46,0.0,0,0.0,0.0,a,0.0,DEF,CHE,25
210,Carney Chukwuemeka,47,0.0,0,0.0,0.0,a,0.0,MID,CHE,25
211,Levi Colwill,45,58.9,47,2.2,0.4,a,1.0,DEF,CHE,25
212,Marc Cucurella Saseta,51,65.1,57,2.7,2.8,a,1.0,DEF,CHE,25
213,David Datro Fofana,54,0.0,0,0.0,0.0,u,0.0,FWD,CHE,25
214,Deivid Washington de Souza Eugênio,49,0.0,0,0.0,0.0,a,0.0,FWD,CHE,25
215,Kiernan Dewsbury-Hall,55,8.1,11,1.8,1.2,a,0.68,MID,CHE,25
216,Axel Disasi,42,15.7,22,3.7,0.4,a,0.99,DEF,CHE,25
217,Enzo Fernández,48,130.2,70,3.3,1.2,a,0.96,MID,CHE,25
218,Conor Gallagher,59,0.0,0,0.0,0.0,u,0.0,MID,CHE,25
219,Alfie Gilchrist,40,0.0,0,0.0,0.0,u,0.0,DEF,CHE,25
220,Malo Gusto,49,56.7,31,1.6,0.8,a,0.99,DEF,CHE,25
221,Reece James,48,18.9,19,2.7,2.8,a,1.07,DEF,CHE,25
222,Omari Kellyman,43,0.0,0,0.0,0.0,i,0.0,MID,CHE,25
223,Roméo Lavia,45,19.6,15,1.5,0.0,i,1.36,MID,CHE,25
224,Romelu Lukaku Bolingoli,63,0.0,0,0.0,0.0,u,0.0,FWD,CHE,25
225,Malang Sarr,45,0.0,0,0.0,0.0,u,0.0,DEF,CHE,25
226,Noni Madueke,61,149.9,97,4.6,4.2,a,1.12,MID,CHE,25
227,Marc Guiu Paz,47,0.0,2,1.0,0.2,a,0.0,FWD,CHE,25
228,Mykhailo Mudryk,62,8.5,7,1.0,0.0,s,0.62,MID,CHE,25
229,Nicolas Jackson,78,164.5,107,4.9,2.8,a,1.12,FWD,CHE,25
230,Christopher Nkunku,57,43.3,37,1.9,0.6,a,0.65,MID,CHE,25
231,Cole Palmer,113,240.8,167,7.3,5.2,a,1.03,MID,CHE,25
232,Đorđe Petrović,44,0.0,0,0.0,0.0,u,0.0,GKP,CHE,25
233,Renato Palma Veiga,44,5.9,7,1.0,0.0,a,0.51,MID,CHE,25
234,Robert Sánchez,47,55.3,74,3.5,1.6,a,1.0,GKP,CHE,25
235,Tosin Adarabioyo,42,26.6,30,2.7,1.8,a,0.99,DEF,CHE,25
236,Wesley Fofana,44,28.7,19,1.6,0.0,i,1.06,DEF,CHE,25
237,Jadon Sancho,62,77.9,56,3.3,2.4,a,1.02,MID,CHE,25
238,Pedro Lomba Neto,62,72.3,40,2.0,1.4,a,0.91,MID,CHE,25
239,Caleb Wiley,40,0.0,0,0.0,0.0,u,0.0,DEF,CHE,25
240,Filip Jørgensen,42,5.7,5,2.5,0.4,a,1.0,GKP,CHE,25
241,João Félix Sequeira,59,32.3,24,2.0,1.2,a,0.75,MID,CHE,25
242,Samuel Rak-Sakyi,45,0.0,0,0.0,0.0,a,0.0,MID,CHE,25
243,Tyrique George,45,0.1,0,0.0,0.0,a,0.0,MID,CHE,25
244,Josh Acheampong,40,2.7,3,1.5,0.6,a,1.12,DEF,CHE,25
245,Enzo Maresca,15,0.0,1,0.0,1.0,a,0.0,,CHE,25
246,Eddie Nketiah,59,39.9,26,1.5,1.4,a,0.87,FWD,CRY,25
247,Naouirou Ahamada,45,0.0,0,0.0,0.0,u,0.0,MID,CRY,25
248,Cheick Doucouré,49,10.8,19,1.5,1.2,i,0.81,MID,CRY,25
249,Chris Richards,44,27.4,28,2.3,3.4,a,1.02,DEF,CRY,25
250,Chadi Riad Dnanou,43,2.0,1,1.0,0.0,i,1.0,DEF,CRY,25
251,Nathaniel Clyne,43,9.2,15,1.5,0.4,a,0.92,DEF,CRY,25
252,Malcolm Ebiowei,45,0.0,0,0.0,0.0,u,0.0,MID,CRY,25
253,Eberechi Eze,67,138.3,73,3.8,5.8,a,1.08,MID,CRY,25
254,Marc Guéhi,46,84.9,79,3.6,5.2,a,1.0,DEF,CRY,25
255,Dean Henderson,45,53.9,80,3.5,3.6,a,1.0,GKP,CRY,25
256,Rob Holding,42,0.0,0,0.0,0.0,a,0.0,DEF,CRY,25
257,Will Hughes,49,63.7,44,2.2,2.4,a,1.02,MID,CRY,25
258,Daichi Kamada,51,43.1,25,1.3,1.4,a,0.94,MID,CRY,25
259,Jefferson Lerma Solís,48,43.6,28,1.6,1.4,a,1.05,MID,CRY,25
260,Jean-Philippe Mateta,74,113.2,90,3.9,6.6,a,1.07,FWD,CRY,25
261,Matheus França de Oliveira,44,0.0,0,0.0,0.0,i,0.0,MID,CRY,25
262,Remi Matthews,39,0.0,0,0.0,0.0,a,0.0,GKP,CRY,25
263,Tyrick Mitchell,48,87.9,72,3.1,3.4,a,1.03,DEF,CRY,25
264,Daniel Muñoz,48,117.7,77,3.5,4.0,a,1.05,DEF,CRY,25
265,David Ozoh,45,0.0,0,0.0,0.0,u,0.0,MID,CRY,25
266,Jesurun Rak-Sakyi,45,0.0,0,0.0,0.0,u,0.0,MID,CRY,25
267,Jeffrey Schlupp,46,11.0,12,1.0,0.2,a,0.0,MID,CRY,25
268,Joel Ward,43,0.0,0,0.0,0.0,i,0.0,DEF,CRY,25
269,Adam Wharton,47,29.7,15,1.9,0.0,i,1.16,MID,CRY,25
270,Matt Turner,39,0.0,0,0.0,0.0,a,0.0,GKP,CRY,25
271,Ismaïla Sarr,57,124.5,79,3.4,3.0,a,0.96,MID,CRY,25
272,Franco Umeh-Chibueze,44,0.0,0,0.0,0.0,a,0.0,MID,CRY,25
273,Justin Devenny,45,18.9,18,1.8,0.4,a,0.69,MID,CRY,25
274,Asher Agbinone,45,1.5,2,1.0,0.0,u,0.0,MID,CRY,25
275,Kaden Rodney,45,0.0,0,0.0,0.0,a,0.0,MID,CRY,25
276,Maxence Lacroix,45,59.5,65,3.2,3.8,a,1.0,DEF,CRY,25
277,Caleb Kporha,40,1.3,2,1.0,0.0,a,0.0,DEF,CRY,25
278,Zach Marsh,45,0.0,0,0.0,0.0,a,0.0,FWD,CRY,25
279,Romain Esse,50,7.1,8,8.0,8.0,a,0.0,MID,CRY,25
280,Oliver Glasner,8,0.0,1,0.0,1.0,a,0.0,,CRY,25
281,Armando Broja,54,6.2,5,1.0,0.6,i,1.15,FWD,EVE,25
282,Abdoulaye Doucouré,51,47.6,44,2.2,1.8,a,1.07,MID,EVE,25
283,Norberto Bercique Gomes Betuncal,49,19.0,21,1.5,1.0,a,0.3,FWD,EVE,25
284,Jarrad Branthwaite,48,31.9,48,3.2,2.4,a,0.99,DEF,EVE,25
285,Dominic Calvert-Lewin,54,83.6,59,2.7,2.0,d,1.09,FWD,EVE,25
286,Séamus Coleman,43,6.2,3,1.0,0.0,i,0.92,DEF,EVE,25
287,Idrissa Gueye,48,55.6,52,2.5,3.6,a,1.03,MID,EVE,25
288,James Garner,49,8.0,8,1.6,0.2,a,0.68,MID,EVE,25
289,Jack Harrison,52,45.4,34,1.9,0.4,a,1.09,MID,EVE,25
290,Mason Holgate,40,0.0,1,1.0,0.0,u,0.0,DEF,EVE,25
291,Tim Iroegbunam,43,10.4,8,1.3,0.0,d,0.94,MID,EVE,25
292,João Neves Virgínia,39,0.0,0,0.0,0.0,a,0.0,GKP,EVE,25
293,Michael Keane,39,33.0,33,3.3,0.2,a,1.0,DEF,EVE,25
294,Neal Maupay,49,0.0,0,0.0,0.0,u,0.0,FWD,EVE,25
295,Dwight McNeil,51,100.5,65,5.0,0.0,i,1.03,MID,EVE,25
296,Vitalii Mykolenko,44,58.1,65,3.2,2.4,a,1.04,DEF,EVE,25
297,Iliman Ndiaye,54,96.1,72,3.3,4.2,a,1.02,FWD,EVE,25
298,Nathan Patterson,44,7.3,6,1.0,0.8,a,0.0,DEF,EVE,25
299,Jordan Pickford,50,61.7,95,4.3,2.6,a,1.0,GKP,EVE,25
300,James Tarkowski,48,83.8,69,3.1,2.4,a,1.0,DEF,EVE,25
301,Youssef Ramalho Chermiti,49,0.0,0,0.0,0.0,i,0.0,FWD,EVE,25
302,Ashley Young,46,64.7,73,3.8,1.2,a,1.04,DEF,EVE,25
303,Jesper Lindstrøm,50,58.6,29,1.6,1.6,a,1.03,MID,EVE,25
304,Jake O'Brien,45,7.5,9,1.8,1.6,a,0.83,DEF,EVE,25
305,Harrison Armstrong,44,2.2,2,0.7,0.2,a,0.0,MID,EVE,25
306,Jenson Metcalfe,45,0.0,0,0.0,0.0,u,0.0,MID,EVE,25
307,Asmir Begovic,40,0.0,0,0.0,0.0,a,0.0,GKP,EVE,25
308,Roman Dixon,40,1.6,0,0.0,0.0,a,1.0,DEF,EVE,25
309,Orel Mangala,50,41.4,39,2.1,2.0,d,1.0,MID,EVE,25
310,Callum Bates,45,0.0,0,0.0,0.0,a,0.0,MID,EVE,25
311,Martin Sherif,45,0.0,0,0.0,0.0,a,0.0,FWD,EVE,25
312,David Moyes,5,0.0,19,0.0,19.0,a,0.0,,EVE,25
313,Reiss Nelson,50,55.1,27,2.2,0.0,d,0.93,MID,FUL,25
314,Emile Smith Rowe,52,82.1,78,3.7,3.4,a,1.12,MID,FUL,25
315,Joachim Andersen,42,38.9,31,2.1,2.0,a,1.02,DEF,FUL,25
316,Adama Traoré,47,92.5,55,2.5,2.0,a,0.95,MID,FUL,25
317,Andreas Hoelgebaum Pereira,50,100.2,51,2.5,1.6,a,1.15,MID,FUL,25
318,Calvin Bassey,45,48.1,48,2.2,2.2,a,1.0,DEF,FUL,25
319,Steven Benda,39,0.0,0,0.0,0.0,a,0.0,GKP,FUL,25
320,Tom Cairney,48,27.6,20,1.2,1.2,a,0.47,MID,FUL,25
